id,stageIndex,stageIndexLastChangedAt,name,nameLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,start,startLastChangedAt
01HMFF0YV9G88Y37R92HYFKSFF,2,2024-01-18T23:38:14.046332994Z,Round 4 / 9,2024-01-18T23:38:13.225775176Z,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:13.225775176Z,true,2024-01-18T23:41:59.453943054Z,4,2024-01-18T23:38:13.225775176Z,3,2024-01-18T23:38:13.225775176Z,Chat,2024-01-18T23:38:13.225775176Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:13.225775176Z,true,2024-01-18T23:41:06.185801927Z
01HMFF0YVS7W77HWPGXBHH3RKH,2,2024-01-18T23:38:14.059911238Z,Round 1 / 9,2024-01-18T23:38:13.241856961Z,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:13.241856961Z,true,2024-01-18T23:39:15.851446903Z,1,2024-01-18T23:38:13.241856961Z,0,2024-01-18T23:38:13.241856961Z,Chat,2024-01-18T23:38:13.241856961Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:13.241856961Z,true,2024-01-18T23:38:14.660291264Z
01HMFF0YW8Y4WMQEQNR86PRY5X,2,2024-01-18T23:38:14.158266955Z,Round 2 / 9,2024-01-18T23:38:13.256761965Z,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:13.256761965Z,true,2024-01-18T23:40:13.972855053Z,2,2024-01-18T23:38:13.256761965Z,1,2024-01-18T23:38:13.256761965Z,Chat,2024-01-18T23:38:13.256761965Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:13.256761965Z,true,2024-01-18T23:39:15.897347898Z
01HMFF0YWR77R6WDQTVJ5WQP76,2,2024-01-18T23:38:14.14461884Z,Round 6 / 9,2024-01-18T23:38:13.272684257Z,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:13.272684257Z,true,2024-01-18T23:43:31.383432824Z,6,2024-01-18T23:38:13.272684257Z,5,2024-01-18T23:38:13.272684257Z,Chat,2024-01-18T23:38:13.272684257Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:13.272684257Z,true,2024-01-18T23:42:47.560896294Z
01HMFF0YX984BZHMZET8K05D66,2,2024-01-18T23:38:14.131349093Z,Round 8 / 9,2024-01-18T23:38:13.289314122Z,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:13.289314122Z,true,2024-01-18T23:45:18.459915942Z,8,2024-01-18T23:38:13.289314122Z,7,2024-01-18T23:38:13.289314122Z,Chat,2024-01-18T23:38:13.289314122Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:13.289314122Z,true,2024-01-18T23:44:20.258797801Z
01HMFF0YXS5V2R8QM8P2SR594S,2,2024-01-18T23:38:14.294453522Z,Round 9 / 9,2024-01-18T23:38:13.305787208Z,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:13.305787208Z,true,2024-01-18T23:46:19.593040213Z,9,2024-01-18T23:38:13.305787208Z,8,2024-01-18T23:38:13.305787208Z,Chat,2024-01-18T23:38:13.305787208Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:13.305787208Z,true,2024-01-18T23:45:18.552225308Z
01HMFF0YY950TPJRMPVPM7QNF1,2,2024-01-18T23:38:14.270063044Z,Round 5 / 9,2024-01-18T23:38:13.321468664Z,01HMFEGHPG22WHGMB8MQYB8N6S,2024-01-18T23:38:13.321468664Z,true,2024-01-18T23:42:47.476922122Z,5,2024-01-18T23:38:13.321468664Z,4,2024-01-18T23:38:13.321468664Z,Chat,2024-01-18T23:38:13.321468664Z,01HMFEGHQ06YTN6Q0SRFEYTGN7,2024-01-18T23:38:13.321468664Z,true,2024-01-18T23:41:59.545654273Z
01HMFF64GB6YH5XQFMESR30EEN,2,2024-01-18T23:41:03.72112003Z,Round 1 / 9,2024-01-18T23:41:02.859939219Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:02.859939219Z,true,2024-01-18T23:42:07.081859504Z,1,2024-01-18T23:41:02.859939219Z,0,2024-01-18T23:41:02.859939219Z,Chat,2024-01-18T23:41:02.859939219Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:02.859939219Z,true,2024-01-18T23:41:04.112039733Z
01HMFF64GZ0JK1JZC7YPCV0J2V,2,2024-01-18T23:41:03.850263308Z,Round 6 / 9,2024-01-18T23:41:02.879148408Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:02.879148408Z,true,2024-01-18T23:46:37.327536251Z,6,2024-01-18T23:41:02.879148408Z,5,2024-01-18T23:41:02.879148408Z,Chat,2024-01-18T23:41:02.879148408Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:02.879148408Z,true,2024-01-18T23:45:45.251117483Z
01HMFF64J42W6A78JH0906Z828,2,2024-01-18T23:41:03.813968675Z,Round 5 / 9,2024-01-18T23:41:02.917005091Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:02.917005091Z,true,2024-01-18T23:45:45.178443798Z,5,2024-01-18T23:41:02.917005091Z,4,2024-01-18T23:41:02.917005091Z,Chat,2024-01-18T23:41:02.917005091Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:02.917005091Z,true,2024-01-18T23:44:51.76183001Z
01HMFF64JS25QN1JZMBJW3DWP7,2,2024-01-18T23:41:03.923851784Z,Round 8 / 9,2024-01-18T23:41:02.937322184Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:02.937322184Z,true,2024-01-18T23:48:12.617564829Z,8,2024-01-18T23:41:02.937322184Z,7,2024-01-18T23:41:02.937322184Z,Chat,2024-01-18T23:41:02.937322184Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:02.937322184Z,true,2024-01-18T23:47:24.36469021Z
01HMFF64KC94KWDH3NH3K0QPE0,2,2024-01-18T23:41:03.90608547Z,Round 7 / 9,2024-01-18T23:41:02.95640806Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:02.95640806Z,true,2024-01-18T23:47:24.296678622Z,7,2024-01-18T23:41:02.95640806Z,6,2024-01-18T23:41:02.95640806Z,Chat,2024-01-18T23:41:02.95640806Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:02.95640806Z,true,2024-01-18T23:46:37.402805283Z
01HMFF64M0FAXYQXF3BXHP7KJW,2,2024-01-18T23:41:03.979878926Z,Round 9 / 9,2024-01-18T23:41:02.97680255Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:02.97680255Z,true,2024-01-18T23:49:05.887486901Z,9,2024-01-18T23:41:02.97680255Z,8,2024-01-18T23:41:02.97680255Z,Chat,2024-01-18T23:41:02.97680255Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:02.97680255Z,true,2024-01-18T23:48:12.743479132Z
01HMFF64MMQH6AJRD4G8PMV3R7,2,2024-01-18T23:41:03.979878926Z,Round 4 / 9,2024-01-18T23:41:02.996234723Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:02.996234723Z,true,2024-01-18T23:44:51.549315476Z,4,2024-01-18T23:41:02.996234723Z,3,2024-01-18T23:41:02.996234723Z,Chat,2024-01-18T23:41:02.996234723Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:02.996234723Z,true,2024-01-18T23:43:49.344292226Z
01HMFF64NEE1033160Z0A8F2QF,2,2024-01-18T23:41:04.055529287Z,Round 2 / 9,2024-01-18T23:41:03.022172127Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:03.022172127Z,true,2024-01-18T23:42:57.96861908Z,2,2024-01-18T23:41:03.022172127Z,1,2024-01-18T23:41:03.022172127Z,Chat,2024-01-18T23:41:03.022172127Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:03.022172127Z,true,2024-01-18T23:42:07.23152468Z
01HMFF64P1DMH3R6EE6D67NTGX,2,2024-01-18T23:41:04.075050339Z,Round 3 / 9,2024-01-18T23:41:03.041106614Z,01HMFEGNWPZGAVHWC9P9MQP8PB,2024-01-18T23:41:03.041106614Z,true,2024-01-18T23:43:49.28171668Z,3,2024-01-18T23:41:03.041106614Z,2,2024-01-18T23:41:03.041106614Z,Chat,2024-01-18T23:41:03.041106614Z,01HMFEGNXQ3CG19HHW9DBEXNB3,2024-01-18T23:41:03.041106614Z,true,2024-01-18T23:42:58.151100316Z
01HMFF6KVD68EHA0SFXVXTPG5D,2,2024-01-18T23:41:19.536844264Z,Round 1 / 9,2024-01-18T23:41:18.573556063Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.573556063Z,true,2024-01-18T23:42:22.974395854Z,1,2024-01-18T23:41:18.573556063Z,0,2024-01-18T23:41:18.573556063Z,Chat,2024-01-18T23:41:18.573556063Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.573556063Z,true,2024-01-18T23:41:19.871232884Z
01HMFF6KW19V2E5982JZBZ1T3S,2,2024-01-18T23:41:19.516683236Z,Round 5 / 9,2024-01-18T23:41:18.593429645Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.593429645Z,true,2024-01-18T23:46:05.382295603Z,5,2024-01-18T23:41:18.593429645Z,4,2024-01-18T23:41:18.593429645Z,Chat,2024-01-18T23:41:18.593429645Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.593429645Z,true,2024-01-18T23:45:08.31021482Z
01HMFF6KWMB94YWQM05SQZATHS,2,2024-01-18T23:41:19.536844264Z,Round 4 / 9,2024-01-18T23:41:18.612273217Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.612273217Z,true,2024-01-18T23:45:08.221561049Z,4,2024-01-18T23:41:18.612273217Z,3,2024-01-18T23:41:18.612273217Z,Chat,2024-01-18T23:41:18.612273217Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.612273217Z,true,2024-01-18T23:44:09.064423877Z
01HMFF6KX87266ZGJHBYWGNBG7,2,2024-01-18T23:41:19.618952078Z,Round 7 / 9,2024-01-18T23:41:18.632236697Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.632236697Z,true,2024-01-18T23:47:56.763078105Z,7,2024-01-18T23:41:18.632236697Z,6,2024-01-18T23:41:18.632236697Z,Chat,2024-01-18T23:41:18.632236697Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.632236697Z,true,2024-01-18T23:47:00.648075817Z
01HMFF6KXVB7G44SZ15PDT49BQ,2,2024-01-18T23:41:19.599405498Z,Round 2 / 9,2024-01-18T23:41:18.65194256Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.65194256Z,true,2024-01-18T23:43:16.078487667Z,2,2024-01-18T23:41:18.65194256Z,1,2024-01-18T23:41:18.65194256Z,Chat,2024-01-18T23:41:18.65194256Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.65194256Z,true,2024-01-18T23:42:23.080762599Z
01HMFF6KYGE3CBST7RDSEHEPJ8,2,2024-01-18T23:41:19.695826848Z,Round 8 / 9,2024-01-18T23:41:18.672333821Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.672333821Z,true,2024-01-18T23:48:48.137237004Z,8,2024-01-18T23:41:18.672333821Z,7,2024-01-18T23:41:18.672333821Z,Chat,2024-01-18T23:41:18.672333821Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.672333821Z,true,2024-01-18T23:47:56.84138148Z
01HMFF6KZQNM1X3GW0HCGN2H92,2,2024-01-18T23:41:19.774842019Z,Round 9 / 9,2024-01-18T23:41:18.711928023Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.711928023Z,true,2024-01-18T23:49:33.230208422Z,9,2024-01-18T23:41:18.711928023Z,8,2024-01-18T23:41:18.711928023Z,Chat,2024-01-18T23:41:18.711928023Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.711928023Z,true,2024-01-18T23:48:48.216918422Z
01HMFF6M0CFH7W468KQ3YJJTEQ,2,2024-01-18T23:41:19.715202143Z,Round 6 / 9,2024-01-18T23:41:18.732136601Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.732136601Z,true,2024-01-18T23:47:00.413427128Z,6,2024-01-18T23:41:18.732136601Z,5,2024-01-18T23:41:18.732136601Z,Chat,2024-01-18T23:41:18.732136601Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.732136601Z,true,2024-01-18T23:46:05.450559404Z
01HMFF6M11J4Z4KR92JBBD2GJ1,2,2024-01-18T23:41:19.85153915Z,Round 3 / 9,2024-01-18T23:41:18.753255868Z,01HMFDQVJEZQ6VYHYQJ8JT0H8Q,2024-01-18T23:41:18.753255868Z,true,2024-01-18T23:44:08.994853988Z,3,2024-01-18T23:41:18.753255868Z,2,2024-01-18T23:41:18.753255868Z,Chat,2024-01-18T23:41:18.753255868Z,01HMFDQVJPRJ1ZFCCECM4EZVBQ,2024-01-18T23:41:18.753255868Z,true,2024-01-18T23:43:16.143671534Z
01HMFF8AC8FG4A422EXKV0FQSP,2,2024-01-18T23:42:15.442934148Z,Round 1 / 9,2024-01-18T23:42:14.40823933Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.40823933Z,true,2024-01-18T23:43:20.027172948Z,1,2024-01-18T23:42:14.40823933Z,0,2024-01-18T23:42:14.40823933Z,Chat,2024-01-18T23:42:14.40823933Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.40823933Z,true,2024-01-18T23:42:16.333715892Z
01HMFF8ACXK23BE40YJPCBDZYX,2,2024-01-18T23:42:15.580765497Z,Round 3 / 9,2024-01-18T23:42:14.429433546Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.429433546Z,true,2024-01-18T23:45:23.051038528Z,3,2024-01-18T23:42:14.429433546Z,2,2024-01-18T23:42:14.429433546Z,Chat,2024-01-18T23:42:14.429433546Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.429433546Z,true,2024-01-18T23:44:21.306530883Z
01HMFF8AECSGRSM4JC2P04DANC,2,2024-01-18T23:42:15.710574137Z,Round 4 / 9,2024-01-18T23:42:14.476364732Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.476364732Z,true,2024-01-18T23:46:24.49147501Z,4,2024-01-18T23:42:14.476364732Z,3,2024-01-18T23:42:14.476364732Z,Chat,2024-01-18T23:42:14.476364732Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.476364732Z,true,2024-01-18T23:45:23.208662062Z
01HMFF8AF03Z1BDWMGNZP4V45J,2,2024-01-18T23:42:15.924398378Z,Round 2 / 9,2024-01-18T23:42:14.496341735Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.496341735Z,true,2024-01-18T23:44:21.182023128Z,2,2024-01-18T23:42:14.496341735Z,1,2024-01-18T23:42:14.496341735Z,Chat,2024-01-18T23:42:14.496341735Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.496341735Z,true,2024-01-18T23:43:20.087723054Z
01HMFF8AG9WFGBGXN037GX1A01,2,2024-01-18T23:42:15.903434055Z,Round 5 / 9,2024-01-18T23:42:14.537870187Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.537870187Z,true,2024-01-18T23:47:11.751502403Z,5,2024-01-18T23:42:14.537870187Z,4,2024-01-18T23:42:14.537870187Z,Chat,2024-01-18T23:42:14.537870187Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.537870187Z,true,2024-01-18T23:46:24.559537219Z
01HMFF8AGYCT3ZH120W7FSC5GP,2,2024-01-18T23:42:16.122311391Z,Round 8 / 9,2024-01-18T23:42:14.558597941Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.558597941Z,true,2024-01-18T23:49:37.752359874Z,8,2024-01-18T23:42:14.558597941Z,7,2024-01-18T23:42:14.558597941Z,Chat,2024-01-18T23:42:14.558597941Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.558597941Z,true,2024-01-18T23:48:37.056616171Z
01HMFF8AHJZR66JX2D4FFEJP85,2,2024-01-18T23:42:16.205733676Z,Round 9 / 9,2024-01-18T23:42:14.578946978Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.578946978Z,true,2024-01-18T23:50:16.701666834Z,9,2024-01-18T23:42:14.578946978Z,8,2024-01-18T23:42:14.578946978Z,Chat,2024-01-18T23:42:14.578946978Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.578946978Z,true,2024-01-18T23:49:37.839281275Z
01HMFF8AJ8X8SRNJVY0RD7BV46,2,2024-01-18T23:42:16.248678617Z,Round 7 / 9,2024-01-18T23:42:14.600507687Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.600507687Z,true,2024-01-18T23:48:36.983806147Z,7,2024-01-18T23:42:14.600507687Z,6,2024-01-18T23:42:14.600507687Z,Chat,2024-01-18T23:42:14.600507687Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.600507687Z,true,2024-01-18T23:47:52.917259724Z
01HMFF8AJXCS60K0K0A698SKYW,2,2024-01-18T23:42:16.401167104Z,Round 6 / 9,2024-01-18T23:42:14.621210516Z,01HMFDQXHE6A8AKDY8CT10AE23,2024-01-18T23:42:14.621210516Z,true,2024-01-18T23:47:52.842222758Z,6,2024-01-18T23:42:14.621210516Z,5,2024-01-18T23:42:14.621210516Z,Chat,2024-01-18T23:42:14.621210516Z,01HMFDQXHQQMG4KPR7BY2Z3MCQ,2024-01-18T23:42:14.621210516Z,true,2024-01-18T23:47:11.872450596Z
01HMFFASYRQQRX4XNAHHKGRE43,2,2024-01-18T23:43:37.176980033Z,Round 7 / 9,2024-01-18T23:43:35.896543118Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:35.896543118Z,true,2024-01-18T23:50:26.369754421Z,7,2024-01-18T23:43:35.896543118Z,6,2024-01-18T23:43:35.896543118Z,Chat,2024-01-18T23:43:35.896543118Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:35.896543118Z,true,2024-01-18T23:49:30.701725409Z
01HMFFASZJVWKAZ115G8TN14BB,2,2024-01-18T23:43:37.176980033Z,Round 5 / 9,2024-01-18T23:43:35.922669351Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:35.922669351Z,true,2024-01-18T23:48:34.565864536Z,5,2024-01-18T23:43:35.922669351Z,4,2024-01-18T23:43:35.922669351Z,Chat,2024-01-18T23:43:35.922669351Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:35.922669351Z,true,2024-01-18T23:47:35.892455172Z
01HMFFAT0ATNC1WDWW4DZN32C6,2,2024-01-18T23:43:37.143106715Z,Round 8 / 9,2024-01-18T23:43:35.946967111Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:35.946967111Z,true,2024-01-18T23:51:23.55526908Z,8,2024-01-18T23:43:35.946967111Z,7,2024-01-18T23:43:35.946967111Z,Chat,2024-01-18T23:43:35.946967111Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:35.946967111Z,true,2024-01-18T23:50:28.231479781Z
01HMFFAT117JEG8EVS4WTSN6EZ,2,2024-01-18T23:43:37.143106715Z,Round 6 / 9,2024-01-18T23:43:35.969732351Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:35.969732351Z,true,2024-01-18T23:49:30.599321006Z,6,2024-01-18T23:43:35.969732351Z,5,2024-01-18T23:43:35.969732351Z,Chat,2024-01-18T23:43:35.969732351Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:35.969732351Z,true,2024-01-18T23:48:34.694876308Z
01HMFFAT1SVNH459JAWG55DG9S,2,2024-01-18T23:43:37.271475065Z,Round 1 / 9,2024-01-18T23:43:35.993718216Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:35.993718216Z,true,2024-01-18T23:44:38.590053504Z,1,2024-01-18T23:43:35.993718216Z,0,2024-01-18T23:43:35.993718216Z,Chat,2024-01-18T23:43:35.993718216Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:35.993718216Z,true,2024-01-18T23:43:37.99298258Z
01HMFFAT2K86QVKSE6ST4S7EKR,2,2024-01-18T23:43:37.338360604Z,Round 4 / 9,2024-01-18T23:43:36.019345312Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:36.019345312Z,true,2024-01-18T23:47:35.779518451Z,4,2024-01-18T23:43:36.019345312Z,3,2024-01-18T23:43:36.019345312Z,Chat,2024-01-18T23:43:36.019345312Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:36.019345312Z,true,2024-01-18T23:46:36.504642078Z
01HMFFAT454DS9B3VC7S1P68VC,2,2024-01-18T23:43:37.317297118Z,Round 3 / 9,2024-01-18T23:43:36.069099463Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:36.069099463Z,true,2024-01-18T23:46:36.394654693Z,3,2024-01-18T23:43:36.069099463Z,2,2024-01-18T23:43:36.069099463Z,Chat,2024-01-18T23:43:36.069099463Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:36.069099463Z,true,2024-01-18T23:45:35.915910843Z
01HMFFAT4YY2EH725GWH7R7KB6,2,2024-01-18T23:43:37.403854961Z,Round 2 / 9,2024-01-18T23:43:36.094155059Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:36.094155059Z,true,2024-01-18T23:45:35.818062482Z,2,2024-01-18T23:43:36.094155059Z,1,2024-01-18T23:43:36.094155059Z,Chat,2024-01-18T23:43:36.094155059Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:36.094155059Z,true,2024-01-18T23:44:38.656225223Z
01HMFFAT6DT572NHHXW3BRS7SW,2,2024-01-18T23:43:37.500096031Z,Round 9 / 9,2024-01-18T23:43:36.141903802Z,01HMFDVB6AF1NT5VQDVQ3TX3ZP,2024-01-18T23:43:36.141903802Z,true,2024-01-18T23:52:15.528960363Z,9,2024-01-18T23:43:36.141903802Z,8,2024-01-18T23:43:36.141903802Z,Chat,2024-01-18T23:43:36.141903802Z,01HMFDVB6K29NM3GK577WTP4QV,2024-01-18T23:43:36.141903802Z,true,2024-01-18T23:51:23.641901781Z
01HMFFCYTC6BVEJ7PRFZQVWM1P,2,2024-01-18T23:44:47.558833606Z,Round 1 / 9,2024-01-18T23:44:46.412273135Z,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:44:46.412273135Z,true,2024-01-18T23:45:39.603590631Z,1,2024-01-18T23:44:46.412273135Z,0,2024-01-18T23:44:46.412273135Z,Chat,2024-01-18T23:44:46.412273135Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:44:46.412273135Z,true,2024-01-18T23:44:48.367835974Z
01HMFFCYV8VV3V66YX7RKS0TE5,2,2024-01-18T23:44:47.701726967Z,Round 3 / 9,2024-01-18T23:44:46.440470342Z,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:44:46.440470342Z,true,2024-01-18T23:47:41.978297084Z,3,2024-01-18T23:44:46.440470342Z,2,2024-01-18T23:44:46.440470342Z,Chat,2024-01-18T23:44:46.440470342Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:44:46.440470342Z,true,2024-01-18T23:46:40.790363706Z
01HMFFCYWHS6F09XVTQ0TEQ3A7,2,2024-01-18T23:44:47.676062406Z,Round 2 / 9,2024-01-18T23:44:46.481924647Z,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:44:46.481924647Z,true,2024-01-18T23:46:40.712650057Z,2,2024-01-18T23:44:46.481924647Z,1,2024-01-18T23:44:46.481924647Z,Chat,2024-01-18T23:44:46.481924647Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:44:46.481924647Z,true,2024-01-18T23:45:39.672010765Z
01HMFFCYXK6QV96D57BXB8XARF,2,2024-01-18T23:44:47.778821428Z,Round 4 / 9,2024-01-18T23:44:46.515106282Z,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:44:46.515106282Z,true,2024-01-18T23:48:40.22748926Z,4,2024-01-18T23:44:46.515106282Z,3,2024-01-18T23:44:46.515106282Z,Chat,2024-01-18T23:44:46.515106282Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:44:46.515106282Z,true,2024-01-18T23:47:42.04692359Z
01HMFFCYYDPYME4FWBA9XQFWHN,2,2024-01-18T23:44:47.876064646Z,Round 5 / 9,2024-01-18T23:44:46.541912152Z,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:44:46.541912152Z,true,2024-01-18T23:49:36.802460685Z,5,2024-01-18T23:44:46.541912152Z,4,2024-01-18T23:44:46.541912152Z,Chat,2024-01-18T23:44:46.541912152Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:44:46.541912152Z,true,2024-01-18T23:48:40.305963957Z
01HMFFCYZ89MPEX30ZJFA995BK,2,2024-01-18T23:44:47.828018497Z,Round 6 / 9,2024-01-18T23:44:46.56880731Z,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:44:46.56880731Z,true,2024-01-18T23:50:32.960108606Z,6,2024-01-18T23:44:46.56880731Z,5,2024-01-18T23:44:46.56880731Z,Chat,2024-01-18T23:44:46.56880731Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:44:46.56880731Z,true,2024-01-18T23:49:36.888026119Z
01HMFFCZ02P8H4ECXPP48Q711R,2,2024-01-18T23:44:47.852690912Z,Round 7 / 9,2024-01-18T23:44:46.59491034Z,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:44:46.59491034Z,true,2024-01-18T23:51:29.871546309Z,7,2024-01-18T23:44:46.59491034Z,6,2024-01-18T23:44:46.59491034Z,Chat,2024-01-18T23:44:46.59491034Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:44:46.59491034Z,true,2024-01-18T23:50:33.187006471Z
01HMFFCZ0XD60A3QJACH0PW1P8,2,2024-01-18T23:44:48.072242116Z,Round 8 / 9,2024-01-18T23:44:46.621956343Z,01HMFDVG4NAP6JDB33VX9AEX8C,2024-01-18T23:44:46.621956343Z,true,2024-01-18T23:52:13.188664617Z,8,2024-01-18T23:44:46.621956343Z,7,2024-01-18T23:44:46.621956343Z,Chat,2024-01-18T23:44:46.621956343Z,01HMFDVG53RPM4CH2M9H4X2AMD,2024-01-18T23:44:46.621956343Z,true,2024-01-18T23:51:29.955469512Z
