id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,confidence,confidenceLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HVSWY774X25H93SYXBYD1SDK,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:40.644162523Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:43:40.644162523Z,01HVSWRMF64DPZ3RXFWXH4F30H,2024-04-19T00:43:40.644162523Z,01HVSWRMMR18D4G01ARCBMCHR8,2024-04-19T00:43:40.644162523Z,01HVSWDMNPX8SWQPDTRXXKBBG7,2024-04-19T00:43:40.644162523Z,77,2024-04-19T00:43:47.84151586Z,70,2024-04-19T00:43:47.837938626Z,true,2024-04-19T00:43:47.846145192Z
01HVSWY77BT0X79P24AM1NRAG3,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:40.65128544Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:43:40.65128544Z,01HVSWRMF64DPZ3RXFWXH4F30H,2024-04-19T00:43:40.65128544Z,01HVSWRMMR18D4G01ARCBMCHR8,2024-04-19T00:43:40.65128544Z,01HVSWGG7SWGFQXN40GNKDS25C,2024-04-19T00:43:40.65128544Z,80,2024-04-19T00:43:51.916179113Z,77,2024-04-19T00:43:51.919645491Z,true,2024-04-19T00:43:51.922316169Z
01HVSWY77JHNQ0F9F1VMWXCJJC,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:40.658043759Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:43:40.658043759Z,01HVSWRMF64DPZ3RXFWXH4F30H,2024-04-19T00:43:40.658043759Z,01HVSWRMMR18D4G01ARCBMCHR8,2024-04-19T00:43:40.658043759Z,01HVSWJ302J1YDDDSZSSZZV2EA,2024-04-19T00:43:40.658043759Z,45,2024-04-19T00:43:49.320883033Z,72,2024-04-19T00:43:49.317789535Z,true,2024-04-19T00:43:49.325878669Z
01HVSWY77S3ZYSRZ1QMFAXSZ42,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:40.665223605Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:43:40.665223605Z,01HVSWRMF64DPZ3RXFWXH4F30H,2024-04-19T00:43:40.665223605Z,01HVSWRMMR18D4G01ARCBMCHR8,2024-04-19T00:43:40.665223605Z,01HVSWJWVBV7M0NNTVCP90PA50,2024-04-19T00:43:40.665223605Z,69,2024-04-19T00:43:49.833921638Z,68,2024-04-19T00:43:49.8370575Z,true,2024-04-19T00:43:49.905929785Z
01HVSWYF2A6FD1ZF3RERY33VBT,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:43:48.682675197Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:43:48.682675197Z,01HVSWVP3TACG4PT9C39RVH08V,2024-04-19T00:43:48.682675197Z,01HVSWVPDTCZCCVW33X6QEXGZ1,2024-04-19T00:43:48.682675197Z,01HVSWNY9S5CW04X30ZJ8MMCA7,2024-04-19T00:43:48.682675197Z,81,2024-04-19T00:43:53.39366643Z,79,2024-04-19T00:43:53.388589763Z,true,2024-04-19T00:43:53.396629068Z
01HVSWYF2H00TT2TP4HHF49BRH,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:43:48.689045738Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:43:48.689045738Z,01HVSWVP3TACG4PT9C39RVH08V,2024-04-19T00:43:48.689045738Z,01HVSWVPDTCZCCVW33X6QEXGZ1,2024-04-19T00:43:48.689045738Z,01HVSWPF59YG2N2VB6QDVWT5GH,2024-04-19T00:43:48.689045738Z,91,2024-04-19T00:43:55.984179236Z,78,2024-04-19T00:43:55.978357805Z,true,2024-04-19T00:43:55.987204814Z
01HVSWYF2QRV626VP1WRCYPA2E,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:43:48.695463838Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:43:48.695463838Z,01HVSWVP3TACG4PT9C39RVH08V,2024-04-19T00:43:48.695463838Z,01HVSWVPDTCZCCVW33X6QEXGZ1,2024-04-19T00:43:48.695463838Z,01HVSWQ0YCRD3GTFAXGPZF1NW5,2024-04-19T00:43:48.695463838Z,29,2024-04-19T00:44:05.698240925Z,63,2024-04-19T00:44:05.695062566Z,true,2024-04-19T00:44:05.703944225Z
01HVSWYF2XXHWB00VK8FDG3DFJ,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:43:48.701746875Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:43:48.701746875Z,01HVSWVP3TACG4PT9C39RVH08V,2024-04-19T00:43:48.701746875Z,01HVSWVPDTCZCCVW33X6QEXGZ1,2024-04-19T00:43:48.701746875Z,01HVSWREQB72075AEV4R3GZXVE,2024-04-19T00:43:48.701746875Z,100,2024-04-19T00:44:03.147530576Z,50,2024-04-19T00:44:03.143828795Z,true,2024-04-19T00:44:03.150271299Z
01HVSWYGCMWC9TGY36FAHMECE9,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:50.036151837Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:43:50.036151837Z,01HVSWT87Y6VJ4GTBPAWE3GZGD,2024-04-19T00:43:50.036151837Z,01HVSWT8CVGFN2Y7W1A1TVS2YA,2024-04-19T00:43:50.036151837Z,01HVSWCKBAT607WV4MXVMZ3K5S,2024-04-19T00:43:50.036151837Z,,,,,,
01HVSWYGCV57TFDKFXPEGRCTBV,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:50.043301581Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:43:50.043301581Z,01HVSWT87Y6VJ4GTBPAWE3GZGD,2024-04-19T00:43:50.043301581Z,01HVSWT8CVGFN2Y7W1A1TVS2YA,2024-04-19T00:43:50.043301581Z,01HVSWDK4G6KVS359GPSATGH0Z,2024-04-19T00:43:50.043301581Z,,,,,,
01HVSWYGD1N0PFE4TYK80TA8QE,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:50.049630439Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:43:50.049630439Z,01HVSWT87Y6VJ4GTBPAWE3GZGD,2024-04-19T00:43:50.049630439Z,01HVSWT8CVGFN2Y7W1A1TVS2YA,2024-04-19T00:43:50.049630439Z,01HVSWHR2WNBA97YVECQXPZW7D,2024-04-19T00:43:50.049630439Z,,,,,,
01HVSWYGD89T5FF7K8XE3Y2Z6G,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:50.056270546Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:43:50.056270546Z,01HVSWT87Y6VJ4GTBPAWE3GZGD,2024-04-19T00:43:50.056270546Z,01HVSWT8CVGFN2Y7W1A1TVS2YA,2024-04-19T00:43:50.056270546Z,01HVSWJW1A8QZW28XM2W5CWMAN,2024-04-19T00:43:50.056270546Z,,,,,,
01HVSWYJAY6ZA3DQYHKHETPND2,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:52.030150617Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:43:52.030150617Z,01HVSWRMF20A5THXEBPW77FW5M,2024-04-19T00:43:52.030150617Z,01HVSWRMMY53VDBKSBB4BEG2A1,2024-04-19T00:43:52.030150617Z,01HVSWDMNPX8SWQPDTRXXKBBG7,2024-04-19T00:43:52.030150617Z,,,,,,
01HVSWYJB4CHRXBBWX1CSWN66N,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:52.036920571Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:43:52.036920571Z,01HVSWRMF20A5THXEBPW77FW5M,2024-04-19T00:43:52.036920571Z,01HVSWRMMY53VDBKSBB4BEG2A1,2024-04-19T00:43:52.036920571Z,01HVSWGG7SWGFQXN40GNKDS25C,2024-04-19T00:43:52.036920571Z,,,,,,
01HVSWYJBBFD70RAGX8J1VWPRX,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:52.043986342Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:43:52.043986342Z,01HVSWRMF20A5THXEBPW77FW5M,2024-04-19T00:43:52.043986342Z,01HVSWRMMY53VDBKSBB4BEG2A1,2024-04-19T00:43:52.043986342Z,01HVSWJ302J1YDDDSZSSZZV2EA,2024-04-19T00:43:52.043986342Z,,,,,,
01HVSWYJBJAADJBEYMB8FKCD3J,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:43:52.050379943Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:43:52.050379943Z,01HVSWRMF20A5THXEBPW77FW5M,2024-04-19T00:43:52.050379943Z,01HVSWRMMY53VDBKSBB4BEG2A1,2024-04-19T00:43:52.050379943Z,01HVSWJWVBV7M0NNTVCP90PA50,2024-04-19T00:43:52.050379943Z,,,,,,
01HVSWYKRV70K1FTWJVS2WA0DT,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:43:53.49965987Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:43:53.49965987Z,01HVSWVV076548JEAWDVVTQA7H,2024-04-19T00:43:53.49965987Z,01HVSWVV51TNJX00AX9KMVJAM7,2024-04-19T00:43:53.49965987Z,01HVSWBS5NSCJXS4V2B9C1S0Q8,2024-04-19T00:43:53.49965987Z,,,,,,
01HVSWYKS2TE9C7MPQ6XJG6EZJ,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:43:53.506861385Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:43:53.506861385Z,01HVSWVV076548JEAWDVVTQA7H,2024-04-19T00:43:53.506861385Z,01HVSWVV51TNJX00AX9KMVJAM7,2024-04-19T00:43:53.506861385Z,01HVSWKGDBWMCMXSSM9GV9APF6,2024-04-19T00:43:53.506861385Z,,,,,,
01HVSWYKSAXV1SJE6R4AER3NGG,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:43:53.514151591Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:43:53.514151591Z,01HVSWVV076548JEAWDVVTQA7H,2024-04-19T00:43:53.514151591Z,01HVSWVV51TNJX00AX9KMVJAM7,2024-04-19T00:43:53.514151591Z,01HVSWP5RC22DY2PR4MJWAG5HC,2024-04-19T00:43:53.514151591Z,25,2024-04-19T00:44:06.280305065Z,80,2024-04-19T00:44:06.28607323Z,true,2024-04-19T00:44:06.289118347Z
01HVSWYKSJRHXMNCQJKFKQBE3Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:43:53.52249399Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:43:53.52249399Z,01HVSWVV076548JEAWDVVTQA7H,2024-04-19T00:43:53.52249399Z,01HVSWVV51TNJX00AX9KMVJAM7,2024-04-19T00:43:53.52249399Z,01HVSWPXZANZQE951VBANB1TY9,2024-04-19T00:43:53.52249399Z,63,2024-04-19T00:44:07.840058954Z,74,2024-04-19T00:44:07.834913343Z,true,2024-04-19T00:44:07.862438592Z
01HVSWYMPFAT68M0EHHQMJZAEJ,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:43:54.447460862Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:43:54.447460862Z,01HVSWGREEEVVM6GBCDFKCAXAA,2024-04-19T00:43:54.447460862Z,01HVSWGRHNCZP78MZPJFS03YD3,2024-04-19T00:43:54.447460862Z,01HVSW11KHWTJNDAN1VYJNNNCS,2024-04-19T00:43:54.447460862Z,100,2024-04-19T00:43:59.550436098Z,85,2024-04-19T00:43:59.53349307Z,true,2024-04-19T00:43:59.538963536Z
01HVSWYMPQHVWXFRH2ZAEY53Y4,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:43:54.455443552Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:43:54.455443552Z,01HVSWGREEEVVM6GBCDFKCAXAA,2024-04-19T00:43:54.455443552Z,01HVSWGRHNCZP78MZPJFS03YD3,2024-04-19T00:43:54.455443552Z,01HVSW64TSWM9W163CE5ZJV532,2024-04-19T00:43:54.455443552Z,80,2024-04-19T00:44:04.173350727Z,79,2024-04-19T00:44:04.177924653Z,true,2024-04-19T00:44:04.183756654Z
01HVSWYMPZKQFB5TFCZ8BAXZKY,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:43:54.4635986Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:43:54.4635986Z,01HVSWGREEEVVM6GBCDFKCAXAA,2024-04-19T00:43:54.4635986Z,01HVSWGRHNCZP78MZPJFS03YD3,2024-04-19T00:43:54.4635986Z,01HVSW72QHPTG90J5RBXFXCXNV,2024-04-19T00:43:54.4635986Z,100,2024-04-19T00:44:03.786569627Z,59,2024-04-19T00:44:03.783371311Z,true,2024-04-19T00:44:03.789485898Z
01HVSWYMQ6KQ3XVH3ZRK75BT0Q,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:43:54.47028879Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:43:54.47028879Z,01HVSWGREEEVVM6GBCDFKCAXAA,2024-04-19T00:43:54.47028879Z,01HVSWGRHNCZP78MZPJFS03YD3,2024-04-19T00:43:54.47028879Z,01HVSWC9AZ9VDMC1KSEVCP2YYM,2024-04-19T00:43:54.47028879Z,93,2024-04-19T00:44:02.058280359Z,66,2024-04-19T00:44:02.049973177Z,true,2024-04-19T00:44:02.055338717Z
01HVSWYYAQ5MRM46Q3SZTFJM7M,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:44:04.311687396Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:44:04.311687396Z,01HVSWGREWPSFDAA4620FAGY0K,2024-04-19T00:44:04.311687396Z,01HVSWGRHP7TJZTG2FXRP9DEAK,2024-04-19T00:44:04.311687396Z,01HVSW11KHWTJNDAN1VYJNNNCS,2024-04-19T00:44:04.311687396Z,,,,,,
01HVSWYYAYH1QFX9WRTAP52N65,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:44:04.318551056Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:44:04.318551056Z,01HVSWGREWPSFDAA4620FAGY0K,2024-04-19T00:44:04.318551056Z,01HVSWGRHP7TJZTG2FXRP9DEAK,2024-04-19T00:44:04.318551056Z,01HVSW64TSWM9W163CE5ZJV532,2024-04-19T00:44:04.318551056Z,,,,,,
01HVSWYYB6Q60Z1TQP163ZYFK7,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:44:04.326859637Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:44:04.326859637Z,01HVSWGREWPSFDAA4620FAGY0K,2024-04-19T00:44:04.326859637Z,01HVSWGRHP7TJZTG2FXRP9DEAK,2024-04-19T00:44:04.326859637Z,01HVSW72QHPTG90J5RBXFXCXNV,2024-04-19T00:44:04.326859637Z,,,,,,
01HVSWYYBDR677JMCQ33CK2FJM,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:44:04.333970494Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:44:04.333970494Z,01HVSWGREWPSFDAA4620FAGY0K,2024-04-19T00:44:04.333970494Z,01HVSWGRHP7TJZTG2FXRP9DEAK,2024-04-19T00:44:04.333970494Z,01HVSWC9AZ9VDMC1KSEVCP2YYM,2024-04-19T00:44:04.333970494Z,,,,,,
01HVSWYZT2CVE5GXVBNDT5AEWB,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:05.826327634Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:44:05.826327634Z,01HVSWVP3ZT16GTFH0E0V7G6Z7,2024-04-19T00:44:05.826327634Z,01HVSWVP9SAMXRJ9DTHPZSACSF,2024-04-19T00:44:05.826327634Z,01HVSWNY9S5CW04X30ZJ8MMCA7,2024-04-19T00:44:05.826327634Z,,,,,,
01HVSWYZTJTXQAYHNR43N96H2A,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:05.84272046Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:44:05.84272046Z,01HVSWVP3ZT16GTFH0E0V7G6Z7,2024-04-19T00:44:05.84272046Z,01HVSWVP9SAMXRJ9DTHPZSACSF,2024-04-19T00:44:05.84272046Z,01HVSWPF59YG2N2VB6QDVWT5GH,2024-04-19T00:44:05.84272046Z,,,,,,
01HVSWYZTTQAC84QB0DQ9SEJVP,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:05.850062236Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:44:05.850062236Z,01HVSWVP3ZT16GTFH0E0V7G6Z7,2024-04-19T00:44:05.850062236Z,01HVSWVP9SAMXRJ9DTHPZSACSF,2024-04-19T00:44:05.850062236Z,01HVSWQ0YCRD3GTFAXGPZF1NW5,2024-04-19T00:44:05.850062236Z,,,,,,
01HVSWYZV42T3TCV36BBV8TTWH,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:05.860912374Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:44:05.860912374Z,01HVSWVP3ZT16GTFH0E0V7G6Z7,2024-04-19T00:44:05.860912374Z,01HVSWVP9SAMXRJ9DTHPZSACSF,2024-04-19T00:44:05.860912374Z,01HVSWREQB72075AEV4R3GZXVE,2024-04-19T00:44:05.860912374Z,,,,,,
01HVSWZDR6A5NSHSWKVVKSV4K9,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:44:20.102458209Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:44:20.102458209Z,01HVSWT87Y6VJ4GTBPAWE3GZGD,2024-04-19T00:44:20.102458209Z,01HVSWT8D7Y2RDPNDC0RNEN8N8,2024-04-19T00:44:20.102458209Z,01HVSWCKBAT607WV4MXVMZ3K5S,2024-04-19T00:44:20.102458209Z,18,2024-04-19T00:44:30.604689414Z,56,2024-04-19T00:44:30.59725308Z,true,2024-04-19T00:44:30.601733753Z
01HVSWZDRG132QYKA0QCBBJEJQ,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:44:20.112113962Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:44:20.112113962Z,01HVSWT87Y6VJ4GTBPAWE3GZGD,2024-04-19T00:44:20.112113962Z,01HVSWT8D7Y2RDPNDC0RNEN8N8,2024-04-19T00:44:20.112113962Z,01HVSWDK4G6KVS359GPSATGH0Z,2024-04-19T00:44:20.112113962Z,100,2024-04-19T00:44:37.284436684Z,50,2024-04-19T00:44:37.280681532Z,true,2024-04-19T00:44:37.2872862Z
01HVSWZDRQVCK91YBCZYBV83N0,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:44:20.119498892Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:44:20.119498892Z,01HVSWT87Y6VJ4GTBPAWE3GZGD,2024-04-19T00:44:20.119498892Z,01HVSWT8D7Y2RDPNDC0RNEN8N8,2024-04-19T00:44:20.119498892Z,01HVSWHR2WNBA97YVECQXPZW7D,2024-04-19T00:44:20.119498892Z,100,2024-04-19T00:44:31.734677317Z,100,2024-04-19T00:44:31.72351054Z,true,2024-04-19T00:44:31.748532461Z
01HVSWZDRXD8EJ1BMNWYFB6XNE,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:44:20.125967729Z,01HVSW64SS8Z7234QSQC65QRNW,2024-04-19T00:44:20.125967729Z,01HVSWT87Y6VJ4GTBPAWE3GZGD,2024-04-19T00:44:20.125967729Z,01HVSWT8D7Y2RDPNDC0RNEN8N8,2024-04-19T00:44:20.125967729Z,01HVSWJW1A8QZW28XM2W5CWMAN,2024-04-19T00:44:20.125967729Z,100,2024-04-19T00:44:32.801520541Z,100,2024-04-19T00:44:32.808159284Z,true,2024-04-19T00:44:32.804440601Z
01HVSWZFPVCEAD3YQK4BDBJQHS,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:44:22.107959581Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:44:22.107959581Z,01HVSWRMF20A5THXEBPW77FW5M,2024-04-19T00:44:22.107959581Z,01HVSWRMN07D93NMW4N5J473B3,2024-04-19T00:44:22.107959581Z,01HVSWDMNPX8SWQPDTRXXKBBG7,2024-04-19T00:44:22.107959581Z,80,2024-04-19T00:44:32.264194985Z,74,2024-04-19T00:44:32.2606923Z,true,2024-04-19T00:44:32.257366166Z
01HVSWZFQ4H3SJ2AHV2V0P1XJZ,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:44:22.116680604Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:44:22.116680604Z,01HVSWRMF20A5THXEBPW77FW5M,2024-04-19T00:44:22.116680604Z,01HVSWRMN07D93NMW4N5J473B3,2024-04-19T00:44:22.116680604Z,01HVSWGG7SWGFQXN40GNKDS25C,2024-04-19T00:44:22.116680604Z,67,2024-04-19T00:44:37.722004179Z,76,2024-04-19T00:44:37.71769274Z,true,2024-04-19T00:44:37.725025129Z
01HVSWZFQD7A7GJH33433QEYRH,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:44:22.125563844Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:44:22.125563844Z,01HVSWRMF20A5THXEBPW77FW5M,2024-04-19T00:44:22.125563844Z,01HVSWRMN07D93NMW4N5J473B3,2024-04-19T00:44:22.125563844Z,01HVSWJ302J1YDDDSZSSZZV2EA,2024-04-19T00:44:22.125563844Z,42,2024-04-19T00:44:30.248974283Z,68,2024-04-19T00:44:30.252431246Z,true,2024-04-19T00:44:30.255164692Z
01HVSWZFQPEFW01DXK22D7J7WV,01HVSW64SFRFTC5APFVKVFMHT6,2024-04-19T00:44:22.134367267Z,01HVSW64SR5YX40MA39QY1Y7EX,2024-04-19T00:44:22.134367267Z,01HVSWRMF20A5THXEBPW77FW5M,2024-04-19T00:44:22.134367267Z,01HVSWRMN07D93NMW4N5J473B3,2024-04-19T00:44:22.134367267Z,01HVSWJWVBV7M0NNTVCP90PA50,2024-04-19T00:44:22.134367267Z,72,2024-04-19T00:44:28.903466606Z,72,2024-04-19T00:44:28.899912663Z,true,2024-04-19T00:44:28.906466757Z
01HVSWZH75ST3GKC6YTF6417NV,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:23.653440061Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:44:23.653440061Z,01HVSWVV0ED4ZD2PYM92KPA574,2024-04-19T00:44:23.653440061Z,01HVSWVV6BXWV4Z1XTJQEJT151,2024-04-19T00:44:23.653440061Z,01HVSWBS5NSCJXS4V2B9C1S0Q8,2024-04-19T00:44:23.653440061Z,,,,,,
01HVSWZH7D9HNPQ7PM7BEFYYW5,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:23.661057638Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:44:23.661057638Z,01HVSWVV0ED4ZD2PYM92KPA574,2024-04-19T00:44:23.661057638Z,01HVSWVV6BXWV4Z1XTJQEJT151,2024-04-19T00:44:23.661057638Z,01HVSWKGDBWMCMXSSM9GV9APF6,2024-04-19T00:44:23.661057638Z,,,,,,
01HVSWZH7KZZKHWN62VCTJFHKQ,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:23.667983939Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:44:23.667983939Z,01HVSWVV0ED4ZD2PYM92KPA574,2024-04-19T00:44:23.667983939Z,01HVSWVV6BXWV4Z1XTJQEJT151,2024-04-19T00:44:23.667983939Z,01HVSWP5RC22DY2PR4MJWAG5HC,2024-04-19T00:44:23.667983939Z,,,,,,
01HVSWZH7VG70CESFESSM6GWAV,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:23.675289802Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:44:23.675289802Z,01HVSWVV0ED4ZD2PYM92KPA574,2024-04-19T00:44:23.675289802Z,01HVSWVV6BXWV4Z1XTJQEJT151,2024-04-19T00:44:23.675289802Z,01HVSWPXZANZQE951VBANB1TY9,2024-04-19T00:44:23.675289802Z,,,,,,
01HVSWZVPPYS95KDMP311QTTWA,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:44:34.391022833Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:44:34.391022833Z,01HVSWGREWPSFDAA4620FAGY0K,2024-04-19T00:44:34.391022833Z,01HVSWGRHQKKWN32RVNBG5W9ES,2024-04-19T00:44:34.391022833Z,01HVSW11KHWTJNDAN1VYJNNNCS,2024-04-19T00:44:34.391022833Z,100,2024-04-19T00:44:41.907534362Z,74,2024-04-19T00:44:41.896612225Z,true,2024-04-19T00:44:41.90178138Z
01HVSWZVPZNSYA8Q4G8ZZ53WYD,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:44:34.399683032Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:44:34.399683032Z,01HVSWGREWPSFDAA4620FAGY0K,2024-04-19T00:44:34.399683032Z,01HVSWGRHQKKWN32RVNBG5W9ES,2024-04-19T00:44:34.399683032Z,01HVSW64TSWM9W163CE5ZJV532,2024-04-19T00:44:34.399683032Z,88,2024-04-19T00:44:42.674738113Z,76,2024-04-19T00:44:42.682203446Z,true,2024-04-19T00:44:42.678820257Z
01HVSWZVQBQ1ZNYCS4T8ZXHBM1,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:44:34.411132639Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:44:34.411132639Z,01HVSWGREWPSFDAA4620FAGY0K,2024-04-19T00:44:34.411132639Z,01HVSWGRHQKKWN32RVNBG5W9ES,2024-04-19T00:44:34.411132639Z,01HVSW72QHPTG90J5RBXFXCXNV,2024-04-19T00:44:34.411132639Z,100,2024-04-19T00:44:40.085122534Z,81,2024-04-19T00:44:40.07914111Z,true,2024-04-19T00:44:40.088060507Z
01HVSWZVQKRF2VH34CNMCE9HNF,01HVSV8QW7XZKM9MB3RQY9MSBZ,2024-04-19T00:44:34.419322873Z,01HVSV8QWHJP2RQK7VZT3JH0WX,2024-04-19T00:44:34.419322873Z,01HVSWGREWPSFDAA4620FAGY0K,2024-04-19T00:44:34.419322873Z,01HVSWGRHQKKWN32RVNBG5W9ES,2024-04-19T00:44:34.419322873Z,01HVSWC9AZ9VDMC1KSEVCP2YYM,2024-04-19T00:44:34.419322873Z,100,2024-04-19T00:44:39.188562238Z,69,2024-04-19T00:44:39.158208858Z,true,2024-04-19T00:44:39.24092871Z
01HVSWZX6H3RJXYMC9ASS830S9,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:44:35.921210905Z,01HVSTV1N6WBW5MRZ4D3M9XR6W,2024-04-19T00:44:35.921210905Z,01HVSWVP3ZT16GTFH0E0V7G6Z7,2024-04-19T00:44:35.921210905Z,01HVSWVPA0HQHR8Z1DD1A8GCPJ,2024-04-19T00:44:35.921210905Z,01HVSWNY9S5CW04X30ZJ8MMCA7,2024-04-19T00:44:35.921210905Z,78,2024-04-19T00:44:39.39732526Z,81,2024-04-19T00:44:39.392187027Z,true,2024-04-19T00:44:39.403661533Z
