id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01JHBW5KYXTSRHCT12290X2ARB,01JHBTX68J5FF51HAWKFSSABTQ,2025-01-11T23:46:12.573175117Z,30,2025-01-11T23:46:12.573175117Z,true,2025-01-11T23:47:12.950882845Z,,,01JHBTX68WPA51BA437QAW9DT1,2025-01-11T23:46:12.573175117Z,1,2025-01-11T23:46:12.573175117Z,true,2025-01-11T23:46:42.941300949Z,observe,2025-01-11T23:46:12.573175117Z,01JHBW5KYDX6A223CD278HEH17,2025-01-11T23:46:12.573175117Z,true,2025-01-11T23:46:42.925837125Z,true,2025-01-11T23:46:42.948182779Z,,,01JHBW5KYT91CVPEEHHVDHK042,2025-01-11T23:46:12.573175117Z
01JHBW8B3DAMC6HS946MASXHG8,01JHBTX5PWBQZ4S7HPNH7QRZQ7,2025-01-11T23:47:41.805951063Z,30,2025-01-11T23:47:41.805951063Z,true,2025-01-11T23:48:42.187648795Z,,,01JHBTX5Q5D8FY3D9BY2GQ5SB5,2025-01-11T23:47:41.805951063Z,1,2025-01-11T23:47:41.805951063Z,true,2025-01-11T23:48:12.17374969Z,observe,2025-01-11T23:47:41.805951063Z,01JHBW8B226TFEJV0J9SJT6VAH,2025-01-11T23:47:41.805951063Z,true,2025-01-11T23:48:12.155811257Z,true,2025-01-11T23:48:12.184586958Z,,,01JHBW8B3BGJXEXYY3JGY9QGG6,2025-01-11T23:47:41.805951063Z
01JHBWBHZSPT6H0X5EMV4ZRYNV,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.161655337Z,30,2025-01-11T23:49:27.161655337Z,false,2025-01-11T23:49:27.161655337Z,,,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.161655337Z,0,2025-01-11T23:49:27.161655337Z,,,observe,2025-01-11T23:49:27.161655337Z,01JHBWBHY6HHTDB48RA97EE70N,2025-01-11T23:49:27.161655337Z,false,2025-01-11T23:49:27.161655337Z,,,,,01JHBWBHZRKXBBP03NZ5305KDE,2025-01-11T23:49:27.161655337Z
01JHBWBJ0P7V85J20KXTE2FCC4,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.190974539Z,30,2025-01-11T23:49:27.190974539Z,false,2025-01-11T23:49:27.190974539Z,,,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.190974539Z,0,2025-01-11T23:49:27.190974539Z,,,observe,2025-01-11T23:49:27.190974539Z,01JHBWBHY2P4SHT9HFJNZZJQJR,2025-01-11T23:49:27.190974539Z,false,2025-01-11T23:49:27.190974539Z,,,,,01JHBWBJ0G5QFGJDX3GA4BY8F5,2025-01-11T23:49:27.190974539Z
01JHBVY8TKTSFB866W845HTHF7,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.79557724Z,30,2025-01-11T23:42:11.79557724Z,true,2025-01-11T23:44:41.215826517Z,,,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.79557724Z,0,2025-01-11T23:42:11.79557724Z,true,2025-01-11T23:44:12.366166715Z,observe,2025-01-11T23:42:11.79557724Z,01JHBVY8RWYWNZV3GFXCZ4CC4R,2025-01-11T23:42:11.79557724Z,true,2025-01-11T23:44:12.344468129Z,true,2025-01-11T23:44:12.373364293Z,,,01JHBVY8THM5FXANSPX7WVJC04,2025-01-11T23:42:11.79557724Z
01JHBW0C2C3AWAJY8B184ZP28Y,01JHBTX76D5ZPRW7AVRQQ804ZP,2025-01-11T23:43:20.652096731Z,30,2025-01-11T23:43:20.652096731Z,true,2025-01-11T23:44:48.110362459Z,,,01JHBTX76M42JMPHWQCP7QAPDJ,2025-01-11T23:43:20.652096731Z,0,2025-01-11T23:43:20.652096731Z,true,2025-01-11T23:44:21.07501857Z,observe,2025-01-11T23:43:20.652096731Z,01JHBW0C1C7Y7DT58H8M5XK15G,2025-01-11T23:43:20.652096731Z,true,2025-01-11T23:44:21.060289227Z,true,2025-01-11T23:44:21.087096153Z,,,01JHBW0C29NSRVJ3BBHVGCWDRH,2025-01-11T23:43:20.652096731Z
01JHBW2WR19YAAGWZR1AGYFVJN,01JHBTX6QNK0Z23VT6DS018F8W,2025-01-11T23:44:43.265731395Z,30,2025-01-11T23:44:43.265731395Z,true,2025-01-11T23:46:11.877292152Z,,,01JHBTX6QXPG22MD32ZM1QNA6D,2025-01-11T23:44:43.265731395Z,0,2025-01-11T23:44:43.265731395Z,true,2025-01-11T23:45:41.86505886Z,observe,2025-01-11T23:44:43.265731395Z,01JHBW2WQ7BNKNKJ3GGPFKP8SR,2025-01-11T23:44:43.265731395Z,true,2025-01-11T23:45:41.850495895Z,true,2025-01-11T23:45:41.873633037Z,,,01JHBW2WQZXHKE002N78J233CD,2025-01-11T23:44:43.265731395Z
01JHBW5M00RQA9Q0XVQJ5PVH8D,01JHBTX68J5FF51HAWKFSSABTQ,2025-01-11T23:46:12.608748741Z,30,2025-01-11T23:46:12.608748741Z,true,2025-01-11T23:48:34.922299683Z,,,01JHBTX68WPA51BA437QAW9DT1,2025-01-11T23:46:12.608748741Z,0,2025-01-11T23:46:12.608748741Z,true,2025-01-11T23:48:04.911300947Z,observe,2025-01-11T23:46:12.608748741Z,01JHBW5KYGPRAN5PXPRSDR1Y3H,2025-01-11T23:46:12.608748741Z,true,2025-01-11T23:48:04.89788894Z,true,2025-01-11T23:48:04.919129534Z,,,01JHBW5KZYHHTNSWM46GACPY16,2025-01-11T23:46:12.608748741Z
01JHBW5M09B00CAA2CFG75QVJ0,01JHBTX68J5FF51HAWKFSSABTQ,2025-01-11T23:46:12.617317679Z,30,2025-01-11T23:46:12.617317679Z,true,2025-01-11T23:49:02.336737571Z,,,01JHBTX68WPA51BA437QAW9DT1,2025-01-11T23:46:12.617317679Z,0,2025-01-11T23:46:12.617317679Z,true,2025-01-11T23:48:34.989172082Z,observe,2025-01-11T23:46:12.617317679Z,01JHBW5KYFFF0VA70S0JYYVYHC,2025-01-11T23:46:12.617317679Z,true,2025-01-11T23:48:34.97561621Z,true,2025-01-11T23:48:34.999057951Z,,,01JHBW5M07B4DWKK1W8ASZWF6T,2025-01-11T23:46:12.617317679Z
01JHBWBHZHE5E3DQQK1PGE6R9G,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.153645582Z,30,2025-01-11T23:49:27.153645582Z,false,2025-01-11T23:49:27.153645582Z,,,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.153645582Z,0,2025-01-11T23:49:27.153645582Z,,,observe,2025-01-11T23:49:27.153645582Z,01JHBWBHY8H1RF12PQ3THV3MFV,2025-01-11T23:49:27.153645582Z,false,2025-01-11T23:49:27.153645582Z,,,,,01JHBWBHZF6A31J3TCYM13003X,2025-01-11T23:49:27.153645582Z
01JHBVH8N1XAA7G5MGBE97XQN0,01JHBTX8B7QDMS5WD4N1DXZNPP,2025-01-11T23:35:05.633797292Z,30,2025-01-11T23:35:05.633797292Z,true,2025-01-11T23:35:18.139599316Z,batch ended,2025-01-11T23:35:18.016210459Z,01JHBTX8BGBPGQNMKRSDJXR8SS,2025-01-11T23:35:05.633797292Z,0,2025-01-11T23:35:05.633797292Z,true,2025-01-11T23:35:05.95260277Z,looking at your yard,2025-01-11T23:35:05.633797292Z,01JHBVH8M8NGKEN11G6G0X3AG6,2025-01-11T23:35:05.633797292Z,true,2025-01-11T23:35:05.92393953Z,true,2025-01-11T23:35:05.960040822Z,ended,2025-01-11T23:35:18.016210459Z,01JHBVH8MXJSXVPPEHHXWZPPYE,2025-01-11T23:35:05.633797292Z
01JHBVP14SKCMWJQ0S35W4VKJ0,01JHBTX7KZ3V2CYHFHVDQCA98R,2025-01-11T23:37:41.785840855Z,30,2025-01-11T23:37:41.785840855Z,true,2025-01-11T23:40:10.235607064Z,,,01JHBTX7M67CWWXJ3R6C6PWE6C,2025-01-11T23:37:41.785840855Z,0,2025-01-11T23:37:41.785840855Z,true,2025-01-11T23:39:40.539493348Z,observe,2025-01-11T23:37:41.785840855Z,01JHBVP13HPXB8CBM91BYF4896,2025-01-11T23:37:41.785840855Z,true,2025-01-11T23:39:40.519369501Z,true,2025-01-11T23:39:40.546751346Z,,,01JHBVP14QKSCD3GW0M6461XGS,2025-01-11T23:37:41.785840855Z
01JHBVP155MMEMV87P47MX1C3N,01JHBTX7KZ3V2CYHFHVDQCA98R,2025-01-11T23:37:41.797851485Z,30,2025-01-11T23:37:41.797851485Z,true,2025-01-11T23:41:10.382040562Z,,,01JHBTX7M67CWWXJ3R6C6PWE6C,2025-01-11T23:37:41.797851485Z,0,2025-01-11T23:37:41.797851485Z,true,2025-01-11T23:40:40.373012341Z,observe,2025-01-11T23:37:41.797851485Z,01JHBVP13J7SABWDECGMM4K735,2025-01-11T23:37:41.797851485Z,true,2025-01-11T23:40:40.357771846Z,true,2025-01-11T23:40:40.379337086Z,,,01JHBVP1538387KJ1CH0RZE6MW,2025-01-11T23:37:41.797851485Z
01JHBW0C3718CK3E1Z7BREWYC2,01JHBTX76D5ZPRW7AVRQQ804ZP,2025-01-11T23:43:20.679758553Z,30,2025-01-11T23:43:20.679758553Z,true,2025-01-11T23:46:07.29614479Z,,,01JHBTX76M42JMPHWQCP7QAPDJ,2025-01-11T23:43:20.679758553Z,0,2025-01-11T23:43:20.679758553Z,true,2025-01-11T23:45:52.394077447Z,observe,2025-01-11T23:43:20.679758553Z,01JHBW0C1GZCY6SFZMZJ5T9NY9,2025-01-11T23:43:20.679758553Z,true,2025-01-11T23:45:52.371635197Z,true,2025-01-11T23:45:52.403765345Z,,,01JHBW0C35AZSABSDBESYW6M6N,2025-01-11T23:43:20.679758553Z
01JHBW8B4M89X9B0ZNAS1DHN9N,01JHBTX5PWBQZ4S7HPNH7QRZQ7,2025-01-11T23:47:41.844908561Z,30,2025-01-11T23:47:41.844908561Z,true,2025-01-11T23:50:41.152801653Z,,,01JHBTX5Q5D8FY3D9BY2GQ5SB5,2025-01-11T23:47:41.844908561Z,0,2025-01-11T23:47:41.844908561Z,true,2025-01-11T23:50:24.829169666Z,observe,2025-01-11T23:47:41.844908561Z,01JHBW8B2GRTEHKVXSG4PK3QEG,2025-01-11T23:47:41.844908561Z,true,2025-01-11T23:50:24.816004279Z,true,2025-01-11T23:50:24.837559653Z,,,01JHBW8B4KX2YEHB6471ERM62E,2025-01-11T23:47:41.844908561Z
01JHBVHX9970NPDV09H3DTCSC4,01JHBTX80G01Q71DZNE0VH0MF0,2025-01-11T23:35:26.762008383Z,30,2025-01-11T23:35:26.762008383Z,true,2025-01-11T23:36:27.132651386Z,,,01JHBTX80PZTQS6EYYX3ASQ623,2025-01-11T23:35:26.762008383Z,1,2025-01-11T23:35:26.762008383Z,true,2025-01-11T23:35:57.118425158Z,observe,2025-01-11T23:35:26.762008383Z,01JHBVHX8QKJ5T2NNC008Y20RW,2025-01-11T23:35:26.762008383Z,true,2025-01-11T23:35:57.103091501Z,true,2025-01-11T23:35:57.125682382Z,,,01JHBVHX933XJ18A7GXPYRDJ3Q,2025-01-11T23:35:26.762008383Z
01JHBVHXA44C384MCE2JRMTJBJ,01JHBTX80G01Q71DZNE0VH0MF0,2025-01-11T23:35:26.788329648Z,30,2025-01-11T23:35:26.788329648Z,true,2025-01-11T23:37:57.335367418Z,,,01JHBTX80PZTQS6EYYX3ASQ623,2025-01-11T23:35:26.788329648Z,0,2025-01-11T23:35:26.788329648Z,true,2025-01-11T23:37:27.321585411Z,observe,2025-01-11T23:35:26.788329648Z,01JHBVHX8ZCB79N9P6NWTF98NK,2025-01-11T23:35:26.788329648Z,true,2025-01-11T23:37:27.30672914Z,true,2025-01-11T23:37:27.331531002Z,,,01JHBVHXA2GWZNDT68DF5CPRC1,2025-01-11T23:35:26.788329648Z
01JHBVY8SKPVR1YRVG0DN4C5EY,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.763459262Z,30,2025-01-11T23:42:11.763459262Z,true,2025-01-11T23:42:42.118022616Z,,,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.763459262Z,0,2025-01-11T23:42:11.763459262Z,true,2025-01-11T23:42:12.104610486Z,looking at your yard,2025-01-11T23:42:11.763459262Z,01JHBVY8RNSQB7N77SATSYG93B,2025-01-11T23:42:11.763459262Z,true,2025-01-11T23:42:12.083077997Z,true,2025-01-11T23:42:12.115045068Z,,,01JHBVY8SBAZ96W6RAPXD2CHZN,2025-01-11T23:42:11.763459262Z
01JHBVY8SMCKBXBPH8QKQ1FDGX,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.764183309Z,30,2025-01-11T23:42:11.764183309Z,true,2025-01-11T23:43:12.154787405Z,,,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.764183309Z,1,2025-01-11T23:42:11.764183309Z,true,2025-01-11T23:42:42.14340872Z,observe,2025-01-11T23:42:11.764183309Z,01JHBVY8RNSQB7N77SATSYG93B,2025-01-11T23:42:11.764183309Z,true,2025-01-11T23:42:42.125418402Z,true,2025-01-11T23:42:42.152863564Z,,,01JHBVY8SFMKPDTH1E628PQM80,2025-01-11T23:42:11.764183309Z
01JHBVY8V7B7218KPA7B0XB42Z,01JHBVHJMEWP46BJZKBJCA4163,2025-01-11T23:42:11.815224906Z,30,2025-01-11T23:42:11.815224906Z,true,2025-01-11T23:45:58.778332865Z,,,01JHBVHJMP58QZD0ERCD1BKSQB,2025-01-11T23:42:11.815224906Z,0,2025-01-11T23:42:11.815224906Z,true,2025-01-11T23:45:41.408638131Z,observe,2025-01-11T23:42:11.815224906Z,01JHBVY8RX1DR559HEQ720W0TP,2025-01-11T23:42:11.815224906Z,true,2025-01-11T23:45:41.392515861Z,true,2025-01-11T23:45:41.417433176Z,,,01JHBVY8V56CE31HT6YR0W2XB1,2025-01-11T23:42:11.815224906Z
01JHBW2WTA30JX0XXCZ3M858KB,01JHBTX6QNK0Z23VT6DS018F8W,2025-01-11T23:44:43.338062723Z,30,2025-01-11T23:44:43.338062723Z,true,2025-01-11T23:48:37.729109916Z,,,01JHBTX6QXPG22MD32ZM1QNA6D,2025-01-11T23:44:43.338062723Z,0,2025-01-11T23:44:43.338062723Z,true,2025-01-11T23:48:07.713064485Z,observe,2025-01-11T23:44:43.338062723Z,01JHBW2WQGNXDNC3WAFATE9JD2,2025-01-11T23:44:43.338062723Z,true,2025-01-11T23:48:07.697452219Z,true,2025-01-11T23:48:07.72659638Z,,,01JHBW2WT83YYZY9TY9MJZSEKK,2025-01-11T23:44:43.338062723Z
01JHBWBHYGQJTHHM8RYTSMXYVN,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.120447515Z,30,2025-01-11T23:49:27.120447515Z,true,2025-01-11T23:50:27.535138045Z,,,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.120447515Z,1,2025-01-11T23:49:27.120447515Z,true,2025-01-11T23:49:57.52501643Z,observe,2025-01-11T23:49:27.120447515Z,01JHBWBHXYCKWACYWG8XA5MDNN,2025-01-11T23:49:27.120447515Z,true,2025-01-11T23:49:57.509174922Z,true,2025-01-11T23:49:57.535351036Z,,,01JHBWBHYCJ738FHXJ6TQB7JPK,2025-01-11T23:49:27.120447515Z
01JHBW2WQQ7GWA0D3Z2RW9AB1Q,01JHBTX6QNK0Z23VT6DS018F8W,2025-01-11T23:44:43.255868918Z,30,2025-01-11T23:44:43.255868918Z,true,2025-01-11T23:45:41.801076424Z,,,01JHBTX6QXPG22MD32ZM1QNA6D,2025-01-11T23:44:43.255868918Z,1,2025-01-11T23:44:43.255868918Z,true,2025-01-11T23:45:13.633716544Z,observe,2025-01-11T23:44:43.255868918Z,01JHBW2WQFB1DQX8CXQMJTMY99,2025-01-11T23:44:43.255868918Z,true,2025-01-11T23:45:13.62237088Z,true,2025-01-11T23:45:13.642466824Z,,,01JHBW2WQMPRTCK5BNN5YDG2TA,2025-01-11T23:44:43.255868918Z
01JHBW8B577HHEPE8SV4V53XEF,01JHBTX5PWBQZ4S7HPNH7QRZQ7,2025-01-11T23:47:41.863213363Z,30,2025-01-11T23:47:41.863213363Z,true,2025-01-11T23:52:12.604409867Z,,,01JHBTX5Q5D8FY3D9BY2GQ5SB5,2025-01-11T23:47:41.863213363Z,0,2025-01-11T23:47:41.863213363Z,true,2025-01-11T23:51:02.896232758Z,observe,2025-01-11T23:47:41.863213363Z,01JHBW8B2DRT7RANN81P48MZGT,2025-01-11T23:47:41.863213363Z,true,2025-01-11T23:51:02.880860461Z,true,2025-01-11T23:51:02.904358622Z,,,01JHBW8B55JQ7TWATG7DKBND3T,2025-01-11T23:47:41.863213363Z
01JHBWBJ00XP7YA1CV405X8YB9,01JHBTX519Y2QKDJBCY0DMHWC3,2025-01-11T23:49:27.168683278Z,30,2025-01-11T23:49:27.168683278Z,false,2025-01-11T23:49:27.168683278Z,,,01JHBTX51J08G9P66RHDPSXZME,2025-01-11T23:49:27.168683278Z,0,2025-01-11T23:49:27.168683278Z,,,observe,2025-01-11T23:49:27.168683278Z,01JHBWBHY5X5TG4QY6NDV2R1KN,2025-01-11T23:49:27.168683278Z,false,2025-01-11T23:49:27.168683278Z,,,,,01JHBWBHZZR2G2YV7AYSZ1Z9A0,2025-01-11T23:49:27.168683278Z
01JHBW5KZAG7Y8892NQW1DY1M1,01JHBTX68J5FF51HAWKFSSABTQ,2025-01-11T23:46:12.586196041Z,30,2025-01-11T23:46:12.586196041Z,true,2025-01-11T23:47:34.75967059Z,,,01JHBTX68WPA51BA437QAW9DT1,2025-01-11T23:46:12.586196041Z,0,2025-01-11T23:46:12.586196041Z,true,2025-01-11T23:47:13.007946646Z,observe,2025-01-11T23:46:12.586196041Z,01JHBW5KYFFF0VA70RZX2THNPN,2025-01-11T23:46:12.586196041Z,true,2025-01-11T23:47:12.995739161Z,true,2025-01-11T23:47:13.014201419Z,,,01JHBW5KZ8PFTH91WA7B5QDPX7,2025-01-11T23:46:12.586196041Z
01JHBVHXADE17JEK13PVQJXEYA,01JHBTX80G01Q71DZNE0VH0MF0,2025-01-11T23:35:26.797917014Z,30,2025-01-11T23:35:26.797917014Z,true,2025-01-11T23:38:27.406968581Z,,,01JHBTX80PZTQS6EYYX3ASQ623,2025-01-11T23:35:26.797917014Z,0,2025-01-11T23:35:26.797917014Z,true,2025-01-11T23:37:57.39557758Z,observe,2025-01-11T23:35:26.797917014Z,01JHBVHX8XE33YC20K3DGD98Z7,2025-01-11T23:35:26.797917014Z,true,2025-01-11T23:37:57.378427387Z,true,2025-01-11T23:37:57.405565554Z,,,01JHBVHXAB8MR921WKJP5PTHVT,2025-01-11T23:35:26.797917014Z
01JHBVHXAY3073P62PP572VRJ6,01JHBTX80G01Q71DZNE0VH0MF0,2025-01-11T23:35:26.814672113Z,30,2025-01-11T23:35:26.814672113Z,true,2025-01-11T23:39:18.393486173Z,,,01JHBTX80PZTQS6EYYX3ASQ623,2025-01-11T23:35:26.814672113Z,0,2025-01-11T23:35:26.814672113Z,true,2025-01-11T23:38:48.383692348Z,observe,2025-01-11T23:35:26.814672113Z,01JHBVHX8XE33YC20K2YJQ5H6F,2025-01-11T23:35:26.814672113Z,true,2025-01-11T23:38:48.369767089Z,true,2025-01-11T23:38:48.390415278Z,,,01JHBVHXAW5G3D4J3B256DZ5NN,2025-01-11T23:35:26.814672113Z
01JHBW0C2MKAJ8YQTMHJPD2ZFX,01JHBTX76D5ZPRW7AVRQQ804ZP,2025-01-11T23:43:20.660132914Z,30,2025-01-11T23:43:20.660132914Z,true,2025-01-11T23:45:18.198562764Z,,,01JHBTX76M42JMPHWQCP7QAPDJ,2025-01-11T23:43:20.660132914Z,0,2025-01-11T23:43:20.660132914Z,true,2025-01-11T23:44:48.186234007Z,observe,2025-01-11T23:43:20.660132914Z,01JHBW0C1PN0Z5JZ880TJXR6KM,2025-01-11T23:43:20.660132914Z,true,2025-01-11T23:44:48.166201299Z,true,2025-01-11T23:44:48.195218674Z,,,01JHBW0C2H1SFBW82ZR15B0AMP,2025-01-11T23:43:20.660132914Z
