id,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt
01HNDDSSJ480AZWRDK7SHC2560,01HNDDGKTSREAZWCDQ1301VJRK,2024-01-30T14:54:02.820870996Z,01HNDD8S1VBCKF7XRR33N4RHD9,2024-01-30T14:54:02.820870996Z,50,2024-01-30T14:54:09.762164192Z,true,2024-01-30T14:54:09.757453956Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:02.820870996Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:02.820870996Z,01HNDDGKJF6MKHQH2MGG3RG0H5,2024-01-30T14:54:02.820870996Z
01HNDDSSJ8F45BBQV2SVN0GNDC,01HNDDGKTSREAZWCDQ1301VJRK,2024-01-30T14:54:02.824287896Z,01HNDD80QDK640JMTVBW66R597,2024-01-30T14:54:02.824287896Z,25,2024-01-30T14:54:14.920198987Z,true,2024-01-30T14:54:14.916005687Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:02.824287896Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:02.824287896Z,01HNDDGKJF6MKHQH2MGG3RG0H5,2024-01-30T14:54:02.824287896Z
01HNDDT7JJVGG9Q6JRYZZ5XQNZ,01HNDDJD1JQHB81PWX7JEPZ6FZ,2024-01-30T14:54:17.170847001Z,01HNDD8RSPZDECVXHP8PMM2JMW,2024-01-30T14:54:17.170847001Z,25,2024-01-30T14:54:28.139955419Z,true,2024-01-30T14:54:28.143950375Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:17.170847001Z,01HNDD7DJAB5GE8C0QTZC8S0GH,2024-01-30T14:54:17.170847001Z,01HNDDJCZ624HK0F661R9EZDQW,2024-01-30T14:54:17.170847001Z
01HNDDT7JQJWFRSHE60T57N21N,01HNDDJD1JQHB81PWX7JEPZ6FZ,2024-01-30T14:54:17.175071425Z,01HNDD9DY2K4TX83C7G87G4J96,2024-01-30T14:54:17.175071425Z,45,2024-01-30T14:54:26.094388278Z,true,2024-01-30T14:54:26.098594996Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:17.175071425Z,01HNDD7DJAB5GE8C0QTZC8S0GH,2024-01-30T14:54:17.175071425Z,01HNDDJCZ624HK0F661R9EZDQW,2024-01-30T14:54:17.175071425Z
01HNDDT7JVGD4G84281TE1Y9VE,01HNDDJD1JQHB81PWX7JEPZ6FZ,2024-01-30T14:54:17.179567278Z,01HNDD8ZZKYXBGHBHJVENA162C,2024-01-30T14:54:17.179567278Z,20,2024-01-30T14:54:22.652423772Z,true,2024-01-30T14:54:22.656821264Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:17.179567278Z,01HNDD7DJAB5GE8C0QTZC8S0GH,2024-01-30T14:54:17.179567278Z,01HNDDJCZ624HK0F661R9EZDQW,2024-01-30T14:54:17.179567278Z
01HNDDT7K0X03D8YS5T4XDKF02,01HNDDJD1JQHB81PWX7JEPZ6FZ,2024-01-30T14:54:17.184636719Z,01HNDDBPNEF687AFK9GJ0R1NQH,2024-01-30T14:54:17.184636719Z,13,2024-01-30T14:54:38.048046105Z,true,2024-01-30T14:54:38.052147779Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:17.184636719Z,01HNDD7DJAB5GE8C0QTZC8S0GH,2024-01-30T14:54:17.184636719Z,01HNDDJCZ624HK0F661R9EZDQW,2024-01-30T14:54:17.184636719Z
01HNDDTC17B315C1QR80MMM2CT,01HNDDPTDWPC78NBPSAW12MXBZ,2024-01-30T14:54:21.73532123Z,01HNDD7X1CMZS0HY85FGSD7YAW,2024-01-30T14:54:21.73532123Z,60,2024-01-30T14:54:33.859748047Z,true,2024-01-30T14:54:33.868734426Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:21.73532123Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:21.73532123Z,01HNDDPTBSWJB4HZTDAK5E8C66,2024-01-30T14:54:21.73532123Z
01HNDDTC1BJ8P1VMRHVHM6R320,01HNDDPTDWPC78NBPSAW12MXBZ,2024-01-30T14:54:21.73926049Z,01HNDDE7FW4NPQBNVNNPQ3ZJEH,2024-01-30T14:54:21.73926049Z,51,2024-01-30T14:54:26.498170512Z,true,2024-01-30T14:54:26.509050881Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:21.73926049Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:21.73926049Z,01HNDDPTBSWJB4HZTDAK5E8C66,2024-01-30T14:54:21.73926049Z
01HNDDTC1E762910KWKV1HSQY9,01HNDDPTDWPC78NBPSAW12MXBZ,2024-01-30T14:54:21.742702981Z,01HNDDDP9H886FEH5SR8KXHDFZ,2024-01-30T14:54:21.742702981Z,60,2024-01-30T14:54:36.491874471Z,true,2024-01-30T14:54:36.499368143Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:21.742702981Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:21.742702981Z,01HNDDPTBSWJB4HZTDAK5E8C66,2024-01-30T14:54:21.742702981Z
01HNDDTC1JPM5XJRCGVX7CNQC7,01HNDDPTDWPC78NBPSAW12MXBZ,2024-01-30T14:54:21.746138054Z,01HNDDG7PBTX7V52C90BWB9CSS,2024-01-30T14:54:21.746138054Z,14,2024-01-30T14:54:43.116405646Z,true,2024-01-30T14:54:43.125290445Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:21.746138054Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:21.746138054Z,01HNDDPTBSWJB4HZTDAK5E8C66,2024-01-30T14:54:21.746138054Z
01HNDDTDE8CCAZNTWKHBRGHXBS,01HNDDSFS520AA0MFT3Z0ZDT2K,2024-01-30T14:54:23.176312634Z,01HNDDN9ZNW2QYBGSMXAWCXKJF,2024-01-30T14:54:23.176312634Z,80,2024-01-30T14:54:31.549311128Z,true,2024-01-30T14:54:31.558275803Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:23.176312634Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:54:23.176312634Z,01HNDDSFMYRZDJ2YENH8MH4WJ1,2024-01-30T14:54:23.176312634Z
01HNDDTDEDFQWY9BFRJGP55QMW,01HNDDSFS520AA0MFT3Z0ZDT2K,2024-01-30T14:54:23.181442545Z,01HNDDGC8MWKVNWJC3PGDKWKNB,2024-01-30T14:54:23.181442545Z,26,2024-01-30T14:54:35.883458707Z,true,2024-01-30T14:54:35.864725167Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:23.181442545Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:54:23.181442545Z,01HNDDSFMYRZDJ2YENH8MH4WJ1,2024-01-30T14:54:23.181442545Z
01HNDDTDEJE4VG6F8X1SWZ2KV3,01HNDDSFS520AA0MFT3Z0ZDT2K,2024-01-30T14:54:23.186791377Z,01HNDDRN7FCFH50XGTA6VHGPE6,2024-01-30T14:54:23.186791377Z,25,2024-01-30T14:54:38.709367138Z,true,2024-01-30T14:54:39.023161591Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:23.186791377Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:54:23.186791377Z,01HNDDSFMYRZDJ2YENH8MH4WJ1,2024-01-30T14:54:23.186791377Z
01HNDDTDEQQVD9EXAEH4ST0TCQ,01HNDDSFS520AA0MFT3Z0ZDT2K,2024-01-30T14:54:23.192049141Z,01HNDDQM8K4BNF7GFH72SHDYX6,2024-01-30T14:54:23.192049141Z,16,2024-01-30T14:54:28.482058956Z,true,2024-01-30T14:54:28.478152596Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:23.192049141Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:54:23.192049141Z,01HNDDSFMYRZDJ2YENH8MH4WJ1,2024-01-30T14:54:23.192049141Z
01HNDDTDQGK3HCKC0EPTKMM3CA,01HNDDGKTX3CHP9J2TMZZ648KV,2024-01-30T14:54:23.472933994Z,01HNDD7V7H0QWP4KKEHH2CRYWP,2024-01-30T14:54:23.472933994Z,,,,,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:23.472933994Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:23.472933994Z,01HNDDGKJJQC1R3GTS2Q5EBDCX,2024-01-30T14:54:23.472933994Z
01HNDDTDQMYY9S696DJDB2SZSN,01HNDDGKTX3CHP9J2TMZZ648KV,2024-01-30T14:54:23.476919376Z,01HNDD8S1VBCKF7XRR33N4RHD9,2024-01-30T14:54:23.476919376Z,,,,,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:23.476919376Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:23.476919376Z,01HNDDGKJJQC1R3GTS2Q5EBDCX,2024-01-30T14:54:23.476919376Z
01HNDDTDQR6FQSQ94C9G3H2AHZ,01HNDDGKTX3CHP9J2TMZZ648KV,2024-01-30T14:54:23.480953033Z,01HNDD843K9AG11PY0DX3YTFQ8,2024-01-30T14:54:23.480953033Z,,,,,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:23.480953033Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:23.480953033Z,01HNDDGKJJQC1R3GTS2Q5EBDCX,2024-01-30T14:54:23.480953033Z
01HNDDTDQWY0ZQF0EXR4AZNXN6,01HNDDGKTX3CHP9J2TMZZ648KV,2024-01-30T14:54:23.484427235Z,01HNDD80QDK640JMTVBW66R597,2024-01-30T14:54:23.484427235Z,,,,,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:23.484427235Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:23.484427235Z,01HNDDGKJJQC1R3GTS2Q5EBDCX,2024-01-30T14:54:23.484427235Z
01HNDDTNDMR2Q53DF6J5BGVT9H,01HNDDC458TT256SXN3FDQ1XZ1,2024-01-30T14:54:31.348209845Z,01HNDD85BD6T9C7DVY58TQ9C2Q,2024-01-30T14:54:31.348209845Z,25,2024-01-30T14:54:37.119687203Z,true,2024-01-30T14:54:37.115619339Z,01HNDD7CMER0D7FW6SZ6T050B6,2024-01-30T14:54:31.348209845Z,01HNDD7CMS7PTDB7KKD18WWK2H,2024-01-30T14:54:31.348209845Z,01HNDDC3ZSPS75EJVTDW7VVF0H,2024-01-30T14:54:31.348209845Z
01HNDDTNDRXFGKF82GMCV9RDCJ,01HNDDC458TT256SXN3FDQ1XZ1,2024-01-30T14:54:31.352084517Z,01HNDD8BEXJS7GQ10HPR394TFB,2024-01-30T14:54:31.352084517Z,23,2024-01-30T14:54:35.519303426Z,true,2024-01-30T14:54:35.515289157Z,01HNDD7CMER0D7FW6SZ6T050B6,2024-01-30T14:54:31.352084517Z,01HNDD7CMS7PTDB7KKD18WWK2H,2024-01-30T14:54:31.352084517Z,01HNDDC3ZSPS75EJVTDW7VVF0H,2024-01-30T14:54:31.352084517Z
01HNDDTNDVR2ZQEZKGZW91X86S,01HNDDC458TT256SXN3FDQ1XZ1,2024-01-30T14:54:31.35570123Z,01HNDDABZYD28TVCNGN5533GAB,2024-01-30T14:54:31.35570123Z,,,,,01HNDD7CMER0D7FW6SZ6T050B6,2024-01-30T14:54:31.35570123Z,01HNDD7CMS7PTDB7KKD18WWK2H,2024-01-30T14:54:31.35570123Z,01HNDDC3ZSPS75EJVTDW7VVF0H,2024-01-30T14:54:31.35570123Z
01HNDDTNDZ53Q3FSXWJFV9DR30,01HNDDC458TT256SXN3FDQ1XZ1,2024-01-30T14:54:31.359286755Z,01HNDD95MXYK7WZZJ2FTNXQHQ0,2024-01-30T14:54:31.359286755Z,25,2024-01-30T14:54:48.746790508Z,true,2024-01-30T14:54:48.758877391Z,01HNDD7CMER0D7FW6SZ6T050B6,2024-01-30T14:54:31.359286755Z,01HNDD7CMS7PTDB7KKD18WWK2H,2024-01-30T14:54:31.359286755Z,01HNDDC3ZSPS75EJVTDW7VVF0H,2024-01-30T14:54:31.359286755Z
01HNDDTW2R4N5PTNT5BNYV7YY0,01HNDDJD0ZQARS0EY25WM2CH2F,2024-01-30T14:54:38.168577544Z,01HNDD8ZZKYXBGHBHJVENA162C,2024-01-30T14:54:38.168577544Z,,,,,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:38.168577544Z,01HNDD7DJAB5GE8C0QTZC8S0GH,2024-01-30T14:54:38.168577544Z,01HNDDJCZ28JMW0YDDSMYT2A9M,2024-01-30T14:54:38.168577544Z
01HNDDTW2W6557ZDQ7CVSFJJ7Q,01HNDDJD0ZQARS0EY25WM2CH2F,2024-01-30T14:54:38.172530179Z,01HNDD8RSPZDECVXHP8PMM2JMW,2024-01-30T14:54:38.172530179Z,,,,,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:38.172530179Z,01HNDD7DJAB5GE8C0QTZC8S0GH,2024-01-30T14:54:38.172530179Z,01HNDDJCZ28JMW0YDDSMYT2A9M,2024-01-30T14:54:38.172530179Z
01HNDDTW30PBG989TSJWE81NEW,01HNDDJD0ZQARS0EY25WM2CH2F,2024-01-30T14:54:38.176353025Z,01HNDD9DY2K4TX83C7G87G4J96,2024-01-30T14:54:38.176353025Z,,,,,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:38.176353025Z,01HNDD7DJAB5GE8C0QTZC8S0GH,2024-01-30T14:54:38.176353025Z,01HNDDJCZ28JMW0YDDSMYT2A9M,2024-01-30T14:54:38.176353025Z
01HNDDTW34D3G92R84E67CANAX,01HNDDJD0ZQARS0EY25WM2CH2F,2024-01-30T14:54:38.180680183Z,01HNDDBPNEF687AFK9GJ0R1NQH,2024-01-30T14:54:38.180680183Z,,,,,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:38.180680183Z,01HNDD7DJAB5GE8C0QTZC8S0GH,2024-01-30T14:54:38.180680183Z,01HNDDJCZ28JMW0YDDSMYT2A9M,2024-01-30T14:54:38.180680183Z
01HNDDTX0V76N3YG9JNR33WDR8,01HNDDSFQB5W3TG198ESZMFJDH,2024-01-30T14:54:39.131535314Z,01HNDDGC8MWKVNWJC3PGDKWKNB,2024-01-30T14:54:39.131535314Z,24,2024-01-30T14:55:00.615983234Z,true,2024-01-30T14:55:00.612095522Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:39.131535314Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:54:39.131535314Z,01HNDDSFN3K52VMYWGKDVGRN9K,2024-01-30T14:54:39.131535314Z
01HNDDTX10K9ZTPWQAXVKM80W9,01HNDDSFQB5W3TG198ESZMFJDH,2024-01-30T14:54:39.136231046Z,01HNDDRN7FCFH50XGTA6VHGPE6,2024-01-30T14:54:39.136231046Z,25,2024-01-30T14:54:46.238560603Z,true,2024-01-30T14:54:46.248277902Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:39.136231046Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:54:39.136231046Z,01HNDDSFN3K52VMYWGKDVGRN9K,2024-01-30T14:54:39.136231046Z
01HNDDTX14911DY37S6WGJMX5B,01HNDDSFQB5W3TG198ESZMFJDH,2024-01-30T14:54:39.140218689Z,01HNDDQM8K4BNF7GFH72SHDYX6,2024-01-30T14:54:39.140218689Z,18,2024-01-30T14:54:48.653751529Z,true,2024-01-30T14:54:48.649790857Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:39.140218689Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:54:39.140218689Z,01HNDDSFN3K52VMYWGKDVGRN9K,2024-01-30T14:54:39.140218689Z
01HNDDTX17X4061N5J7FACFRJB,01HNDDSFQB5W3TG198ESZMFJDH,2024-01-30T14:54:39.143937311Z,01HNDDN9ZNW2QYBGSMXAWCXKJF,2024-01-30T14:54:39.143937311Z,80,2024-01-30T14:54:52.881750529Z,true,2024-01-30T14:54:52.890025154Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:54:39.143937311Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:54:39.143937311Z,01HNDDSFN3K52VMYWGKDVGRN9K,2024-01-30T14:54:39.143937311Z
01HNDDV11WKWARAXJ0WEP1VD96,01HNDDPTDF5J85XBKEN413178S,2024-01-30T14:54:43.260393274Z,01HNDD7X1CMZS0HY85FGSD7YAW,2024-01-30T14:54:43.260393274Z,58,2024-01-30T14:54:51.49072086Z,true,2024-01-30T14:54:51.494158434Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:43.260393274Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:43.260393274Z,01HNDDPTC57EPSEJ7ANG5MQYFH,2024-01-30T14:54:43.260393274Z
01HNDDV1226851JEH29JHN5BG9,01HNDDPTDF5J85XBKEN413178S,2024-01-30T14:54:43.266099075Z,01HNDDDP9H886FEH5SR8KXHDFZ,2024-01-30T14:54:43.266099075Z,60,2024-01-30T14:54:59.247791956Z,true,2024-01-30T14:54:59.252039058Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:43.266099075Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:43.266099075Z,01HNDDPTC57EPSEJ7ANG5MQYFH,2024-01-30T14:54:43.266099075Z
01HNDDV126SCSRRMA7VNP557W2,01HNDDPTDF5J85XBKEN413178S,2024-01-30T14:54:43.270273042Z,01HNDDG7PBTX7V52C90BWB9CSS,2024-01-30T14:54:43.270273042Z,14,2024-01-30T14:54:57.296559489Z,true,2024-01-30T14:54:57.302565601Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:43.270273042Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:43.270273042Z,01HNDDPTC57EPSEJ7ANG5MQYFH,2024-01-30T14:54:43.270273042Z
01HNDDV12AB78YN7AZ1Q37ZXV9,01HNDDPTDF5J85XBKEN413178S,2024-01-30T14:54:43.27472194Z,01HNDDE7FW4NPQBNVNNPQ3ZJEH,2024-01-30T14:54:43.27472194Z,50,2024-01-30T14:54:51.56782108Z,true,2024-01-30T14:54:51.546962056Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:43.27472194Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:43.27472194Z,01HNDDPTC57EPSEJ7ANG5MQYFH,2024-01-30T14:54:43.27472194Z
01HNDDVB381BKW19MZQ7FHRQGC,01HNDDGKVFJD5X73SWR9K8WP7D,2024-01-30T14:54:53.544128014Z,01HNDD7V7H0QWP4KKEHH2CRYWP,2024-01-30T14:54:53.544128014Z,80,2024-01-30T14:54:59.201792715Z,true,2024-01-30T14:54:59.205612647Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:53.544128014Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:53.544128014Z,01HNDDGKJJQC1R3GTS2Q5EBDCX,2024-01-30T14:54:53.544128014Z
01HNDDVB3CC5XGGRHECRP4ZTFJ,01HNDDGKVFJD5X73SWR9K8WP7D,2024-01-30T14:54:53.548090783Z,01HNDD843K9AG11PY0DX3YTFQ8,2024-01-30T14:54:53.548090783Z,,,,,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:53.548090783Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:53.548090783Z,01HNDDGKJJQC1R3GTS2Q5EBDCX,2024-01-30T14:54:53.548090783Z
01HNDDVB3GTA59C8WEEKFWC924,01HNDDGKVFJD5X73SWR9K8WP7D,2024-01-30T14:54:53.552765732Z,01HNDD8S1VBCKF7XRR33N4RHD9,2024-01-30T14:54:53.552765732Z,50,2024-01-30T14:55:02.682476711Z,true,2024-01-30T14:55:02.692462013Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:53.552765732Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:53.552765732Z,01HNDDGKJJQC1R3GTS2Q5EBDCX,2024-01-30T14:54:53.552765732Z
01HNDDVB3MCS9BZ3P94ST4D116,01HNDDGKVFJD5X73SWR9K8WP7D,2024-01-30T14:54:53.55643186Z,01HNDD80QDK640JMTVBW66R597,2024-01-30T14:54:53.55643186Z,25,2024-01-30T14:55:00.970715305Z,true,2024-01-30T14:55:00.966958133Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:53.55643186Z,01HNDD7DD6BJR4V35QYQZTFKFC,2024-01-30T14:54:53.55643186Z,01HNDDGKJJQC1R3GTS2Q5EBDCX,2024-01-30T14:54:53.55643186Z
01HNDDVGS9WRYB50BW7SGF3WA6,01HNDDPTEA2E9677ANNBKMVY3T,2024-01-30T14:54:59.369214843Z,01HNDD7X1CMZS0HY85FGSD7YAW,2024-01-30T14:54:59.369214843Z,44,2024-01-30T14:55:04.2079297Z,true,2024-01-30T14:55:04.214453808Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:59.369214843Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:59.369214843Z,01HNDDPTC2VT87SHKJX5018942,2024-01-30T14:54:59.369214843Z
01HNDDVGSD0RV4JP6SCSTWA8YX,01HNDDPTEA2E9677ANNBKMVY3T,2024-01-30T14:54:59.373573998Z,01HNDDG7PBTX7V52C90BWB9CSS,2024-01-30T14:54:59.373573998Z,14,2024-01-30T14:55:08.700419093Z,true,2024-01-30T14:55:08.705916006Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:59.373573998Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:59.373573998Z,01HNDDPTC2VT87SHKJX5018942,2024-01-30T14:54:59.373573998Z
01HNDDVGSHW55FWGPDDGMQX7J6,01HNDDPTEA2E9677ANNBKMVY3T,2024-01-30T14:54:59.377872467Z,01HNDDDP9H886FEH5SR8KXHDFZ,2024-01-30T14:54:59.377872467Z,60,2024-01-30T14:55:10.640290617Z,true,2024-01-30T14:55:10.64950942Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:59.377872467Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:59.377872467Z,01HNDDPTC2VT87SHKJX5018942,2024-01-30T14:54:59.377872467Z
01HNDDVGSPFZYYHN3VKJK6WRRD,01HNDDPTEA2E9677ANNBKMVY3T,2024-01-30T14:54:59.38222202Z,01HNDDE7FW4NPQBNVNNPQ3ZJEH,2024-01-30T14:54:59.38222202Z,75,2024-01-30T14:55:07.269137699Z,true,2024-01-30T14:55:07.378003013Z,01HNDD7DCWA2H12T80JVFYY4MB,2024-01-30T14:54:59.38222202Z,01HNDD7DD77N4FH8ST3K0GR846,2024-01-30T14:54:59.38222202Z,01HNDDPTC2VT87SHKJX5018942,2024-01-30T14:54:59.38222202Z
01HNDDVJ3DFRN110P835ACQERP,01HNDDSFQE4M1N9M1K5H50TDS2,2024-01-30T14:55:00.717655288Z,01HNDDRN7FCFH50XGTA6VHGPE6,2024-01-30T14:55:00.717655288Z,25,2024-01-30T14:55:18.480132931Z,true,2024-01-30T14:55:18.487982376Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:55:00.717655288Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:55:00.717655288Z,01HNDDSFN7TSJV67HBECAH63MY,2024-01-30T14:55:00.717655288Z
01HNDDVJ3HZA31JB8QHX60YGSB,01HNDDSFQE4M1N9M1K5H50TDS2,2024-01-30T14:55:00.721530903Z,01HNDDQM8K4BNF7GFH72SHDYX6,2024-01-30T14:55:00.721530903Z,83,2024-01-30T14:55:03.432748071Z,true,2024-01-30T14:55:03.426664012Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:55:00.721530903Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:55:00.721530903Z,01HNDDSFN7TSJV67HBECAH63MY,2024-01-30T14:55:00.721530903Z
01HNDDVJ3RRW1TEY9EZPJGPFBF,01HNDDSFQE4M1N9M1K5H50TDS2,2024-01-30T14:55:00.728110453Z,01HNDDGC8MWKVNWJC3PGDKWKNB,2024-01-30T14:55:00.728110453Z,,,,,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:55:00.728110453Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:55:00.728110453Z,01HNDDSFN7TSJV67HBECAH63MY,2024-01-30T14:55:00.728110453Z
01HNDDVJ3VR6M3BK27F5B3CE6A,01HNDDSFQE4M1N9M1K5H50TDS2,2024-01-30T14:55:00.731614134Z,01HNDDN9ZNW2QYBGSMXAWCXKJF,2024-01-30T14:55:00.731614134Z,80,2024-01-30T14:55:09.100633215Z,true,2024-01-30T14:55:09.104457423Z,01HNDD7DJ1NA0SSKZ1VHEG0W37,2024-01-30T14:55:00.731614134Z,01HNDD7DJBQ1ER65PMZ2MP5W97,2024-01-30T14:55:00.731614134Z,01HNDDSFN7TSJV67HBECAH63MY,2024-01-30T14:55:00.731614134Z
01HNDDVMDCJDCH335D08JHH5V2,01HNDDVM2FZS7ASKHCJSWXENGE,2024-01-30T14:55:03.084780251Z,01HNDDD4EYHDEYYQG6A8PNMWXR,2024-01-30T14:55:03.084780251Z,80,2024-01-30T14:55:27.782759954Z,true,2024-01-30T14:55:27.778592169Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:55:03.084780251Z,01HNDD7DR49JF9BCZN05Z2MFQW,2024-01-30T14:55:03.084780251Z,01HNDDVKWCGQZ048WRDH6A7Y1N,2024-01-30T14:55:03.084780251Z
01HNDDVMDHDQNXC4DMVNMK70SC,01HNDDVM2FZS7ASKHCJSWXENGE,2024-01-30T14:55:03.089254687Z,01HNDDR85Z127AB53GAZGJWZR3,2024-01-30T14:55:03.089254687Z,19,2024-01-30T14:55:28.436104426Z,true,2024-01-30T14:55:28.439858341Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:55:03.089254687Z,01HNDD7DR49JF9BCZN05Z2MFQW,2024-01-30T14:55:03.089254687Z,01HNDDVKWCGQZ048WRDH6A7Y1N,2024-01-30T14:55:03.089254687Z
01HNDDVMDNJD1Y5PGKTW90GW0K,01HNDDVM2FZS7ASKHCJSWXENGE,2024-01-30T14:55:03.09399454Z,01HNDDQTFW57B8JTMK3RW072PP,2024-01-30T14:55:03.09399454Z,8,2024-01-30T14:55:11.739831455Z,true,2024-01-30T14:55:11.735365034Z,01HNDD7DQT9S31Q4XW46981XTQ,2024-01-30T14:55:03.09399454Z,01HNDD7DR49JF9BCZN05Z2MFQW,2024-01-30T14:55:03.09399454Z,01HNDDVKWCGQZ048WRDH6A7Y1N,2024-01-30T14:55:03.09399454Z
