id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,playerID,playerIDLastChangedAt
01HW3QWSCD8VM8B9HK780VAW2J,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:27:55.1494077Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:27:55.1494077Z,01HW3QQ2DS6BJ21PHP3M0G60PH,2024-04-22T20:27:55.1494077Z,01HW3QJJBT4VFZZ2RF5HSJ6NQX,2024-04-22T20:27:55.1494077Z
01HW3QXB5MJV5G98R1V3DQYH4W,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:28:13.364838534Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:28:13.364838534Z,01HW3QNTXV4Q7N4JCH42XXESXZ,2024-04-22T20:28:13.364838534Z,01HW3QG3SG2T5TCZKERDEG2KZ8,2024-04-22T20:28:13.364838534Z
01HW3QXB5YPZ0Z6SRDQQNP298R,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:28:13.374608092Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:28:13.374608092Z,01HW3QNTXV4Q7N4JCH42XXESXZ,2024-04-22T20:28:13.374608092Z,01HW3QJEEKWJ6KN1BBK6CM960A,2024-04-22T20:28:13.374608092Z
01HW3QXB6933ES7HW9SM3M5H74,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:28:13.385622567Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:28:13.385622567Z,01HW3QNTXV4Q7N4JCH42XXESXZ,2024-04-22T20:28:13.385622567Z,01HW3QJRYJ8EPTFR116EYB23Y1,2024-04-22T20:28:13.385622567Z
01HW3QXB6JQ6WEHNCZBH7FQ4ZQ,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:28:13.394406496Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:28:13.394406496Z,01HW3QNTXV4Q7N4JCH42XXESXZ,2024-04-22T20:28:13.394406496Z,01HW3QKM87HM9EQMP0RHJ8P8M8,2024-04-22T20:28:13.394406496Z
01HW3QXD87F0AHCZYRXK5Y0PQN,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:15.495629664Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:15.495629664Z,01HW3QS02T396RH8ET0Z4EBZCP,2024-04-22T20:28:15.495629664Z,01HW3QG33P9GJ01WCWEAZS48BJ,2024-04-22T20:28:15.495629664Z
01HW3QXD8QAYDGKX87NCB0RJ1Q,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:15.5113335Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:15.5113335Z,01HW3QS02T396RH8ET0Z4EBZCP,2024-04-22T20:28:15.5113335Z,01HW3QHNNGQ3969BS5PQJVJ1S7,2024-04-22T20:28:15.5113335Z
01HW3QXD95F1R6QMXVMZ1F2088,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:15.526035365Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:15.526035365Z,01HW3QS02T396RH8ET0Z4EBZCP,2024-04-22T20:28:15.526035365Z,01HW3QJFJ5YFDB23GV745PD9T9,2024-04-22T20:28:15.526035365Z
01HW3QXD9KJACQHC10AFW52F41,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:15.539138676Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:15.539138676Z,01HW3QS02T396RH8ET0Z4EBZCP,2024-04-22T20:28:15.539138676Z,01HW3QMDKBMXC7W9YNVEQ3XZQA,2024-04-22T20:28:15.539138676Z
01HW3QXGYX2HKWVNT42SXB46XP,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:28:19.293073501Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:28:19.293073501Z,01HW3QQ2E3J070Q6KXAFKQHW4D,2024-04-22T20:28:19.293073501Z,01HW3QEFR9Q1ESMF9XWFHY2YFZ,2024-04-22T20:28:19.293073501Z
