id,ended,endedLastChangedAt,index,indexLastChangedAt,batchID,batchIDLastChangedAt,task,taskLastChangedAt,stageIndex,stageIndexLastChangedAt,name,nameLastChangedAt,gameID,gameIDLastChangedAt,start,startLastChangedAt,idx,idxLastChangedAt
01HW3QQ2DE6230ARE5J604C8YG,true,2024-04-22T20:27:24.855388582Z,5,2024-04-22T20:24:47.790695399Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:47.790695399Z,Chat,2024-04-22T20:24:47.790695399Z,1,2024-04-22T20:24:47.894512776Z,Round 6 / 12,2024-04-22T20:24:47.790695399Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:47.790695399Z,true,2024-04-22T20:27:02.86717876Z,6,2024-04-22T20:24:47.790695399Z
01HW3QQ2DHXSS41ZBZE1EF8VJB,true,2024-04-22T20:27:02.821734273Z,4,2024-04-22T20:24:47.793618471Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:47.793618471Z,Chat,2024-04-22T20:24:47.793618471Z,1,2024-04-22T20:24:48.037762304Z,Round 5 / 12,2024-04-22T20:24:47.793618471Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:47.793618471Z,true,2024-04-22T20:26:32.648523725Z,5,2024-04-22T20:24:47.793618471Z
01HW3QQ2DMW9JTR91818EV7GJC,true,2024-04-22T20:27:55.062815115Z,6,2024-04-22T20:24:47.797032197Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:47.797032197Z,Chat,2024-04-22T20:24:47.797032197Z,1,2024-04-22T20:24:48.037762304Z,Round 7 / 12,2024-04-22T20:24:47.797032197Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:47.797032197Z,true,2024-04-22T20:27:24.879501563Z,7,2024-04-22T20:24:47.797032197Z
01HW3QQ2DS6BJ21PHP3M0G60PH,true,2024-04-22T20:28:19.244332452Z,7,2024-04-22T20:24:47.801913674Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:47.801913674Z,Chat,2024-04-22T20:24:47.801913674Z,1,2024-04-22T20:24:47.991754446Z,Round 8 / 12,2024-04-22T20:24:47.801913674Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:47.801913674Z,true,2024-04-22T20:27:55.096399853Z,8,2024-04-22T20:24:47.801913674Z
01HW3QQ2DXF3Z0KHNEVNBFXEAH,true,2024-04-22T20:29:16.724087999Z,9,2024-04-22T20:24:47.805450262Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:47.805450262Z,Chat,2024-04-22T20:24:47.805450262Z,1,2024-04-22T20:24:47.884722343Z,Round 10 / 12,2024-04-22T20:24:47.805450262Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:47.805450262Z,true,2024-04-22T20:28:46.568740862Z,10,2024-04-22T20:24:47.805450262Z
01HW3QQ2E0EMFEQFR535GYBT6W,true,2024-04-22T20:29:36.747454949Z,10,2024-04-22T20:24:47.808814381Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:47.808814381Z,Chat,2024-04-22T20:24:47.808814381Z,1,2024-04-22T20:24:48.067460648Z,Round 11 / 12,2024-04-22T20:24:47.808814381Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:47.808814381Z,true,2024-04-22T20:29:16.746105646Z,11,2024-04-22T20:24:47.808814381Z
01HW3QQ2E3J070Q6KXAFKQHW4D,true,2024-04-22T20:28:46.548089542Z,8,2024-04-22T20:24:47.811913325Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:47.811913325Z,Chat,2024-04-22T20:24:47.811913325Z,1,2024-04-22T20:24:48.049221082Z,Round 9 / 12,2024-04-22T20:24:47.811913325Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:47.811913325Z,true,2024-04-22T20:28:19.277261364Z,9,2024-04-22T20:24:47.811913325Z
01HW3QQ2E6WGBCPRJNRTZ4MF6R,true,2024-04-22T20:29:57.164010269Z,11,2024-04-22T20:24:47.814680788Z,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:24:47.814680788Z,Chat,2024-04-22T20:24:47.814680788Z,1,2024-04-22T20:24:48.067460648Z,Round 12 / 12,2024-04-22T20:24:47.814680788Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:24:47.814680788Z,true,2024-04-22T20:29:36.772678277Z,12,2024-04-22T20:24:47.814680788Z
01HW3QS02BP40BVZ03D8ZDN6M5,true,2024-04-22T20:26:21.635688301Z,0,2024-04-22T20:25:50.923540295Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.923540295Z,Chat,2024-04-22T20:25:50.923540295Z,1,2024-04-22T20:25:51.04593507Z,Round 1 / 12,2024-04-22T20:25:50.923540295Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.923540295Z,true,2024-04-22T20:25:51.291404212Z,1,2024-04-22T20:25:50.923540295Z
01HW3QS02EM0MXBCDZG35HT55E,true,2024-04-22T20:27:22.028200794Z,2,2024-04-22T20:25:50.926922622Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.926922622Z,Chat,2024-04-22T20:25:50.926922622Z,1,2024-04-22T20:25:51.02444396Z,Round 3 / 12,2024-04-22T20:25:50.926922622Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.926922622Z,true,2024-04-22T20:26:51.864227474Z,3,2024-04-22T20:25:50.926922622Z
01HW3QS02HN9Y8M2346CRTP02Y,true,2024-04-22T20:26:51.838765969Z,1,2024-04-22T20:25:50.929773057Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.929773057Z,Chat,2024-04-22T20:25:50.929773057Z,1,2024-04-22T20:25:51.037249442Z,Round 2 / 12,2024-04-22T20:25:50.929773057Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.929773057Z,true,2024-04-22T20:26:21.656027186Z,2,2024-04-22T20:25:50.929773057Z
01HW3QS02NTBTCX5S7JTZDQAB4,true,2024-04-22T20:27:49.111418363Z,3,2024-04-22T20:25:50.933202086Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.933202086Z,Chat,2024-04-22T20:25:50.933202086Z,1,2024-04-22T20:25:51.030362655Z,Round 4 / 12,2024-04-22T20:25:50.933202086Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.933202086Z,true,2024-04-22T20:27:22.050368291Z,4,2024-04-22T20:25:50.933202086Z
01HW3QS02T396RH8ET0Z4EBZCP,true,2024-04-22T20:28:36.810241194Z,5,2024-04-22T20:25:50.938109591Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.938109591Z,Chat,2024-04-22T20:25:50.938109591Z,1,2024-04-22T20:25:51.195801472Z,Round 6 / 12,2024-04-22T20:25:50.938109591Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.938109591Z,true,2024-04-22T20:28:15.477008956Z,6,2024-04-22T20:25:50.938109591Z
01HW3QS02YS306X2SH5GF135MG,true,2024-04-22T20:28:15.43349709Z,4,2024-04-22T20:25:50.942546634Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.942546634Z,Chat,2024-04-22T20:25:50.942546634Z,1,2024-04-22T20:25:51.06747894Z,Round 5 / 12,2024-04-22T20:25:50.942546634Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.942546634Z,true,2024-04-22T20:27:49.13550872Z,5,2024-04-22T20:25:50.942546634Z
01HW3QS031WKHNWSBF910GK03T,true,2024-04-22T20:29:10.756132286Z,7,2024-04-22T20:25:50.945856702Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.945856702Z,Chat,2024-04-22T20:25:50.945856702Z,1,2024-04-22T20:25:51.086205304Z,Round 8 / 12,2024-04-22T20:25:50.945856702Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.945856702Z,true,2024-04-22T20:28:55.939941854Z,8,2024-04-22T20:25:50.945856702Z
01HW3QS03B2SP4JF8GGNFKJBWZ,true,2024-04-22T20:29:48.29982057Z,9,2024-04-22T20:25:50.955986809Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.955986809Z,Chat,2024-04-22T20:25:50.955986809Z,1,2024-04-22T20:25:51.06747894Z,Round 10 / 12,2024-04-22T20:25:50.955986809Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.955986809Z,true,2024-04-22T20:29:24.610245438Z,10,2024-04-22T20:25:50.955986809Z
01HW3QS03HS8K28F22G4S6MXAQ,true,2024-04-22T20:29:24.585793578Z,8,2024-04-22T20:25:50.962149831Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.962149831Z,Chat,2024-04-22T20:25:50.962149831Z,1,2024-04-22T20:25:51.092362781Z,Round 9 / 12,2024-04-22T20:25:50.962149831Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.962149831Z,true,2024-04-22T20:29:10.777335536Z,9,2024-04-22T20:25:50.962149831Z
01HW3QS03SSQ8AV4DAMGEVQBX1,true,2024-04-22T20:30:22.833481849Z,11,2024-04-22T20:25:50.969300859Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.969300859Z,Chat,2024-04-22T20:25:50.969300859Z,1,2024-04-22T20:25:51.086205304Z,Round 12 / 12,2024-04-22T20:25:50.969300859Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.969300859Z,true,2024-04-22T20:30:02.574063589Z,12,2024-04-22T20:25:50.969300859Z
01HW3QS03YPTHQ887QTGNDGS15,true,2024-04-22T20:30:02.550023815Z,10,2024-04-22T20:25:50.974737879Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.974737879Z,Chat,2024-04-22T20:25:50.974737879Z,1,2024-04-22T20:25:51.242015518Z,Round 11 / 12,2024-04-22T20:25:50.974737879Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.974737879Z,true,2024-04-22T20:29:48.325229099Z,11,2024-04-22T20:25:50.974737879Z
01HW3QS04817H44YMM144A5JD8,true,2024-04-22T20:28:55.918684784Z,6,2024-04-22T20:25:50.984909333Z,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:25:50.984909333Z,Chat,2024-04-22T20:25:50.984909333Z,1,2024-04-22T20:25:51.086205304Z,Round 7 / 12,2024-04-22T20:25:50.984909333Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:25:50.984909333Z,true,2024-04-22T20:28:36.830352725Z,7,2024-04-22T20:25:50.984909333Z
