id,duration,durationLastChangedAt,roundID,roundIDLastChangedAt,timerID,timerIDLastChangedAt,started,startedLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,index,indexLastChangedAt,endedReason,endedReasonLastChangedAt,status,statusLastChangedAt
01HW3JFV7Q9MCYZ4MM1DDG30JY,30,2024-04-22T18:53:28.183580885Z,01HW3JFSZY8ET5YXCKMDSH6Y3J,2024-04-22T18:53:28.183580885Z,01HW3JFTKKW9HJ17PWFTR4FP63,2024-04-22T18:53:28.183580885Z,true,2024-04-22T19:02:55.52986217Z,true,2024-04-22T19:02:55.492949559Z,observe,2024-04-22T18:53:28.183580885Z,true,2024-04-22T19:02:55.38304795Z,true,2024-04-22T19:03:05.982217394Z,01HW3F1E5KWJY75C9H9GWPR9Q2,2024-04-22T18:53:28.183580885Z,01HW3F1E522H98XGEZRP98V88X,2024-04-22T18:53:28.183580885Z,1,2024-04-22T18:53:28.183580885Z,,,,
01HW3JJFWBGSJFHWYA1G9S66PC,30,2024-04-22T18:54:54.859379765Z,01HW3JJFDFGDADCS135H4PJ6VF,2024-04-22T18:54:54.859379765Z,01HW3JJFHGM6N70G73T54EZG1P,2024-04-22T18:54:54.859379765Z,true,2024-04-22T18:54:56.19915773Z,true,2024-04-22T18:54:56.171925651Z,send,2024-04-22T18:54:54.859379765Z,true,2024-04-22T18:54:56.090727898Z,true,2024-04-22T18:55:26.215171234Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.859379765Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.859379765Z,0,2024-04-22T18:54:54.859379765Z,,,,
01HW3JJFWKCGNQNWC02V7RWJ0J,30,2024-04-22T18:54:54.867242577Z,01HW3JJFDFGDADCS135H4PJ6VF,2024-04-22T18:54:54.867242577Z,01HW3JJFN13Y27AH7HXRXWXFEX,2024-04-22T18:54:54.867242577Z,true,2024-04-22T18:55:26.367963473Z,true,2024-04-22T18:55:26.334339067Z,observe,2024-04-22T18:54:54.867242577Z,true,2024-04-22T18:55:26.24952395Z,true,2024-04-22T18:55:56.367134959Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.867242577Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.867242577Z,1,2024-04-22T18:54:54.867242577Z,,,,
01HW3JJFXDYAJPBVZQ2RRA4AQ5,30,2024-04-22T18:54:54.893679134Z,01HW3JJFDSJ7G1XAN8JJE24X8P,2024-04-22T18:54:54.893679134Z,01HW3JJFHS48PN85AP27SQDEEX,2024-04-22T18:54:54.893679134Z,true,2024-04-22T18:55:56.656437513Z,true,2024-04-22T18:55:56.629365575Z,send,2024-04-22T18:54:54.893679134Z,true,2024-04-22T18:55:56.554851142Z,true,2024-04-22T18:56:26.662914374Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.893679134Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.893679134Z,0,2024-04-22T18:54:54.893679134Z,,,,
01HW3JJFYD9M1QGDWCZ11DG731,30,2024-04-22T18:54:54.92516024Z,01HW3JJFE1V1K5BQK4AVGH1TJT,2024-04-22T18:54:54.92516024Z,01HW3JJFJ21ZQ6HPAKA025DH9S,2024-04-22T18:54:54.92516024Z,true,2024-04-22T18:56:48.109394164Z,true,2024-04-22T18:56:48.059138622Z,send,2024-04-22T18:54:54.92516024Z,true,2024-04-22T18:56:47.904452563Z,true,2024-04-22T18:57:18.114517473Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.92516024Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.92516024Z,0,2024-04-22T18:54:54.92516024Z,,,,
01HW3JJFZ3XF6M67EH5VE1RD5A,30,2024-04-22T18:54:54.947226921Z,01HW3JJFF40Z5H4CXXN4CD4CV1,2024-04-22T18:54:54.947226921Z,01HW3JJFJX9MTPM8D7YRBNWSRT,2024-04-22T18:54:54.947226921Z,true,2024-04-22T19:00:01.985520652Z,true,2024-04-22T19:00:01.847881007Z,send,2024-04-22T18:54:54.947226921Z,true,2024-04-22T19:00:01.595166003Z,true,2024-04-22T19:00:31.962145372Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.947226921Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.947226921Z,0,2024-04-22T18:54:54.947226921Z,,,,
01HW3JJFZBCHR69K1YY24E3Q2D,30,2024-04-22T18:54:54.95523785Z,01HW3JJFFRHVF0RXP2E81KZZAH,2024-04-22T18:54:54.95523785Z,01HW3JJFJX9MTPM8D7YSCPMT76,2024-04-22T18:54:54.95523785Z,true,2024-04-22T19:01:33.709970884Z,true,2024-04-22T19:01:33.673941649Z,send,2024-04-22T18:54:54.95523785Z,true,2024-04-22T19:01:33.579513957Z,true,2024-04-22T19:02:03.715787788Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.95523785Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.95523785Z,0,2024-04-22T18:54:54.95523785Z,,,,
01HW3JJFZS0WYQF7C5Z0ZAYFYB,30,2024-04-22T18:54:54.969861764Z,01HW3JJFG101BY939JB5K77D0G,2024-04-22T18:54:54.969861764Z,01HW3JJFK6TFSZ46099GJW44FR,2024-04-22T18:54:54.969861764Z,true,2024-04-22T19:02:17.726677885Z,true,2024-04-22T19:02:17.693390356Z,send,2024-04-22T18:54:54.969861764Z,true,2024-04-22T19:02:17.595555872Z,true,2024-04-22T19:02:47.733412472Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.969861764Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.969861764Z,0,2024-04-22T18:54:54.969861764Z,,,,
01HW3JJG01JE0T965P2VCP6XGA,30,2024-04-22T18:54:54.977235058Z,01HW3JJFE9YTQJ4P5HGNH8K1G3,2024-04-22T18:54:54.977235058Z,01HW3JJFJCX0T8T1BCNTCB42F1,2024-04-22T18:54:54.977235058Z,true,2024-04-22T18:57:32.41697151Z,true,2024-04-22T18:57:32.385530924Z,send,2024-04-22T18:54:54.977235058Z,true,2024-04-22T18:57:32.303429093Z,true,2024-04-22T18:58:02.422641058Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.977235058Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.977235058Z,0,2024-04-22T18:54:54.977235058Z,,,,
01HW3JJG0GYFHR96TTJHMBC85D,30,2024-04-22T18:54:54.99214343Z,01HW3JJFEJSQWS3620TVZH004F,2024-04-22T18:54:54.99214343Z,01HW3JJFJNPTE06R36Z7N7V7S4,2024-04-22T18:54:54.99214343Z,true,2024-04-22T18:58:27.007708311Z,true,2024-04-22T18:58:26.97450648Z,send,2024-04-22T18:54:54.99214343Z,true,2024-04-22T18:58:26.879581861Z,true,2024-04-22T18:58:57.013993322Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.99214343Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.99214343Z,0,2024-04-22T18:54:54.99214343Z,,,,
01HW3JJG0Y7KG5GD8MNQV92ZN1,30,2024-04-22T18:54:55.007061541Z,01HW3JJFEV4H0BW5BBMXAABND3,2024-04-22T18:54:55.007061541Z,01HW3JJFJNPTE06R36Z89F0X5Q,2024-04-22T18:54:55.007061541Z,true,2024-04-22T18:59:13.212172371Z,true,2024-04-22T18:59:13.146407118Z,send,2024-04-22T18:54:55.007061541Z,true,2024-04-22T18:59:12.963575942Z,true,2024-04-22T18:59:43.217159173Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.007061541Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.007061541Z,0,2024-04-22T18:54:55.007061541Z,,,,
01HW3JJG16PS0A4WFAM3K0HTWR,30,2024-04-22T18:54:55.01451618Z,01HW3JJFGA8TSYG24TZTKC8PHP,2024-04-22T18:54:55.01451618Z,01HW3JJFKG42J81Q8S0NHKBABQ,2024-04-22T18:54:55.01451618Z,true,2024-04-22T19:03:18.511462864Z,true,2024-04-22T19:03:18.474575353Z,send,2024-04-22T18:54:55.01451618Z,true,2024-04-22T19:03:18.362025886Z,true,2024-04-22T19:03:48.518530963Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.01451618Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.01451618Z,0,2024-04-22T18:54:55.01451618Z,,,,
01HW3JJG1NH0JFRDAC1W2NH7AZ,30,2024-04-22T18:54:55.029270779Z,01HW3JJFFF29P38SP2DFW40GFR,2024-04-22T18:54:55.029270779Z,01HW3JJFKTWA7SX7APS89J741D,2024-04-22T18:54:55.029270779Z,true,2024-04-22T19:00:45.973357337Z,true,2024-04-22T19:00:45.940697445Z,send,2024-04-22T18:54:55.029270779Z,true,2024-04-22T19:00:45.833696172Z,true,2024-04-22T19:01:15.978874983Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.029270779Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.029270779Z,0,2024-04-22T18:54:55.029270779Z,,,,
01HW3JJG23ZKHCSGSAA3DYJZ9A,30,2024-04-22T18:54:55.043802294Z,01HW3JJFGJNN9RATA3NH462PEK,2024-04-22T18:54:55.043802294Z,01HW3JJFM97FTPVSDVTQBMJYBH,2024-04-22T18:54:55.043802294Z,true,2024-04-22T19:04:02.854249431Z,true,2024-04-22T19:04:02.779135922Z,send,2024-04-22T18:54:55.043802294Z,true,2024-04-22T19:04:02.49328475Z,true,2024-04-22T19:04:32.853402085Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.043802294Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.043802294Z,0,2024-04-22T18:54:55.043802294Z,,,,
01HW3JJG4ST57D1WS3HK8S32ZW,30,2024-04-22T18:54:55.129628345Z,01HW3JJFDSJ7G1XAN8JJE24X8P,2024-04-22T18:54:55.129628345Z,01HW3JJFP3Q6AXTSAEFEFMX354,2024-04-22T18:54:55.129628345Z,true,2024-04-22T18:56:26.886820511Z,true,2024-04-22T18:56:26.843618817Z,observe,2024-04-22T18:54:55.129628345Z,true,2024-04-22T18:56:26.714012542Z,true,2024-04-22T18:56:47.582231626Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.129628345Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.129628345Z,1,2024-04-22T18:54:55.129628345Z,,,,
01HW3JJG5VFXEDRVNMB51FJA7B,30,2024-04-22T18:54:55.163827562Z,01HW3JJFE1V1K5BQK4AVGH1TJT,2024-04-22T18:54:55.163827562Z,01HW3JJFQ3QJTJ4V00EW02XMJ5,2024-04-22T18:54:55.163827562Z,true,2024-04-22T18:57:18.298747388Z,true,2024-04-22T18:57:18.245563848Z,observe,2024-04-22T18:54:55.163827562Z,true,2024-04-22T18:57:18.151904625Z,true,2024-04-22T18:57:32.103462232Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.163827562Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.163827562Z,1,2024-04-22T18:54:55.163827562Z,,,,
01HW3JJG6Y3A18R8Z728ZVBP92,30,2024-04-22T18:54:55.198283775Z,01HW3JJFF40Z5H4CXXN4CD4CV1,2024-04-22T18:54:55.198283775Z,01HW3JJFRC4PQ76J756C0FM7WN,2024-04-22T18:54:55.198283775Z,true,2024-04-22T19:00:32.117558195Z,true,2024-04-22T19:00:32.085139849Z,observe,2024-04-22T18:54:55.198283775Z,true,2024-04-22T19:00:31.994748739Z,true,2024-04-22T19:00:45.632789363Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.198283775Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.198283775Z,1,2024-04-22T18:54:55.198283775Z,,,,
01HW3JJG75KVCQWEB55C454XDP,30,2024-04-22T18:54:55.205833202Z,01HW3JJFFRHVF0RXP2E81KZZAH,2024-04-22T18:54:55.205833202Z,01HW3JJFRC4PQ76J756EFC7HKC,2024-04-22T18:54:55.205833202Z,true,2024-04-22T19:02:03.995614534Z,true,2024-04-22T19:02:03.923400252Z,observe,2024-04-22T18:54:55.205833202Z,true,2024-04-22T19:02:03.783059562Z,true,2024-04-22T19:02:17.38220558Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.205833202Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.205833202Z,1,2024-04-22T18:54:55.205833202Z,,,,
01HW3JJG7XSHHS63375B4RTCR4,30,2024-04-22T18:54:55.229746941Z,01HW3JJFG101BY939JB5K77D0G,2024-04-22T18:54:55.229746941Z,01HW3JJFRPG1EN3BGTX7CV4VYC,2024-04-22T18:54:55.229746941Z,true,2024-04-22T19:02:48.088145608Z,true,2024-04-22T19:02:47.986052467Z,observe,2024-04-22T18:54:55.229746941Z,true,2024-04-22T19:02:47.796798609Z,true,2024-04-22T19:03:18.088941878Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.229746941Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.229746941Z,1,2024-04-22T18:54:55.229746941Z,,,,
01HW3JJG8QW5N9PP1Y59RE1W5N,30,2024-04-22T18:54:55.255177694Z,01HW3JJFE9YTQJ4P5HGNH8K1G3,2024-04-22T18:54:55.255177694Z,01HW3JJFRZ9M1NGP0E1HSDW2QT,2024-04-22T18:54:55.255177694Z,true,2024-04-22T18:58:02.692956986Z,true,2024-04-22T18:58:02.628688777Z,observe,2024-04-22T18:54:55.255177694Z,true,2024-04-22T18:58:02.470772275Z,true,2024-04-22T18:58:26.612056607Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.255177694Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.255177694Z,1,2024-04-22T18:54:55.255177694Z,,,,
01HW3JJG9QMKJS1CEWS06TYJ99,30,2024-04-22T18:54:55.287722663Z,01HW3JJFEJSQWS3620TVZH004F,2024-04-22T18:54:55.287722663Z,01HW3JJFRZ9M1NGP0E1HX8NM6A,2024-04-22T18:54:55.287722663Z,true,2024-04-22T18:58:57.186595857Z,true,2024-04-22T18:58:57.144152792Z,observe,2024-04-22T18:54:55.287722663Z,true,2024-04-22T18:58:57.053565547Z,true,2024-04-22T18:59:12.704894225Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.287722663Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.287722663Z,1,2024-04-22T18:54:55.287722663Z,,,,
01HW3JJGAFVZ2DHNY9CMFG01AM,30,2024-04-22T18:54:55.31142505Z,01HW3JJFEV4H0BW5BBMXAABND3,2024-04-22T18:54:55.31142505Z,01HW3JJFRZ9M1NGP0E1KFHYG06,2024-04-22T18:54:55.31142505Z,true,2024-04-22T18:59:43.388773427Z,true,2024-04-22T18:59:43.351175159Z,observe,2024-04-22T18:54:55.31142505Z,true,2024-04-22T18:59:43.257744723Z,true,2024-04-22T19:00:01.128862915Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.31142505Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.31142505Z,1,2024-04-22T18:54:55.31142505Z,,,,
01HW3JJGAPAEM61Q4BGQN50FFG,30,2024-04-22T18:54:55.319009052Z,01HW3JJFGA8TSYG24TZTKC8PHP,2024-04-22T18:54:55.319009052Z,01HW3JJFS7MGMZDTZMK00XBH3H,2024-04-22T18:54:55.319009052Z,true,2024-04-22T19:03:48.766517023Z,true,2024-04-22T19:03:48.723802125Z,observe,2024-04-22T18:54:55.319009052Z,true,2024-04-22T19:03:48.568517218Z,true,2024-04-22T19:04:01.991245685Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.319009052Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.319009052Z,1,2024-04-22T18:54:55.319009052Z,,,,
01HW3JJGC6BHVNCD6E4FZAHX37,30,2024-04-22T18:54:55.36682774Z,01HW3JJFFF29P38SP2DFW40GFR,2024-04-22T18:54:55.36682774Z,01HW3JJFSNXA520X3R9RBQV7FC,2024-04-22T18:54:55.36682774Z,true,2024-04-22T19:01:16.280547982Z,true,2024-04-22T19:01:16.21202058Z,observe,2024-04-22T18:54:55.36682774Z,true,2024-04-22T19:01:16.051588361Z,true,2024-04-22T19:01:33.352592657Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.36682774Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.36682774Z,1,2024-04-22T18:54:55.36682774Z,,,,
01HW3JJGD60T5TA574PKB1Z36T,30,2024-04-22T18:54:55.398860357Z,01HW3JJFGJNN9RATA3NH462PEK,2024-04-22T18:54:55.398860357Z,01HW3JJFTJYR92X9P21PECMAEQ,2024-04-22T18:54:55.398860357Z,true,2024-04-22T19:04:33.05657695Z,true,2024-04-22T19:04:33.018998755Z,observe,2024-04-22T18:54:55.398860357Z,true,2024-04-22T19:04:32.907388759Z,true,2024-04-22T19:04:50.965971395Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:55.398860357Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:55.398860357Z,1,2024-04-22T18:54:55.398860357Z,,,,
01HW3JWZEWP55H863B30QJ71WR,30,2024-04-22T19:00:38.492124117Z,01HW3JWYWWXHSBDK64E1FJSS48,2024-04-22T19:00:38.492124117Z,01HW3JWZ1EVPZ703WY5FSXABZT,2024-04-22T19:00:38.492124117Z,true,2024-04-22T19:00:39.899347049Z,true,2024-04-22T19:00:39.866144096Z,send,2024-04-22T19:00:38.492124117Z,true,2024-04-22T19:00:39.745483489Z,true,2024-04-22T19:01:09.903871683Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.492124117Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.492124117Z,0,2024-04-22T19:00:38.492124117Z,,,,
01HW3JWZFDCHJF1CWFFKB1RS8N,30,2024-04-22T19:00:38.509546117Z,01HW3JWYX6R2H149GZM1VQD1A9,2024-04-22T19:00:38.509546117Z,01HW3JWZ1FX5FTNFMFJAM3D3MP,2024-04-22T19:00:38.509546117Z,true,2024-04-22T19:01:40.797306271Z,true,2024-04-22T19:01:40.732214604Z,send,2024-04-22T19:00:38.509546117Z,true,2024-04-22T19:01:40.517551991Z,true,2024-04-22T19:02:10.819365369Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.509546117Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.509546117Z,0,2024-04-22T19:00:38.509546117Z,,,,
01HW3JWZG0RWB7ZXJP66QA3JJV,30,2024-04-22T19:00:38.528289328Z,01HW3JWYXHYW8CSG8P0TMWSR23,2024-04-22T19:00:38.528289328Z,01HW3JWZ1R1F0E9V33R74WFTEG,2024-04-22T19:00:38.528289328Z,true,2024-04-22T19:03:42.618941973Z,true,2024-04-22T19:03:42.555810889Z,send,2024-04-22T19:00:38.528289328Z,true,2024-04-22T19:03:42.31960045Z,true,2024-04-22T19:04:12.624343878Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.528289328Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.528289328Z,0,2024-04-22T19:00:38.528289328Z,,,,
01HW3JWZGR7GN33FCHTM2C1EDR,30,2024-04-22T19:00:38.552668287Z,01HW3JWYXX9JXAED0YTQHQQVQE,2024-04-22T19:00:38.552668287Z,01HW3JWZ221B5BRJBM1GTEWT7T,2024-04-22T19:00:38.552668287Z,true,2024-04-22T19:04:43.293588751Z,true,2024-04-22T19:04:43.256230904Z,send,2024-04-22T19:00:38.552668287Z,true,2024-04-22T19:04:43.127014113Z,true,2024-04-22T19:05:13.299160649Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.552668287Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.552668287Z,0,2024-04-22T19:00:38.552668287Z,,,,
01HW3JWZHJ7TCBEKPPMQ5P915A,30,2024-04-22T19:00:38.578336334Z,01HW3JWYY6KMHWFCX5Z15CYSHW,2024-04-22T19:00:38.578336334Z,01HW3JWZ2AR663QZXEV0MDQX9J,2024-04-22T19:00:38.578336334Z,true,2024-04-22T19:05:43.975841385Z,true,2024-04-22T19:05:43.938487632Z,send,2024-04-22T19:00:38.578336334Z,true,2024-04-22T19:05:43.800541207Z,true,2024-04-22T19:06:13.980853059Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.578336334Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.578336334Z,0,2024-04-22T19:00:38.578336334Z,,,,
01HW3JWZJ6ZBBT4THTX0C3MWSH,30,2024-04-22T19:00:38.598709911Z,01HW3JWYZA700ZKM2RW1NSN30D,2024-04-22T19:00:38.598709911Z,01HW3JWZ3GX8X63S82BCDZ3JSX,2024-04-22T19:00:38.598709911Z,true,2024-04-22T19:07:45.543755792Z,true,2024-04-22T19:07:45.493602361Z,send,2024-04-22T19:00:38.598709911Z,true,2024-04-22T19:07:45.312233268Z,true,2024-04-22T19:08:15.544718201Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.598709911Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.598709911Z,0,2024-04-22T19:00:38.598709911Z,,,,
01HW3JWZJQYDM532RG60KW501T,30,2024-04-22T19:00:38.615387498Z,01HW3JWYYSDGCRJ254XZGEEGPG,2024-04-22T19:00:38.615387498Z,01HW3JWZ36CT59736FNNSQVK4G,2024-04-22T19:00:38.615387498Z,true,2024-04-22T19:06:44.661020587Z,true,2024-04-22T19:06:44.612333309Z,send,2024-04-22T19:00:38.615387498Z,true,2024-04-22T19:06:44.475663165Z,true,2024-04-22T19:07:14.662203589Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.615387498Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.615387498Z,0,2024-04-22T19:00:38.615387498Z,,,,
01HW3JWZJZ0K3S8NAXNMXQVHS2,30,2024-04-22T19:00:38.624001302Z,01HW3JWZ08ACMCA9S87YQBMY4J,2024-04-22T19:00:38.624001302Z,01HW3JWZ6F242GM3BEG028X0ZF,2024-04-22T19:00:38.624001302Z,true,2024-04-22T19:09:47.352368416Z,true,2024-04-22T19:09:47.307254012Z,send,2024-04-22T19:00:38.624001302Z,true,2024-04-22T19:09:47.099021625Z,true,2024-04-22T19:10:17.356753632Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.624001302Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.624001302Z,0,2024-04-22T19:00:38.624001302Z,,,,
01HW3JWZKG7F0EJ34D1NXS3EEX,30,2024-04-22T19:00:38.640740501Z,01HW3JWYZ290KTNQ58PSB4HWHM,2024-04-22T19:00:38.640740501Z,01HW3JWZ4VP2NGA30CN9AB29ZE,2024-04-22T19:00:38.640740501Z,true,2024-04-22T19:02:41.424669077Z,true,2024-04-22T19:02:41.390783572Z,send,2024-04-22T19:00:38.640740501Z,true,2024-04-22T19:02:41.271081501Z,true,2024-04-22T19:03:11.430629468Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.640740501Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.640740501Z,0,2024-04-22T19:00:38.640740501Z,,,,
01HW3JWZM2AVWRQQ8JP9RTQ37F,30,2024-04-22T19:00:38.658797031Z,01HW3JWYZM5B47NN5TRB18826S,2024-04-22T19:00:38.658797031Z,01HW3JWZ5D6HE8DKDKBDH462PT,2024-04-22T19:00:38.658797031Z,true,2024-04-22T19:08:46.53214033Z,true,2024-04-22T19:08:46.477028565Z,send,2024-04-22T19:00:38.658797031Z,true,2024-04-22T19:08:46.265680166Z,true,2024-04-22T19:09:16.535819673Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.658797031Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.658797031Z,0,2024-04-22T19:00:38.658797031Z,,,,
01HW3JWZMDZ6F9MEXSBJP8M2BF,30,2024-04-22T19:00:38.66933908Z,01HW3JWZ0JQVPNSWY6EX7Q6V31,2024-04-22T19:00:38.66933908Z,01HW3JWZ6RC1G6TTBSEDMSJ78Q,2024-04-22T19:00:38.66933908Z,true,2024-04-22T19:11:49.676564593Z,true,2024-04-22T19:11:49.629552595Z,send,2024-04-22T19:00:38.66933908Z,true,2024-04-22T19:11:49.450303623Z,true,2024-04-22T19:12:19.681439236Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.66933908Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.66933908Z,0,2024-04-22T19:00:38.66933908Z,,,,
01HW3JWZMZ237PBDVHJ8D83B5Z,30,2024-04-22T19:00:38.687492124Z,01HW3JWYZZXTGHZDJPXZSXXEWZ,2024-04-22T19:00:38.687492124Z,01HW3JWZ7J4T5316ZDSRR445G4,2024-04-22T19:00:38.687492124Z,true,2024-04-22T19:10:48.752041513Z,true,2024-04-22T19:10:48.685241895Z,send,2024-04-22T19:00:38.687492124Z,true,2024-04-22T19:10:48.350023049Z,true,2024-04-22T19:11:18.756356242Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.687492124Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.687492124Z,0,2024-04-22T19:00:38.687492124Z,,,,
01HW3JWZN8XCMB29HRWB8EGTTQ,30,2024-04-22T19:00:38.696346874Z,01HW3JWYWWXHSBDK64E1FJSS48,2024-04-22T19:00:38.696346874Z,01HW3JWZ8EBXTZMFMC8SECKRWX,2024-04-22T19:00:38.696346874Z,true,2024-04-22T19:01:10.111324049Z,true,2024-04-22T19:01:10.078237176Z,observe,2024-04-22T19:00:38.696346874Z,true,2024-04-22T19:01:09.943502263Z,true,2024-04-22T19:01:40.118412413Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.696346874Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.696346874Z,1,2024-04-22T19:00:38.696346874Z,,,,
01HW3JWZPDF5128V1RRHFZ615S,30,2024-04-22T19:00:38.733898497Z,01HW3JWYX6R2H149GZM1VQD1A9,2024-04-22T19:00:38.733898497Z,01HW3JWZ9N8GK5MTE1QYQBZN0Z,2024-04-22T19:00:38.733898497Z,true,2024-04-22T19:02:11.022916625Z,true,2024-04-22T19:02:10.989373268Z,observe,2024-04-22T19:00:38.733898497Z,true,2024-04-22T19:02:10.859395108Z,true,2024-04-22T19:02:41.040309736Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.733898497Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.733898497Z,1,2024-04-22T19:00:38.733898497Z,,,,
