id,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,submit,submitLastChangedAt,confidence,confidenceLastChangedAt,guess,guessLastChangedAt
01HVSGFKY6KF208D8P0Y9ETB9M,01HVSFDATSYGG5G6RZG0N7RR9N,2024-04-18T21:05:59.2385001Z,01HVSF3Z6QDXV3T9Y2XSDN1KG0,2024-04-18T21:05:59.2385001Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:05:59.2385001Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:05:59.2385001Z,01HVSFD1ND6322V54X9ZRS7EJE,2024-04-18T21:05:59.2385001Z,,,,,,
01HVSGFMAJVY870JB57AGKH215,01HVSFC00FHN87MX6APSCDKYZE,2024-04-18T21:05:59.634181042Z,01HVSF4FG5115CR21KHSXXP800,2024-04-18T21:05:59.634181042Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:05:59.634181042Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:05:59.634181042Z,01HVSFBEYKR1WC2BQ9V2KWSHZ1,2024-04-18T21:05:59.634181042Z,true,2024-04-18T21:06:12.986192931Z,62,2024-04-18T21:06:12.793050448Z,38,2024-04-18T21:06:12.61885482Z
01HVSGFMWPKDXWR8C6A5KRX17V,01HVSFDATSYGG5G6RZG0N7RR9N,2024-04-18T21:06:00.214460261Z,01HVSF489A7BHRYXAE3RYS8FSS,2024-04-18T21:06:00.214460261Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:06:00.214460261Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:06:00.214460261Z,01HVSFD1ND6322V54X9ZRS7EJE,2024-04-18T21:06:00.214460261Z,,,,,,
01HVSGFNQ1BRDAVVT7SY28EWPS,01HVSFC00FHN87MX6APSCDKYZE,2024-04-18T21:06:01.057627727Z,01HVSF4KC2W0X5KTPPJSTBZDA9,2024-04-18T21:06:01.057627727Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:06:01.057627727Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:06:01.057627727Z,01HVSFBEYKR1WC2BQ9V2KWSHZ1,2024-04-18T21:06:01.057627727Z,,,,,,
01HVSGFZ2H079V3MFSQNS8Y02G,01HVSFJDR97Y2351VN9488MJZ4,2024-04-18T21:06:10.642022885Z,01HVSEVHZBXRN56T87YYSPXCP4,2024-04-18T21:06:10.642022885Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:06:10.642022885Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:06:10.642022885Z,01HVSFHRQMD66GKHBRJ96DV3RF,2024-04-18T21:06:10.642022885Z,,,,,,
01HVSGFZBC5N7J0598HRNGZQBA,01HVSF541JWWFB1RZNJGYEP48X,2024-04-18T21:06:10.925053123Z,01HVSF06730B83SGZH7SCSZ0HG,2024-04-18T21:06:10.925053123Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:06:10.925053123Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:06:10.925053123Z,01HVSF4WRMXPM04K1VNT4TH726,2024-04-18T21:06:10.925053123Z,,,,,,
01HVSGFZVGJR05Z43Q4MR59V2M,01HVSFJDR97Y2351VN9488MJZ4,2024-04-18T21:06:11.440428656Z,01HVSEVSEC7DCFSSN2663RHFPJ,2024-04-18T21:06:11.440428656Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:06:11.440428656Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:06:11.440428656Z,01HVSFHRQMD66GKHBRJ96DV3RF,2024-04-18T21:06:11.440428656Z,,,,,,
01HVSGG02H86WX1JSRWTN8WRY5,01HVSF541JWWFB1RZNJGYEP48X,2024-04-18T21:06:11.666016133Z,01HVSF0NQJ1C09ND9TXYFS5S17,2024-04-18T21:06:11.666016133Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:06:11.666016133Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:06:11.666016133Z,01HVSF4WRMXPM04K1VNT4TH726,2024-04-18T21:06:11.666016133Z,,,,,,
01HVSGG0WGXGQTRZVNB871WE22,01HVSFJDR97Y2351VN9488MJZ4,2024-04-18T21:06:12.496596316Z,01HVSEXS4BXWRM993089SACR01,2024-04-18T21:06:12.496596316Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:06:12.496596316Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:06:12.496596316Z,01HVSFHRQMD66GKHBRJ96DV3RF,2024-04-18T21:06:12.496596316Z,,,,,,
01HVSGG1FHW9WX6XJH3QTV9G7G,01HVSF541JWWFB1RZNJGYEP48X,2024-04-18T21:06:13.10534414Z,01HVSF0PNX5PS89CH11Q8KFHHS,2024-04-18T21:06:13.10534414Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:06:13.10534414Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:06:13.10534414Z,01HVSF4WRMXPM04K1VNT4TH726,2024-04-18T21:06:13.10534414Z,,,,,,
01HVSGG1KF2S01TBYDNZJ847NX,01HVSFKN9VKF7SCH7Y9P3QCK9M,2024-04-18T21:06:13.231414732Z,01HVSF8YARCCYVYB5JYEHK46GJ,2024-04-18T21:06:13.231414732Z,01HVSF2KJFQ2EEEAVAD3G4B6SK,2024-04-18T21:06:13.231414732Z,01HVSF2NSVD4GD28S5DMCM3EHD,2024-04-18T21:06:13.231414732Z,01HVSFK96KN4MXNJFM07M8NASX,2024-04-18T21:06:13.231414732Z,,,,,,
01HVSGG2HVQYDJX7X9ETY2TJXM,01HVSFJDR97Y2351VN9488MJZ4,2024-04-18T21:06:14.203538566Z,01HVSEZH2MSERK2D6YTE3P69H6,2024-04-18T21:06:14.203538566Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:06:14.203538566Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:06:14.203538566Z,01HVSFHRQMD66GKHBRJ96DV3RF,2024-04-18T21:06:14.203538566Z,,,,,,
01HVSGG2RFJZGDKBD6PD1PS944,01HVSF541JWWFB1RZNJGYEP48X,2024-04-18T21:06:14.41522826Z,01HVSF0QJAEEYF1VQXY0701S06,2024-04-18T21:06:14.41522826Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:06:14.41522826Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:06:14.41522826Z,01HVSF4WRMXPM04K1VNT4TH726,2024-04-18T21:06:14.41522826Z,,,,,,
01HVSGG2VYQK6MPZ1WAVGK71EW,01HVSFKN9VKF7SCH7Y9P3QCK9M,2024-04-18T21:06:14.526730468Z,01HVSF9HNFYPJ62TA4WZ3F3XXC,2024-04-18T21:06:14.526730468Z,01HVSF2KJFQ2EEEAVAD3G4B6SK,2024-04-18T21:06:14.526730468Z,01HVSF2NSVD4GD28S5DMCM3EHD,2024-04-18T21:06:14.526730468Z,01HVSFK96KN4MXNJFM07M8NASX,2024-04-18T21:06:14.526730468Z,true,2024-04-18T21:06:34.423081594Z,100,2024-04-18T21:06:34.138716488Z,17,2024-04-18T21:06:34.022010259Z
01HVSGG4XE2B52JJ4YS6MXM6FM,01HVSFKN9VKF7SCH7Y9P3QCK9M,2024-04-18T21:06:16.622511114Z,01HVSFA16P7T43E2AWYA2GMEKZ,2024-04-18T21:06:16.622511114Z,01HVSF2KJFQ2EEEAVAD3G4B6SK,2024-04-18T21:06:16.622511114Z,01HVSF2NSVD4GD28S5DMCM3EHD,2024-04-18T21:06:16.622511114Z,01HVSFK96KN4MXNJFM07M8NASX,2024-04-18T21:06:16.622511114Z,true,2024-04-18T21:06:34.537097614Z,52,2024-04-18T21:06:33.088655803Z,53,2024-04-18T21:06:32.943221546Z
01HVSGG65ZF2P3AC2ANH5N5V84,01HVSFKN9VKF7SCH7Y9P3QCK9M,2024-04-18T21:06:17.919888499Z,01HVSFAPH4CJ4PFGAKPV9EPJ73,2024-04-18T21:06:17.919888499Z,01HVSF2KJFQ2EEEAVAD3G4B6SK,2024-04-18T21:06:17.919888499Z,01HVSF2NSVD4GD28S5DMCM3EHD,2024-04-18T21:06:17.919888499Z,01HVSFK96KN4MXNJFM07M8NASX,2024-04-18T21:06:17.919888499Z,true,2024-04-18T21:06:33.790090343Z,33,2024-04-18T21:06:33.532144875Z,53,2024-04-18T21:06:33.311314662Z
01HVSGG7ZEM6N1GHVZ0XSAHT4B,01HVSFG0DRV6VW6AH7S22Y2CQP,2024-04-18T21:06:19.758725171Z,01HVSF5HSF81T14PT2BGBRAGTM,2024-04-18T21:06:19.758725171Z,01HVSF2N06B66D514XH7GGM0CQ,2024-04-18T21:06:19.758725171Z,01HVSF2QNDYY8ZZ1E3FJ80NFHG,2024-04-18T21:06:19.758725171Z,01HVSFFRT8N6277Y6M3TCHF3B0,2024-04-18T21:06:19.758725171Z,true,2024-04-18T21:06:40.174683056Z,59,2024-04-18T21:06:39.715190069Z,0,2024-04-18T21:06:39.827557243Z
01HVSGG8PM8D02CBANYMAQ9JCT,01HVSFG0DRV6VW6AH7S22Y2CQP,2024-04-18T21:06:20.500554234Z,01HVSF7XCKR9RJHT2NB23989SQ,2024-04-18T21:06:20.500554234Z,01HVSF2N06B66D514XH7GGM0CQ,2024-04-18T21:06:20.500554234Z,01HVSF2QNDYY8ZZ1E3FJ80NFHG,2024-04-18T21:06:20.500554234Z,01HVSFFRT8N6277Y6M3TCHF3B0,2024-04-18T21:06:20.500554234Z,true,2024-04-18T21:06:35.349245871Z,75,2024-04-18T21:06:34.946428955Z,19,2024-04-18T21:06:35.073337117Z
01HVSGG91ES8MDZKV9MW92ZAGQ,01HVSF33J6K1JZZ4EC4DZ8YJJJ,2024-04-18T21:06:20.846295464Z,01HVSEVSQTK096VNHR5EKZ0TS0,2024-04-18T21:06:20.846295464Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:06:20.846295464Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T21:06:20.846295464Z,01HVSF2YWAVBA87GP8KX0AD7ZE,2024-04-18T21:06:20.846295464Z,,,,,,
01HVSGG95DRHJTD8MXGQ7V895G,01HVSFG0DRV6VW6AH7S22Y2CQP,2024-04-18T21:06:20.973241456Z,01HVSF8DNB9N0VXN70WTT313HC,2024-04-18T21:06:20.973241456Z,01HVSF2N06B66D514XH7GGM0CQ,2024-04-18T21:06:20.973241456Z,01HVSF2QNDYY8ZZ1E3FJ80NFHG,2024-04-18T21:06:20.973241456Z,01HVSFFRT8N6277Y6M3TCHF3B0,2024-04-18T21:06:20.973241456Z,true,2024-04-18T21:06:32.475518348Z,100,2024-04-18T21:06:32.248580036Z,4,2024-04-18T21:06:32.14092483Z
01HVSGG9N6JH51BFAPD93BQ28A,01HVSF33J6K1JZZ4EC4DZ8YJJJ,2024-04-18T21:06:21.478094898Z,01HVSEWNBZ0P6CVJW7E39AZRD4,2024-04-18T21:06:21.478094898Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:06:21.478094898Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T21:06:21.478094898Z,01HVSF2YWAVBA87GP8KX0AD7ZE,2024-04-18T21:06:21.478094898Z,,,,,,
01HVSGG9RWPFACSBMBYSXFXZ03,01HVSFG0DRV6VW6AH7S22Y2CQP,2024-04-18T21:06:21.596275354Z,01HVSF9YJEQ5V3XNM0NG7R6H3G,2024-04-18T21:06:21.596275354Z,01HVSF2N06B66D514XH7GGM0CQ,2024-04-18T21:06:21.596275354Z,01HVSF2QNDYY8ZZ1E3FJ80NFHG,2024-04-18T21:06:21.596275354Z,01HVSFFRT8N6277Y6M3TCHF3B0,2024-04-18T21:06:21.596275354Z,true,2024-04-18T21:06:38.979663548Z,69,2024-04-18T21:06:38.612763089Z,29,2024-04-18T21:06:38.503391654Z
01HVSGGAKKA44DBC360552JTYK,01HVSF33J6K1JZZ4EC4DZ8YJJJ,2024-04-18T21:06:22.451375143Z,01HVSEXDY1EZCPSBP4AZDP8EM7,2024-04-18T21:06:22.451375143Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:06:22.451375143Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T21:06:22.451375143Z,01HVSF2YWAVBA87GP8KX0AD7ZE,2024-04-18T21:06:22.451375143Z,,,,,,
01HVSGGB2330EWTVWAVJRHSH3P,01HVSF33J6K1JZZ4EC4DZ8YJJJ,2024-04-18T21:06:22.916073512Z,01HVSEXXH3919SDY0MM33Q4RPW,2024-04-18T21:06:22.916073512Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:06:22.916073512Z,01HVSEFHHGX4HZ98SR1YHFQM5M,2024-04-18T21:06:22.916073512Z,01HVSF2YWAVBA87GP8KX0AD7ZE,2024-04-18T21:06:22.916073512Z,,,,,,
01HVSGGGJ79PA4RFN5E7JYAJBW,01HVSFBW1NVZ1D2X4AVZXSKB1Q,2024-04-18T21:06:28.5520331Z,01HVSF3KYERSN69PV43NX1AEAW,2024-04-18T21:06:28.5520331Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:06:28.5520331Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:06:28.5520331Z,01HVSFBF5HJT0D0T5XQBSPX33G,2024-04-18T21:06:28.5520331Z,,,,,,
01HVSGGH86S4NDESERKSN710VN,01HVSFBW1NVZ1D2X4AVZXSKB1Q,2024-04-18T21:06:29.25461827Z,01HVSF413Y8RYW2WXZWJD13NX9,2024-04-18T21:06:29.25461827Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:06:29.25461827Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:06:29.25461827Z,01HVSFBF5HJT0D0T5XQBSPX33G,2024-04-18T21:06:29.25461827Z,,,,,,
01HVSGGHKDSY840KZHMHGZY25V,01HVSFBW1NVZ1D2X4AVZXSKB1Q,2024-04-18T21:06:29.613378546Z,01HVSF4FG5115CR21KHSXXP800,2024-04-18T21:06:29.613378546Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:06:29.613378546Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:06:29.613378546Z,01HVSFBF5HJT0D0T5XQBSPX33G,2024-04-18T21:06:29.613378546Z,,,,,,
01HVSGGHYFZMWBE2BJ0CHTRSNK,01HVSFBW1NVZ1D2X4AVZXSKB1Q,2024-04-18T21:06:29.967784381Z,01HVSF4KC2W0X5KTPPJSTBZDA9,2024-04-18T21:06:29.967784381Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:06:29.967784381Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:06:29.967784381Z,01HVSFBF5HJT0D0T5XQBSPX33G,2024-04-18T21:06:29.967784381Z,,,,,,
01HVSGGJTX0NK4D7CV55MCF7YY,01HVSF6METBCGG2PPHFK8DVZMC,2024-04-18T21:06:30.877619594Z,01HVSEW74AN9KJ26GJMW2FPQ2Q,2024-04-18T21:06:30.877619594Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:06:30.877619594Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T21:06:30.877619594Z,01HVSF6B7DWTZRZJZFB6K6Q5GZ,2024-04-18T21:06:30.877619594Z,,,,,,
01HVSGGKYZXASDDQCERFVPJE1S,01HVSF6METBCGG2PPHFK8DVZMC,2024-04-18T21:06:32.031964728Z,01HVSEWSC6FTDY3B172HHQNY2W,2024-04-18T21:06:32.031964728Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:06:32.031964728Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T21:06:32.031964728Z,01HVSF6B7DWTZRZJZFB6K6Q5GZ,2024-04-18T21:06:32.031964728Z,,,,,,
01HVSGGPH191D0TD7HTB96X03X,01HVSF6METBCGG2PPHFK8DVZMC,2024-04-18T21:06:34.657091423Z,01HVSEXVR9470DK95G8KXHZVTF,2024-04-18T21:06:34.657091423Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:06:34.657091423Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T21:06:34.657091423Z,01HVSF6B7DWTZRZJZFB6K6Q5GZ,2024-04-18T21:06:34.657091423Z,,,,,,
01HVSGGR8NKXCFYDCW39J0XQ2T,01HVSG73TRFWJM0M3QT9C7F3R4,2024-04-18T21:06:36.437204255Z,01HVSFWBMQ0CBKK8CGXCDWPH0B,2024-04-18T21:06:36.437204255Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:06:36.437204255Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:06:36.437204255Z,01HVSG6NPMZRZH9M67JDDWGE2Y,2024-04-18T21:06:36.437204255Z,,,,,,
01HVSGGRNW6HGC3P629J317PKJ,01HVSG73TRFWJM0M3QT9C7F3R4,2024-04-18T21:06:36.860125306Z,01HVSFXG6VJZM07S0HWK5BWHBR,2024-04-18T21:06:36.860125306Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:06:36.860125306Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:06:36.860125306Z,01HVSG6NPMZRZH9M67JDDWGE2Y,2024-04-18T21:06:36.860125306Z,,,,,,
01HVSGGS24H3AASVT27B7GRNSS,01HVSG73TRFWJM0M3QT9C7F3R4,2024-04-18T21:06:37.252354483Z,01HVSFY3ZJ2EQMBG99SKX7YFGX,2024-04-18T21:06:37.252354483Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:06:37.252354483Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:06:37.252354483Z,01HVSG6NPMZRZH9M67JDDWGE2Y,2024-04-18T21:06:37.252354483Z,,,,,,
01HVSGGSD4HTKG68ZMMEJQ4S49,01HVSFDEM24T6VJN6S2ET86KFD,2024-04-18T21:06:37.604889376Z,01HVSF2WDSA34YG0EDJGX4DC53,2024-04-18T21:06:37.604889376Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:06:37.604889376Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:06:37.604889376Z,01HVSFD1ND6322V54X9ZRS7EJE,2024-04-18T21:06:37.604889376Z,true,2024-04-18T21:07:00.953808977Z,62,2024-04-18T21:07:00.731946265Z,35,2024-04-18T21:07:00.41660703Z
01HVSGGSQHZ84B7MR15N8CJG7R,01HVSG73TRFWJM0M3QT9C7F3R4,2024-04-18T21:06:37.937078237Z,01HVSFYKQBJ24MVKR5GAZSHXJT,2024-04-18T21:06:37.937078237Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:06:37.937078237Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:06:37.937078237Z,01HVSG6NPMZRZH9M67JDDWGE2Y,2024-04-18T21:06:37.937078237Z,,,,,,
01HVSGGSYYS01D0EKBSMB4QZX9,01HVSFDEM24T6VJN6S2ET86KFD,2024-04-18T21:06:38.174548483Z,01HVSF3PF1WWE50R02JNGHETVC,2024-04-18T21:06:38.174548483Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:06:38.174548483Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:06:38.174548483Z,01HVSFD1ND6322V54X9ZRS7EJE,2024-04-18T21:06:38.174548483Z,,,,,,
01HVSGGT2AT91QBVN9J1TQC00Q,01HVSG73TRFWJM0M3QT9C7F3R4,2024-04-18T21:06:38.282942128Z,01HVSFYWD200RHW34YSSFMCSG4,2024-04-18T21:06:38.282942128Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:06:38.282942128Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:06:38.282942128Z,01HVSG6NPMZRZH9M67JDDWGE2Y,2024-04-18T21:06:38.282942128Z,,,,,,
01HVSGGT5QXXJT7T7NRV4HF7Y6,01HVSFDEM24T6VJN6S2ET86KFD,2024-04-18T21:06:38.391557862Z,01HVSF3Z6QDXV3T9Y2XSDN1KG0,2024-04-18T21:06:38.391557862Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:06:38.391557862Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:06:38.391557862Z,01HVSFD1ND6322V54X9ZRS7EJE,2024-04-18T21:06:38.391557862Z,true,2024-04-18T21:06:50.343603091Z,74,2024-04-18T21:06:50.20503652Z,28,2024-04-18T21:06:50.085870293Z
01HVSGGTVSS6S1VX2Y4AX7MZ42,01HVSG73TRFWJM0M3QT9C7F3R4,2024-04-18T21:06:39.09747801Z,01HVSFZAK7QCM0246EFVCREMEG,2024-04-18T21:06:39.09747801Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:06:39.09747801Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:06:39.09747801Z,01HVSG6NPMZRZH9M67JDDWGE2Y,2024-04-18T21:06:39.09747801Z,,,,,,
01HVSGGTZM0BK27GCR7TZ954WN,01HVSFDEM24T6VJN6S2ET86KFD,2024-04-18T21:06:39.220429454Z,01HVSF489A7BHRYXAE3RYS8FSS,2024-04-18T21:06:39.220429454Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:06:39.220429454Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:06:39.220429454Z,01HVSFD1ND6322V54X9ZRS7EJE,2024-04-18T21:06:39.220429454Z,true,2024-04-18T21:06:49.717908832Z,84,2024-04-18T21:06:49.853864698Z,19,2024-04-18T21:06:49.562866214Z
01HVSGGV7AVRMNER8BT5P3QZEQ,01HVSG73TRFWJM0M3QT9C7F3R4,2024-04-18T21:06:39.466601924Z,01HVSFZJNRY6DRGYDZKJS0Q7R9,2024-04-18T21:06:39.466601924Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:06:39.466601924Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:06:39.466601924Z,01HVSG6NPMZRZH9M67JDDWGE2Y,2024-04-18T21:06:39.466601924Z,,,,,,
01HVSGGW0WZ40CWPNT39WTFVK3,01HVSG73TRFWJM0M3QT9C7F3R4,2024-04-18T21:06:40.284978237Z,01HVSG3NRFSZAMG62HC2N2JR4G,2024-04-18T21:06:40.284978237Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:06:40.284978237Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:06:40.284978237Z,01HVSG6NPMZRZH9M67JDDWGE2Y,2024-04-18T21:06:40.284978237Z,,,,,,
01HVSGGZB20DR0B28DF8TDBGFJ,01HVSFG01AJXHBEBKXNMKMHRK0,2024-04-18T21:06:43.682335102Z,01HVSF5HSF81T14PT2BGBRAGTM,2024-04-18T21:06:43.682335102Z,01HVSF2N06B66D514XH7GGM0CQ,2024-04-18T21:06:43.682335102Z,01HVSF2QNDYY8ZZ1E3FJ80NFHG,2024-04-18T21:06:43.682335102Z,01HVSFFRQGXEGEPW8HZ7VGT9G8,2024-04-18T21:06:43.682335102Z,true,2024-04-18T21:07:14.911899416Z,53,2024-04-18T21:07:14.481852814Z,1,2024-04-18T21:07:14.276956052Z
01HVSGGZFJF706G254Z1GBDQW8,01HVSFG01AJXHBEBKXNMKMHRK0,2024-04-18T21:06:43.826988181Z,01HVSF7XCKR9RJHT2NB23989SQ,2024-04-18T21:06:43.826988181Z,01HVSF2N06B66D514XH7GGM0CQ,2024-04-18T21:06:43.826988181Z,01HVSF2QNDYY8ZZ1E3FJ80NFHG,2024-04-18T21:06:43.826988181Z,01HVSFFRQGXEGEPW8HZ7VGT9G8,2024-04-18T21:06:43.826988181Z,true,2024-04-18T21:06:56.24930529Z,100,2024-04-18T21:06:55.52038256Z,19,2024-04-18T21:06:55.650055924Z
01HVSGH02V0TZQK141EX326DT2,01HVSFG01AJXHBEBKXNMKMHRK0,2024-04-18T21:06:44.44326198Z,01HVSF8DNB9N0VXN70WTT313HC,2024-04-18T21:06:44.44326198Z,01HVSF2N06B66D514XH7GGM0CQ,2024-04-18T21:06:44.44326198Z,01HVSF2QNDYY8ZZ1E3FJ80NFHG,2024-04-18T21:06:44.44326198Z,01HVSFFRQGXEGEPW8HZ7VGT9G8,2024-04-18T21:06:44.44326198Z,true,2024-04-18T21:07:00.295787394Z,100,2024-04-18T21:06:59.902238546Z,4,2024-04-18T21:06:59.766596773Z
01HVSGH06F6XWGSAS7JDMM33HG,01HVSFG01AJXHBEBKXNMKMHRK0,2024-04-18T21:06:44.559221929Z,01HVSF9YJEQ5V3XNM0NG7R6H3G,2024-04-18T21:06:44.559221929Z,01HVSF2N06B66D514XH7GGM0CQ,2024-04-18T21:06:44.559221929Z,01HVSF2QNDYY8ZZ1E3FJ80NFHG,2024-04-18T21:06:44.559221929Z,01HVSFFRQGXEGEPW8HZ7VGT9G8,2024-04-18T21:06:44.559221929Z,true,2024-04-18T21:07:01.775823445Z,64,2024-04-18T21:07:01.192206265Z,24,2024-04-18T21:07:01.073258124Z
01HVSGH6XSNCR4R2WHHT0X1XR5,01HVSF57BBH3ZE23JSKH7ZYRYX,2024-04-18T21:06:51.449608465Z,01HVSF06730B83SGZH7SCSZ0HG,2024-04-18T21:06:51.449608465Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:06:51.449608465Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:06:51.449608465Z,01HVSF4WRMXPM04K1VNT4TH726,2024-04-18T21:06:51.449608465Z,,,,,,
01HVSGH7K8B1MZW2VEN8YH9512,01HVSF57BBH3ZE23JSKH7ZYRYX,2024-04-18T21:06:52.136428084Z,01HVSF0NQJ1C09ND9TXYFS5S17,2024-04-18T21:06:52.136428084Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:06:52.136428084Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:06:52.136428084Z,01HVSF4WRMXPM04K1VNT4TH726,2024-04-18T21:06:52.136428084Z,,,,,,
01HVSGH85F26YD9D8SFFKKZYVC,01HVSF57BBH3ZE23JSKH7ZYRYX,2024-04-18T21:06:52.719201866Z,01HVSF0PNX5PS89CH11Q8KFHHS,2024-04-18T21:06:52.719201866Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:06:52.719201866Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:06:52.719201866Z,01HVSF4WRMXPM04K1VNT4TH726,2024-04-18T21:06:52.719201866Z,true,2024-04-18T21:07:10.705757752Z,73,2024-04-18T21:07:10.524025403Z,15,2024-04-18T21:07:10.401113677Z
01HVSGH8K17A7G5K07KCVMP853,01HVSF57BBH3ZE23JSKH7ZYRYX,2024-04-18T21:06:53.154041533Z,01HVSF0QJAEEYF1VQXY0701S06,2024-04-18T21:06:53.154041533Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:06:53.154041533Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:06:53.154041533Z,01HVSF4WRMXPM04K1VNT4TH726,2024-04-18T21:06:53.154041533Z,true,2024-04-18T21:07:02.588378911Z,69,2024-04-18T21:07:02.850416281Z,6,2024-04-18T21:07:02.730155466Z
