id,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt,guess,guessLastChangedAt
01HN90YWXZ5P78EX913KTK4SVS,01HN90MHNC1AQ2XEGZCDJPA98K,2024-01-28T21:52:40.895100161Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:52:40.895100161Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:52:40.895100161Z,01HN90QN4ZVFPNWT6AG21592ZC,2024-01-28T21:52:40.895100161Z,01HN90QRMKTM1T6JKT688JGFGY,2024-01-28T21:52:40.895100161Z,true,2024-01-28T21:52:45.390897818Z,80,2024-01-28T21:52:45.446678141Z
01HN90Z27DG7B87172KDNDQ55C,01HN8YS0ST2N8EJR93FYSSV7HT,2024-01-28T21:52:46.317851556Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:52:46.317851556Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:52:46.317851556Z,01HN90QN9GFK6R1V0GXZ36ZETZ,2024-01-28T21:52:46.317851556Z,01HN90QQPR9RE6G2MQ507MB00M,2024-01-28T21:52:46.317851556Z,,,,
01HN90Z293MDA27E9NV4YADDVP,01HN90HY87T0PDY4ZX10KGZ6G8,2024-01-28T21:52:46.371779093Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:52:46.371779093Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:52:46.371779093Z,01HN90QN9GFK6R1V0GXZ36ZETZ,2024-01-28T21:52:46.371779093Z,01HN90QQPR9RE6G2MQ507MB00M,2024-01-28T21:52:46.371779093Z,,,,
01HN90Z2ANR24P1T7CHQADDCV5,01HN90MHNC1AQ2XEGZCDJPA98K,2024-01-28T21:52:46.421559738Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:52:46.421559738Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:52:46.421559738Z,01HN90QN9GFK6R1V0GXZ36ZETZ,2024-01-28T21:52:46.421559738Z,01HN90QQPR9RE6G2MQ507MB00M,2024-01-28T21:52:46.421559738Z,,,,
01HN90Z2CD4199FAHKMK35QMBC,01HN8ZHSZ2WVQ0XP83S2JMWY3K,2024-01-28T21:52:46.477181312Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:52:46.477181312Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:52:46.477181312Z,01HN90QN9GFK6R1V0GXZ36ZETZ,2024-01-28T21:52:46.477181312Z,01HN90QQPR9RE6G2MQ507MB00M,2024-01-28T21:52:46.477181312Z,,,,
01HN90ZPK15BNJT6CMXT36T3D9,01HN90HJM0DZKYDVNDTK7HA88D,2024-01-28T21:53:07.169697137Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:53:07.169697137Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:53:07.169697137Z,01HN90TS800W8PGD6WJFF4AC2Y,2024-01-28T21:53:07.169697137Z,01HN90TWXGJQZ4RBYY91902P4Z,2024-01-28T21:53:07.169697137Z,true,2024-01-28T21:53:11.981421896Z,100,2024-01-28T21:53:11.932287735Z
01HN90ZPPYXVW5W6FTHHYSN4EN,01HN90JRSD8E2GW8R2TBBT6D2J,2024-01-28T21:53:07.29431569Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:53:07.29431569Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:53:07.29431569Z,01HN90TS800W8PGD6WJFF4AC2Y,2024-01-28T21:53:07.29431569Z,01HN90TWXGJQZ4RBYY91902P4Z,2024-01-28T21:53:07.29431569Z,,,,
01HN90ZPRP8EE5N3C67YYXVG9M,01HN90HRVC6S1FTNZ716S83ERE,2024-01-28T21:53:07.350888507Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:53:07.350888507Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:53:07.350888507Z,01HN90TS800W8PGD6WJFF4AC2Y,2024-01-28T21:53:07.350888507Z,01HN90TWXGJQZ4RBYY91902P4Z,2024-01-28T21:53:07.350888507Z,,,,
01HN90ZPV0KR32GG0ZW7GGTDXC,01HN90NMTZEDD1R1CMRTXH0X9D,2024-01-28T21:53:07.424494533Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:53:07.424494533Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:53:07.424494533Z,01HN90TS800W8PGD6WJFF4AC2Y,2024-01-28T21:53:07.424494533Z,01HN90TWXGJQZ4RBYY91902P4Z,2024-01-28T21:53:07.424494533Z,true,2024-01-28T21:53:25.000216971Z,70,2024-01-28T21:53:24.953150279Z
01HN9100373CCG41VZNEMZ0SZ7,01HN8ZHSZ2WVQ0XP83S2JMWY3K,2024-01-28T21:53:16.903241842Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:16.903241842Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:16.903241842Z,01HN90QN9GFK6R1V0GXZ36ZETZ,2024-01-28T21:53:16.903241842Z,01HN90QRXSG941YVTQK8HJQ3P3,2024-01-28T21:53:16.903241842Z,,,,
01HN91004R4EH6GN054CJP3XPS,01HN8YS0ST2N8EJR93FYSSV7HT,2024-01-28T21:53:16.952333961Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:16.952333961Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:16.952333961Z,01HN90QN9GFK6R1V0GXZ36ZETZ,2024-01-28T21:53:16.952333961Z,01HN90QRXSG941YVTQK8HJQ3P3,2024-01-28T21:53:16.952333961Z,,,,
01HN910068VHAKX883WY783FRQ,01HN90HY87T0PDY4ZX10KGZ6G8,2024-01-28T21:53:17.000356754Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:17.000356754Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:17.000356754Z,01HN90QN9GFK6R1V0GXZ36ZETZ,2024-01-28T21:53:17.000356754Z,01HN90QRXSG941YVTQK8HJQ3P3,2024-01-28T21:53:17.000356754Z,true,2024-01-28T21:53:20.915796779Z,75,2024-01-28T21:53:20.866713812Z
01HN91007S8XTWRJKWHTGY2ZHF,01HN90MHNC1AQ2XEGZCDJPA98K,2024-01-28T21:53:17.049961161Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:17.049961161Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:17.049961161Z,01HN90QN9GFK6R1V0GXZ36ZETZ,2024-01-28T21:53:17.049961161Z,01HN90QRXSG941YVTQK8HJQ3P3,2024-01-28T21:53:17.049961161Z,true,2024-01-28T21:53:20.962227735Z,80,2024-01-28T21:53:21.014167917Z
01HN9104W6TCRX4JP73WZVQCVE,01HN8ZHSZ2WVQ0XP83S2JMWY3K,2024-01-28T21:53:21.798228724Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:21.798228724Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:21.798228724Z,01HN90QN21A28VGV9H88NY5WSJ,2024-01-28T21:53:21.798228724Z,01HN90QQCTF8FEK6Q35S8335YM,2024-01-28T21:53:21.798228724Z,,,,
01HN9104XREM3DAWVJ073X4D6R,01HN90HY87T0PDY4ZX10KGZ6G8,2024-01-28T21:53:21.848234194Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:21.848234194Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:21.848234194Z,01HN90QN21A28VGV9H88NY5WSJ,2024-01-28T21:53:21.848234194Z,01HN90QQCTF8FEK6Q35S8335YM,2024-01-28T21:53:21.848234194Z,,,,
01HN9104Z9MW67E0WQ522GA9RS,01HN8YS0ST2N8EJR93FYSSV7HT,2024-01-28T21:53:21.897507836Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:21.897507836Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:21.897507836Z,01HN90QN21A28VGV9H88NY5WSJ,2024-01-28T21:53:21.897507836Z,01HN90QQCTF8FEK6Q35S8335YM,2024-01-28T21:53:21.897507836Z,,,,
01HN91050V13Q1RK1KKF70X9BF,01HN90MHNC1AQ2XEGZCDJPA98K,2024-01-28T21:53:21.947622374Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:21.947622374Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:21.947622374Z,01HN90QN21A28VGV9H88NY5WSJ,2024-01-28T21:53:21.947622374Z,01HN90QQCTF8FEK6Q35S8335YM,2024-01-28T21:53:21.947622374Z,,,,
01HN910N40T7YTCZWWDPHK3AFB,01HN90HJM0DZKYDVNDTK7HA88D,2024-01-28T21:53:38.432598792Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:53:38.432598792Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:53:38.432598792Z,01HN90TSB9MC18B7JN2K0H5T1K,2024-01-28T21:53:38.432598792Z,01HN90TVNZ8J1A3TGCWXX17QVZ,2024-01-28T21:53:38.432598792Z,,,,
01HN910N5H4G24FCVV0B65W24F,01HN90NMTZEDD1R1CMRTXH0X9D,2024-01-28T21:53:38.481179065Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:53:38.481179065Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:53:38.481179065Z,01HN90TSB9MC18B7JN2K0H5T1K,2024-01-28T21:53:38.481179065Z,01HN90TVNZ8J1A3TGCWXX17QVZ,2024-01-28T21:53:38.481179065Z,,,,
01HN910N719TW8QDP671XFX0YS,01HN90HRVC6S1FTNZ716S83ERE,2024-01-28T21:53:38.52919882Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:53:38.52919882Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:53:38.52919882Z,01HN90TSB9MC18B7JN2K0H5T1K,2024-01-28T21:53:38.52919882Z,01HN90TVNZ8J1A3TGCWXX17QVZ,2024-01-28T21:53:38.52919882Z,,,,
01HN910N8QPKCVJ2C2AQBKCYMY,01HN90JRSD8E2GW8R2TBBT6D2J,2024-01-28T21:53:38.584006896Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:53:38.584006896Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:53:38.584006896Z,01HN90TSB9MC18B7JN2K0H5T1K,2024-01-28T21:53:38.584006896Z,01HN90TVNZ8J1A3TGCWXX17QVZ,2024-01-28T21:53:38.584006896Z,,,,
01HN9112VNPWFA3SYA2HG6JH7Z,01HN8YS0ST2N8EJR93FYSSV7HT,2024-01-28T21:53:52.50193099Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:52.50193099Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:52.50193099Z,01HN90QN21A28VGV9H88NY5WSJ,2024-01-28T21:53:52.50193099Z,01HN90QR9R8Q8XH8973EVE75CH,2024-01-28T21:53:52.50193099Z,,,,
01HN9112X9QGNGPD460VW2EFEW,01HN8ZHSZ2WVQ0XP83S2JMWY3K,2024-01-28T21:53:52.553173259Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:52.553173259Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:52.553173259Z,01HN90QN21A28VGV9H88NY5WSJ,2024-01-28T21:53:52.553173259Z,01HN90QR9R8Q8XH8973EVE75CH,2024-01-28T21:53:52.553173259Z,,,,
01HN9112YZT1PVN4MY17MM7XZS,01HN90MHNC1AQ2XEGZCDJPA98K,2024-01-28T21:53:52.607343461Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:52.607343461Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:52.607343461Z,01HN90QN21A28VGV9H88NY5WSJ,2024-01-28T21:53:52.607343461Z,01HN90QR9R8Q8XH8973EVE75CH,2024-01-28T21:53:52.607343461Z,true,2024-01-28T21:53:58.943099138Z,81,2024-01-28T21:53:58.994665746Z
01HN91130JMAAYTAFAAQSH8H79,01HN90HY87T0PDY4ZX10KGZ6G8,2024-01-28T21:53:52.658487675Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:52.658487675Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:52.658487675Z,01HN90QN21A28VGV9H88NY5WSJ,2024-01-28T21:53:52.658487675Z,01HN90QR9R8Q8XH8973EVE75CH,2024-01-28T21:53:52.658487675Z,true,2024-01-28T21:53:56.439745308Z,80,2024-01-28T21:53:56.39192735Z
01HN911A0WBTADAPE2D9DERR09,01HN8ZHSZ2WVQ0XP83S2JMWY3K,2024-01-28T21:53:59.83652763Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:59.83652763Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:59.83652763Z,01HN90QNE4SNEG7259MSAE0SX0,2024-01-28T21:53:59.83652763Z,01HN90QQSJ2JFGF9XRGEYVWWVS,2024-01-28T21:53:59.83652763Z,,,,
01HN911A2R1KJX1TFGH700S0JK,01HN8YS0ST2N8EJR93FYSSV7HT,2024-01-28T21:53:59.896419069Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:59.896419069Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:59.896419069Z,01HN90QNE4SNEG7259MSAE0SX0,2024-01-28T21:53:59.896419069Z,01HN90QQSJ2JFGF9XRGEYVWWVS,2024-01-28T21:53:59.896419069Z,,,,
01HN911A4GAX1A79TXFVEMGP3X,01HN90HY87T0PDY4ZX10KGZ6G8,2024-01-28T21:53:59.952505269Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:53:59.952505269Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:53:59.952505269Z,01HN90QNE4SNEG7259MSAE0SX0,2024-01-28T21:53:59.952505269Z,01HN90QQSJ2JFGF9XRGEYVWWVS,2024-01-28T21:53:59.952505269Z,,,,
01HN911A6AFFCFE6B1C700VA3W,01HN90MHNC1AQ2XEGZCDJPA98K,2024-01-28T21:54:00.010635948Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:54:00.010635948Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:54:00.010635948Z,01HN90QNE4SNEG7259MSAE0SX0,2024-01-28T21:54:00.010635948Z,01HN90QQSJ2JFGF9XRGEYVWWVS,2024-01-28T21:54:00.010635948Z,,,,
01HN911JZNDQRC60Y4CVJDZAY3,01HN90HJM0DZKYDVNDTK7HA88D,2024-01-28T21:54:09.013699158Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:54:09.013699158Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:54:09.013699158Z,01HN90TSB9MC18B7JN2K0H5T1K,2024-01-28T21:54:09.013699158Z,01HN90TXE8XP2AYJRRNGCZ1V3V,2024-01-28T21:54:09.013699158Z,true,2024-01-28T21:54:11.334622755Z,39,2024-01-28T21:54:11.386134165Z
01HN911K1CRR6PSRNZ8R12K59V,01HN90JRSD8E2GW8R2TBBT6D2J,2024-01-28T21:54:09.068672257Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:54:09.068672257Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:54:09.068672257Z,01HN90TSB9MC18B7JN2K0H5T1K,2024-01-28T21:54:09.068672257Z,01HN90TXE8XP2AYJRRNGCZ1V3V,2024-01-28T21:54:09.068672257Z,true,2024-01-28T21:54:31.821333725Z,42,2024-01-28T21:54:31.767331175Z
01HN911K30MJ61ETH11XHBABVQ,01HN90NMTZEDD1R1CMRTXH0X9D,2024-01-28T21:54:09.120740459Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:54:09.120740459Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:54:09.120740459Z,01HN90TSB9MC18B7JN2K0H5T1K,2024-01-28T21:54:09.120740459Z,01HN90TXE8XP2AYJRRNGCZ1V3V,2024-01-28T21:54:09.120740459Z,true,2024-01-28T21:54:16.809229756Z,85,2024-01-28T21:54:16.759720623Z
01HN911K4FSQM7XCS217JMCCEQ,01HN90HRVC6S1FTNZ716S83ERE,2024-01-28T21:54:09.167817918Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:54:09.167817918Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:54:09.167817918Z,01HN90TSB9MC18B7JN2K0H5T1K,2024-01-28T21:54:09.167817918Z,01HN90TXE8XP2AYJRRNGCZ1V3V,2024-01-28T21:54:09.167817918Z,true,2024-01-28T21:54:18.312910298Z,62,2024-01-28T21:54:18.265341614Z
01HN9127X16P3F4GCHJYYTRSVF,01HN8ZHSZ2WVQ0XP83S2JMWY3K,2024-01-28T21:54:30.433748831Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:54:30.433748831Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:54:30.433748831Z,01HN90QNE4SNEG7259MSAE0SX0,2024-01-28T21:54:30.433748831Z,01HN90QS9JDV55CF7XKEGC08MC,2024-01-28T21:54:30.433748831Z,,,,
01HN9127YPZD7VBADRQK8H1N3T,01HN90HY87T0PDY4ZX10KGZ6G8,2024-01-28T21:54:30.486281361Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:54:30.486281361Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:54:30.486281361Z,01HN90QNE4SNEG7259MSAE0SX0,2024-01-28T21:54:30.486281361Z,01HN90QS9JDV55CF7XKEGC08MC,2024-01-28T21:54:30.486281361Z,true,2024-01-28T21:54:35.112550693Z,80,2024-01-28T21:54:35.063098949Z
01HN912808ACH4T08QRS0NXMGP,01HN8YS0ST2N8EJR93FYSSV7HT,2024-01-28T21:54:30.537034806Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:54:30.537034806Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:54:30.537034806Z,01HN90QNE4SNEG7259MSAE0SX0,2024-01-28T21:54:30.537034806Z,01HN90QS9JDV55CF7XKEGC08MC,2024-01-28T21:54:30.537034806Z,,,,
01HN91281RN4V33E4HZ1XT2JS7,01HN90MHNC1AQ2XEGZCDJPA98K,2024-01-28T21:54:30.584995421Z,01HN8W04VBSXZ8NQV40BWW126M,2024-01-28T21:54:30.584995421Z,01HN8W04VM3A9723V4FZVRV5GQ,2024-01-28T21:54:30.584995421Z,01HN90QNE4SNEG7259MSAE0SX0,2024-01-28T21:54:30.584995421Z,01HN90QS9JDV55CF7XKEGC08MC,2024-01-28T21:54:30.584995421Z,true,2024-01-28T21:54:35.675463643Z,80,2024-01-28T21:54:35.729156302Z
01HN912A70SHQ349JS9GHHJVR8,01HN90HJM0DZKYDVNDTK7HA88D,2024-01-28T21:54:32.800920142Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:54:32.800920142Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:54:32.800920142Z,01HN90TS9H7G697CK7MZ4CY7K5,2024-01-28T21:54:32.800920142Z,01HN90TVMD5886N8ZE018HJNRV,2024-01-28T21:54:32.800920142Z,,,,
01HN912A8PK4Z4DJD0W149Z8E7,01HN90HRVC6S1FTNZ716S83ERE,2024-01-28T21:54:32.854170356Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:54:32.854170356Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:54:32.854170356Z,01HN90TS9H7G697CK7MZ4CY7K5,2024-01-28T21:54:32.854170356Z,01HN90TVMD5886N8ZE018HJNRV,2024-01-28T21:54:32.854170356Z,,,,
01HN912AA9GWCCYCNTEW3NR1EJ,01HN90NMTZEDD1R1CMRTXH0X9D,2024-01-28T21:54:32.905769503Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:54:32.905769503Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:54:32.905769503Z,01HN90TS9H7G697CK7MZ4CY7K5,2024-01-28T21:54:32.905769503Z,01HN90TVMD5886N8ZE018HJNRV,2024-01-28T21:54:32.905769503Z,,,,
01HN912ABS38YFARENVRTKNV5S,01HN90JRSD8E2GW8R2TBBT6D2J,2024-01-28T21:54:32.953643741Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:54:32.953643741Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:54:32.953643741Z,01HN90TS9H7G697CK7MZ4CY7K5,2024-01-28T21:54:32.953643741Z,01HN90TVMD5886N8ZE018HJNRV,2024-01-28T21:54:32.953643741Z,,,,
01HN91385BJH7R1W390WXJ6QM1,01HN90NMTZEDD1R1CMRTXH0X9D,2024-01-28T21:55:03.468008511Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:03.468008511Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:03.468008511Z,01HN90TS9H7G697CK7MZ4CY7K5,2024-01-28T21:55:03.468008511Z,01HN90TX6GKBWC1HSYKVGJKZ5J,2024-01-28T21:55:03.468008511Z,true,2024-01-28T21:55:11.649575328Z,100,2024-01-28T21:55:11.598022899Z
01HN91387F9V7GAFCWJBDWAJC2,01HN90HJM0DZKYDVNDTK7HA88D,2024-01-28T21:55:03.535936496Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:03.535936496Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:03.535936496Z,01HN90TS9H7G697CK7MZ4CY7K5,2024-01-28T21:55:03.535936496Z,01HN90TX6GKBWC1HSYKVGJKZ5J,2024-01-28T21:55:03.535936496Z,true,2024-01-28T21:55:05.691275489Z,81,2024-01-28T21:55:05.639076197Z
01HN9138A3EWP28HSWRNWWXBRD,01HN90HRVC6S1FTNZ716S83ERE,2024-01-28T21:55:03.61960489Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:03.61960489Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:03.61960489Z,01HN90TS9H7G697CK7MZ4CY7K5,2024-01-28T21:55:03.61960489Z,01HN90TX6GKBWC1HSYKVGJKZ5J,2024-01-28T21:55:03.61960489Z,true,2024-01-28T21:55:25.966269292Z,56,2024-01-28T21:55:25.90937489Z
01HN9138CDJZ7CZYYSNX09QAYM,01HN90JRSD8E2GW8R2TBBT6D2J,2024-01-28T21:55:03.693776699Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:03.693776699Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:03.693776699Z,01HN90TS9H7G697CK7MZ4CY7K5,2024-01-28T21:55:03.693776699Z,01HN90TX6GKBWC1HSYKVGJKZ5J,2024-01-28T21:55:03.693776699Z,true,2024-01-28T21:55:18.381629405Z,42,2024-01-28T21:55:18.432391058Z
01HN913YYVDG94NCE60MZ63X7E,01HN90NMTZEDD1R1CMRTXH0X9D,2024-01-28T21:55:26.811847247Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:26.811847247Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:26.811847247Z,01HN90TSCSRVKDA8DWHJWDP78D,2024-01-28T21:55:26.811847247Z,01HN90TVTKFXX2YHVX5GG91VF2,2024-01-28T21:55:26.811847247Z,,,,
01HN913Z0PW7Y3E8XBBDKXAX9W,01HN90HJM0DZKYDVNDTK7HA88D,2024-01-28T21:55:26.870420887Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:26.870420887Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:26.870420887Z,01HN90TSCSRVKDA8DWHJWDP78D,2024-01-28T21:55:26.870420887Z,01HN90TVTKFXX2YHVX5GG91VF2,2024-01-28T21:55:26.870420887Z,,,,
01HN913Z2HDXN1HAEDNTQ99G56,01HN90JRSD8E2GW8R2TBBT6D2J,2024-01-28T21:55:26.929579894Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:26.929579894Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:26.929579894Z,01HN90TSCSRVKDA8DWHJWDP78D,2024-01-28T21:55:26.929579894Z,01HN90TVTKFXX2YHVX5GG91VF2,2024-01-28T21:55:26.929579894Z,,,,
01HN913Z43Z7BFE5M482X40PKV,01HN90HRVC6S1FTNZ716S83ERE,2024-01-28T21:55:26.979675882Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:26.979675882Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:26.979675882Z,01HN90TSCSRVKDA8DWHJWDP78D,2024-01-28T21:55:26.979675882Z,01HN90TVTKFXX2YHVX5GG91VF2,2024-01-28T21:55:26.979675882Z,,,,
01HN914WV80FRN2BJP5R859519,01HN90HJM0DZKYDVNDTK7HA88D,2024-01-28T21:55:57.416433344Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:57.416433344Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:57.416433344Z,01HN90TSCSRVKDA8DWHJWDP78D,2024-01-28T21:55:57.416433344Z,01HN90TXJTABAEZPY2CSSGD82N,2024-01-28T21:55:57.416433344Z,true,2024-01-28T21:56:02.873348638Z,96,2024-01-28T21:56:02.932600132Z
01HN914WWVPSHCXBFSFENBWB7H,01HN90JRSD8E2GW8R2TBBT6D2J,2024-01-28T21:55:57.467320399Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:57.467320399Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:57.467320399Z,01HN90TSCSRVKDA8DWHJWDP78D,2024-01-28T21:55:57.467320399Z,01HN90TXJTABAEZPY2CSSGD82N,2024-01-28T21:55:57.467320399Z,true,2024-01-28T21:56:24.288304994Z,72,2024-01-28T21:56:24.33592895Z
01HN914WYAF2DJ1A0CNYERX2X1,01HN90HRVC6S1FTNZ716S83ERE,2024-01-28T21:55:57.514918762Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:57.514918762Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:57.514918762Z,01HN90TSCSRVKDA8DWHJWDP78D,2024-01-28T21:55:57.514918762Z,01HN90TXJTABAEZPY2CSSGD82N,2024-01-28T21:55:57.514918762Z,true,2024-01-28T21:56:19.01554476Z,56,2024-01-28T21:56:18.967246919Z
01HN914WZXPSEVHV0B67TB802W,01HN90NMTZEDD1R1CMRTXH0X9D,2024-01-28T21:55:57.565308627Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:55:57.565308627Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:55:57.565308627Z,01HN90TSCSRVKDA8DWHJWDP78D,2024-01-28T21:55:57.565308627Z,01HN90TXJTABAEZPY2CSSGD82N,2024-01-28T21:55:57.565308627Z,true,2024-01-28T21:56:09.411551617Z,70,2024-01-28T21:56:09.358260774Z
01HN915QWF8R58HHJTWAG7A6MG,01HN90HJM0DZKYDVNDTK7HA88D,2024-01-28T21:56:25.103778553Z,01HN8XE7YTSCB33HQRPBP38V5D,2024-01-28T21:56:25.103778553Z,01HN8XE7ZBT4E2B4JARF036TXD,2024-01-28T21:56:25.103778553Z,01HN90TSE9WX7VBGS6FME7NNNF,2024-01-28T21:56:25.103778553Z,01HN90TVXJ1622VQK3RC395C2Q,2024-01-28T21:56:25.103778553Z,,,,
