id,idx,idxLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,index,indexLastChangedAt,start,startLastChangedAt,stageIndex,stageIndexLastChangedAt,name,nameLastChangedAt,gameID,gameIDLastChangedAt,task,taskLastChangedAt
01HN8XAV2WG2KYG77FTV73Y14C,2,2024-01-28T20:49:17.91609501Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:49:17.91609501Z,true,2024-01-28T20:51:02.832236588Z,1,2024-01-28T20:49:17.91609501Z,true,2024-01-28T20:50:18.489409269Z,2,2024-01-28T20:49:17.996599279Z,Round 2 / 9,2024-01-28T20:49:17.91609501Z,01HN8VWAW60V5Z61NQB97SV85E,2024-01-28T20:49:17.91609501Z,Chat,2024-01-28T20:49:17.91609501Z
01HN8XAV2Y2EKS86748KJ855NE,3,2024-01-28T20:49:17.918600328Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:49:17.918600328Z,true,2024-01-28T20:51:50.08907835Z,2,2024-01-28T20:49:17.918600328Z,true,2024-01-28T20:51:02.8569984Z,2,2024-01-28T20:49:18.002392131Z,Round 3 / 9,2024-01-28T20:49:17.918600328Z,01HN8VWAW60V5Z61NQB97SV85E,2024-01-28T20:49:17.918600328Z,Chat,2024-01-28T20:49:17.918600328Z
01HN8XAV30HP9JVF0THJN5JY3N,4,2024-01-28T20:49:17.920913868Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:49:17.920913868Z,true,2024-01-28T20:52:33.599039743Z,3,2024-01-28T20:49:17.920913868Z,true,2024-01-28T20:51:50.108109423Z,2,2024-01-28T20:49:18.04266352Z,Round 4 / 9,2024-01-28T20:49:17.920913868Z,01HN8VWAW60V5Z61NQB97SV85E,2024-01-28T20:49:17.920913868Z,Chat,2024-01-28T20:49:17.920913868Z
01HN8XAV32QZSGCC2CCY38E4CS,5,2024-01-28T20:49:17.922994022Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:49:17.922994022Z,true,2024-01-28T20:53:16.489470134Z,4,2024-01-28T20:49:17.922994022Z,true,2024-01-28T20:52:33.626848871Z,2,2024-01-28T20:49:18.062189633Z,Round 5 / 9,2024-01-28T20:49:17.922994022Z,01HN8VWAW60V5Z61NQB97SV85E,2024-01-28T20:49:17.922994022Z,Chat,2024-01-28T20:49:17.922994022Z
01HN8XAV35MN2TTBHRVKYMPTTQ,6,2024-01-28T20:49:17.925474027Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:49:17.925474027Z,true,2024-01-28T20:53:55.801927526Z,5,2024-01-28T20:49:17.925474027Z,true,2024-01-28T20:53:16.514640332Z,2,2024-01-28T20:49:18.066824635Z,Round 6 / 9,2024-01-28T20:49:17.925474027Z,01HN8VWAW60V5Z61NQB97SV85E,2024-01-28T20:49:17.925474027Z,Chat,2024-01-28T20:49:17.925474027Z
01HN8XAV388AMJS3VQDQBBQ678,7,2024-01-28T20:49:17.928310591Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:49:17.928310591Z,true,2024-01-28T20:54:34.156837634Z,6,2024-01-28T20:49:17.928310591Z,true,2024-01-28T20:53:55.831924431Z,2,2024-01-28T20:49:17.989602851Z,Round 7 / 9,2024-01-28T20:49:17.928310591Z,01HN8VWAW60V5Z61NQB97SV85E,2024-01-28T20:49:17.928310591Z,Chat,2024-01-28T20:49:17.928310591Z
01HN8XAV3AD466TVP8EHZD51CX,8,2024-01-28T20:49:17.930907119Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:49:17.930907119Z,true,2024-01-28T20:55:12.634687182Z,7,2024-01-28T20:49:17.930907119Z,true,2024-01-28T20:54:34.193502972Z,2,2024-01-28T20:49:18.161479236Z,Round 8 / 9,2024-01-28T20:49:17.930907119Z,01HN8VWAW60V5Z61NQB97SV85E,2024-01-28T20:49:17.930907119Z,Chat,2024-01-28T20:49:17.930907119Z
01HN8XAV3FTTXXETJVM5SK1SZE,9,2024-01-28T20:49:17.935124363Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:49:17.935124363Z,true,2024-01-28T20:55:53.441737566Z,8,2024-01-28T20:49:17.935124363Z,true,2024-01-28T20:55:12.6820068Z,2,2024-01-28T20:49:18.09824459Z,Round 9 / 9,2024-01-28T20:49:17.935124363Z,01HN8VWAW60V5Z61NQB97SV85E,2024-01-28T20:49:17.935124363Z,Chat,2024-01-28T20:49:17.935124363Z
01HN8XD63FD9TEDP3RDVNHXEFY,1,2024-01-28T20:50:34.735612942Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.735612942Z,true,2024-01-28T20:51:29.090152624Z,0,2024-01-28T20:50:34.735612942Z,true,2024-01-28T20:50:34.957345793Z,2,2024-01-28T20:50:34.825869052Z,Round 1 / 9,2024-01-28T20:50:34.735612942Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.735612942Z,Chat,2024-01-28T20:50:34.735612942Z
01HN8XD63JZ8Q8W886CE4F88ZM,3,2024-01-28T20:50:34.738897796Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.738897796Z,true,2024-01-28T20:53:09.361642428Z,2,2024-01-28T20:50:34.738897796Z,true,2024-01-28T20:52:26.009366204Z,2,2024-01-28T20:50:34.81695867Z,Round 3 / 9,2024-01-28T20:50:34.738897796Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.738897796Z,Chat,2024-01-28T20:50:34.738897796Z
01HN8XD63P9QM0B3J35AHEB9R6,2,2024-01-28T20:50:34.74236044Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.74236044Z,true,2024-01-28T20:52:25.972544881Z,1,2024-01-28T20:50:34.74236044Z,true,2024-01-28T20:51:29.108095232Z,2,2024-01-28T20:50:34.834108266Z,Round 2 / 9,2024-01-28T20:50:34.74236044Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.74236044Z,Chat,2024-01-28T20:50:34.74236044Z
01HN8XD63SAJR3PZMAFD8GY894,4,2024-01-28T20:50:34.745246558Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.745246558Z,true,2024-01-28T20:53:49.666726125Z,3,2024-01-28T20:50:34.745246558Z,true,2024-01-28T20:53:09.391733258Z,2,2024-01-28T20:50:34.859930636Z,Round 4 / 9,2024-01-28T20:50:34.745246558Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.745246558Z,Chat,2024-01-28T20:50:34.745246558Z
01HN8XD63WVZVGT04Z2VSSH2P1,5,2024-01-28T20:50:34.748138599Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.748138599Z,true,2024-01-28T20:54:36.420601666Z,4,2024-01-28T20:50:34.748138599Z,true,2024-01-28T20:53:49.702264263Z,2,2024-01-28T20:50:34.865095235Z,Round 5 / 9,2024-01-28T20:50:34.748138599Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.748138599Z,Chat,2024-01-28T20:50:34.748138599Z
01HN8XD640YKTVTHSGZBFRSMHV,6,2024-01-28T20:50:34.753020678Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.753020678Z,true,2024-01-28T20:55:12.938086967Z,5,2024-01-28T20:50:34.753020678Z,true,2024-01-28T20:54:36.456926486Z,2,2024-01-28T20:50:34.87566607Z,Round 6 / 9,2024-01-28T20:50:34.753020678Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.753020678Z,Chat,2024-01-28T20:50:34.753020678Z
01HN8XD644Z2DR1TZ08JQR3WPD,7,2024-01-28T20:50:34.756375675Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.756375675Z,true,2024-01-28T20:55:55.883734205Z,6,2024-01-28T20:50:34.756375675Z,true,2024-01-28T20:55:12.990402317Z,2,2024-01-28T20:50:34.890968694Z,Round 7 / 9,2024-01-28T20:50:34.756375675Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.756375675Z,Chat,2024-01-28T20:50:34.756375675Z
01HN8XD6470BKAFXPGGG725SX0,8,2024-01-28T20:50:34.759965308Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.759965308Z,true,2024-01-28T20:56:47.031459716Z,7,2024-01-28T20:50:34.759965308Z,true,2024-01-28T20:55:55.923492689Z,2,2024-01-28T20:50:34.936511755Z,Round 8 / 9,2024-01-28T20:50:34.759965308Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.759965308Z,Chat,2024-01-28T20:50:34.759965308Z
01HN8XD64BXMDRQ3B0PS9RHSTQ,9,2024-01-28T20:50:34.763060637Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:50:34.763060637Z,true,2024-01-28T20:57:34.100983356Z,8,2024-01-28T20:50:34.763060637Z,true,2024-01-28T20:56:47.144150733Z,2,2024-01-28T20:50:34.87566607Z,Round 9 / 9,2024-01-28T20:50:34.763060637Z,01HN8VWCVQ4358JCAX3GKGBSHG,2024-01-28T20:50:34.763060637Z,Chat,2024-01-28T20:50:34.763060637Z
01HN8XDN24FG9W8H8R3F76MG4D,1,2024-01-28T20:50:50.052910321Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.052910321Z,true,2024-01-28T20:51:16.782459256Z,0,2024-01-28T20:50:50.052910321Z,true,2024-01-28T20:50:50.238562474Z,1,2024-01-28T20:50:50.148515696Z,Round 1 / 9,2024-01-28T20:50:50.052910321Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.052910321Z,Chat,2024-01-28T20:50:50.052910321Z
01HN8XDN2CEYQ73WHP4Y86Z04P,3,2024-01-28T20:50:50.060209542Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.060209542Z,true,2024-01-28T20:51:44.51243875Z,2,2024-01-28T20:50:50.060209542Z,true,2024-01-28T20:51:31.178173523Z,1,2024-01-28T20:50:50.172884343Z,Round 3 / 9,2024-01-28T20:50:50.060209542Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.060209542Z,Chat,2024-01-28T20:50:50.060209542Z
01HN8XDN2JXJTDAKCXMAX48ST0,2,2024-01-28T20:50:50.066608872Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.066608872Z,true,2024-01-28T20:51:31.154754685Z,1,2024-01-28T20:50:50.066608872Z,true,2024-01-28T20:51:16.802160042Z,1,2024-01-28T20:50:50.148515696Z,Round 2 / 9,2024-01-28T20:50:50.066608872Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.066608872Z,Chat,2024-01-28T20:50:50.066608872Z
01HN8XDN2RDW96CXZ14AJANSMM,4,2024-01-28T20:50:50.072272242Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.072272242Z,true,2024-01-28T20:51:58.307917071Z,3,2024-01-28T20:50:50.072272242Z,true,2024-01-28T20:51:44.530621733Z,1,2024-01-28T20:50:50.193966376Z,Round 4 / 9,2024-01-28T20:50:50.072272242Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.072272242Z,Chat,2024-01-28T20:50:50.072272242Z
01HN8XDN2XT9YCX63D1MGTXQZV,5,2024-01-28T20:50:50.077308395Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.077308395Z,true,2024-01-28T20:52:10.227593092Z,4,2024-01-28T20:50:50.077308395Z,true,2024-01-28T20:51:58.328012463Z,1,2024-01-28T20:50:50.180230842Z,Round 5 / 9,2024-01-28T20:50:50.077308395Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.077308395Z,Chat,2024-01-28T20:50:50.077308395Z
01HN8XDN319A05CV54590XJ19B,6,2024-01-28T20:50:50.081777573Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.081777573Z,true,2024-01-28T20:52:18.080763439Z,5,2024-01-28T20:50:50.081777573Z,true,2024-01-28T20:52:10.252170014Z,1,2024-01-28T20:50:50.159101817Z,Round 6 / 9,2024-01-28T20:50:50.081777573Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.081777573Z,Chat,2024-01-28T20:50:50.081777573Z
01HN8XDN35B7FB6M6Q2T86T7SD,7,2024-01-28T20:50:50.08523952Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.08523952Z,true,2024-01-28T20:52:26.662162087Z,6,2024-01-28T20:50:50.08523952Z,true,2024-01-28T20:52:18.101140484Z,1,2024-01-28T20:50:50.206083344Z,Round 7 / 9,2024-01-28T20:50:50.08523952Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.08523952Z,Chat,2024-01-28T20:50:50.08523952Z
01HN8XDN3A3YH11ZDFBEMG7NBA,8,2024-01-28T20:50:50.090988983Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.090988983Z,true,2024-01-28T20:52:33.454267873Z,7,2024-01-28T20:50:50.090988983Z,true,2024-01-28T20:52:26.684773482Z,1,2024-01-28T20:50:50.172884343Z,Round 8 / 9,2024-01-28T20:50:50.090988983Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.090988983Z,Chat,2024-01-28T20:50:50.090988983Z
01HN8XDN3FQ4JYF5JWY627G6CB,9,2024-01-28T20:50:50.095141184Z,01HN8VWAVY8K8BCDX48G3TDG9B,2024-01-28T20:50:50.095141184Z,true,2024-01-28T20:52:41.008605312Z,8,2024-01-28T20:50:50.095141184Z,true,2024-01-28T20:52:33.477285527Z,1,2024-01-28T20:50:50.238562474Z,Round 9 / 9,2024-01-28T20:50:50.095141184Z,01HN8VWAW60V5Z61NQB0HMNM8P,2024-01-28T20:50:50.095141184Z,Chat,2024-01-28T20:50:50.095141184Z
01HN8XF4ZJNFTMPCSN62A6CFN5,1,2024-01-28T20:51:39.122659035Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.122659035Z,true,2024-01-28T20:52:09.713108187Z,0,2024-01-28T20:51:39.122659035Z,true,2024-01-28T20:51:39.411823118Z,1,2024-01-28T20:51:39.24951134Z,Round 1 / 9,2024-01-28T20:51:39.122659035Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.122659035Z,Chat,2024-01-28T20:51:39.122659035Z
01HN8XF4ZQ156FJ14KGY12K7DQ,2,2024-01-28T20:51:39.127938331Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.127938331Z,true,2024-01-28T20:52:39.935794996Z,1,2024-01-28T20:51:39.127938331Z,true,2024-01-28T20:52:09.764031623Z,1,2024-01-28T20:51:39.28744671Z,Round 2 / 9,2024-01-28T20:51:39.127938331Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.127938331Z,Chat,2024-01-28T20:51:39.127938331Z
01HN8XF4ZWWNN7TXYEJNP8QZB1,3,2024-01-28T20:51:39.132522436Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.132522436Z,true,2024-01-28T20:53:04.717085639Z,2,2024-01-28T20:51:39.132522436Z,true,2024-01-28T20:52:39.957193776Z,1,2024-01-28T20:51:39.28744671Z,Round 3 / 9,2024-01-28T20:51:39.132522436Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.132522436Z,Chat,2024-01-28T20:51:39.132522436Z
01HN8XF501ET6T113XSMJC9G3J,4,2024-01-28T20:51:39.13745392Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.13745392Z,true,2024-01-28T20:53:34.983701296Z,3,2024-01-28T20:51:39.13745392Z,true,2024-01-28T20:53:04.745536021Z,1,2024-01-28T20:51:39.352626076Z,Round 4 / 9,2024-01-28T20:51:39.13745392Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.13745392Z,Chat,2024-01-28T20:51:39.13745392Z
01HN8XF506WWYCHB27B8GSN6QJ,6,2024-01-28T20:51:39.142327882Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.142327882Z,true,2024-01-28T20:54:35.949823372Z,5,2024-01-28T20:51:39.142327882Z,true,2024-01-28T20:54:05.423802742Z,1,2024-01-28T20:51:39.303071439Z,Round 6 / 9,2024-01-28T20:51:39.142327882Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.142327882Z,Chat,2024-01-28T20:51:39.142327882Z
01HN8XF50AE2PZQDNQXTHAGZ6H,5,2024-01-28T20:51:39.146828931Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.146828931Z,true,2024-01-28T20:54:05.346278888Z,4,2024-01-28T20:51:39.146828931Z,true,2024-01-28T20:53:35.018736721Z,1,2024-01-28T20:51:39.315281026Z,Round 5 / 9,2024-01-28T20:51:39.146828931Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.146828931Z,Chat,2024-01-28T20:51:39.146828931Z
01HN8XF50FK1N1GA8S7S7G9HB8,8,2024-01-28T20:51:39.151824188Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.151824188Z,true,2024-01-28T20:55:36.605659649Z,7,2024-01-28T20:51:39.151824188Z,true,2024-01-28T20:55:06.348955952Z,1,2024-01-28T20:51:39.319894459Z,Round 8 / 9,2024-01-28T20:51:39.151824188Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.151824188Z,Chat,2024-01-28T20:51:39.151824188Z
01HN8XF50MBS7GFF6N3E0Y5W45,7,2024-01-28T20:51:39.156432137Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.156432137Z,true,2024-01-28T20:55:06.313169427Z,6,2024-01-28T20:51:39.156432137Z,true,2024-01-28T20:54:35.981892154Z,1,2024-01-28T20:51:39.375395132Z,Round 7 / 9,2024-01-28T20:51:39.156432137Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.156432137Z,Chat,2024-01-28T20:51:39.156432137Z
01HN8XF52PGW6EGDNSWXFJQHF8,9,2024-01-28T20:51:39.22289572Z,01HN8VWCVFFMYY27RA0GBFH9GJ,2024-01-28T20:51:39.22289572Z,true,2024-01-28T20:56:06.943946397Z,8,2024-01-28T20:51:39.22289572Z,true,2024-01-28T20:55:36.645702235Z,1,2024-01-28T20:51:39.517530086Z,Round 9 / 9,2024-01-28T20:51:39.22289572Z,01HN8VWCVRCH41779TXPTCB50Q,2024-01-28T20:51:39.22289572Z,Chat,2024-01-28T20:51:39.22289572Z
01HN8XG1EX8ZVH1Q9RHE83FA3K,1,2024-01-28T20:52:08.28519641Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.28519641Z,true,2024-01-28T20:52:38.93988355Z,0,2024-01-28T20:52:08.28519641Z,true,2024-01-28T20:52:08.662303604Z,1,2024-01-28T20:52:08.485671016Z,Round 1 / 9,2024-01-28T20:52:08.28519641Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.28519641Z,Chat,2024-01-28T20:52:08.28519641Z
01HN8XG1F3K2CJ91402WPGNDTG,2,2024-01-28T20:52:08.291102842Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.291102842Z,true,2024-01-28T20:53:09.132721944Z,1,2024-01-28T20:52:08.291102842Z,true,2024-01-28T20:52:38.96178134Z,1,2024-01-28T20:52:08.480091311Z,Round 2 / 9,2024-01-28T20:52:08.291102842Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.291102842Z,Chat,2024-01-28T20:52:08.291102842Z
01HN8XG1FD9HDS0NGYKBYMPJC0,3,2024-01-28T20:52:08.301964205Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.301964205Z,true,2024-01-28T20:53:34.890286067Z,2,2024-01-28T20:52:08.301964205Z,true,2024-01-28T20:53:09.158021007Z,1,2024-01-28T20:52:08.51239043Z,Round 3 / 9,2024-01-28T20:52:08.301964205Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.301964205Z,Chat,2024-01-28T20:52:08.301964205Z
01HN8XG1FKZJ6TB6SGKKW41MXT,4,2024-01-28T20:52:08.307404587Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.307404587Z,true,2024-01-28T20:53:47.029101758Z,3,2024-01-28T20:52:08.307404587Z,true,2024-01-28T20:53:34.930772883Z,1,2024-01-28T20:52:08.490935482Z,Round 4 / 9,2024-01-28T20:52:08.307404587Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.307404587Z,Chat,2024-01-28T20:52:08.307404587Z
01HN8XG1FSAVK6T154GT35BTBB,8,2024-01-28T20:52:08.313067208Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.313067208Z,true,2024-01-28T20:54:46.688068475Z,7,2024-01-28T20:52:08.313067208Z,true,2024-01-28T20:54:16.453165224Z,1,2024-01-28T20:52:08.540094983Z,Round 8 / 9,2024-01-28T20:52:08.313067208Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.313067208Z,Chat,2024-01-28T20:52:08.313067208Z
01HN8XG1FYHGY4H5YV10G12M21,9,2024-01-28T20:52:08.318739058Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.318739058Z,true,2024-01-28T20:55:03.829301912Z,8,2024-01-28T20:52:08.318739058Z,true,2024-01-28T20:54:46.719695471Z,1,2024-01-28T20:52:08.540094983Z,Round 9 / 9,2024-01-28T20:52:08.318739058Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.318739058Z,Chat,2024-01-28T20:52:08.318739058Z
01HN8XG1G4BQWPPH58G5X54XT7,7,2024-01-28T20:52:08.324206708Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.324206708Z,true,2024-01-28T20:54:16.423499908Z,6,2024-01-28T20:52:08.324206708Z,true,2024-01-28T20:54:05.444274185Z,1,2024-01-28T20:52:08.540094983Z,Round 7 / 9,2024-01-28T20:52:08.324206708Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.324206708Z,Chat,2024-01-28T20:52:08.324206708Z
01HN8XG1G9W0EX2Y06HXEANRC9,5,2024-01-28T20:52:08.330476986Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.330476986Z,true,2024-01-28T20:53:57.241098202Z,4,2024-01-28T20:52:08.330476986Z,true,2024-01-28T20:53:47.056483932Z,1,2024-01-28T20:52:08.585397186Z,Round 5 / 9,2024-01-28T20:52:08.330476986Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.330476986Z,Chat,2024-01-28T20:52:08.330476986Z
01HN8XG1GQNM9N8GNDHJZ61WYR,6,2024-01-28T20:52:08.34381436Z,01HN8VWJPFTCBNZXJQCHQAW402,2024-01-28T20:52:08.34381436Z,true,2024-01-28T20:54:05.358803435Z,5,2024-01-28T20:52:08.34381436Z,true,2024-01-28T20:53:57.272453971Z,1,2024-01-28T20:52:08.595759627Z,Round 6 / 9,2024-01-28T20:52:08.34381436Z,01HN8VWJPVHT3FMSC58XBE9RSR,2024-01-28T20:52:08.34381436Z,Chat,2024-01-28T20:52:08.34381436Z
01HN8XHGY9J13EV41TP3SM2X7S,3,2024-01-28T20:52:56.905439247Z,01HN8VWKEJBPW738536ADYXF4K,2024-01-28T20:52:56.905439247Z,true,2024-01-28T20:54:06.628532042Z,2,2024-01-28T20:52:56.905439247Z,true,2024-01-28T20:53:48.916491765Z,1,2024-01-28T20:52:57.139147851Z,Round 3 / 9,2024-01-28T20:52:56.905439247Z,01HN8VWKEV2C12ZECSQC26BZTD,2024-01-28T20:52:56.905439247Z,Chat,2024-01-28T20:52:56.905439247Z
01HN8XHGYGWYNAQ7R2CAVAYJ6S,2,2024-01-28T20:52:56.912802629Z,01HN8VWKEJBPW738536ADYXF4K,2024-01-28T20:52:56.912802629Z,true,2024-01-28T20:53:48.886876815Z,1,2024-01-28T20:52:56.912802629Z,true,2024-01-28T20:53:24.714294969Z,1,2024-01-28T20:52:57.139147851Z,Round 2 / 9,2024-01-28T20:52:56.912802629Z,01HN8VWKEV2C12ZECSQC26BZTD,2024-01-28T20:52:56.912802629Z,Chat,2024-01-28T20:52:56.912802629Z
01HN8XHGYQRTST2C4RXB22CQGW,1,2024-01-28T20:52:56.919430834Z,01HN8VWKEJBPW738536ADYXF4K,2024-01-28T20:52:56.919430834Z,true,2024-01-28T20:53:24.686784299Z,0,2024-01-28T20:52:56.919430834Z,true,2024-01-28T20:52:57.411283338Z,1,2024-01-28T20:52:57.16716687Z,Round 1 / 9,2024-01-28T20:52:56.919430834Z,01HN8VWKEV2C12ZECSQC26BZTD,2024-01-28T20:52:56.919430834Z,Chat,2024-01-28T20:52:56.919430834Z
01HN8XHGYY0EXD35PH67F59PQW,4,2024-01-28T20:52:56.92626651Z,01HN8VWKEJBPW738536ADYXF4K,2024-01-28T20:52:56.92626651Z,true,2024-01-28T20:54:24.976957785Z,3,2024-01-28T20:52:56.92626651Z,true,2024-01-28T20:54:06.659473318Z,1,2024-01-28T20:52:57.185344555Z,Round 4 / 9,2024-01-28T20:52:56.92626651Z,01HN8VWKEV2C12ZECSQC26BZTD,2024-01-28T20:52:56.92626651Z,Chat,2024-01-28T20:52:56.92626651Z
01HN8XHGZ4QJAJPG2CT4M7Y6Z3,7,2024-01-28T20:52:56.932418235Z,01HN8VWKEJBPW738536ADYXF4K,2024-01-28T20:52:56.932418235Z,true,2024-01-28T20:55:34.204632188Z,6,2024-01-28T20:52:56.932418235Z,true,2024-01-28T20:55:08.420548618Z,1,2024-01-28T20:52:57.206015133Z,Round 7 / 9,2024-01-28T20:52:56.932418235Z,01HN8VWKEV2C12ZECSQC26BZTD,2024-01-28T20:52:56.932418235Z,Chat,2024-01-28T20:52:56.932418235Z
01HN8XHGZAFZ3JYARDQQZRFRFQ,6,2024-01-28T20:52:56.938840006Z,01HN8VWKEJBPW738536ADYXF4K,2024-01-28T20:52:56.938840006Z,true,2024-01-28T20:55:08.381573338Z,5,2024-01-28T20:52:56.938840006Z,true,2024-01-28T20:54:43.546295168Z,1,2024-01-28T20:52:57.249050083Z,Round 6 / 9,2024-01-28T20:52:56.938840006Z,01HN8VWKEV2C12ZECSQC26BZTD,2024-01-28T20:52:56.938840006Z,Chat,2024-01-28T20:52:56.938840006Z
01HN8XHGZSYFRVABNPZEWVYERQ,8,2024-01-28T20:52:56.953740113Z,01HN8VWKEJBPW738536ADYXF4K,2024-01-28T20:52:56.953740113Z,true,2024-01-28T20:55:58.921980121Z,7,2024-01-28T20:52:56.953740113Z,true,2024-01-28T20:55:34.241047646Z,1,2024-01-28T20:52:57.286520006Z,Round 8 / 9,2024-01-28T20:52:56.953740113Z,01HN8VWKEV2C12ZECSQC26BZTD,2024-01-28T20:52:56.953740113Z,Chat,2024-01-28T20:52:56.953740113Z
