id,idx,idxLastChangedAt,task,taskLastChangedAt,index,indexLastChangedAt,stageIndex,stageIndexLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,name,nameLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt
01HVSF8HJY1QDMMYR8SHRKNYCK,3,2024-04-18T20:44:38.878403489Z,Chat,2024-04-18T20:44:38.878403489Z,2,2024-04-18T20:44:38.878403489Z,2,2024-04-18T20:44:50.998309088Z,01HVSF08QYHEYZ8KCAHT9S6T3B,2024-04-18T20:44:38.878403489Z,01HVSF08KY62FQ15M4VMCAR4HE,2024-04-18T20:44:38.878403489Z,Round 3 / 12,2024-04-18T20:44:38.878403489Z,true,2024-04-18T20:53:05.166157009Z,true,2024-04-18T20:56:49.813769308Z
01HVSF8HN7Z624NJ3RXFXWPCTH,5,2024-04-18T20:44:38.951702421Z,Chat,2024-04-18T20:44:38.951702421Z,4,2024-04-18T20:44:38.951702421Z,2,2024-04-18T20:44:51.25780621Z,01HVSF08QYHEYZ8KCAHT9S6T3B,2024-04-18T20:44:38.951702421Z,01HVSF08KY62FQ15M4VMCAR4HE,2024-04-18T20:44:38.951702421Z,Round 5 / 12,2024-04-18T20:44:38.951702421Z,true,2024-04-18T21:01:22.935342419Z,true,2024-04-18T21:04:11.79992057Z
01HVSF8HQE9YRZMDCRX2RC4SV6,11,2024-04-18T20:44:39.02283521Z,Chat,2024-04-18T20:44:39.02283521Z,10,2024-04-18T20:44:39.02283521Z,2,2024-04-18T20:44:51.388000264Z,01HVSF08QYHEYZ8KCAHT9S6T3B,2024-04-18T20:44:39.02283521Z,01HVSF08KY62FQ15M4VMCAR4HE,2024-04-18T20:44:39.02283521Z,Round 11 / 12,2024-04-18T20:44:39.02283521Z,false,2024-04-18T20:44:39.02283521Z,false,2024-04-18T20:44:39.02283521Z
01HVSF8HTAPGY45VK41T3Q29D4,12,2024-04-18T20:44:39.114254504Z,Chat,2024-04-18T20:44:39.114254504Z,11,2024-04-18T20:44:39.114254504Z,2,2024-04-18T20:44:51.662160028Z,01HVSF08QYHEYZ8KCAHT9S6T3B,2024-04-18T20:44:39.114254504Z,01HVSF08KY62FQ15M4VMCAR4HE,2024-04-18T20:44:39.114254504Z,Round 12 / 12,2024-04-18T20:44:39.114254504Z,false,2024-04-18T20:44:39.114254504Z,false,2024-04-18T20:44:39.114254504Z
01HVSF8N1DCNA53JHTHNVX21ZT,1,2024-04-18T20:44:42.413314328Z,Chat,2024-04-18T20:44:42.413314328Z,0,2024-04-18T20:44:42.413314328Z,1,2024-04-18T20:44:52.070392597Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:42.413314328Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:42.413314328Z,Round 1 / 12,2024-04-18T20:44:42.413314328Z,true,2024-04-18T20:45:00.712439319Z,true,2024-04-18T20:46:11.315855532Z
01HVSF8N3J5VNPT83XJXDZMZKG,3,2024-04-18T20:44:42.482174613Z,Chat,2024-04-18T20:44:42.482174613Z,2,2024-04-18T20:44:42.482174613Z,1,2024-04-18T20:44:52.48963603Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:42.482174613Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:42.482174613Z,Round 3 / 12,2024-04-18T20:44:42.482174613Z,true,2024-04-18T20:48:28.802392078Z,true,2024-04-18T20:51:06.28957211Z
01HVSF8N5NT6V6AVQYAMYBFR9B,4,2024-04-18T20:44:42.54977554Z,Chat,2024-04-18T20:44:42.54977554Z,3,2024-04-18T20:44:42.54977554Z,1,2024-04-18T20:44:52.62015781Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:42.54977554Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:42.54977554Z,Round 4 / 12,2024-04-18T20:44:42.54977554Z,true,2024-04-18T20:51:10.165090213Z,true,2024-04-18T20:52:38.859077997Z
01HVSF8N7WJQ20FG1G8NJY9X6D,2,2024-04-18T20:44:42.620363764Z,Chat,2024-04-18T20:44:42.620363764Z,1,2024-04-18T20:44:42.620363764Z,1,2024-04-18T20:44:52.822506288Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:42.620363764Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:42.620363764Z,Round 2 / 12,2024-04-18T20:44:42.620363764Z,true,2024-04-18T20:46:38.072918673Z,true,2024-04-18T20:48:26.730729051Z
01HVSF8NBP31JF7KQES96ZE42W,5,2024-04-18T20:44:42.742789744Z,Chat,2024-04-18T20:44:42.742789744Z,4,2024-04-18T20:44:42.742789744Z,1,2024-04-18T20:44:53.104662588Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:42.742789744Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:42.742789744Z,Round 5 / 12,2024-04-18T20:44:42.742789744Z,true,2024-04-18T20:52:42.264464343Z,true,2024-04-18T20:54:18.508170032Z
01HVSF8NE05VVZR1YHZH5EA45T,7,2024-04-18T20:44:42.816201295Z,Chat,2024-04-18T20:44:42.816201295Z,6,2024-04-18T20:44:42.816201295Z,1,2024-04-18T20:44:53.470450516Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:42.816201295Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:42.816201295Z,Round 7 / 12,2024-04-18T20:44:42.816201295Z,true,2024-04-18T20:55:53.769049432Z,true,2024-04-18T20:57:45.894393981Z
01HVSF8NHMX6M3X6F468Q6TSNW,8,2024-04-18T20:44:42.932089835Z,Chat,2024-04-18T20:44:42.932089835Z,7,2024-04-18T20:44:42.932089835Z,1,2024-04-18T20:44:53.798895805Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:42.932089835Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:42.932089835Z,Round 8 / 12,2024-04-18T20:44:42.932089835Z,true,2024-04-18T20:57:53.688901879Z,true,2024-04-18T20:59:32.066939604Z
01HVSF8NN59RWQ29ZGTXNYBEVR,9,2024-04-18T20:44:43.045667432Z,Chat,2024-04-18T20:44:43.045667432Z,8,2024-04-18T20:44:43.045667432Z,1,2024-04-18T20:44:54.085470032Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:43.045667432Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:43.045667432Z,Round 9 / 12,2024-04-18T20:44:43.045667432Z,true,2024-04-18T20:59:37.233979616Z,true,2024-04-18T21:01:56.873823527Z
01HVSF8NQNQQKPNQ0VXR9MFBWB,6,2024-04-18T20:44:43.125572343Z,Chat,2024-04-18T20:44:43.125572343Z,5,2024-04-18T20:44:43.125572343Z,1,2024-04-18T20:44:54.235075409Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:43.125572343Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:43.125572343Z,Round 6 / 12,2024-04-18T20:44:43.125572343Z,true,2024-04-18T20:54:21.864880558Z,true,2024-04-18T20:55:47.29016892Z
01HVSF8NSVRS5W9Q7P0967VXF8,12,2024-04-18T20:44:43.195574821Z,Chat,2024-04-18T20:44:43.195574821Z,11,2024-04-18T20:44:43.195574821Z,1,2024-04-18T20:44:54.452486192Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:43.195574821Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:43.195574821Z,Round 12 / 12,2024-04-18T20:44:43.195574821Z,true,2024-04-18T21:04:35.35351705Z,true,2024-04-18T21:05:12.869986624Z
01HVSF8NVZG7GQTSXJFJ9XQN4Y,10,2024-04-18T20:44:43.263293058Z,Chat,2024-04-18T20:44:43.263293058Z,9,2024-04-18T20:44:43.263293058Z,1,2024-04-18T20:44:54.69156827Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:43.263293058Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:43.263293058Z,Round 10 / 12,2024-04-18T20:44:43.263293058Z,true,2024-04-18T21:02:01.191276862Z,true,2024-04-18T21:03:17.157003733Z
01HVSF8P1DD9B3VM7SN65509SX,11,2024-04-18T20:44:43.437996468Z,Chat,2024-04-18T20:44:43.437996468Z,10,2024-04-18T20:44:43.437996468Z,1,2024-04-18T20:44:54.916035741Z,01HVSEFHHQ0N3AH4BCKT7CKMYZ,2024-04-18T20:44:43.437996468Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T20:44:43.437996468Z,Round 11 / 12,2024-04-18T20:44:43.437996468Z,true,2024-04-18T21:03:20.030083512Z,true,2024-04-18T21:04:31.431023741Z
01HVSFA20DY29QFD065X2744W5,9,2024-04-18T20:45:28.461166004Z,Chat,2024-04-18T20:45:28.461166004Z,8,2024-04-18T20:45:28.461166004Z,2,2024-04-18T20:45:34.993643962Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:28.461166004Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:28.461166004Z,Round 9 / 12,2024-04-18T20:45:28.461166004Z,false,2024-04-18T20:45:28.461166004Z,false,2024-04-18T20:45:28.461166004Z
01HVSFA22H87CGSVB8MYTTZESR,8,2024-04-18T20:45:28.529683186Z,Chat,2024-04-18T20:45:28.529683186Z,7,2024-04-18T20:45:28.529683186Z,2,2024-04-18T20:45:35.235626649Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:28.529683186Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:28.529683186Z,Round 8 / 12,2024-04-18T20:45:28.529683186Z,false,2024-04-18T20:45:28.529683186Z,false,2024-04-18T20:45:28.529683186Z
01HVSFA24V05YSFKF1FPKFDN85,4,2024-04-18T20:45:28.603213853Z,Chat,2024-04-18T20:45:28.603213853Z,3,2024-04-18T20:45:28.603213853Z,2,2024-04-18T20:45:35.60075585Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:28.603213853Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:28.603213853Z,Round 4 / 12,2024-04-18T20:45:28.603213853Z,false,2024-04-18T20:45:28.603213853Z,false,2024-04-18T20:45:28.603213853Z
01HVSFA2712EXYMP3KXZRRY7ZH,7,2024-04-18T20:45:28.673113247Z,Chat,2024-04-18T20:45:28.673113247Z,6,2024-04-18T20:45:28.673113247Z,2,2024-04-18T20:45:35.816481221Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:28.673113247Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:28.673113247Z,Round 7 / 12,2024-04-18T20:45:28.673113247Z,false,2024-04-18T20:45:28.673113247Z,false,2024-04-18T20:45:28.673113247Z
01HVSFA296TFCPE5GPWQJ5EPA6,6,2024-04-18T20:45:28.743024618Z,Chat,2024-04-18T20:45:28.743024618Z,5,2024-04-18T20:45:28.743024618Z,2,2024-04-18T20:45:36.037656524Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:28.743024618Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:28.743024618Z,Round 6 / 12,2024-04-18T20:45:28.743024618Z,false,2024-04-18T20:45:28.743024618Z,false,2024-04-18T20:45:28.743024618Z
01HVSFA2BD2JBEQCARRE7XG6A0,5,2024-04-18T20:45:28.813523575Z,Chat,2024-04-18T20:45:28.813523575Z,4,2024-04-18T20:45:28.813523575Z,2,2024-04-18T20:45:36.175519977Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:28.813523575Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:28.813523575Z,Round 5 / 12,2024-04-18T20:45:28.813523575Z,false,2024-04-18T20:45:28.813523575Z,false,2024-04-18T20:45:28.813523575Z
01HVSFA2DWK59KHN03GN02DCY4,3,2024-04-18T20:45:28.892454886Z,Chat,2024-04-18T20:45:28.892454886Z,2,2024-04-18T20:45:28.892454886Z,2,2024-04-18T20:45:36.332914546Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:28.892454886Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:28.892454886Z,Round 3 / 12,2024-04-18T20:45:28.892454886Z,false,2024-04-18T20:45:28.892454886Z,false,2024-04-18T20:45:28.892454886Z
01HVSFA2G9HQ41AB5BQQ1ZM1VW,1,2024-04-18T20:45:28.969804066Z,Chat,2024-04-18T20:45:28.969804066Z,0,2024-04-18T20:45:28.969804066Z,2,2024-04-18T20:45:36.582101303Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:28.969804066Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:28.969804066Z,Round 1 / 12,2024-04-18T20:45:28.969804066Z,true,2024-04-18T20:45:40.643922182Z,true,2024-04-18T20:48:23.916603702Z
01HVSFA2K6EVXSY8TS1JC66GX7,2,2024-04-18T20:45:29.062371056Z,Chat,2024-04-18T20:45:29.062371056Z,1,2024-04-18T20:45:29.062371056Z,2,2024-04-18T20:45:36.791219098Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:29.062371056Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:29.062371056Z,Round 2 / 12,2024-04-18T20:45:29.062371056Z,true,2024-04-18T20:48:26.971397543Z,true,2024-04-18T20:51:04.603176938Z
01HVSFA2R3MGG0Y5GWKE55V5ZF,11,2024-04-18T20:45:29.21991493Z,Chat,2024-04-18T20:45:29.21991493Z,10,2024-04-18T20:45:29.21991493Z,2,2024-04-18T20:45:37.214975457Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:29.21991493Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:29.21991493Z,Round 11 / 12,2024-04-18T20:45:29.21991493Z,false,2024-04-18T20:45:29.21991493Z,false,2024-04-18T20:45:29.21991493Z
01HVSFA2TE0FDW6JTW4YSC20MZ,10,2024-04-18T20:45:29.294740951Z,Chat,2024-04-18T20:45:29.294740951Z,9,2024-04-18T20:45:29.294740951Z,2,2024-04-18T20:45:37.214975457Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:29.294740951Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:29.294740951Z,Round 10 / 12,2024-04-18T20:45:29.294740951Z,false,2024-04-18T20:45:29.294740951Z,false,2024-04-18T20:45:29.294740951Z
01HVSFA2WRDT8RB5S22FC36HXZ,12,2024-04-18T20:45:29.368437245Z,Chat,2024-04-18T20:45:29.368437245Z,11,2024-04-18T20:45:29.368437245Z,2,2024-04-18T20:45:37.799726067Z,01HVSF09EPEN6CJ8B2XE3GMZ4X,2024-04-18T20:45:29.368437245Z,01HVSF09708YB3W4SAC21EG1XY,2024-04-18T20:45:29.368437245Z,Round 12 / 12,2024-04-18T20:45:29.368437245Z,false,2024-04-18T20:45:29.368437245Z,false,2024-04-18T20:45:29.368437245Z
01HVSFBEJR4HXCCH61XGXSGG86,3,2024-04-18T20:46:14.10472407Z,Chat,2024-04-18T20:46:14.10472407Z,2,2024-04-18T20:46:14.10472407Z,2,2024-04-18T20:46:26.107844063Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.10472407Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.10472407Z,Round 3 / 12,2024-04-18T20:46:14.10472407Z,true,2024-04-18T20:53:26.398082633Z,true,2024-04-18T20:56:33.33113306Z
01HVSFBEMZXZKAEB0AE0NZ0BWK,1,2024-04-18T20:46:14.175094951Z,Chat,2024-04-18T20:46:14.175094951Z,0,2024-04-18T20:46:14.175094951Z,2,2024-04-18T20:46:26.255274937Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.175094951Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.175094951Z,Round 1 / 12,2024-04-18T20:46:14.175094951Z,true,2024-04-18T20:46:30.997997916Z,true,2024-04-18T20:50:49.424531092Z
01HVSFBEQ8RPT0FYGSRZNNMEF5,4,2024-04-18T20:46:14.248191506Z,Chat,2024-04-18T20:46:14.248191506Z,3,2024-04-18T20:46:14.248191506Z,2,2024-04-18T20:46:26.398382227Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.248191506Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.248191506Z,Round 4 / 12,2024-04-18T20:46:14.248191506Z,true,2024-04-18T20:56:41.761546459Z,true,2024-04-18T20:59:40.32445493Z
01HVSFBESSB3YQZ38SY68EVA5Z,2,2024-04-18T20:46:14.329239572Z,Chat,2024-04-18T20:46:14.329239572Z,1,2024-04-18T20:46:14.329239572Z,2,2024-04-18T20:46:26.700840545Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.329239572Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.329239572Z,Round 2 / 12,2024-04-18T20:46:14.329239572Z,true,2024-04-18T20:50:59.499354526Z,true,2024-04-18T20:53:23.76061397Z
01HVSFBEW7DB44CDF0TMG0FSC2,5,2024-04-18T20:46:14.40751552Z,Chat,2024-04-18T20:46:14.40751552Z,4,2024-04-18T20:46:14.40751552Z,2,2024-04-18T20:46:26.93562316Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.40751552Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.40751552Z,Round 5 / 12,2024-04-18T20:46:14.40751552Z,true,2024-04-18T20:59:47.498618366Z,true,2024-04-18T21:03:12.783889535Z
01HVSFBEYKR1WC2BQ9V2KWSHZ1,7,2024-04-18T20:46:14.483458689Z,Chat,2024-04-18T20:46:14.483458689Z,6,2024-04-18T20:46:14.483458689Z,2,2024-04-18T20:46:27.229615636Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.483458689Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.483458689Z,Round 7 / 12,2024-04-18T20:46:14.483458689Z,true,2024-04-18T21:05:07.916513331Z,true,2024-04-18T21:06:22.683189641Z
01HVSFBF11BJKTWEHED8C08RC7,6,2024-04-18T20:46:14.56171261Z,Chat,2024-04-18T20:46:14.56171261Z,5,2024-04-18T20:46:14.56171261Z,2,2024-04-18T20:46:27.37325569Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.56171261Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.56171261Z,Round 6 / 12,2024-04-18T20:46:14.56171261Z,true,2024-04-18T21:03:14.993204499Z,true,2024-04-18T21:05:03.881707416Z
01HVSFBF38GB9RH71HGV5XQ8FT,10,2024-04-18T20:46:14.632359762Z,Chat,2024-04-18T20:46:14.632359762Z,9,2024-04-18T20:46:14.632359762Z,2,2024-04-18T20:46:27.604646972Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.632359762Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.632359762Z,Round 10 / 12,2024-04-18T20:46:14.632359762Z,true,2024-04-18T21:08:29.986552946Z,true,2024-04-18T21:09:21.052853881Z
01HVSFBF5HJT0D0T5XQBSPX33G,8,2024-04-18T20:46:14.705122527Z,Chat,2024-04-18T20:46:14.705122527Z,7,2024-04-18T20:46:14.705122527Z,2,2024-04-18T20:46:27.823013582Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.705122527Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.705122527Z,Round 8 / 12,2024-04-18T20:46:14.705122527Z,true,2024-04-18T21:06:23.592479597Z,true,2024-04-18T21:07:31.647516475Z
01HVSFBF7VK1XTT42MRT8WK12N,9,2024-04-18T20:46:14.779796622Z,Chat,2024-04-18T20:46:14.779796622Z,8,2024-04-18T20:46:14.779796622Z,2,2024-04-18T20:46:28.335567906Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.779796622Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.779796622Z,Round 9 / 12,2024-04-18T20:46:14.779796622Z,true,2024-04-18T21:07:32.161353877Z,true,2024-04-18T21:08:29.716236428Z
01HVSFBFCBPVMF3VNBYBPSZB9N,12,2024-04-18T20:46:14.923253366Z,Chat,2024-04-18T20:46:14.923253366Z,11,2024-04-18T20:46:14.923253366Z,2,2024-04-18T20:46:28.665324453Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.923253366Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.923253366Z,Round 12 / 12,2024-04-18T20:46:14.923253366Z,true,2024-04-18T21:10:15.996406151Z,true,2024-04-18T21:11:12.788735114Z
01HVSFBFEKGJJNYAQE48A998N5,11,2024-04-18T20:46:14.995682604Z,Chat,2024-04-18T20:46:14.995682604Z,10,2024-04-18T20:46:14.995682604Z,2,2024-04-18T20:46:28.665324453Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T20:46:14.995682604Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T20:46:14.995682604Z,Round 11 / 12,2024-04-18T20:46:14.995682604Z,true,2024-04-18T21:09:21.311141055Z,true,2024-04-18T21:10:15.728270889Z
01HVSFD14AD2NC9GZBVY1C881V,1,2024-04-18T20:47:05.867048525Z,Chat,2024-04-18T20:47:05.867048525Z,0,2024-04-18T20:47:05.867048525Z,2,2024-04-18T20:47:13.882022929Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:05.867048525Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:05.867048525Z,Round 1 / 12,2024-04-18T20:47:05.867048525Z,true,2024-04-18T20:47:17.555622551Z,true,2024-04-18T20:51:10.054764259Z
01HVSFD16PW9MGDQVH7MJ0XSAJ,5,2024-04-18T20:47:05.942886288Z,Chat,2024-04-18T20:47:05.942886288Z,4,2024-04-18T20:47:05.942886288Z,2,2024-04-18T20:47:14.194145727Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:05.942886288Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:05.942886288Z,Round 5 / 12,2024-04-18T20:47:05.942886288Z,true,2024-04-18T21:00:58.940376745Z,true,2024-04-18T21:04:04.717475154Z
01HVSFD1973KZRX6P0RR5J2Q5N,4,2024-04-18T20:47:06.023069139Z,Chat,2024-04-18T20:47:06.023069139Z,3,2024-04-18T20:47:06.023069139Z,2,2024-04-18T20:47:14.41763893Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.023069139Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.023069139Z,Round 4 / 12,2024-04-18T20:47:06.023069139Z,true,2024-04-18T20:57:37.084330607Z,true,2024-04-18T21:00:52.408667843Z
01HVSFD1BJAGGXJBR18FBYA2Q2,3,2024-04-18T20:47:06.098307156Z,Chat,2024-04-18T20:47:06.098307156Z,2,2024-04-18T20:47:06.098307156Z,2,2024-04-18T20:47:14.641513498Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.098307156Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.098307156Z,Round 3 / 12,2024-04-18T20:47:06.098307156Z,true,2024-04-18T20:54:23.516439231Z,true,2024-04-18T20:57:30.504008359Z
01HVSFD1E1KRYTWF35WB6HBX1K,2,2024-04-18T20:47:06.177290189Z,Chat,2024-04-18T20:47:06.177290189Z,1,2024-04-18T20:47:06.177290189Z,2,2024-04-18T20:47:14.877228562Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.177290189Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.177290189Z,Round 2 / 12,2024-04-18T20:47:06.177290189Z,true,2024-04-18T20:51:13.375223984Z,true,2024-04-18T20:54:19.892163744Z
01HVSFD1GJVMSZNGA8XS7T11GG,6,2024-04-18T20:47:06.258116173Z,Chat,2024-04-18T20:47:06.258116173Z,5,2024-04-18T20:47:06.258116173Z,2,2024-04-18T20:47:15.206722239Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.258116173Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.258116173Z,Round 6 / 12,2024-04-18T20:47:06.258116173Z,true,2024-04-18T21:04:09.027250605Z,true,2024-04-18T21:05:50.275425708Z
01HVSFD1K2RY38DFM6E7HVYFRB,8,2024-04-18T20:47:06.338063109Z,Chat,2024-04-18T20:47:06.338063109Z,7,2024-04-18T20:47:06.338063109Z,2,2024-04-18T20:47:15.560036396Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.338063109Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.338063109Z,Round 8 / 12,2024-04-18T20:47:06.338063109Z,true,2024-04-18T21:07:05.203210919Z,true,2024-04-18T21:08:11.24465937Z
01HVSFD1ND6322V54X9ZRS7EJE,7,2024-04-18T20:47:06.413793014Z,Chat,2024-04-18T20:47:06.413793014Z,6,2024-04-18T20:47:06.413793014Z,2,2024-04-18T20:47:15.717084616Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.413793014Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.413793014Z,Round 7 / 12,2024-04-18T20:47:06.413793014Z,true,2024-04-18T21:05:52.303532183Z,true,2024-04-18T21:07:03.979270134Z
01HVSFD1QWDKQFC1RAVRF89Z7C,10,2024-04-18T20:47:06.49237807Z,Chat,2024-04-18T20:47:06.49237807Z,9,2024-04-18T20:47:06.49237807Z,2,2024-04-18T20:47:15.969351707Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.49237807Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.49237807Z,Round 10 / 12,2024-04-18T20:47:06.49237807Z,true,2024-04-18T21:09:07.878508485Z,true,2024-04-18T21:09:58.461103604Z
01HVSFD1VZZ9SH2TPMWGFFH27B,9,2024-04-18T20:47:06.623099669Z,Chat,2024-04-18T20:47:06.623099669Z,8,2024-04-18T20:47:06.623099669Z,2,2024-04-18T20:47:16.218441636Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.623099669Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.623099669Z,Round 9 / 12,2024-04-18T20:47:06.623099669Z,true,2024-04-18T21:08:13.395838695Z,true,2024-04-18T21:09:07.584372491Z
01HVSFD1YJS69VF2AFQYYJPT0F,12,2024-04-18T20:47:06.706372176Z,Chat,2024-04-18T20:47:06.706372176Z,11,2024-04-18T20:47:06.706372176Z,2,2024-04-18T20:47:16.599984822Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T20:47:06.706372176Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T20:47:06.706372176Z,Round 12 / 12,2024-04-18T20:47:06.706372176Z,true,2024-04-18T21:10:51.161357861Z,true,2024-04-18T21:11:36.031663756Z
