id,name,nameLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt,stageIndex,stageIndexLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,batchID,batchIDLastChangedAt
01HNDCDEBQWHA94K292DHJTBEQ,Round 1 / 9,2024-01-30T14:29:49.559342407Z,Chat,2024-01-30T14:29:49.559342407Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.559342407Z,true,2024-01-30T14:29:50.931770421Z,true,2024-01-30T14:30:47.252667819Z,2,2024-01-30T14:29:50.405001172Z,1,2024-01-30T14:29:49.559342407Z,0,2024-01-30T14:29:49.559342407Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.559342407Z
01HNDCDEC5AEN94XGFJGS9Z49W,Round 2 / 9,2024-01-30T14:29:49.573575964Z,Chat,2024-01-30T14:29:49.573575964Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.573575964Z,true,2024-01-30T14:30:47.450011433Z,true,2024-01-30T14:31:52.397982622Z,2,2024-01-30T14:29:50.405001172Z,2,2024-01-30T14:29:49.573575964Z,1,2024-01-30T14:29:49.573575964Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.573575964Z
01HNDCDECXH9R6B98CAWZP1SVM,Round 3 / 9,2024-01-30T14:29:49.597092195Z,Chat,2024-01-30T14:29:49.597092195Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.597092195Z,true,2024-01-30T14:31:53.195531268Z,true,2024-01-30T14:32:52.736024273Z,2,2024-01-30T14:29:50.452137606Z,3,2024-01-30T14:29:49.597092195Z,2,2024-01-30T14:29:49.597092195Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.597092195Z
01HNDCDEDFGCQ18QNPH6HR5HN2,Round 6 / 9,2024-01-30T14:29:49.615795749Z,Chat,2024-01-30T14:29:49.615795749Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.615795749Z,true,2024-01-30T14:34:42.378336388Z,true,2024-01-30T14:35:35.549854874Z,2,2024-01-30T14:29:50.509125093Z,6,2024-01-30T14:29:49.615795749Z,5,2024-01-30T14:29:49.615795749Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.615795749Z
01HNDCDEDZR92Q699HP4T5DNXG,Round 4 / 9,2024-01-30T14:29:49.631374109Z,Chat,2024-01-30T14:29:49.631374109Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.631374109Z,true,2024-01-30T14:32:52.85528786Z,true,2024-01-30T14:33:53.452875079Z,2,2024-01-30T14:29:50.590332549Z,4,2024-01-30T14:29:49.631374109Z,3,2024-01-30T14:29:49.631374109Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.631374109Z
01HNDCDEEE7HM66V8G7KK1A6D0,Round 5 / 9,2024-01-30T14:29:49.646411302Z,Chat,2024-01-30T14:29:49.646411302Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.646411302Z,true,2024-01-30T14:33:53.812096373Z,true,2024-01-30T14:34:42.304353643Z,2,2024-01-30T14:29:50.706943096Z,5,2024-01-30T14:29:49.646411302Z,4,2024-01-30T14:29:49.646411302Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.646411302Z
01HNDCDEEVFAPSZXY2FRAVYJ22,Round 8 / 9,2024-01-30T14:29:49.65934436Z,Chat,2024-01-30T14:29:49.65934436Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.65934436Z,true,2024-01-30T14:36:18.981324407Z,true,2024-01-30T14:36:59.635439682Z,2,2024-01-30T14:29:50.76708895Z,8,2024-01-30T14:29:49.65934436Z,7,2024-01-30T14:29:49.65934436Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.65934436Z
01HNDCDEFA6VK3JPJWXDED8XPY,Round 7 / 9,2024-01-30T14:29:49.674317841Z,Chat,2024-01-30T14:29:49.674317841Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.674317841Z,true,2024-01-30T14:35:35.618266651Z,true,2024-01-30T14:36:18.385097656Z,2,2024-01-30T14:29:50.590332549Z,7,2024-01-30T14:29:49.674317841Z,6,2024-01-30T14:29:49.674317841Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.674317841Z
01HNDCDEFSEG4PF24AVSE104YQ,Round 9 / 9,2024-01-30T14:29:49.689713003Z,Chat,2024-01-30T14:29:49.689713003Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:49.689713003Z,true,2024-01-30T14:36:59.877010812Z,true,2024-01-30T14:37:43.057871837Z,2,2024-01-30T14:29:50.706943096Z,9,2024-01-30T14:29:49.689713003Z,8,2024-01-30T14:29:49.689713003Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:29:49.689713003Z
01HNDCEXF9EKCG8V4AHKVV96ZV,Round 1 / 9,2024-01-30T14:30:37.801185825Z,Chat,2024-01-30T14:30:37.801185825Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.801185825Z,true,2024-01-30T14:30:39.375191007Z,true,2024-01-30T14:31:41.585980061Z,2,2024-01-30T14:30:38.90881812Z,1,2024-01-30T14:30:37.801185825Z,0,2024-01-30T14:30:37.801185825Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.801185825Z
01HNDCEXFSKF0TKJ97K01ATQQQ,Round 2 / 9,2024-01-30T14:30:37.817623023Z,Chat,2024-01-30T14:30:37.817623023Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.817623023Z,true,2024-01-30T14:31:41.755575992Z,true,2024-01-30T14:32:34.232273248Z,2,2024-01-30T14:30:38.963635152Z,2,2024-01-30T14:30:37.817623023Z,1,2024-01-30T14:30:37.817623023Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.817623023Z
01HNDCEXGS25GZTS3N1TPQ2WYM,Round 3 / 9,2024-01-30T14:30:37.849313456Z,Chat,2024-01-30T14:30:37.849313456Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.849313456Z,true,2024-01-30T14:32:34.389307798Z,true,2024-01-30T14:33:24.32601179Z,2,2024-01-30T14:30:38.977492861Z,3,2024-01-30T14:30:37.849313456Z,2,2024-01-30T14:30:37.849313456Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.849313456Z
01HNDCEXHRWM18M7NGVCX9XBBH,Round 4 / 9,2024-01-30T14:30:37.880688908Z,Chat,2024-01-30T14:30:37.880688908Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.880688908Z,true,2024-01-30T14:33:24.420991232Z,true,2024-01-30T14:34:18.604133864Z,2,2024-01-30T14:30:39.008507064Z,4,2024-01-30T14:30:37.880688908Z,3,2024-01-30T14:30:37.880688908Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.880688908Z
01HNDCEXJ794WZM0AJ3VYSN4MK,Round 6 / 9,2024-01-30T14:30:37.896048058Z,Chat,2024-01-30T14:30:37.896048058Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.896048058Z,true,2024-01-30T14:35:08.484577098Z,true,2024-01-30T14:36:00.564749127Z,2,2024-01-30T14:30:39.054952817Z,6,2024-01-30T14:30:37.896048058Z,5,2024-01-30T14:30:37.896048058Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.896048058Z
01HNDCEXJQ059MHAJDPSB637BP,Round 5 / 9,2024-01-30T14:30:37.911423572Z,Chat,2024-01-30T14:30:37.911423572Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.911423572Z,true,2024-01-30T14:34:18.944272251Z,true,2024-01-30T14:35:07.798202966Z,2,2024-01-30T14:30:39.054952817Z,5,2024-01-30T14:30:37.911423572Z,4,2024-01-30T14:30:37.911423572Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.911423572Z
01HNDCEXKPVQ495TKQ2WXSS0HH,Round 7 / 9,2024-01-30T14:30:37.942891782Z,Chat,2024-01-30T14:30:37.942891782Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.942891782Z,true,2024-01-30T14:36:00.636084911Z,true,2024-01-30T14:36:58.550119399Z,2,2024-01-30T14:30:39.084714888Z,7,2024-01-30T14:30:37.942891782Z,6,2024-01-30T14:30:37.942891782Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.942891782Z
01HNDCEXM5HJ3TX6F17P626JMV,Round 9 / 9,2024-01-30T14:30:37.957869983Z,Chat,2024-01-30T14:30:37.957869983Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.957869983Z,true,2024-01-30T14:37:43.455446106Z,true,2024-01-30T14:38:26.935153928Z,2,2024-01-30T14:30:39.158628069Z,9,2024-01-30T14:30:37.957869983Z,8,2024-01-30T14:30:37.957869983Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.957869983Z
01HNDCEXMM0G9QVATDWC89B7R3,Round 8 / 9,2024-01-30T14:30:37.972570931Z,Chat,2024-01-30T14:30:37.972570931Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:30:37.972570931Z,true,2024-01-30T14:36:59.154032154Z,true,2024-01-30T14:37:43.114046695Z,2,2024-01-30T14:30:39.261106274Z,8,2024-01-30T14:30:37.972570931Z,7,2024-01-30T14:30:37.972570931Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:30:37.972570931Z
01HNDCFKR8B692EG9211972EBE,Round 6 / 9,2024-01-30T14:31:00.616935377Z,Chat,2024-01-30T14:31:00.616935377Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.616935377Z,true,2024-01-30T14:33:11.861984744Z,true,2024-01-30T14:33:30.362052534Z,1,2024-01-30T14:31:01.768050934Z,6,2024-01-30T14:31:00.616935377Z,5,2024-01-30T14:31:00.616935377Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.616935377Z
01HNDCFKRY3K9E6SKRJHZYFFQ7,Round 1 / 9,2024-01-30T14:31:00.63848473Z,Chat,2024-01-30T14:31:00.63848473Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.63848473Z,true,2024-01-30T14:31:02.446380226Z,true,2024-01-30T14:31:34.128052023Z,1,2024-01-30T14:31:01.768050934Z,1,2024-01-30T14:31:00.63848473Z,0,2024-01-30T14:31:00.63848473Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.63848473Z
01HNDCFKSNYYKWJ0QD9XQQ4JGC,Round 5 / 9,2024-01-30T14:31:00.661880846Z,Chat,2024-01-30T14:31:00.661880846Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.661880846Z,true,2024-01-30T14:32:48.257789728Z,true,2024-01-30T14:33:11.726371044Z,1,2024-01-30T14:31:01.872276772Z,5,2024-01-30T14:31:00.661880846Z,4,2024-01-30T14:31:00.661880846Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.661880846Z
01HNDCFKT4S0NCBZEV5524372K,Round 7 / 9,2024-01-30T14:31:00.676331925Z,Chat,2024-01-30T14:31:00.676331925Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.676331925Z,true,2024-01-30T14:33:30.604475261Z,true,2024-01-30T14:33:52.298214083Z,1,2024-01-30T14:31:01.965727418Z,7,2024-01-30T14:31:00.676331925Z,6,2024-01-30T14:31:00.676331925Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.676331925Z
01HNDCFKTPS00C1X9BC2XVZQ3K,Round 4 / 9,2024-01-30T14:31:00.694928594Z,Chat,2024-01-30T14:31:00.694928594Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.694928594Z,true,2024-01-30T14:32:18.526046175Z,true,2024-01-30T14:32:48.109995557Z,1,2024-01-30T14:31:02.038448556Z,4,2024-01-30T14:31:00.694928594Z,3,2024-01-30T14:31:00.694928594Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.694928594Z
01HNDCFKV7YV0NF1Z87GQ4081R,Round 3 / 9,2024-01-30T14:31:00.711627972Z,Chat,2024-01-30T14:31:00.711627972Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.711627972Z,true,2024-01-30T14:32:00.559021274Z,true,2024-01-30T14:32:18.337791869Z,1,2024-01-30T14:31:02.105693336Z,3,2024-01-30T14:31:00.711627972Z,2,2024-01-30T14:31:00.711627972Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.711627972Z
01HNDCFKW8FXKVPM2KY2PGEF41,Round 2 / 9,2024-01-30T14:31:00.744446221Z,Chat,2024-01-30T14:31:00.744446221Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.744446221Z,true,2024-01-30T14:31:34.43185646Z,true,2024-01-30T14:32:00.494559584Z,1,2024-01-30T14:31:02.131432783Z,2,2024-01-30T14:31:00.744446221Z,1,2024-01-30T14:31:00.744446221Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.744446221Z
01HNDCFKWRD1A2RM990B2WRQNX,Round 8 / 9,2024-01-30T14:31:00.760174805Z,Chat,2024-01-30T14:31:00.760174805Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.760174805Z,true,2024-01-30T14:33:52.70389542Z,true,2024-01-30T14:34:11.211484698Z,1,2024-01-30T14:31:02.241571544Z,8,2024-01-30T14:31:00.760174805Z,7,2024-01-30T14:31:00.760174805Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.760174805Z
01HNDCFKXZD31AEJ5QTVR4N76F,Round 9 / 9,2024-01-30T14:31:00.799757111Z,Chat,2024-01-30T14:31:00.799757111Z,01HNDC2BHKP224T7BNRPVGQB6Q,2024-01-30T14:31:00.799757111Z,true,2024-01-30T14:34:11.383232363Z,true,2024-01-30T14:34:28.750683031Z,1,2024-01-30T14:31:02.30592642Z,9,2024-01-30T14:31:00.799757111Z,8,2024-01-30T14:31:00.799757111Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:00.799757111Z
01HNDCH2EM9RZ5PQHKXMZQ027K,Round 4 / 9,2024-01-30T14:31:48.436737283Z,Chat,2024-01-30T14:31:48.436737283Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.436737283Z,true,2024-01-30T14:34:41.062874974Z,true,2024-01-30T14:35:36.546706656Z,2,2024-01-30T14:31:50.059881653Z,4,2024-01-30T14:31:48.436737283Z,3,2024-01-30T14:31:48.436737283Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.436737283Z
01HNDCH2F66W5BTARPQXY5Y815,Round 5 / 9,2024-01-30T14:31:48.454065039Z,Chat,2024-01-30T14:31:48.454065039Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.454065039Z,true,2024-01-30T14:35:36.68838402Z,true,2024-01-30T14:36:37.679746262Z,2,2024-01-30T14:31:50.110582813Z,5,2024-01-30T14:31:48.454065039Z,4,2024-01-30T14:31:48.454065039Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.454065039Z
01HNDCH2FVJJPFBRN83M447RW6,Round 6 / 9,2024-01-30T14:31:48.475483307Z,Chat,2024-01-30T14:31:48.475483307Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.475483307Z,true,2024-01-30T14:36:37.914534893Z,true,2024-01-30T14:37:34.601367343Z,2,2024-01-30T14:31:50.287483512Z,6,2024-01-30T14:31:48.475483307Z,5,2024-01-30T14:31:48.475483307Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.475483307Z
01HNDCH2GEYX4BFDVAAFVN902J,Round 7 / 9,2024-01-30T14:31:48.494983637Z,Chat,2024-01-30T14:31:48.494983637Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.494983637Z,true,2024-01-30T14:37:34.674711669Z,true,2024-01-30T14:38:24.852526593Z,2,2024-01-30T14:31:50.287483512Z,7,2024-01-30T14:31:48.494983637Z,6,2024-01-30T14:31:48.494983637Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.494983637Z
01HNDCH2GZ9480XZNNNYEB5QMT,Round 8 / 9,2024-01-30T14:31:48.511930243Z,Chat,2024-01-30T14:31:48.511930243Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.511930243Z,true,2024-01-30T14:38:24.922221501Z,true,2024-01-30T14:39:07.415448613Z,2,2024-01-30T14:31:50.312008221Z,8,2024-01-30T14:31:48.511930243Z,7,2024-01-30T14:31:48.511930243Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.511930243Z
01HNDCH2HJSQEDJEAY1PJ1DRCC,Round 1 / 9,2024-01-30T14:31:48.530520728Z,Chat,2024-01-30T14:31:48.530520728Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.530520728Z,true,2024-01-30T14:31:50.915545438Z,true,2024-01-30T14:32:54.678178651Z,2,2024-01-30T14:31:50.387310927Z,1,2024-01-30T14:31:48.530520728Z,0,2024-01-30T14:31:48.530520728Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.530520728Z
01HNDCH2J52FVZX5VZDAFW7KQN,Round 3 / 9,2024-01-30T14:31:48.549542576Z,Chat,2024-01-30T14:31:48.549542576Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.549542576Z,true,2024-01-30T14:33:50.367907089Z,true,2024-01-30T14:34:40.93674009Z,2,2024-01-30T14:31:50.387310927Z,3,2024-01-30T14:31:48.549542576Z,2,2024-01-30T14:31:48.549542576Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.549542576Z
01HNDCH2JPNY44YJ2PM7MQR1XV,Round 2 / 9,2024-01-30T14:31:48.566995166Z,Chat,2024-01-30T14:31:48.566995166Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.566995166Z,true,2024-01-30T14:32:54.737433442Z,true,2024-01-30T14:33:49.220748952Z,2,2024-01-30T14:31:50.387310927Z,2,2024-01-30T14:31:48.566995166Z,1,2024-01-30T14:31:48.566995166Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.566995166Z
01HNDCH2KT7QCKMNFFHKVPFNWY,Round 9 / 9,2024-01-30T14:31:48.602212269Z,Chat,2024-01-30T14:31:48.602212269Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:31:48.602212269Z,true,2024-01-30T14:39:07.553699547Z,true,2024-01-30T14:39:47.734083483Z,2,2024-01-30T14:31:50.442149672Z,9,2024-01-30T14:31:48.602212269Z,8,2024-01-30T14:31:48.602212269Z,01HNDC8X8QKHH4TBVM970W86SP,2024-01-30T14:31:48.602212269Z
01HNDCH7RKDE6YDYN1EQT47CWY,Round 1 / 9,2024-01-30T14:31:53.87577677Z,Chat,2024-01-30T14:31:53.87577677Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:53.87577677Z,true,2024-01-30T14:31:55.630111666Z,true,2024-01-30T14:32:28.03719104Z,1,2024-01-30T14:31:54.842612048Z,1,2024-01-30T14:31:53.87577677Z,0,2024-01-30T14:31:53.87577677Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:53.87577677Z
01HNDCH7S8ZY38TNW9M476SJSQ,Round 3 / 9,2024-01-30T14:31:53.896344767Z,Chat,2024-01-30T14:31:53.896344767Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:53.896344767Z,true,2024-01-30T14:32:58.888171866Z,true,2024-01-30T14:33:30.440277817Z,1,2024-01-30T14:31:54.904990245Z,3,2024-01-30T14:31:53.896344767Z,2,2024-01-30T14:31:53.896344767Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:53.896344767Z
01HNDCH7THP5N6HQC6SJB126TS,Round 5 / 9,2024-01-30T14:31:53.937955447Z,Chat,2024-01-30T14:31:53.937955447Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:53.937955447Z,true,2024-01-30T14:34:02.452987812Z,true,2024-01-30T14:34:26.911982458Z,1,2024-01-30T14:31:54.977798459Z,5,2024-01-30T14:31:53.937955447Z,4,2024-01-30T14:31:53.937955447Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:53.937955447Z
01HNDCH7V6G9K0PNYG6HN16QFS,Round 7 / 9,2024-01-30T14:31:53.958931341Z,Chat,2024-01-30T14:31:53.958931341Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:53.958931341Z,true,2024-01-30T14:34:55.730084246Z,true,2024-01-30T14:35:09.987674719Z,1,2024-01-30T14:31:55.060830067Z,7,2024-01-30T14:31:53.958931341Z,6,2024-01-30T14:31:53.958931341Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:53.958931341Z
01HNDCH7VZHA1F23CFNTV4WGEJ,Round 9 / 9,2024-01-30T14:31:53.983923271Z,Chat,2024-01-30T14:31:53.983923271Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:53.983923271Z,true,2024-01-30T14:35:23.73333768Z,true,2024-01-30T14:35:39.511492219Z,1,2024-01-30T14:31:55.272024142Z,9,2024-01-30T14:31:53.983923271Z,8,2024-01-30T14:31:53.983923271Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:53.983923271Z
01HNDCH7WQXBVV437EPABBMQPZ,Round 6 / 9,2024-01-30T14:31:54.00779097Z,Chat,2024-01-30T14:31:54.00779097Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:54.00779097Z,true,2024-01-30T14:34:27.119739833Z,true,2024-01-30T14:34:55.657350636Z,1,2024-01-30T14:31:55.228413634Z,6,2024-01-30T14:31:54.00779097Z,5,2024-01-30T14:31:54.00779097Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:54.00779097Z
01HNDCH7XD90T8VKRB56HAM2TN,Round 2 / 9,2024-01-30T14:31:54.029685093Z,Chat,2024-01-30T14:31:54.029685093Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:54.029685093Z,true,2024-01-30T14:32:28.113512614Z,true,2024-01-30T14:32:58.78746269Z,1,2024-01-30T14:31:55.295054669Z,2,2024-01-30T14:31:54.029685093Z,1,2024-01-30T14:31:54.029685093Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:54.029685093Z
01HNDCH7Y282KT12KR1YWT3TJK,Round 4 / 9,2024-01-30T14:31:54.050418283Z,Chat,2024-01-30T14:31:54.050418283Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:54.050418283Z,true,2024-01-30T14:33:30.694169935Z,true,2024-01-30T14:34:02.36347752Z,1,2024-01-30T14:31:55.417734309Z,4,2024-01-30T14:31:54.050418283Z,3,2024-01-30T14:31:54.050418283Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:54.050418283Z
01HNDCH7YT78D4BSTA1SGRAX8M,Round 8 / 9,2024-01-30T14:31:54.074591805Z,Chat,2024-01-30T14:31:54.074591805Z,01HNDC2BPZTN4FHBCCA72E4HZD,2024-01-30T14:31:54.074591805Z,true,2024-01-30T14:35:10.216486442Z,true,2024-01-30T14:35:23.589193862Z,1,2024-01-30T14:31:55.455654186Z,8,2024-01-30T14:31:54.074591805Z,7,2024-01-30T14:31:54.074591805Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:54.074591805Z
01HNDCS4599779JNV6TBCCBQGM,Round 1 / 9,2024-01-30T14:36:12.329285023Z,Chat,2024-01-30T14:36:12.329285023Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:36:12.329285023Z,true,2024-01-30T14:36:15.575001544Z,true,2024-01-30T14:37:20.304371539Z,2,2024-01-30T14:36:14.772566628Z,1,2024-01-30T14:36:12.329285023Z,0,2024-01-30T14:36:12.329285023Z,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:36:12.329285023Z
01HNDCS467VT6ZZYH55E6BV55X,Round 2 / 9,2024-01-30T14:36:12.359526881Z,Chat,2024-01-30T14:36:12.359526881Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:36:12.359526881Z,true,2024-01-30T14:37:20.421214004Z,true,2024-01-30T14:38:18.80717839Z,2,2024-01-30T14:36:14.772566628Z,2,2024-01-30T14:36:12.359526881Z,1,2024-01-30T14:36:12.359526881Z,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:36:12.359526881Z
01HNDCS477GD2Y1MFR2RK538NB,Round 3 / 9,2024-01-30T14:36:12.392016872Z,Chat,2024-01-30T14:36:12.392016872Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:36:12.392016872Z,true,2024-01-30T14:38:18.878315341Z,true,2024-01-30T14:39:21.255961964Z,2,2024-01-30T14:36:14.860536779Z,3,2024-01-30T14:36:12.392016872Z,2,2024-01-30T14:36:12.392016872Z,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:36:12.392016872Z
01HNDCS48KQMSW6X1FMEMRFEZ4,Round 4 / 9,2024-01-30T14:36:12.436006087Z,Chat,2024-01-30T14:36:12.436006087Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:36:12.436006087Z,true,2024-01-30T14:39:21.453866195Z,true,2024-01-30T14:40:10.666218697Z,2,2024-01-30T14:36:14.946343504Z,4,2024-01-30T14:36:12.436006087Z,3,2024-01-30T14:36:12.436006087Z,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:36:12.436006087Z
01HNDCS4BHDF4XQ2PVN7SYF3MN,Round 6 / 9,2024-01-30T14:36:12.52923805Z,Chat,2024-01-30T14:36:12.52923805Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:36:12.52923805Z,true,2024-01-30T14:41:14.513445119Z,false,2024-01-30T14:36:12.52923805Z,2,2024-01-30T14:36:14.975820308Z,6,2024-01-30T14:36:12.52923805Z,5,2024-01-30T14:36:12.52923805Z,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:36:12.52923805Z
01HNDCS4CH4KKM39RRA9MD7074,Round 5 / 9,2024-01-30T14:36:12.561312886Z,Chat,2024-01-30T14:36:12.561312886Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:36:12.561312886Z,true,2024-01-30T14:40:10.836960864Z,true,2024-01-30T14:41:13.960259713Z,2,2024-01-30T14:36:15.11087651Z,5,2024-01-30T14:36:12.561312886Z,4,2024-01-30T14:36:12.561312886Z,01HNDC8XW0KNX09V30K2VN023V,2024-01-30T14:36:12.561312886Z
