id,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt
01HNDCFS2QQ2732Q9NCJT81RCC,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:31:06.071640993Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:31:06.071640993Z,01HNDC5E51PK66Z6W1PZRG1PQJ,2024-01-30T14:31:06.071640993Z,01HNDC5E7D4ARTGGHGWBR4ZY8G,2024-01-30T14:31:06.071640993Z,01HNDC2K7W5Z4ZZC8TF17EQJBD,2024-01-30T14:31:06.071640993Z,,
01HNDCFS4735TV2WP9ZDJHSQN3,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:31:06.119460004Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:31:06.119460004Z,01HNDC5E51PK66Z6W1PZRG1PQJ,2024-01-30T14:31:06.119460004Z,01HNDC5E7D4ARTGGHGWBR4ZY8G,2024-01-30T14:31:06.119460004Z,01HNDC32M5XTBHKT64N7XPFFC8,2024-01-30T14:31:06.119460004Z,,
01HNDCFY89R0PH3PTKZ495AAYS,true,2024-01-30T14:31:41.185400209Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:31:11.370033885Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:31:11.370033885Z,01HNDCEXF9EKCG8V4AHKVV96ZV,2024-01-30T14:31:11.370033885Z,01HNDCEYJQ9KQHBHKYV4JES9TX,2024-01-30T14:31:11.370033885Z,01HNDC3TG93HXXWHMT7CNJ7SW5,2024-01-30T14:31:11.370033885Z,90,2024-01-30T14:31:41.167747334Z
01HNDCFY8VP7J9SJVFG7KASH8Z,true,2024-01-30T14:31:21.149317897Z,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:31:11.388010202Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:31:11.388010202Z,01HNDCEXF9EKCG8V4AHKVV96ZV,2024-01-30T14:31:11.388010202Z,01HNDCEYJQ9KQHBHKYV4JES9TX,2024-01-30T14:31:11.388010202Z,01HNDC5FEJ9NB4NJMA2MQQDX23,2024-01-30T14:31:11.388010202Z,100,2024-01-30T14:31:21.112901673Z
01HNDCFY9BS53T62NMGK8PH9PF,,,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:31:11.403253186Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:31:11.403253186Z,01HNDCEXF9EKCG8V4AHKVV96ZV,2024-01-30T14:31:11.403253186Z,01HNDCEYJQ9KQHBHKYV4JES9TX,2024-01-30T14:31:11.403253186Z,01HNDC2WPD9GKYGPA90C6RHKAM,2024-01-30T14:31:11.403253186Z,,
01HNDCFYA5FTENQJ3EXCWPJ7QJ,,,01HNDC8WN0SQ1BT1JH2SZ09W6V,2024-01-30T14:31:11.429837119Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:31:11.429837119Z,01HNDCEXF9EKCG8V4AHKVV96ZV,2024-01-30T14:31:11.429837119Z,01HNDCEYJQ9KQHBHKYV4JES9TX,2024-01-30T14:31:11.429837119Z,01HNDC68AXAHX4C5N0AVJ0VNJ7,2024-01-30T14:31:11.429837119Z,,
01HNDCFZ2BCYCNZKVDDA9W4M89,,,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:31:12.203114321Z,01HNDC2T05X9ANCWST3ZR6T9ZN,2024-01-30T14:31:12.203114321Z,01HNDCBR7JH9BW8BS877P8SSCT,2024-01-30T14:31:12.203114321Z,01HNDCBS6QGQ7WE92TXJVVBF7X,2024-01-30T14:31:12.203114321Z,01HNDC5XP6H9ESMHR8CFF17GX2,2024-01-30T14:31:12.203114321Z,,
01HNDCFZ2W9Y9FT6XNWBP2H3NZ,true,2024-01-30T14:31:19.246581699Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:31:12.220274735Z,01HNDC2T05X9ANCWST3ZR6T9ZN,2024-01-30T14:31:12.220274735Z,01HNDCBR7JH9BW8BS877P8SSCT,2024-01-30T14:31:12.220274735Z,01HNDCBS6QGQ7WE92TXJVVBF7X,2024-01-30T14:31:12.220274735Z,01HNDC6XK1T7DHGV9ADB2JDP6F,2024-01-30T14:31:12.220274735Z,50,2024-01-30T14:31:19.223842058Z
01HNDCFZ3DWXY3AR98J6YKR0B8,true,2024-01-30T14:31:19.145834583Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:31:12.237139421Z,01HNDC2T05X9ANCWST3ZR6T9ZN,2024-01-30T14:31:12.237139421Z,01HNDCBR7JH9BW8BS877P8SSCT,2024-01-30T14:31:12.237139421Z,01HNDCBS6QGQ7WE92TXJVVBF7X,2024-01-30T14:31:12.237139421Z,01HNDC71TYH3NY3KSEG2B7HSW8,2024-01-30T14:31:12.237139421Z,55,2024-01-30T14:31:19.186336279Z
01HNDCFZ4FD00KGA9QMBK34C3A,true,2024-01-30T14:31:21.903157888Z,01HNDC2SZRQFKQY4T3TCVR8R41,2024-01-30T14:31:12.271456989Z,01HNDC2T05X9ANCWST3ZR6T9ZN,2024-01-30T14:31:12.271456989Z,01HNDCBR7JH9BW8BS877P8SSCT,2024-01-30T14:31:12.271456989Z,01HNDCBS6QGQ7WE92TXJVVBF7X,2024-01-30T14:31:12.271456989Z,01HNDC7HHNXGXS3C0MKJ87T7PZ,2024-01-30T14:31:12.271456989Z,40,2024-01-30T14:31:21.919883737Z
01HNDCG24QMMKKCC0XPZF2CQ6E,,,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:31:15.351485938Z,01HNDC2SCXASWZV5MN736AMWE2,2024-01-30T14:31:15.351485938Z,01HNDCAGZ42W0J4T2V3KHAW72H,2024-01-30T14:31:15.351485938Z,01HNDCAHJHCREA743EXNME5A93,2024-01-30T14:31:15.351485938Z,01HNDC5TAXY2N1AGFGSX9AY5DK,2024-01-30T14:31:15.351485938Z,,
01HNDCG25TN8VYKJ034219MF9M,,,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:31:15.386467709Z,01HNDC2SCXASWZV5MN736AMWE2,2024-01-30T14:31:15.386467709Z,01HNDCAGZ42W0J4T2V3KHAW72H,2024-01-30T14:31:15.386467709Z,01HNDCAHJHCREA743EXNME5A93,2024-01-30T14:31:15.386467709Z,01HNDC2W49FHKX2FGA55N535Z3,2024-01-30T14:31:15.386467709Z,,
01HNDCG26B15JC4Q67ER7PW66H,,,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:31:15.403471247Z,01HNDC2SCXASWZV5MN736AMWE2,2024-01-30T14:31:15.403471247Z,01HNDCAGZ42W0J4T2V3KHAW72H,2024-01-30T14:31:15.403471247Z,01HNDCAHJHCREA743EXNME5A93,2024-01-30T14:31:15.403471247Z,01HNDC6R63PP5AXE04CNS7DDKX,2024-01-30T14:31:15.403471247Z,,
01HNDCG26TZNNBC4GZV20W4PT5,,,01HNDC2SCDA2PS3G1H5HTTA4BW,2024-01-30T14:31:15.418542489Z,01HNDC2SCXASWZV5MN736AMWE2,2024-01-30T14:31:15.418542489Z,01HNDCAGZ42W0J4T2V3KHAW72H,2024-01-30T14:31:15.418542489Z,01HNDCAHJHCREA743EXNME5A93,2024-01-30T14:31:15.418542489Z,01HNDC52GPDXSRZQQKT8V134QP,2024-01-30T14:31:15.418542489Z,,
01HNDCG2Q2PEEN8PK8YR8J35S3,,,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:31:15.938974975Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:31:15.938974975Z,01HNDC6E92QZG9SRTVXZZXYC5G,2024-01-30T14:31:15.938974975Z,01HNDC6EETKX05RE64BXMQM7B8,2024-01-30T14:31:15.938974975Z,01HNDC2DC49BP2TY4MPWFH1ZFY,2024-01-30T14:31:15.938974975Z,,
01HNDCG2R66J6X4T709H0H4XM5,,,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:31:15.974550569Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:31:15.974550569Z,01HNDC6E92QZG9SRTVXZZXYC5G,2024-01-30T14:31:15.974550569Z,01HNDC6EETKX05RE64BXMQM7B8,2024-01-30T14:31:15.974550569Z,01HNDC54QCFEZST94NT66E1Y1V,2024-01-30T14:31:15.974550569Z,,
01HNDCG2SCWXS85PZRKYKHZTVK,,,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:31:16.012977628Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:31:16.012977628Z,01HNDC6E92QZG9SRTVXZZXYC5G,2024-01-30T14:31:16.012977628Z,01HNDC6EETKX05RE64BXMQM7B8,2024-01-30T14:31:16.012977628Z,01HNDC54D6T7P37CQA8S39RPW2,2024-01-30T14:31:16.012977628Z,,
01HNDCG2SYAAM766WE3D7WEA10,,,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:31:16.030270486Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:31:16.030270486Z,01HNDC6E92QZG9SRTVXZZXYC5G,2024-01-30T14:31:16.030270486Z,01HNDC6EETKX05RE64BXMQM7B8,2024-01-30T14:31:16.030270486Z,01HNDC40RWJFYYMT8CYTH6KGQS,2024-01-30T14:31:16.030270486Z,,
01HNDCG4XVYZ74Z7KECKYVCBN1,true,2024-01-30T14:31:39.588194595Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:18.203873723Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:31:18.203873723Z,01HNDC9ZC3HP51BYPKZJA5PXK5,2024-01-30T14:31:18.203873723Z,01HNDC9ZT101JYK5DNRW0A7NP8,2024-01-30T14:31:18.203873723Z,01HNDC32J33J2XEPW18WFS46NY,2024-01-30T14:31:18.203873723Z,62,2024-01-30T14:31:39.570594787Z
01HNDCG4ZBTR7NY52F27Z4VEVA,true,2024-01-30T14:31:31.671252395Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:18.25123587Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:31:18.25123587Z,01HNDC9ZC3HP51BYPKZJA5PXK5,2024-01-30T14:31:18.25123587Z,01HNDC9ZT101JYK5DNRW0A7NP8,2024-01-30T14:31:18.25123587Z,01HNDC2KSQ3P0AYVWH1ZXPC2XK,2024-01-30T14:31:18.25123587Z,75,2024-01-30T14:31:31.574058463Z
01HNDCG4ZWP1QJ3J4CV2DYMX0X,true,2024-01-30T14:31:30.218239712Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:18.268096454Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:31:18.268096454Z,01HNDC9ZC3HP51BYPKZJA5PXK5,2024-01-30T14:31:18.268096454Z,01HNDC9ZT101JYK5DNRW0A7NP8,2024-01-30T14:31:18.268096454Z,01HNDC2YCSEECMSYZVDAG2X9MA,2024-01-30T14:31:18.268096454Z,75,2024-01-30T14:31:30.169799162Z
01HNDCG50D9EQ7JSNB4HYDNZ5X,true,2024-01-30T14:31:26.166080715Z,01HNDC2B7TVF69V3JA57K75TE4,2024-01-30T14:31:18.285438231Z,01HNDC2B8FKGDT3V32Q8939JTY,2024-01-30T14:31:18.285438231Z,01HNDC9ZC3HP51BYPKZJA5PXK5,2024-01-30T14:31:18.285438231Z,01HNDC9ZT101JYK5DNRW0A7NP8,2024-01-30T14:31:18.285438231Z,01HNDC2VS3510EM6Z23Q3MZ2B0,2024-01-30T14:31:18.285438231Z,75,2024-01-30T14:31:26.14980785Z
01HNDCG57MZN19RYPZDE67Y6GC,true,2024-01-30T14:31:46.415374568Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:31:18.51655962Z,01HNDC2AYD78NVQPS5K3YNYW8T,2024-01-30T14:31:18.51655962Z,01HNDC7M6566TVH4QWDX8XCJAF,2024-01-30T14:31:18.51655962Z,01HNDC7MMP1C58M1SVSR0ED2EB,2024-01-30T14:31:18.51655962Z,01HNDC41WAPFC1X05Y4S51AB97,2024-01-30T14:31:18.51655962Z,41,2024-01-30T14:31:46.437122946Z
01HNDCG5868JP3WJRE4WJRNDJC,true,2024-01-30T14:31:29.180784614Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:31:18.53429568Z,01HNDC2AYD78NVQPS5K3YNYW8T,2024-01-30T14:31:18.53429568Z,01HNDC7M6566TVH4QWDX8XCJAF,2024-01-30T14:31:18.53429568Z,01HNDC7MMP1C58M1SVSR0ED2EB,2024-01-30T14:31:18.53429568Z,01HNDC2NNYVF7TG91HN1D9G6G1,2024-01-30T14:31:18.53429568Z,50,2024-01-30T14:31:29.143545288Z
01HNDCG58P1TAWD5KK168SJTA4,true,2024-01-30T14:31:23.846925657Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:31:18.550647194Z,01HNDC2AYD78NVQPS5K3YNYW8T,2024-01-30T14:31:18.550647194Z,01HNDC7M6566TVH4QWDX8XCJAF,2024-01-30T14:31:18.550647194Z,01HNDC7MMP1C58M1SVSR0ED2EB,2024-01-30T14:31:18.550647194Z,01HNDC5TCV4XRJQR0ZMGE8RH5T,2024-01-30T14:31:18.550647194Z,50,2024-01-30T14:31:23.863460653Z
01HNDCG59W5WFTEZ2KNA3M82MT,true,2024-01-30T14:31:28.23771807Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:31:18.588840579Z,01HNDC2AYD78NVQPS5K3YNYW8T,2024-01-30T14:31:18.588840579Z,01HNDC7M6566TVH4QWDX8XCJAF,2024-01-30T14:31:18.588840579Z,01HNDC7MMP1C58M1SVSR0ED2EB,2024-01-30T14:31:18.588840579Z,01HNDC6B7933V7CM72SWY59YEM,2024-01-30T14:31:18.588840579Z,100,2024-01-30T14:31:28.219292244Z
01HNDCG5AG8BGA19C2A2QJ904T,true,2024-01-30T14:31:26.843528027Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:31:18.60817553Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:31:18.60817553Z,01HNDCDEC5AEN94XGFJGS9Z49W,2024-01-30T14:31:18.60817553Z,01HNDCDFJA23XRWV52E3J9XRP6,2024-01-30T14:31:18.60817553Z,01HNDC5XK8N3JYR7MC21HE19S9,2024-01-30T14:31:18.60817553Z,50,2024-01-30T14:31:26.859988921Z
01HNDCG5B0CSX3FF59JM96E7GF,true,2024-01-30T14:31:29.323739394Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:31:18.624911433Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:31:18.624911433Z,01HNDCDEC5AEN94XGFJGS9Z49W,2024-01-30T14:31:18.624911433Z,01HNDCDFJA23XRWV52E3J9XRP6,2024-01-30T14:31:18.624911433Z,01HNDC57PD7R9GKC45YN3905TG,2024-01-30T14:31:18.624911433Z,15,2024-01-30T14:31:29.349257728Z
01HNDCG5BGC8FMKZYNCQNHGZBG,true,2024-01-30T14:31:31.595631319Z,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:31:18.640938783Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:31:18.640938783Z,01HNDCDEC5AEN94XGFJGS9Z49W,2024-01-30T14:31:18.640938783Z,01HNDCDFJA23XRWV52E3J9XRP6,2024-01-30T14:31:18.640938783Z,01HNDC5R86HA87TRZ6ED81KJ7S,2024-01-30T14:31:18.640938783Z,20,2024-01-30T14:31:31.636321245Z
01HNDCG5C4SXS9HS4V405GCRBE,,,01HNDC2T9086DX7XT72GXZ7QDP,2024-01-30T14:31:18.66010473Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:31:18.66010473Z,01HNDCDEC5AEN94XGFJGS9Z49W,2024-01-30T14:31:18.66010473Z,01HNDCDFJA23XRWV52E3J9XRP6,2024-01-30T14:31:18.66010473Z,01HNDC6M3F63ANYY9TP9NH7V6F,2024-01-30T14:31:18.66010473Z,,
01HNDCG5RDM1TWBFE2XBQRYNXQ,true,2024-01-30T14:31:28.042090509Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:19.053113835Z,01HNDC2BHM393KXWD5YX385MNA,2024-01-30T14:31:19.053113835Z,01HNDC9X9NZ2D6BFF9PJWJRSQR,2024-01-30T14:31:19.053113835Z,01HNDC9XP0T7FJ8QAT0YHY55J9,2024-01-30T14:31:19.053113835Z,01HNDC2KYT94PCT4ZA5Y8BZPBC,2024-01-30T14:31:19.053113835Z,20,2024-01-30T14:31:28.013273185Z
01HNDCG5RXFVWK046QNVYH36RS,true,2024-01-30T14:31:27.489663456Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:19.069859054Z,01HNDC2BHM393KXWD5YX385MNA,2024-01-30T14:31:19.069859054Z,01HNDC9X9NZ2D6BFF9PJWJRSQR,2024-01-30T14:31:19.069859054Z,01HNDC9XP0T7FJ8QAT0YHY55J9,2024-01-30T14:31:19.069859054Z,01HNDC46455P8KMWFYTTK3GN30,2024-01-30T14:31:19.069859054Z,75,2024-01-30T14:31:27.472507644Z
01HNDCG5SKCGNBVBZ9GCZ7SPRF,true,2024-01-30T14:31:43.503690031Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:19.091477561Z,01HNDC2BHM393KXWD5YX385MNA,2024-01-30T14:31:19.091477561Z,01HNDC9X9NZ2D6BFF9PJWJRSQR,2024-01-30T14:31:19.091477561Z,01HNDC9XP0T7FJ8QAT0YHY55J9,2024-01-30T14:31:19.091477561Z,01HNDC2QT04R8SVHRD9K7K1RZT,2024-01-30T14:31:19.091477561Z,80,2024-01-30T14:31:43.456075673Z
01HNDCG5TSMHAE50Z4CBNMTRM6,true,2024-01-30T14:31:26.604211278Z,01HNDC2BH6A3SBS8BVE2ZJJ5GS,2024-01-30T14:31:19.129211115Z,01HNDC2BHM393KXWD5YX385MNA,2024-01-30T14:31:19.129211115Z,01HNDC9X9NZ2D6BFF9PJWJRSQR,2024-01-30T14:31:19.129211115Z,01HNDC9XP0T7FJ8QAT0YHY55J9,2024-01-30T14:31:19.129211115Z,01HNDC77RXJRB1MGN5JAKRCTDK,2024-01-30T14:31:19.129211115Z,10,2024-01-30T14:31:26.559112702Z
01HNDCG6ET9W6SNTDF1QFY9X1T,true,2024-01-30T14:31:42.13046742Z,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:19.770838027Z,01HNDC2BD2CYYGE2P21S9MVE68,2024-01-30T14:31:19.770838027Z,01HNDCBW6FGDE3XW8BQQCQ4713,2024-01-30T14:31:19.770838027Z,01HNDCBX09BAXRJ16724Y3M5VM,2024-01-30T14:31:19.770838027Z,01HNDC2ZX688VV33X0YAXKVE60,2024-01-30T14:31:19.770838027Z,0,2024-01-30T14:31:42.073529367Z
01HNDCG6FB345DW3RWZQXQ1FMR,true,2024-01-30T14:31:25.709055486Z,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:19.787495775Z,01HNDC2BD2CYYGE2P21S9MVE68,2024-01-30T14:31:19.787495775Z,01HNDCBW6FGDE3XW8BQQCQ4713,2024-01-30T14:31:19.787495775Z,01HNDCBX09BAXRJ16724Y3M5VM,2024-01-30T14:31:19.787495775Z,01HNDC2R85HFQNQHZFCY3JF54Y,2024-01-30T14:31:19.787495775Z,0,2024-01-30T14:31:25.67508168Z
01HNDCG6G64K3RN1K7K0K2MABW,true,2024-01-30T14:31:29.456239007Z,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:19.814871032Z,01HNDC2BD2CYYGE2P21S9MVE68,2024-01-30T14:31:19.814871032Z,01HNDCBW6FGDE3XW8BQQCQ4713,2024-01-30T14:31:19.814871032Z,01HNDCBX09BAXRJ16724Y3M5VM,2024-01-30T14:31:19.814871032Z,01HNDC84D3RQB769YTXSKH5CT8,2024-01-30T14:31:19.814871032Z,15,2024-01-30T14:31:29.517181931Z
01HNDCG6H1CDH2NTMV3797KHE7,true,2024-01-30T14:31:35.738628767Z,01HNDC2BCF2Q04EJEDP07GAD7W,2024-01-30T14:31:19.841452708Z,01HNDC2BD2CYYGE2P21S9MVE68,2024-01-30T14:31:19.841452708Z,01HNDCBW6FGDE3XW8BQQCQ4713,2024-01-30T14:31:19.841452708Z,01HNDCBX09BAXRJ16724Y3M5VM,2024-01-30T14:31:19.841452708Z,01HNDC7TTMB3KVZPJWX1P1KNE4,2024-01-30T14:31:19.841452708Z,55,2024-01-30T14:31:35.552483896Z
01HNDCG6P9Y63FZ12MBPH0Y8QY,true,2024-01-30T14:31:28.963937797Z,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:31:20.009538902Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:31:20.009538902Z,01HNDCBD7G1EQGBSJM284RK66E,2024-01-30T14:31:20.009538902Z,01HNDCBEMQ73239CFDBFW1PJT2,2024-01-30T14:31:20.009538902Z,01HNDC6FMQSX7TXVHEXS0JEK6Y,2024-01-30T14:31:20.009538902Z,0,2024-01-30T14:31:28.926203661Z
01HNDCG6PS1GV05RYBS2TY0JA9,true,2024-01-30T14:31:29.7309334Z,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:31:20.025386564Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:31:20.025386564Z,01HNDCBD7G1EQGBSJM284RK66E,2024-01-30T14:31:20.025386564Z,01HNDCBEMQ73239CFDBFW1PJT2,2024-01-30T14:31:20.025386564Z,01HNDC2FPZZGQYK3W33VGS3NHC,2024-01-30T14:31:20.025386564Z,0,2024-01-30T14:31:29.678325214Z
01HNDCG6QC7NDMAEN3QJSBHGGQ,true,2024-01-30T14:31:25.561063646Z,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:31:20.047575405Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:31:20.047575405Z,01HNDCBD7G1EQGBSJM284RK66E,2024-01-30T14:31:20.047575405Z,01HNDCBEMQ73239CFDBFW1PJT2,2024-01-30T14:31:20.047575405Z,01HNDC57GTCRFAQF471EZKJ3TQ,2024-01-30T14:31:20.047575405Z,0,2024-01-30T14:31:25.544582889Z
01HNDCG6RVYM21J1NJ9KVNZS9Q,true,2024-01-30T14:31:26.252391407Z,01HNDC2SJ65AP7H2DT0N9NGY4A,2024-01-30T14:31:20.091893424Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:31:20.091893424Z,01HNDCBD7G1EQGBSJM284RK66E,2024-01-30T14:31:20.091893424Z,01HNDCBEMQ73239CFDBFW1PJT2,2024-01-30T14:31:20.091893424Z,01HNDC4ECJZ3TXV68P7GJ4JKVX,2024-01-30T14:31:20.091893424Z,0,2024-01-30T14:31:26.236098798Z
01HNDCG9FE75ZY771G3HGFGT90,true,2024-01-30T14:31:29.599687223Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:22.862457803Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:31:22.862457803Z,01HNDCA6MFF4ZAA64M31FD062Q,2024-01-30T14:31:22.862457803Z,01HNDCA7N17W6XW4NWXXAXHKCP,2024-01-30T14:31:22.862457803Z,01HNDC426S45EHRYBXWQF9H8BR,2024-01-30T14:31:22.862457803Z,27,2024-01-30T14:31:29.6249393Z
01HNDCG9GJ2H691PER97C9RVSM,true,2024-01-30T14:31:33.992154222Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:22.898911671Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:31:22.898911671Z,01HNDCA6MFF4ZAA64M31FD062Q,2024-01-30T14:31:22.898911671Z,01HNDCA7N17W6XW4NWXXAXHKCP,2024-01-30T14:31:22.898911671Z,01HNDC2T6NS2A5F09RNW3GEF2V,2024-01-30T14:31:22.898911671Z,25,2024-01-30T14:31:33.970982336Z
01HNDCG9H3S2GY03Q4ABQJ558X,true,2024-01-30T14:31:31.414270182Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:22.915773397Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:31:22.915773397Z,01HNDCA6MFF4ZAA64M31FD062Q,2024-01-30T14:31:22.915773397Z,01HNDCA7N17W6XW4NWXXAXHKCP,2024-01-30T14:31:22.915773397Z,01HNDC5EHSR57YAB30TXRQR5FA,2024-01-30T14:31:22.915773397Z,28,2024-01-30T14:31:31.431974931Z
01HNDCG9HM9VX69CDDTCE313BT,true,2024-01-30T14:31:32.209915663Z,01HNDC2BPDY9CHK7S2KNGBSVBC,2024-01-30T14:31:22.932333502Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:31:22.932333502Z,01HNDCA6MFF4ZAA64M31FD062Q,2024-01-30T14:31:22.932333502Z,01HNDCA7N17W6XW4NWXXAXHKCP,2024-01-30T14:31:22.932333502Z,01HNDC497MFXJXTEY7ZXA0E3BW,2024-01-30T14:31:22.932333502Z,3,2024-01-30T14:31:32.230621507Z
01HNDCGCK9695BSA663TSST6XG,true,2024-01-30T14:31:31.82381594Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:31:26.057978229Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:31:26.057978229Z,01HNDC76GXNDJMYY3B3F5NVD29,2024-01-30T14:31:26.057978229Z,01HNDC76T5XEWQKDTFA4KCPMQQ,2024-01-30T14:31:26.057978229Z,01HNDC3DHQBFBFT6HMAEX3XT74,2024-01-30T14:31:26.057978229Z,25,2024-01-30T14:31:31.846461299Z
01HNDCGCKSHWQ1RCF187KY45KG,true,2024-01-30T14:31:30.569110821Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:31:26.073405435Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:31:26.073405435Z,01HNDC76GXNDJMYY3B3F5NVD29,2024-01-30T14:31:26.073405435Z,01HNDC76T5XEWQKDTFA4KCPMQQ,2024-01-30T14:31:26.073405435Z,01HNDC3YJ79P4J8B855CRPRZS8,2024-01-30T14:31:26.073405435Z,12,2024-01-30T14:31:30.553167378Z
01HNDCGCMAQCAV7X8DY35MJYDK,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:31:26.091034029Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:31:26.091034029Z,01HNDC76GXNDJMYY3B3F5NVD29,2024-01-30T14:31:26.091034029Z,01HNDC76T5XEWQKDTFA4KCPMQQ,2024-01-30T14:31:26.091034029Z,01HNDC3VQPKD75BZVA7N38HVR5,2024-01-30T14:31:26.091034029Z,,
01HNDCGCMVJJ1CD3HFPPEDFZV6,true,2024-01-30T14:31:43.740892887Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:31:26.107706591Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:31:26.107706591Z,01HNDC76GXNDJMYY3B3F5NVD29,2024-01-30T14:31:26.107706591Z,01HNDC76T5XEWQKDTFA4KCPMQQ,2024-01-30T14:31:26.107706591Z,01HNDC5C4J29952SZDTVY7XS24,2024-01-30T14:31:26.107706591Z,33,2024-01-30T14:31:43.822355223Z
