id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt,guess,guessLastChangedAt
01HWBBT3K1PBA518PBBXT481F4,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:30:39.841813404Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:30:39.841813404Z,01HWBBMREZX51KMQJ57AB96VVZ,2024-04-25T19:30:39.841813404Z,01HWBBMRM6YV6W2YCD8RTX692S,2024-04-25T19:30:39.841813404Z,01HWBBF8CZX669WEE4ERT37DMD,2024-04-25T19:30:39.841813404Z,100,2024-04-25T19:30:49.48113161Z,true,2024-04-25T19:30:49.481893547Z,43,2024-04-25T19:30:49.478964056Z
01HWBBT4VX9M0E8NJXKJE8GQEM,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:30:41.149586823Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:30:41.149586823Z,01HWBBAX07VZB0501Y3A8TB6PY,2024-04-25T19:30:41.149586823Z,01HWBBAX333VHWW008F7GVQ47Q,2024-04-25T19:30:41.149586823Z,01HWBB486NBD382Y1A3S4T5VKH,2024-04-25T19:30:41.149586823Z,88,2024-04-25T19:30:51.92974386Z,true,2024-04-25T19:30:51.927290817Z,78,2024-04-25T19:30:51.926190816Z
01HWBBT4W4FPXK7R7JY3RF2V1E,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:30:41.156333497Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:30:41.156333497Z,01HWBBAX07VZB0501Y3A8TB6PY,2024-04-25T19:30:41.156333497Z,01HWBBAX333VHWW008F7GVQ47Q,2024-04-25T19:30:41.156333497Z,01HWBB4RR7JC615056BQWTD1RH,2024-04-25T19:30:41.156333497Z,85,2024-04-25T19:30:48.045833515Z,true,2024-04-25T19:30:48.043781864Z,75,2024-04-25T19:30:48.041198719Z
01HWBBT4WBK66A6XBQNZ6QH7EH,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:30:41.163050101Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:30:41.163050101Z,01HWBBAX07VZB0501Y3A8TB6PY,2024-04-25T19:30:41.163050101Z,01HWBBAX333VHWW008F7GVQ47Q,2024-04-25T19:30:41.163050101Z,01HWBB5VECY2BRJCGJ72AKM6MQ,2024-04-25T19:30:41.163050101Z,92,2024-04-25T19:30:50.767231024Z,true,2024-04-25T19:30:50.794449205Z,78,2024-04-25T19:30:50.762555457Z
01HWBBT4WH4GZBRNZAV7S5PV84,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:30:41.169630443Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:30:41.169630443Z,01HWBBAX07VZB0501Y3A8TB6PY,2024-04-25T19:30:41.169630443Z,01HWBBAX333VHWW008F7GVQ47Q,2024-04-25T19:30:41.169630443Z,01HWBB643CA5NSRTWFSMPK4S53,2024-04-25T19:30:41.169630443Z,100,2024-04-25T19:30:47.617458705Z,true,2024-04-25T19:30:47.623141831Z,75,2024-04-25T19:30:47.614741121Z
01HWBBTFGD1QV9REM0EKVAAJG2,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:30:52.045201126Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:30:52.045201126Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:30:52.045201126Z,01HWBBAX8D69YN0D5ZN4XM5YYA,2024-04-25T19:30:52.045201126Z,01HWBB486NBD382Y1A3S4T5VKH,2024-04-25T19:30:52.045201126Z,,,,,,
01HWBBTFGNZ0MMTXB1N5QJ7GF5,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:30:52.053668758Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:30:52.053668758Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:30:52.053668758Z,01HWBBAX8D69YN0D5ZN4XM5YYA,2024-04-25T19:30:52.053668758Z,01HWBB4RR7JC615056BQWTD1RH,2024-04-25T19:30:52.053668758Z,,,,,,
01HWBBTFGVTXVEHK4DWW6T85JP,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:30:52.059179366Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:30:52.059179366Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:30:52.059179366Z,01HWBBAX8D69YN0D5ZN4XM5YYA,2024-04-25T19:30:52.059179366Z,01HWBB5VECY2BRJCGJ72AKM6MQ,2024-04-25T19:30:52.059179366Z,,,,,,
01HWBBTFH27MXPDSGYNKAC3NA4,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:30:52.066954533Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:30:52.066954533Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:30:52.066954533Z,01HWBBAX8D69YN0D5ZN4XM5YYA,2024-04-25T19:30:52.066954533Z,01HWBB643CA5NSRTWFSMPK4S53,2024-04-25T19:30:52.066954533Z,,,,,,
01HWBBTHPPDPZTWGAM378H8KQT,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:30:54.294254096Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:30:54.294254096Z,01HWBBMREVEX7Q0SJ4P56FJNJQ,2024-04-25T19:30:54.294254096Z,01HWBBMRH5BYH7XR3EG4R8MR84,2024-04-25T19:30:54.294254096Z,01HWBBD6ATGPDM6H8K3EZEWW6M,2024-04-25T19:30:54.294254096Z,100,2024-04-25T19:31:14.347259598Z,true,2024-04-25T19:31:14.359918607Z,4,2024-04-25T19:31:14.348475133Z
01HWBBTHPWRMF3422XQ5FDZHB6,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:30:54.300283298Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:30:54.300283298Z,01HWBBMREVEX7Q0SJ4P56FJNJQ,2024-04-25T19:30:54.300283298Z,01HWBBMRH5BYH7XR3EG4R8MR84,2024-04-25T19:30:54.300283298Z,01HWBBE7X3Q0WJACAXWEBXS224,2024-04-25T19:30:54.300283298Z,98,2024-04-25T19:31:06.395166769Z,true,2024-04-25T19:31:06.408373258Z,11,2024-04-25T19:31:06.396506364Z
01HWBBTHQ1XXVWKATKJTNV2NAQ,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:30:54.305777736Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:30:54.305777736Z,01HWBBMREVEX7Q0SJ4P56FJNJQ,2024-04-25T19:30:54.305777736Z,01HWBBMRH5BYH7XR3EG4R8MR84,2024-04-25T19:30:54.305777736Z,01HWBBEYK5K9SCEWQVXWEZF22H,2024-04-25T19:30:54.305777736Z,58,2024-04-25T19:31:01.268111151Z,true,2024-04-25T19:31:01.275629745Z,19,2024-04-25T19:31:01.265313353Z
01HWBBTHQ61EB8BGATNP3KBJHH,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:30:54.310427096Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:30:54.310427096Z,01HWBBMREVEX7Q0SJ4P56FJNJQ,2024-04-25T19:30:54.310427096Z,01HWBBMRH5BYH7XR3EG4R8MR84,2024-04-25T19:30:54.310427096Z,01HWBBF8CZX669WEE4ERT37DMD,2024-04-25T19:30:54.310427096Z,100,2024-04-25T19:31:14.352080134Z,true,2024-04-25T19:31:14.355702504Z,33,2024-04-25T19:31:14.353619796Z
01HWBBTSFK14DPWC5H3SE0D362,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:31:02.259434527Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:31:02.259434527Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:31:02.259434527Z,01HWBBHKAF6YT58EC3C47XNY5P,2024-04-25T19:31:02.259434527Z,01HWBB6RNVBVZ5FYZ703VJ703B,2024-04-25T19:31:02.259434527Z,,,,,,
01HWBBTSFWZKFFPSAEJ3YD9NZJ,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:31:02.268960845Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:31:02.268960845Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:31:02.268960845Z,01HWBBHKAF6YT58EC3C47XNY5P,2024-04-25T19:31:02.268960845Z,01HWBB71RK3APRVKY8GC2YRCYY,2024-04-25T19:31:02.268960845Z,,,,,,
01HWBBTSG63KQ51DJNP621P202,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:31:02.279001156Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:31:02.279001156Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:31:02.279001156Z,01HWBBHKAF6YT58EC3C47XNY5P,2024-04-25T19:31:02.279001156Z,01HWBB7WR1AY6378C9S40HE1S6,2024-04-25T19:31:02.279001156Z,,,,,,
01HWBBTSGDP1Q4H42EF3KPC6AV,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:31:02.28595558Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:31:02.28595558Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:31:02.28595558Z,01HWBBHKAF6YT58EC3C47XNY5P,2024-04-25T19:31:02.28595558Z,01HWBBCW10WZ1JNZ5GN5N8K9S6,2024-04-25T19:31:02.28595558Z,,,,,,
01HWBBV5D0CWRF41KVG5RJNA5V,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:31:14.464461406Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:31:14.464461406Z,01HWBBMREW32TCP0FZ9QEE3Z9T,2024-04-25T19:31:14.464461406Z,01HWBBMRH8QQTG4TEXR4T99Y7Y,2024-04-25T19:31:14.464461406Z,01HWBBD6ATGPDM6H8K3EZEWW6M,2024-04-25T19:31:14.464461406Z,100,2024-04-25T19:31:22.307686845Z,true,2024-04-25T19:31:22.314782368Z,5,2024-04-25T19:31:22.309015201Z
01HWBBV5D78ZYJJNNJ94991W8Q,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:31:14.471891164Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:31:14.471891164Z,01HWBBMREW32TCP0FZ9QEE3Z9T,2024-04-25T19:31:14.471891164Z,01HWBBMRH8QQTG4TEXR4T99Y7Y,2024-04-25T19:31:14.471891164Z,01HWBBE7X3Q0WJACAXWEBXS224,2024-04-25T19:31:14.471891164Z,92,2024-04-25T19:31:24.261046741Z,true,2024-04-25T19:31:24.269380538Z,11,2024-04-25T19:31:24.257673986Z
01HWBBV5DDH074YB6NN6F8GRFE,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:31:14.477483984Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:31:14.477483984Z,01HWBBMREW32TCP0FZ9QEE3Z9T,2024-04-25T19:31:14.477483984Z,01HWBBMRH8QQTG4TEXR4T99Y7Y,2024-04-25T19:31:14.477483984Z,01HWBBEYK5K9SCEWQVXWEZF22H,2024-04-25T19:31:14.477483984Z,67,2024-04-25T19:31:20.79696721Z,true,2024-04-25T19:31:20.806162445Z,21,2024-04-25T19:31:20.794866997Z
01HWBBV5DM6VHJSBGFQJH0XCW9,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:31:14.484264311Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:31:14.484264311Z,01HWBBMREW32TCP0FZ9QEE3Z9T,2024-04-25T19:31:14.484264311Z,01HWBBMRH8QQTG4TEXR4T99Y7Y,2024-04-25T19:31:14.484264311Z,01HWBBF8CZX669WEE4ERT37DMD,2024-04-25T19:31:14.484264311Z,100,2024-04-25T19:31:22.522423094Z,true,2024-04-25T19:31:22.529629098Z,32,2024-04-25T19:31:22.520423649Z
01HWBBVCWJZZS07JZFSV68MC4Z,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:31:22.130132249Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:31:22.130132249Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:31:22.130132249Z,01HWBBAX8ER84G87WQKWCQVYNQ,2024-04-25T19:31:22.130132249Z,01HWBB486NBD382Y1A3S4T5VKH,2024-04-25T19:31:22.130132249Z,83,2024-04-25T19:31:28.388629075Z,true,2024-04-25T19:31:28.386301684Z,80,2024-04-25T19:31:28.390658875Z
01HWBBVCWTXJ374B35AH0F483E,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:31:22.138071008Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:31:22.138071008Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:31:22.138071008Z,01HWBBAX8ER84G87WQKWCQVYNQ,2024-04-25T19:31:22.138071008Z,01HWBB4RR7JC615056BQWTD1RH,2024-04-25T19:31:22.138071008Z,87,2024-04-25T19:31:29.61005124Z,true,2024-04-25T19:31:29.60731907Z,76,2024-04-25T19:31:29.604194175Z
01HWBBVCX0TH454S0FS7126P4R,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:31:22.144839006Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:31:22.144839006Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:31:22.144839006Z,01HWBBAX8ER84G87WQKWCQVYNQ,2024-04-25T19:31:22.144839006Z,01HWBB5VECY2BRJCGJ72AKM6MQ,2024-04-25T19:31:22.144839006Z,92,2024-04-25T19:31:29.608644415Z,true,2024-04-25T19:31:29.638455Z,80,2024-04-25T19:31:29.602957904Z
01HWBBVCX692H5VRPBBNVA60YC,01HWBAVBVDNTD4Y2TYMH8R0C04,2024-04-25T19:31:22.150289006Z,01HWBAVBVSZ2A3HW69KXVP3RF4,2024-04-25T19:31:22.150289006Z,01HWBBAX08VAQBX4C58C5D8811,2024-04-25T19:31:22.150289006Z,01HWBBAX8ER84G87WQKWCQVYNQ,2024-04-25T19:31:22.150289006Z,01HWBB643CA5NSRTWFSMPK4S53,2024-04-25T19:31:22.150289006Z,100,2024-04-25T19:31:29.651590357Z,true,2024-04-25T19:31:29.653001213Z,73,2024-04-25T19:31:29.642968866Z
01HWBBVF2DZQJAZRJZGVQA2357,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:31:24.365160148Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:31:24.365160148Z,01HWBBMREX5TKRY77D5J8W9AMM,2024-04-25T19:31:24.365160148Z,01HWBBMRHDMA1T7YZGNSK7PYJR,2024-04-25T19:31:24.365160148Z,01HWBBD6ATGPDM6H8K3EZEWW6M,2024-04-25T19:31:24.365160148Z,100,2024-04-25T19:31:38.339523924Z,true,2024-04-25T19:31:38.345254665Z,4,2024-04-25T19:31:38.337839198Z
01HWBBVF2KNAKRWJ8X657JSK4A,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:31:24.371665947Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:31:24.371665947Z,01HWBBMREX5TKRY77D5J8W9AMM,2024-04-25T19:31:24.371665947Z,01HWBBMRHDMA1T7YZGNSK7PYJR,2024-04-25T19:31:24.371665947Z,01HWBBE7X3Q0WJACAXWEBXS224,2024-04-25T19:31:24.371665947Z,93,2024-04-25T19:31:37.785483255Z,true,2024-04-25T19:31:37.798460881Z,10,2024-04-25T19:31:37.783221486Z
01HWBBVF2SN34J3SA0X93G74HA,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:31:24.377167587Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:31:24.377167587Z,01HWBBMREX5TKRY77D5J8W9AMM,2024-04-25T19:31:24.377167587Z,01HWBBMRHDMA1T7YZGNSK7PYJR,2024-04-25T19:31:24.377167587Z,01HWBBEYK5K9SCEWQVXWEZF22H,2024-04-25T19:31:24.377167587Z,67,2024-04-25T19:31:30.510574478Z,true,2024-04-25T19:31:30.518391586Z,23,2024-04-25T19:31:30.507690476Z
01HWBBVF2Y3K1M768RVSZ1DVV7,01HWB9X77BHAF0PXNWMS2FET0R,2024-04-25T19:31:24.382880714Z,01HWB9X77MTXQ6W4YH9XZG7Y95,2024-04-25T19:31:24.382880714Z,01HWBBMREX5TKRY77D5J8W9AMM,2024-04-25T19:31:24.382880714Z,01HWBBMRHDMA1T7YZGNSK7PYJR,2024-04-25T19:31:24.382880714Z,01HWBBF8CZX669WEE4ERT37DMD,2024-04-25T19:31:24.382880714Z,100,2024-04-25T19:31:38.509280418Z,true,2024-04-25T19:31:38.512474684Z,34,2024-04-25T19:31:38.507930612Z
01HWBBVPVQJY0R9KYEFQZDN9C7,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:31:32.34351028Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:31:32.34351028Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:31:32.34351028Z,01HWBBHKAGWMKZJ352J4B04DRT,2024-04-25T19:31:32.34351028Z,01HWBB6RNVBVZ5FYZ703VJ703B,2024-04-25T19:31:32.34351028Z,69,2024-04-25T19:31:40.845986411Z,true,2024-04-25T19:31:40.844448357Z,67,2024-04-25T19:31:40.847847557Z
01HWBBVPVYCBVJ7WC4P2KWK90H,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:31:32.350845435Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:31:32.350845435Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:31:32.350845435Z,01HWBBHKAGWMKZJ352J4B04DRT,2024-04-25T19:31:32.350845435Z,01HWBB71RK3APRVKY8GC2YRCYY,2024-04-25T19:31:32.350845435Z,100,2024-04-25T19:32:02.152089529Z,true,2024-04-25T19:32:02.153208599Z,86,2024-04-25T19:32:02.15035504Z
01HWBBVPW5T3JA567PTZQ2T9V1,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:31:32.357371359Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:31:32.357371359Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:31:32.357371359Z,01HWBBHKAGWMKZJ352J4B04DRT,2024-04-25T19:31:32.357371359Z,01HWBB7WR1AY6378C9S40HE1S6,2024-04-25T19:31:32.357371359Z,74,2024-04-25T19:31:57.85972284Z,true,2024-04-25T19:31:57.855876041Z,73,2024-04-25T19:31:57.857910231Z
01HWBBVPWB7MFQS87SPBDR7FYC,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:31:32.363433805Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:31:32.363433805Z,01HWBBHK3YJ04ER2GVFTFXYTQZ,2024-04-25T19:31:32.363433805Z,01HWBBHKAGWMKZJ352J4B04DRT,2024-04-25T19:31:32.363433805Z,01HWBBCW10WZ1JNZ5GN5N8K9S6,2024-04-25T19:31:32.363433805Z,,,,,,
01HWBBWM9P2B2FJ8743QJZC945,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:02.486168517Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:02.486168517Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:32:02.486168517Z,01HWBBHK6FCGAGXNRY7TMM61E9,2024-04-25T19:32:02.486168517Z,01HWBB6RNVBVZ5FYZ703VJ703B,2024-04-25T19:32:02.486168517Z,,,,,,
01HWBBWM9XRRBER130GYHPY3RF,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:02.493816294Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:02.493816294Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:32:02.493816294Z,01HWBBHK6FCGAGXNRY7TMM61E9,2024-04-25T19:32:02.493816294Z,01HWBB71RK3APRVKY8GC2YRCYY,2024-04-25T19:32:02.493816294Z,,,,,,
01HWBBWMA56ZWP2NEHDT7Y0C1F,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:02.501231385Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:02.501231385Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:32:02.501231385Z,01HWBBHK6FCGAGXNRY7TMM61E9,2024-04-25T19:32:02.501231385Z,01HWBB7WR1AY6378C9S40HE1S6,2024-04-25T19:32:02.501231385Z,,,,,,
01HWBBWMABXHSS3A46673XF5RZ,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:02.50704876Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:02.50704876Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:32:02.50704876Z,01HWBBHK6FCGAGXNRY7TMM61E9,2024-04-25T19:32:02.50704876Z,01HWBBCW10WZ1JNZ5GN5N8K9S6,2024-04-25T19:32:02.50704876Z,,,,,,
01HWBBXHNEK7Q1P0KK3BQV3RF2,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:32.558514652Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:32.558514652Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:32:32.558514652Z,01HWBBHK6GTSCYJNG0YBVKDXF2,2024-04-25T19:32:32.558514652Z,01HWBB6RNVBVZ5FYZ703VJ703B,2024-04-25T19:32:32.558514652Z,74,2024-04-25T19:32:44.228965832Z,true,2024-04-25T19:32:44.227784632Z,69,2024-04-25T19:32:44.226164504Z
01HWBBXHNK5YARBCGZEM2B5HKV,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:32.564021886Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:32.564021886Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:32:32.564021886Z,01HWBBHK6GTSCYJNG0YBVKDXF2,2024-04-25T19:32:32.564021886Z,01HWBB71RK3APRVKY8GC2YRCYY,2024-04-25T19:32:32.564021886Z,100,2024-04-25T19:32:55.478356711Z,true,2024-04-25T19:32:55.480450916Z,95,2024-04-25T19:32:55.473291921Z
01HWBBXHNTCQD8M6HFBX86FSRM,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:32.570395856Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:32.570395856Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:32:32.570395856Z,01HWBBHK6GTSCYJNG0YBVKDXF2,2024-04-25T19:32:32.570395856Z,01HWBB7WR1AY6378C9S40HE1S6,2024-04-25T19:32:32.570395856Z,77,2024-04-25T19:32:41.05248297Z,true,2024-04-25T19:32:41.050938787Z,73,2024-04-25T19:32:41.053727016Z
01HWBBXHP1A8XZ5DFBXGKWY8SV,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:32.577416207Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:32.577416207Z,01HWBBHK3QDX6M3JGF29RX61KJ,2024-04-25T19:32:32.577416207Z,01HWBBHK6GTSCYJNG0YBVKDXF2,2024-04-25T19:32:32.577416207Z,01HWBBCW10WZ1JNZ5GN5N8K9S6,2024-04-25T19:32:32.577416207Z,87,2024-04-25T19:32:45.574818551Z,true,2024-04-25T19:32:45.57753971Z,82,2024-04-25T19:32:45.576318602Z
01HWBBY6BB3XNF4KCWK8703FE2,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.739532995Z,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.739532995Z,01HWBBY5VR9V4JARPDA56ZNGW5,2024-04-25T19:32:53.739532995Z,01HWBBY5YXKB4Z10H2D9VMAM9C,2024-04-25T19:32:53.739532995Z,01HWBBDRHAGEQMNEPMAK86XG2V,2024-04-25T19:32:53.739532995Z,,,,,,
01HWBBY6BJBKH4JV5N9HPGYPFM,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.74682771Z,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.74682771Z,01HWBBY5VR9V4JARPDA56ZNGW5,2024-04-25T19:32:53.74682771Z,01HWBBY5YXKB4Z10H2D9VMAM9C,2024-04-25T19:32:53.74682771Z,01HWBBFW5MKCA60CA861K57ZR2,2024-04-25T19:32:53.74682771Z,,,,,,
01HWBBY6BT4Z6K3E2KG7JTZDZS,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.754620502Z,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.754620502Z,01HWBBY5VR9V4JARPDA56ZNGW5,2024-04-25T19:32:53.754620502Z,01HWBBY5YXKB4Z10H2D9VMAM9C,2024-04-25T19:32:53.754620502Z,01HWBBFXDG0CHMGXA7GAQ764FM,2024-04-25T19:32:53.754620502Z,,,,,,
01HWBBY6BZAA8J883X0JH5JC7E,01HWBBDTQR13PDZE5MX04YB18Q,2024-04-25T19:32:53.7596904Z,01HWBBDTRBEF7YA4SAYZSD7XET,2024-04-25T19:32:53.7596904Z,01HWBBY5VR9V4JARPDA56ZNGW5,2024-04-25T19:32:53.7596904Z,01HWBBY5YXKB4Z10H2D9VMAM9C,2024-04-25T19:32:53.7596904Z,01HWBBFYDP8T97ZT52KJ936D62,2024-04-25T19:32:53.7596904Z,,,,,,
01HWBBY84TZHW9RJC8PG3P5PDS,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:55.578803811Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:55.578803811Z,01HWBBHK3SWTQJ1MSMEDMBD8EJ,2024-04-25T19:32:55.578803811Z,01HWBBHK708HFR1W03N4W42RS6,2024-04-25T19:32:55.578803811Z,01HWBB6RNVBVZ5FYZ703VJ703B,2024-04-25T19:32:55.578803811Z,,,,,,
01HWBBY852X0EQCXY84QJC3Z86,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:55.586676191Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:55.586676191Z,01HWBBHK3SWTQJ1MSMEDMBD8EJ,2024-04-25T19:32:55.586676191Z,01HWBBHK708HFR1W03N4W42RS6,2024-04-25T19:32:55.586676191Z,01HWBB71RK3APRVKY8GC2YRCYY,2024-04-25T19:32:55.586676191Z,,,,,,
01HWBBY8594G27RPEK9E3TDE8T,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:55.593979551Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:55.593979551Z,01HWBBHK3SWTQJ1MSMEDMBD8EJ,2024-04-25T19:32:55.593979551Z,01HWBBHK708HFR1W03N4W42RS6,2024-04-25T19:32:55.593979551Z,01HWBB7WR1AY6378C9S40HE1S6,2024-04-25T19:32:55.593979551Z,,,,,,
01HWBBY85H3X4AF07SMYQ8FC6X,01HWBB57EGDNMN6EC7YYZSSCQC,2024-04-25T19:32:55.601565973Z,01HWBB57EX2MG7FVTY8VN66GR3,2024-04-25T19:32:55.601565973Z,01HWBBHK3SWTQJ1MSMEDMBD8EJ,2024-04-25T19:32:55.601565973Z,01HWBBHK708HFR1W03N4W42RS6,2024-04-25T19:32:55.601565973Z,01HWBBCW10WZ1JNZ5GN5N8K9S6,2024-04-25T19:32:55.601565973Z,,,,,,
