id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JGJ9HSYJ2885BRNJ765MDTAQ,01JGJ91W6V8C9DH2MJ6H5G14S8,2025-01-02T01:19:48.178437745Z,30,2025-01-02T01:19:48.178437745Z,true,2025-01-02T01:20:48.422089226Z,01JGJ91W71P8SZ6D1PAER2PRBZ,2025-01-02T01:19:48.178437745Z,1,2025-01-02T01:19:48.178437745Z,true,2025-01-02T01:20:18.408117264Z,send,2025-01-02T01:19:48.178437745Z,01JGJ9HSRZWCM9VEHER3ZHYFE2,2025-01-02T01:19:48.178437745Z,true,2025-01-02T01:20:18.390438818Z,true,2025-01-02T01:20:18.421032439Z,01JGJ9HSWZR5X0E75HFDYJMGWD,2025-01-02T01:19:48.178437745Z
01JGJ9P1CSNBG3DGKJGN4TN2EK,01JGJ91VJB96BD050J4248JZJ3,2025-01-02T01:22:06.873772813Z,30,2025-01-02T01:22:06.873772813Z,false,2025-01-02T01:22:06.873772813Z,01JGJ91VJH075JR7FCHZ0ZNBRG,2025-01-02T01:22:06.873772813Z,1,2025-01-02T01:22:06.873772813Z,,,observe,2025-01-02T01:22:06.873772813Z,01JGJ9P19ZBQ06SM442Z881BRG,2025-01-02T01:22:06.873772813Z,false,2025-01-02T01:22:06.873772813Z,,,01JGJ9P1BGXNRZ5YWSCH6XNSDT,2025-01-02T01:22:06.873772813Z
01JGJ8SNQYMASHDJ0YJ6XH1Q07,01JGJ7Q38M5BAPANAG3C1DAXJB,2025-01-02T01:06:37.43862262Z,30,2025-01-02T01:06:37.43862262Z,true,2025-01-02T01:14:30.250291537Z,01JGJ7Q38SSSW9T0GHA4JNYXNP,2025-01-02T01:06:37.43862262Z,1,2025-01-02T01:06:37.43862262Z,true,2025-01-02T01:14:02.726312682Z,observe,2025-01-02T01:06:37.43862262Z,01JGJ8SNNCEQRJ9J2XPM3W8A3C,2025-01-02T01:06:37.43862262Z,true,2025-01-02T01:14:02.709629014Z,true,2025-01-02T01:14:02.733915173Z,01JGJ8SNQJACGFBX4E31T917AN,2025-01-02T01:06:37.43862262Z
01JGJ9BGZK4YQREZPJKSER8EF4,01JGJ7Q1TDDCFSCSJJK08YWG8D,2025-01-02T01:16:22.387605807Z,30,2025-01-02T01:16:22.387605807Z,true,2025-01-02T01:21:44.37939788Z,01JGJ7Q1TKQHEXHB6FKQWS62NY,2025-01-02T01:16:22.387605807Z,0,2025-01-02T01:16:22.387605807Z,true,2025-01-02T01:21:14.363692744Z,send,2025-01-02T01:16:22.387605807Z,01JGJ9BGY5X7VAGHYRKWF0VQTG,2025-01-02T01:16:22.387605807Z,true,2025-01-02T01:21:14.346466442Z,true,2025-01-02T01:21:14.371563236Z,01JGJ9BGYTVTPKYZ54WK0J0W0S,2025-01-02T01:16:22.387605807Z
01JGJ9BH1YENVXG0NZ8C02CZTW,01JGJ7Q1TDDCFSCSJJK08YWG8D,2025-01-02T01:16:22.462117432Z,30,2025-01-02T01:16:22.462117432Z,true,2025-01-02T01:18:32.432533505Z,01JGJ7Q1TKQHEXHB6FKQWS62NY,2025-01-02T01:16:22.462117432Z,1,2025-01-02T01:16:22.462117432Z,true,2025-01-02T01:18:20.020341286Z,observe,2025-01-02T01:16:22.462117432Z,01JGJ9BGY27C57BN2651FYDWMJ,2025-01-02T01:16:22.462117432Z,true,2025-01-02T01:18:20.001159182Z,true,2025-01-02T01:18:20.029262795Z,01JGJ9BGZET4CT8E5BF5Y1NEHD,2025-01-02T01:16:22.462117432Z
01JGJ9BH2FCP78FVWKEXEKM7P5,01JGJ7Q1TDDCFSCSJJK08YWG8D,2025-01-02T01:16:22.479630628Z,30,2025-01-02T01:16:22.479630628Z,true,2025-01-02T01:17:22.720070863Z,01JGJ7Q1TKQHEXHB6FKQWS62NY,2025-01-02T01:16:22.479630628Z,1,2025-01-02T01:16:22.479630628Z,true,2025-01-02T01:16:52.710698054Z,send,2025-01-02T01:16:22.479630628Z,01JGJ9BGY16AQVRZXYNNMYR14E,2025-01-02T01:16:22.479630628Z,true,2025-01-02T01:16:52.69334442Z,true,2025-01-02T01:16:52.717836912Z,01JGJ9BGZCKFJJXXPY0FT1ZH8M,2025-01-02T01:16:22.479630628Z
01JGJ9E6731YEXYMP4JBN36P62,01JGJ91WNR8EKXWD9252M85KH6,2025-01-02T01:17:49.667992003Z,30,2025-01-02T01:17:49.667992003Z,true,2025-01-02T01:20:20.124083505Z,01JGJ91WNX5F13GKCWNVF2J9RJ,2025-01-02T01:17:49.667992003Z,1,2025-01-02T01:17:49.667992003Z,true,2025-01-02T01:19:50.112435108Z,observe,2025-01-02T01:17:49.667992003Z,01JGJ9E65CPVXRC1XSVJHY625W,2025-01-02T01:17:49.667992003Z,true,2025-01-02T01:19:50.092848115Z,true,2025-01-02T01:19:50.121910322Z,01JGJ9E66MYQRT0DBV25TBQZ8H,2025-01-02T01:17:49.667992003Z
01JGJ9HSX6QBTA9PA3985T7FP9,01JGJ91W6V8C9DH2MJ6H5G14S8,2025-01-02T01:19:48.134092313Z,30,2025-01-02T01:19:48.134092313Z,false,2025-01-02T01:19:48.134092313Z,01JGJ91W71P8SZ6D1PAER2PRBZ,2025-01-02T01:19:48.134092313Z,0,2025-01-02T01:19:48.134092313Z,,,send,2025-01-02T01:19:48.134092313Z,01JGJ9HSS3PWC7Y9X6CFQ80WRJ,2025-01-02T01:19:48.134092313Z,false,2025-01-02T01:19:48.134092313Z,,,01JGJ9HST9B4X5MGV4FB7CSY1Z,2025-01-02T01:19:48.134092313Z
01JGJ9P1B27VZ3ZF3SKN84J58P,01JGJ91VJB96BD050J4248JZJ3,2025-01-02T01:22:06.818277204Z,30,2025-01-02T01:22:06.818277204Z,false,2025-01-02T01:22:06.818277204Z,01JGJ91VJH075JR7FCHZ0ZNBRG,2025-01-02T01:22:06.818277204Z,0,2025-01-02T01:22:06.818277204Z,,,send,2025-01-02T01:22:06.818277204Z,01JGJ9P19V20CASHA39KS3FYMN,2025-01-02T01:22:06.818277204Z,false,2025-01-02T01:22:06.818277204Z,,,01JGJ9P1A86PF9GVQRMQE556YR,2025-01-02T01:22:06.818277204Z
01JGJ8SNTDA4V91M4BFQRBDRK2,01JGJ7Q38M5BAPANAG3C1DAXJB,2025-01-02T01:06:37.517598285Z,30,2025-01-02T01:06:37.517598285Z,true,2025-01-02T01:12:35.250189345Z,01JGJ7Q38SSSW9T0GHA4JNYXNP,2025-01-02T01:06:37.517598285Z,1,2025-01-02T01:06:37.517598285Z,true,2025-01-02T01:12:10.62197419Z,observe,2025-01-02T01:06:37.517598285Z,01JGJ8SNNDNDCA93J3P1S9SPH4,2025-01-02T01:06:37.517598285Z,true,2025-01-02T01:12:10.60351549Z,true,2025-01-02T01:12:10.630476782Z,01JGJ8SNRG518A4AV0CXBAD4S2,2025-01-02T01:06:37.517598285Z
01JGJ9BH15XMM12Q5YDCAA4NJK,01JGJ7Q1TDDCFSCSJJK08YWG8D,2025-01-02T01:16:22.437502591Z,30,2025-01-02T01:16:22.437502591Z,true,2025-01-02T01:20:29.579303723Z,01JGJ7Q1TKQHEXHB6FKQWS62NY,2025-01-02T01:16:22.437502591Z,1,2025-01-02T01:16:22.437502591Z,true,2025-01-02T01:20:00.092443139Z,observe,2025-01-02T01:16:22.437502591Z,01JGJ9BGY6QCGQ76GHZ6N6X372,2025-01-02T01:16:22.437502591Z,true,2025-01-02T01:20:00.072994103Z,true,2025-01-02T01:20:00.100016345Z,01JGJ9BH0GCK704A8FWXJT7DA0,2025-01-02T01:16:22.437502591Z
01JGJ9E66HWJ031KCPY7NWKE9E,01JGJ91WNR8EKXWD9252M85KH6,2025-01-02T01:17:49.649571393Z,30,2025-01-02T01:17:49.649571393Z,false,2025-01-02T01:17:49.649571393Z,01JGJ91WNX5F13GKCWNVF2J9RJ,2025-01-02T01:17:49.649571393Z,0,2025-01-02T01:17:49.649571393Z,,,send,2025-01-02T01:17:49.649571393Z,01JGJ9E65GAXVC12TB0VBP7NQ8,2025-01-02T01:17:49.649571393Z,false,2025-01-02T01:17:49.649571393Z,,,01JGJ9E661SW3XCVB69Y1JDGCB,2025-01-02T01:17:49.649571393Z
01JGJ9E685J0BE6KE7SC8FW2MJ,01JGJ91WNR8EKXWD9252M85KH6,2025-01-02T01:17:49.701112778Z,30,2025-01-02T01:17:49.701112778Z,true,2025-01-02T01:19:20.004916687Z,01JGJ91WNX5F13GKCWNVF2J9RJ,2025-01-02T01:17:49.701112778Z,2,2025-01-02T01:17:49.701112778Z,true,2025-01-02T01:18:49.992625515Z,observe,2025-01-02T01:17:49.701112778Z,01JGJ9E65B4XGAAF0TXPZHW1H8,2025-01-02T01:17:49.701112778Z,true,2025-01-02T01:18:49.971165374Z,true,2025-01-02T01:18:50.003566875Z,01JGJ9E67F6HC3X2GKM38H6SGA,2025-01-02T01:17:49.701112778Z
01JGJ9P1CM9TN3ZD47PMDEC1RA,01JGJ91VJB96BD050J4248JZJ3,2025-01-02T01:22:06.868067489Z,30,2025-01-02T01:22:06.868067489Z,false,2025-01-02T01:22:06.868067489Z,01JGJ91VJH075JR7FCHZ0ZNBRG,2025-01-02T01:22:06.868067489Z,0,2025-01-02T01:22:06.868067489Z,,,send,2025-01-02T01:22:06.868067489Z,01JGJ9P19X5MVVW6D8KMK43NN5,2025-01-02T01:22:06.868067489Z,false,2025-01-02T01:22:06.868067489Z,,,01JGJ9P1AY0BNQZJQE7A57E42Z,2025-01-02T01:22:06.868067489Z
01JGJ9P1ENNM18CMZDNN1E1AD7,01JGJ91VJB96BD050J4248JZJ3,2025-01-02T01:22:06.933948231Z,30,2025-01-02T01:22:06.933948231Z,false,2025-01-02T01:22:06.933948231Z,01JGJ91VJH075JR7FCHZ0ZNBRG,2025-01-02T01:22:06.933948231Z,2,2025-01-02T01:22:06.933948231Z,,,observe,2025-01-02T01:22:06.933948231Z,01JGJ9P19S5H7TNT4C9M377B1Q,2025-01-02T01:22:06.933948231Z,false,2025-01-02T01:22:06.933948231Z,,,01JGJ9P1DYK03Z8TPZVTBXPHEQ,2025-01-02T01:22:06.933948231Z
01JGJ8SNTQ7Z466W4BH38ESWM3,01JGJ7Q38M5BAPANAG3C1DAXJB,2025-01-02T01:06:37.527646428Z,30,2025-01-02T01:06:37.527646428Z,true,2025-01-02T01:07:37.786245022Z,01JGJ7Q38SSSW9T0GHA4JNYXNP,2025-01-02T01:06:37.527646428Z,1,2025-01-02T01:06:37.527646428Z,true,2025-01-02T01:07:07.774369144Z,send,2025-01-02T01:06:37.527646428Z,01JGJ8SNN5KWVQ3EPBJQ0HWT6E,2025-01-02T01:06:37.527646428Z,true,2025-01-02T01:07:07.759353738Z,true,2025-01-02T01:07:07.782675481Z,01JGJ8SNPFK3VJMBDXWY4JF0R1,2025-01-02T01:06:37.527646428Z
01JGJ9BGZG02JM03R71RRRZRTD,01JGJ7Q1TDDCFSCSJJK08YWG8D,2025-01-02T01:16:22.384950965Z,30,2025-01-02T01:16:22.384950965Z,true,2025-01-02T01:19:02.513533908Z,01JGJ7Q1TKQHEXHB6FKQWS62NY,2025-01-02T01:16:22.384950965Z,0,2025-01-02T01:16:22.384950965Z,true,2025-01-02T01:18:32.502442085Z,send,2025-01-02T01:16:22.384950965Z,01JGJ9BGY4N0Y0DZH7SX36AVQE,2025-01-02T01:16:22.384950965Z,true,2025-01-02T01:18:32.47998221Z,true,2025-01-02T01:18:32.5105864Z,01JGJ9BGYQ49XFA3WEXFDJKAGG,2025-01-02T01:16:22.384950965Z
01JGJ9BH0W889V5Q4F173R5R67,01JGJ7Q1TDDCFSCSJJK08YWG8D,2025-01-02T01:16:22.428095853Z,30,2025-01-02T01:16:22.428095853Z,true,2025-01-02T01:21:14.299089445Z,01JGJ7Q1TKQHEXHB6FKQWS62NY,2025-01-02T01:16:22.428095853Z,1,2025-01-02T01:16:22.428095853Z,true,2025-01-02T01:20:59.690595128Z,observe,2025-01-02T01:16:22.428095853Z,01JGJ9BGY5X7VAGHYRMA6CZV8X,2025-01-02T01:16:22.428095853Z,true,2025-01-02T01:20:59.670391915Z,true,2025-01-02T01:20:59.703777281Z,01JGJ9BGZT2FP1AW83ADDGR5S7,2025-01-02T01:16:22.428095853Z
01JGJ9HSX0Y2VQY05Y2ZYE5B6Z,01JGJ91W6V8C9DH2MJ6H5G14S8,2025-01-02T01:19:48.128922654Z,30,2025-01-02T01:19:48.128922654Z,true,2025-01-02T01:22:10.732685709Z,01JGJ91W71P8SZ6D1PAER2PRBZ,2025-01-02T01:19:48.128922654Z,1,2025-01-02T01:19:48.128922654Z,true,2025-01-02T01:21:48.595577901Z,observe,2025-01-02T01:19:48.128922654Z,01JGJ9HSS1PVQ5KE08DM4AP4ZK,2025-01-02T01:19:48.128922654Z,true,2025-01-02T01:21:48.575157141Z,true,2025-01-02T01:21:48.604930774Z,01JGJ9HSTG3S0NJYE7VP89Y76G,2025-01-02T01:19:48.128922654Z
01JGJ9HSXN3PXD1PMTFG8QPJY0,01JGJ91W6V8C9DH2MJ6H5G14S8,2025-01-02T01:19:48.149839243Z,30,2025-01-02T01:19:48.149839243Z,false,2025-01-02T01:19:48.149839243Z,01JGJ91W71P8SZ6D1PAER2PRBZ,2025-01-02T01:19:48.149839243Z,0,2025-01-02T01:19:48.149839243Z,,,send,2025-01-02T01:19:48.149839243Z,01JGJ9HSS2BP9EP3CB4V8CZYAZ,2025-01-02T01:19:48.149839243Z,false,2025-01-02T01:19:48.149839243Z,,,01JGJ9HST72D118FFX2TNZFK04,2025-01-02T01:19:48.149839243Z
01JGJ9P1E9SPQN4SZM24SJHGMR,01JGJ91VJB96BD050J4248JZJ3,2025-01-02T01:22:06.921652688Z,30,2025-01-02T01:22:06.921652688Z,false,2025-01-02T01:22:06.921652688Z,01JGJ91VJH075JR7FCHZ0ZNBRG,2025-01-02T01:22:06.921652688Z,0,2025-01-02T01:22:06.921652688Z,,,send,2025-01-02T01:22:06.921652688Z,01JGJ9P19WD4J4K07D375YFMC4,2025-01-02T01:22:06.921652688Z,false,2025-01-02T01:22:06.921652688Z,,,01JGJ9P1AZAPR3F7NNEN2ZC3TC,2025-01-02T01:22:06.921652688Z
01JGJ9HSTNGN6EY46RH42Q76MQ,01JGJ91W6V8C9DH2MJ6H5G14S8,2025-01-02T01:19:48.053659004Z,30,2025-01-02T01:19:48.053659004Z,false,2025-01-02T01:19:48.053659004Z,01JGJ91W71P8SZ6D1PAER2PRBZ,2025-01-02T01:19:48.053659004Z,0,2025-01-02T01:19:48.053659004Z,,,send,2025-01-02T01:19:48.053659004Z,01JGJ9HSS52T8QG031P8ZK9TKF,2025-01-02T01:19:48.053659004Z,false,2025-01-02T01:19:48.053659004Z,,,01JGJ9HSSQG2W9RVPS3WJ6J45B,2025-01-02T01:19:48.053659004Z
01JGJ9HSX0Y2VQY05Y2AGR0SK9,01JGJ91W6V8C9DH2MJ6H5G14S8,2025-01-02T01:19:48.128037765Z,30,2025-01-02T01:19:48.128037765Z,true,2025-01-02T01:21:48.567708811Z,01JGJ91W71P8SZ6D1PAER2PRBZ,2025-01-02T01:19:48.128037765Z,0,2025-01-02T01:19:48.128037765Z,true,2025-01-02T01:21:18.55668265Z,send,2025-01-02T01:19:48.128037765Z,01JGJ9HSS1PVQ5KE08DM4AP4ZK,2025-01-02T01:19:48.128037765Z,true,2025-01-02T01:21:18.53744229Z,true,2025-01-02T01:21:18.565630332Z,01JGJ9HSSXHHTJQ6MSPQCF0674,2025-01-02T01:19:48.128037765Z
