id,name,nameLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,start,startLastChangedAt,initialized,initializedLastChangedAt,duration,durationLastChangedAt,roundID,roundIDLastChangedAt,index,indexLastChangedAt,timerID,timerIDLastChangedAt,started,startedLastChangedAt
01HW6HXS1FZXJQAZSQF3NH69V8,send,2024-04-23T22:41:19.408018738Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.408018738Z,true,2024-04-23T22:51:12.326584255Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.408018738Z,true,2024-04-23T22:50:41.423443143Z,true,2024-04-23T22:50:42.095520741Z,30,2024-04-23T22:41:19.408018738Z,01HW6HXR59AB2K4FSW8BNKZKZR,2024-04-23T22:41:19.408018738Z,0,2024-04-23T22:41:19.408018738Z,01HW6HXRB50WT6G1NGZZZ6VAFW,2024-04-23T22:41:19.408018738Z,true,2024-04-23T22:50:42.322088698Z
01HW6HXS29VTKWGNGB3AS3H92M,send,2024-04-23T22:41:19.433227363Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.433227363Z,true,2024-04-23T22:48:07.176438083Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.433227363Z,true,2024-04-23T22:47:36.954462514Z,true,2024-04-23T22:47:37.110087164Z,30,2024-04-23T22:41:19.433227363Z,01HW6HXR4SPF5V3R1W7CPHE9YF,2024-04-23T22:41:19.433227363Z,0,2024-04-23T22:41:19.433227363Z,01HW6HXRBKRJH3TKAHPJ7Z23MB,2024-04-23T22:41:19.433227363Z,true,2024-04-23T22:47:37.171376253Z
01HW6HXS2NDBD2R95XPCJ1XP1E,send,2024-04-23T22:41:19.446005349Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.446005349Z,true,2024-04-23T22:49:08.766986635Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.446005349Z,true,2024-04-23T22:48:38.463099794Z,true,2024-04-23T22:48:38.632249419Z,30,2024-04-23T22:41:19.446005349Z,01HW6HXR5R44VTVV11ZAZE634S,2024-04-23T22:41:19.446005349Z,0,2024-04-23T22:41:19.446005349Z,01HW6HXRDEY1CT70F233ZFW4RY,2024-04-23T22:41:19.446005349Z,true,2024-04-23T22:48:38.695281421Z
01HW6HXS446E0TKFJTXXX83ERY,send,2024-04-23T22:41:19.492671547Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.492671547Z,true,2024-04-23T22:53:16.385455515Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.492671547Z,true,2024-04-23T22:52:46.01783472Z,true,2024-04-23T22:52:46.306754171Z,30,2024-04-23T22:41:19.492671547Z,01HW6HXR760CFV1RQVRY0QF82Y,2024-04-23T22:41:19.492671547Z,0,2024-04-23T22:41:19.492671547Z,01HW6HXRH8HJWXMF2KZKNHA0Q0,2024-04-23T22:41:19.492671547Z,true,2024-04-23T22:52:46.379984756Z
01HW6HXS8MZRCMRAYS22Y4CZ8K,observe,2024-04-23T22:41:19.636351873Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.636351873Z,true,2024-04-23T22:42:21.502958384Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.636351873Z,true,2024-04-23T22:41:51.303645263Z,true,2024-04-23T22:41:51.431729327Z,30,2024-04-23T22:41:19.636351873Z,01HW6HXR1QCH0J7HM22JYE58QZ,2024-04-23T22:41:19.636351873Z,1,2024-04-23T22:41:19.636351873Z,01HW6HXRKHT7HPCHGCVHGG4SPV,2024-04-23T22:41:19.636351873Z,true,2024-04-23T22:41:51.497183233Z
01HW6HXSAKPV4WAK6K5Q60NMJK,observe,2024-04-23T22:41:19.699081113Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.699081113Z,true,2024-04-23T22:43:24.926527175Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.699081113Z,true,2024-04-23T22:42:52.395777813Z,true,2024-04-23T22:42:52.692750175Z,30,2024-04-23T22:41:19.699081113Z,01HW6HXR2MEV0Y3TFF5WFF1C7N,2024-04-23T22:41:19.699081113Z,1,2024-04-23T22:41:19.699081113Z,01HW6HXRM0NKEXM3EBD5QPZ7H0,2024-04-23T22:41:19.699081113Z,true,2024-04-23T22:42:52.754671362Z
01HW6HXSC4FZM83QQYVRNYZREW,observe,2024-04-23T22:41:19.748535307Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.748535307Z,true,2024-04-23T22:44:26.881653596Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.748535307Z,true,2024-04-23T22:43:56.443461503Z,true,2024-04-23T22:43:56.807473026Z,30,2024-04-23T22:41:19.748535307Z,01HW6HXR2509J99P66JJ067R5Z,2024-04-23T22:41:19.748535307Z,1,2024-04-23T22:41:19.748535307Z,01HW6HXRM0NKEXM3EBD5VX9KFG,2024-04-23T22:41:19.748535307Z,true,2024-04-23T22:43:56.877556936Z
01HW6HXSDGG7JN58SGSPST6WHF,observe,2024-04-23T22:41:19.792874415Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.792874415Z,true,2024-04-23T22:45:27.896538349Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.792874415Z,true,2024-04-23T22:44:57.651073223Z,true,2024-04-23T22:44:57.831956274Z,30,2024-04-23T22:41:19.792874415Z,01HW6HXR330ZPCJFQNT8NNFQDP,2024-04-23T22:41:19.792874415Z,1,2024-04-23T22:41:19.792874415Z,01HW6HXRPATMBKG0KDERKNW6PH,2024-04-23T22:41:19.792874415Z,true,2024-04-23T22:44:57.883358923Z
01HW6HXSF5KCHPJBDRA0V36AVY,observe,2024-04-23T22:41:19.845449964Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.845449964Z,true,2024-04-23T22:50:40.514303868Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.845449964Z,true,2024-04-23T22:50:10.119635088Z,true,2024-04-23T22:50:10.306841292Z,30,2024-04-23T22:41:19.845449964Z,01HW6HXR3X31JRVAQX9FHZ322W,2024-04-23T22:41:19.845449964Z,1,2024-04-23T22:41:19.845449964Z,01HW6HXRPATMBKG0KDEW2S5Q8Q,2024-04-23T22:41:19.845449964Z,true,2024-04-23T22:50:10.423540493Z
01HW6HXSGWHW37RJ428T45KEX6,observe,2024-04-23T22:41:19.900992707Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.900992707Z,true,2024-04-23T22:47:36.601790571Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.900992707Z,true,2024-04-23T22:47:06.306329971Z,true,2024-04-23T22:47:06.532243987Z,30,2024-04-23T22:41:19.900992707Z,01HW6HXR4BM9Q7YT1K7BSX2QJC,2024-04-23T22:41:19.900992707Z,1,2024-04-23T22:41:19.900992707Z,01HW6HXRPATMBKG0KDEXBS1D7P,2024-04-23T22:41:19.900992707Z,true,2024-04-23T22:47:06.597646538Z
01HW6HXSJM3JAHJXJWH60W0X46,observe,2024-04-23T22:41:19.956974874Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:19.956974874Z,true,2024-04-23T22:51:42.706347035Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:19.956974874Z,true,2024-04-23T22:51:12.407084415Z,true,2024-04-23T22:51:12.622667446Z,30,2024-04-23T22:41:19.956974874Z,01HW6HXR59AB2K4FSW8BNKZKZR,2024-04-23T22:41:19.956974874Z,1,2024-04-23T22:41:19.956974874Z,01HW6HXRPR4YHHD7STJP1MHK5P,2024-04-23T22:41:19.956974874Z,true,2024-04-23T22:51:12.702139724Z
01HW6HXSMMD18WGKX4TP4FMWHC,observe,2024-04-23T22:41:20.020820715Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:20.020820715Z,true,2024-04-23T22:48:37.751191546Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:20.020820715Z,true,2024-04-23T22:48:07.279539527Z,true,2024-04-23T22:48:07.604181563Z,30,2024-04-23T22:41:20.020820715Z,01HW6HXR4SPF5V3R1W7CPHE9YF,2024-04-23T22:41:20.020820715Z,1,2024-04-23T22:41:20.020820715Z,01HW6HXRQ8Z4EY8C00HNBAAHKX,2024-04-23T22:41:20.020820715Z,true,2024-04-23T22:48:07.698900624Z
01HW6HXSNAZKA3MWBH11KP9JB6,observe,2024-04-23T22:41:20.042467244Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:20.042467244Z,true,2024-04-23T22:49:39.177763483Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:20.042467244Z,true,2024-04-23T22:49:08.868144871Z,true,2024-04-23T22:49:09.10334138Z,30,2024-04-23T22:41:20.042467244Z,01HW6HXR5R44VTVV11ZAZE634S,2024-04-23T22:41:20.042467244Z,1,2024-04-23T22:41:20.042467244Z,01HW6HXRQRKWA0B1MYMA8E8PMS,2024-04-23T22:41:20.042467244Z,true,2024-04-23T22:49:09.17429497Z
01HW6HXSR1RCTDQ7P1MXQT2GFD,send,2024-04-23T22:41:20.129099615Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:20.129099615Z,true,2024-04-23T22:52:14.020910911Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:20.129099615Z,true,2024-04-23T22:51:43.479373623Z,true,2024-04-23T22:51:43.841226906Z,30,2024-04-23T22:41:20.129099615Z,01HW6HXRGB5R87FRQ156PKHDK5,2024-04-23T22:41:20.129099615Z,0,2024-04-23T22:41:20.129099615Z,01HW6HXRQRKWA0B1MYMCFEHCYN,2024-04-23T22:41:20.129099615Z,true,2024-04-23T22:51:43.959711003Z
01HW6HXSRVRK1TYYCZ64MKZB2Z,observe,2024-04-23T22:41:20.155207411Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:20.155207411Z,true,2024-04-23T22:53:47.848339311Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:20.155207411Z,true,2024-04-23T22:53:16.463537456Z,true,2024-04-23T22:53:16.667436465Z,30,2024-04-23T22:41:20.155207411Z,01HW6HXR760CFV1RQVRY0QF82Y,2024-04-23T22:41:20.155207411Z,1,2024-04-23T22:41:20.155207411Z,01HW6HXRSVWM441MA9JKF2YYHH,2024-04-23T22:41:20.155207411Z,true,2024-04-23T22:53:16.740156297Z
01HW6HXTC59EBY5NC7N8XEG2WZ,observe,2024-04-23T22:41:20.773459418Z,01HW6F51P4JYQR6N4R4Z44WMBR,2024-04-23T22:41:20.773459418Z,true,2024-04-23T22:52:45.501627927Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:41:20.773459418Z,true,2024-04-23T22:52:14.202750184Z,true,2024-04-23T22:52:15.14522383Z,30,2024-04-23T22:41:20.773459418Z,01HW6HXRGB5R87FRQ156PKHDK5,2024-04-23T22:41:20.773459418Z,1,2024-04-23T22:41:20.773459418Z,01HW6HXS3G7E9Z5TY39V4BTVX1,2024-04-23T22:41:20.773459418Z,true,2024-04-23T22:52:15.497105899Z
01HW6HZYFR6FB10PVK6KQRQ5HS,send,2024-04-23T22:42:30.520465318Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.520465318Z,true,2024-04-23T22:53:38.961273Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.520465318Z,true,2024-04-23T22:53:07.658183479Z,true,2024-04-23T22:53:08.237751054Z,30,2024-04-23T22:42:30.520465318Z,01HW6HZXS0TWM78CGKYB4ZX2PF,2024-04-23T22:42:30.520465318Z,0,2024-04-23T22:42:30.520465318Z,01HW6HZY6QV88A3Y79D9R7CEP2,2024-04-23T22:42:30.520465318Z,true,2024-04-23T22:53:08.379977221Z
01HW6HZYGKX8B0SBQCXSDG9TW8,observe,2024-04-23T22:42:30.547269438Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.547269438Z,true,2024-04-23T22:54:14.546734746Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.547269438Z,true,2024-04-23T22:53:39.610860275Z,true,2024-04-23T22:53:42.198282322Z,30,2024-04-23T22:42:30.547269438Z,01HW6HZXS0TWM78CGKYB4ZX2PF,2024-04-23T22:42:30.547269438Z,1,2024-04-23T22:42:30.547269438Z,01HW6HZYEHNHHMT56TSPNB7T6G,2024-04-23T22:42:30.547269438Z,true,2024-04-23T22:53:44.064524854Z
01HW6HZYJT4H7JGDACQ5CY58B0,send,2024-04-23T22:42:30.618796229Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.618796229Z,true,2024-04-23T22:43:04.301662437Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.618796229Z,true,2024-04-23T22:42:34.053473601Z,true,2024-04-23T22:42:34.228669129Z,30,2024-04-23T22:42:30.618796229Z,01HW6HZXKHA89P5XTWH0M0G3EP,2024-04-23T22:42:30.618796229Z,0,2024-04-23T22:42:30.618796229Z,01HW6HZXV25YJMPGF6A8WTX55N,2024-04-23T22:42:30.618796229Z,true,2024-04-23T22:42:34.297619553Z
01HW6HZYK9X6H3GTPHTMR7AVG0,send,2024-04-23T22:42:30.633490788Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.633490788Z,true,2024-04-23T22:44:07.258424373Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.633490788Z,true,2024-04-23T22:43:36.00440919Z,true,2024-04-23T22:43:37.147278499Z,30,2024-04-23T22:42:30.633490788Z,01HW6HZXM3RP1J5N45YSBY6MH1,2024-04-23T22:42:30.633490788Z,0,2024-04-23T22:42:30.633490788Z,01HW6HZXV25YJMPGF6A9CZESMH,2024-04-23T22:42:30.633490788Z,true,2024-04-23T22:43:37.234347285Z
01HW6HZYMMZGCDS8QN8JQA6CXY,send,2024-04-23T22:42:30.677039943Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.677039943Z,true,2024-04-23T22:45:08.690851029Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.677039943Z,true,2024-04-23T22:44:37.789524728Z,true,2024-04-23T22:44:38.61307478Z,30,2024-04-23T22:42:30.677039943Z,01HW6HZXMK9D63D76YGX5EDV4K,2024-04-23T22:42:30.677039943Z,0,2024-04-23T22:42:30.677039943Z,01HW6HZXVH2B16Y4QAWJ09CSGB,2024-04-23T22:42:30.677039943Z,true,2024-04-23T22:44:38.659016287Z
01HW6HZYNKREB5D0G63AS4VVDQ,send,2024-04-23T22:42:30.707641564Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.707641564Z,true,2024-04-23T22:46:08.112471763Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.707641564Z,true,2024-04-23T22:45:37.100686207Z,true,2024-04-23T22:45:37.769761349Z,30,2024-04-23T22:42:30.707641564Z,01HW6HZXN68Y37QMA50V4E40MQ,2024-04-23T22:42:30.707641564Z,0,2024-04-23T22:42:30.707641564Z,01HW6HZXW2MBTQB5YHHYT3DGBX,2024-04-23T22:42:30.707641564Z,true,2024-04-23T22:45:38.050873889Z
01HW6HZYP39DHVXYSC61JFS82S,send,2024-04-23T22:42:30.723078274Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.723078274Z,true,2024-04-23T22:47:14.172640919Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.723078274Z,true,2024-04-23T22:46:42.608815787Z,true,2024-04-23T22:46:43.687477151Z,30,2024-04-23T22:42:30.723078274Z,01HW6HZXNQ0SD7DRHRKEPF7470,2024-04-23T22:42:30.723078274Z,0,2024-04-23T22:42:30.723078274Z,01HW6HZXWHX2B1T03RBN7Z1EFE,2024-04-23T22:42:30.723078274Z,true,2024-04-23T22:46:44.115668228Z
01HW6HZYQDHPNH9E2BJWWH3WN0,send,2024-04-23T22:42:30.765808132Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.765808132Z,true,2024-04-23T22:52:29.720471989Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.765808132Z,true,2024-04-23T22:51:59.240313488Z,true,2024-04-23T22:51:59.641548679Z,30,2024-04-23T22:42:30.765808132Z,01HW6HZXP8M2G7WJT553F86F9N,2024-04-23T22:42:30.765808132Z,0,2024-04-23T22:42:30.765808132Z,01HW6HZXXHFSHFWHSNG5QZB23Y,2024-04-23T22:42:30.765808132Z,true,2024-04-23T22:51:59.716098568Z
01HW6HZYQWCB7AX254QEMKDZ8H,send,2024-04-23T22:42:30.780474238Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.780474238Z,true,2024-04-23T22:51:28.02632254Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.780474238Z,true,2024-04-23T22:50:57.621272537Z,true,2024-04-23T22:50:57.824779862Z,30,2024-04-23T22:42:30.780474238Z,01HW6HZXPVDCE12186A3DAWZAA,2024-04-23T22:42:30.780474238Z,0,2024-04-23T22:42:30.780474238Z,01HW6HZY0APW0AYJWC8TKMAW41,2024-04-23T22:42:30.780474238Z,true,2024-04-23T22:50:57.893372288Z
01HW6HZYS6VADJA51YMGE04AXM,send,2024-04-23T22:42:30.82292824Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.82292824Z,true,2024-04-23T22:48:18.786844731Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.82292824Z,true,2024-04-23T22:47:47.359515316Z,true,2024-04-23T22:47:48.267111171Z,30,2024-04-23T22:42:30.82292824Z,01HW6HZXQD8TSDJKDZZVA78C9Q,2024-04-23T22:42:30.82292824Z,0,2024-04-23T22:42:30.82292824Z,01HW6HZY2ASMGS592MBQQTT301,2024-04-23T22:42:30.82292824Z,true,2024-04-23T22:47:48.482205275Z
01HW6HZYT207C9SC8MNJD1TDPQ,send,2024-04-23T22:42:30.850951128Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.850951128Z,true,2024-04-23T22:49:23.488281982Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.850951128Z,true,2024-04-23T22:48:52.671498254Z,true,2024-04-23T22:48:53.011893105Z,30,2024-04-23T22:42:30.850951128Z,01HW6HZXQY59Z2TYZDA64GE1Y4,2024-04-23T22:42:30.850951128Z,0,2024-04-23T22:42:30.850951128Z,01HW6HZY48NB4Q1VY8GJ56SA2D,2024-04-23T22:42:30.850951128Z,true,2024-04-23T22:48:53.088903021Z
01HW6HZYTY7619EDAXTJ0C3B4V,send,2024-04-23T22:42:30.878885927Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.878885927Z,true,2024-04-23T22:50:26.603343532Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.878885927Z,true,2024-04-23T22:49:55.559375439Z,true,2024-04-23T22:49:56.450833073Z,30,2024-04-23T22:42:30.878885927Z,01HW6HZXRFBBC6METKMKMEETXR,2024-04-23T22:42:30.878885927Z,0,2024-04-23T22:42:30.878885927Z,01HW6HZY5R6KN0NRT96FFY0VGF,2024-04-23T22:42:30.878885927Z,true,2024-04-23T22:49:56.588303222Z
01HW6HZYVTJHJ2G9ENC2JVSF5F,send,2024-04-23T22:42:30.906914461Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:30.906914461Z,true,2024-04-23T22:54:49.769861805Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:30.906914461Z,true,2024-04-23T22:54:18.032310193Z,true,2024-04-23T22:54:18.914625397Z,30,2024-04-23T22:42:30.906914461Z,01HW6HZXSFMB82EVJ436A0M02C,2024-04-23T22:42:30.906914461Z,0,2024-04-23T22:42:30.906914461Z,01HW6HZY9AGH10FSRGEXH25K3J,2024-04-23T22:42:30.906914461Z,true,2024-04-23T22:54:19.134508347Z
01HW6HZZ087NEVTW0Y21W9DHER,observe,2024-04-23T22:42:31.048804705Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.048804705Z,true,2024-04-23T22:43:35.616618073Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.048804705Z,true,2024-04-23T22:43:04.347349103Z,true,2024-04-23T22:43:04.66328305Z,30,2024-04-23T22:42:31.048804705Z,01HW6HZXKHA89P5XTWH0M0G3EP,2024-04-23T22:42:31.048804705Z,1,2024-04-23T22:42:31.048804705Z,01HW6HZYCFVC02QPV4B2FC1QWE,2024-04-23T22:42:31.048804705Z,true,2024-04-23T22:43:05.571838065Z
01HW6HZZ0R4ECPDG6T3EZEC2V4,observe,2024-04-23T22:42:31.064470027Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.064470027Z,true,2024-04-23T22:44:37.504273054Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.064470027Z,true,2024-04-23T22:44:07.312602156Z,true,2024-04-23T22:44:07.439645382Z,30,2024-04-23T22:42:31.064470027Z,01HW6HZXM3RP1J5N45YSBY6MH1,2024-04-23T22:42:31.064470027Z,1,2024-04-23T22:42:31.064470027Z,01HW6HZYCFVC02QPV4B1A3BGT6,2024-04-23T22:42:31.064470027Z,true,2024-04-23T22:44:07.483308557Z
01HW6HZZ4P6RA2QGZHSP05X8KC,observe,2024-04-23T22:42:31.190645098Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.190645098Z,true,2024-04-23T22:45:28.888240211Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.190645098Z,true,2024-04-23T22:45:08.756578686Z,true,2024-04-23T22:45:08.942687106Z,30,2024-04-23T22:42:31.190645098Z,01HW6HZXMK9D63D76YGX5EDV4K,2024-04-23T22:42:31.190645098Z,1,2024-04-23T22:42:31.190645098Z,01HW6HZYCY9D7600RZDDEMJ4XA,2024-04-23T22:42:31.190645098Z,true,2024-04-23T22:45:08.999620351Z
01HW6HZZ6M8A3Y2KH7300HVWXZ,observe,2024-04-23T22:42:31.252986003Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.252986003Z,true,2024-04-23T22:46:40.525939264Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.252986003Z,true,2024-04-23T22:46:08.167645058Z,true,2024-04-23T22:46:08.344201872Z,30,2024-04-23T22:42:31.252986003Z,01HW6HZXN68Y37QMA50V4E40MQ,2024-04-23T22:42:31.252986003Z,1,2024-04-23T22:42:31.252986003Z,01HW6HZYDDA3A05PQKBBX0QP9X,2024-04-23T22:42:31.252986003Z,true,2024-04-23T22:46:08.516113097Z
01HW6HZZ75YT7HZDY45XNR4DKM,observe,2024-04-23T22:42:31.269320897Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.269320897Z,true,2024-04-23T22:47:45.80334808Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.269320897Z,true,2024-04-23T22:47:14.232208822Z,true,2024-04-23T22:47:14.441361634Z,30,2024-04-23T22:42:31.269320897Z,01HW6HZXNQ0SD7DRHRKEPF7470,2024-04-23T22:42:31.269320897Z,1,2024-04-23T22:42:31.269320897Z,01HW6HZYDYWJBRFMP567PF6YMJ,2024-04-23T22:42:31.269320897Z,true,2024-04-23T22:47:14.58386025Z
01HW6HZZC818WW861JS04PS0D6,observe,2024-04-23T22:42:31.432807662Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.432807662Z,true,2024-04-23T22:53:05.249849537Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.432807662Z,true,2024-04-23T22:52:29.796741862Z,true,2024-04-23T22:52:30.147066982Z,30,2024-04-23T22:42:31.432807662Z,01HW6HZXP8M2G7WJT553F86F9N,2024-04-23T22:42:31.432807662Z,1,2024-04-23T22:42:31.432807662Z,01HW6HZYEG1N61G3Y65CFK98GJ,2024-04-23T22:42:31.432807662Z,true,2024-04-23T22:52:30.238641131Z
01HW6HZZEEP19GW9D423XDRY8N,observe,2024-04-23T22:42:31.503033008Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.503033008Z,true,2024-04-23T22:51:58.708150857Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.503033008Z,true,2024-04-23T22:51:28.264596727Z,true,2024-04-23T22:51:28.491780368Z,30,2024-04-23T22:42:31.503033008Z,01HW6HZXPVDCE12186A3DAWZAA,2024-04-23T22:42:31.503033008Z,1,2024-04-23T22:42:31.503033008Z,01HW6HZYEG1N61G3Y65CJRX7QM,2024-04-23T22:42:31.503033008Z,true,2024-04-23T22:51:28.645279211Z
01HW6HZZFYNQ08RQBFN5MVHW3V,observe,2024-04-23T22:42:31.550266498Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.550266498Z,true,2024-04-23T22:48:51.579441879Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.550266498Z,true,2024-04-23T22:48:19.365654545Z,true,2024-04-23T22:48:21.100173894Z,30,2024-04-23T22:42:31.550266498Z,01HW6HZXQD8TSDJKDZZVA78C9Q,2024-04-23T22:42:31.550266498Z,1,2024-04-23T22:42:31.550266498Z,01HW6HZYEG1N61G3Y65DM34G5D,2024-04-23T22:42:31.550266498Z,true,2024-04-23T22:48:21.506147776Z
01HW6HZZHK22S8Y1307F8MK32R,observe,2024-04-23T22:42:31.60322582Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.60322582Z,true,2024-04-23T22:49:54.368378144Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.60322582Z,true,2024-04-23T22:49:23.66109049Z,true,2024-04-23T22:49:24.095891862Z,30,2024-04-23T22:42:31.60322582Z,01HW6HZXQY59Z2TYZDA64GE1Y4,2024-04-23T22:42:31.60322582Z,1,2024-04-23T22:42:31.60322582Z,01HW6HZYEG1N61G3Y65GJB4YQA,2024-04-23T22:42:31.60322582Z,true,2024-04-23T22:49:24.184193624Z
01HW6HZZK2Z7YXACR0DEYGGP8Z,observe,2024-04-23T22:42:31.65048254Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.65048254Z,true,2024-04-23T22:50:56.991550699Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.65048254Z,true,2024-04-23T22:50:26.69465317Z,true,2024-04-23T22:50:26.890351395Z,30,2024-04-23T22:42:31.65048254Z,01HW6HZXRFBBC6METKMKMEETXR,2024-04-23T22:42:31.65048254Z,1,2024-04-23T22:42:31.65048254Z,01HW6HZYEG1N61G3Y65HMHMA9P,2024-04-23T22:42:31.65048254Z,true,2024-04-23T22:50:26.959840048Z
01HW6HZZN1XZYKXNAMVZJ299E1,observe,2024-04-23T22:42:31.713487013Z,01HW6F510ZP6N6TJC0FSXPT74W,2024-04-23T22:42:31.713487013Z,true,2024-04-23T22:55:23.608329824Z,01HW6F511732PPR4Z344M9QSPR,2024-04-23T22:42:31.713487013Z,true,2024-04-23T22:54:50.308022507Z,true,2024-04-23T22:54:52.517048183Z,30,2024-04-23T22:42:31.713487013Z,01HW6HZXSFMB82EVJ436A0M02C,2024-04-23T22:42:31.713487013Z,1,2024-04-23T22:42:31.713487013Z,01HW6HZYEHNHHMT56TSR72XC6F,2024-04-23T22:42:31.713487013Z,true,2024-04-23T22:54:53.231862268Z
