id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JGME36PHNAFSCGGAX5JESMCZ,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.457724041Z,30,2025-01-02T21:17:41.457724041Z,true,2025-01-02T21:23:11.880775984Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.457724041Z,0,2025-01-02T21:17:41.457724041Z,true,2025-01-02T21:22:41.862192095Z,send,2025-01-02T21:17:41.457724041Z,01JGME36H2XAWQXF1J0VS3VR90,2025-01-02T21:17:41.457724041Z,true,2025-01-02T21:22:41.831938623Z,true,2025-01-02T21:22:41.876325307Z,01JGME36JH8Y62HNHAB47Z460W,2025-01-02T21:17:41.457724041Z
01JGMED2738SCA4R5V8MJQPFRC,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.547927273Z,30,2025-01-02T21:23:04.547927273Z,false,2025-01-02T21:23:04.547927273Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.547927273Z,1,2025-01-02T21:23:04.547927273Z,,,observe,2025-01-02T21:23:04.547927273Z,01JGMED24P4Y2BSJKQ78EZQCZD,2025-01-02T21:23:04.547927273Z,false,2025-01-02T21:23:04.547927273Z,,,01JGMED26FGC3J4Y8HPFM7R847,2025-01-02T21:23:04.547927273Z
01JGMED27NSYSRZ4WJV0ZCP677,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.56541273Z,30,2025-01-02T21:23:04.56541273Z,false,2025-01-02T21:23:04.56541273Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.56541273Z,1,2025-01-02T21:23:04.56541273Z,,,observe,2025-01-02T21:23:04.56541273Z,01JGMED24ACEPZH13EJ7X0J2NY,2025-01-02T21:23:04.56541273Z,false,2025-01-02T21:23:04.56541273Z,,,01JGMED26T1HB00GJPQK18T2H7,2025-01-02T21:23:04.56541273Z
01JGMC978MZ72RQWYX0C4N76HD,01JGMBW3D57CW0ZG3W97KS0GN8,2025-01-02T20:46:01.492573224Z,30,2025-01-02T20:46:01.492573224Z,true,2025-01-02T20:46:31.688639658Z,01JGMBW3DGZEM7A3Q9SHXB07W1,2025-01-02T20:46:01.492573224Z,0,2025-01-02T20:46:01.492573224Z,true,2025-01-02T20:46:01.676364134Z,looking at your yard,2025-01-02T20:46:01.492573224Z,01JGMC9721GC8YBQEW4Z9TBQ64,2025-01-02T20:46:01.492573224Z,true,2025-01-02T20:46:01.645735743Z,true,2025-01-02T20:46:01.684741536Z,01JGMC9740Y2DX020ZCMHXPBGN,2025-01-02T20:46:01.492573224Z
01JGME36KCRPSSWWDEPQSGMTQ2,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.356414708Z,30,2025-01-02T21:17:41.356414708Z,true,2025-01-02T21:20:05.621186414Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.356414708Z,1,2025-01-02T21:17:41.356414708Z,true,2025-01-02T21:19:41.92845594Z,observe,2025-01-02T21:17:41.356414708Z,01JGME36H1FZW8407DXC4AERJN,2025-01-02T21:17:41.356414708Z,true,2025-01-02T21:19:41.901758532Z,true,2025-01-02T21:19:41.9412128Z,01JGME36JN1RVWG6CT7YPKZDNY,2025-01-02T21:17:41.356414708Z
01JGME36M91J32JNSDBDES2RKH,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.385451869Z,30,2025-01-02T21:17:41.385451869Z,false,2025-01-02T21:17:41.385451869Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.385451869Z,1,2025-01-02T21:17:41.385451869Z,,,observe,2025-01-02T21:17:41.385451869Z,01JGME36H6FQRKK2SX6B1QP5P0,2025-01-02T21:17:41.385451869Z,false,2025-01-02T21:17:41.385451869Z,,,01JGME36K56PZP4B36B2XV8TG3,2025-01-02T21:17:41.385451869Z
01JGME36PJFSZA45S25005RA9H,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.458330479Z,30,2025-01-02T21:17:41.458330479Z,true,2025-01-02T21:22:41.759965429Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.458330479Z,1,2025-01-02T21:17:41.458330479Z,true,2025-01-02T21:22:21.322120832Z,observe,2025-01-02T21:17:41.458330479Z,01JGME36H4FBQAS33MJVG474T4,2025-01-02T21:17:41.458330479Z,true,2025-01-02T21:22:21.284831597Z,true,2025-01-02T21:22:21.340960716Z,01JGME36K1869SAY9EGZSZZNSF,2025-01-02T21:17:41.458330479Z
01JGMDHZ31WZTGY9FKR2C7VFEQ,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.609544846Z,30,2025-01-02T21:08:16.609544846Z,true,2025-01-02T21:10:45.442658935Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.609544846Z,1,2025-01-02T21:08:16.609544846Z,true,2025-01-02T21:10:15.426741383Z,observe,2025-01-02T21:08:16.609544846Z,01JGMDHYYK9D3CT2R116C4BQJG,2025-01-02T21:08:16.609544846Z,true,2025-01-02T21:10:15.400039766Z,true,2025-01-02T21:10:15.437262033Z,01JGMDHZ00RQE704PV45WR3Q4Z,2025-01-02T21:08:16.609544846Z
01JGME36PGJ0VJPVS3A18V8RSN,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.456523867Z,30,2025-01-02T21:17:41.456523867Z,true,2025-01-02T21:22:21.271492488Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.456523867Z,0,2025-01-02T21:17:41.456523867Z,true,2025-01-02T21:21:51.257350171Z,send,2025-01-02T21:17:41.456523867Z,01JGME36H4FBQAS33MJVG474T4,2025-01-02T21:17:41.456523867Z,true,2025-01-02T21:21:51.225901154Z,true,2025-01-02T21:21:51.268656459Z,01JGME36JH8Y62HNHAB7PSAQNF,2025-01-02T21:17:41.456523867Z
01JGMED2A53JQCCZKSVZHGHNAA,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.64537936Z,30,2025-01-02T21:23:04.64537936Z,false,2025-01-02T21:23:04.64537936Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.64537936Z,0,2025-01-02T21:23:04.64537936Z,,,send,2025-01-02T21:23:04.64537936Z,01JGMED24RPYSNEEE588CF3WT1,2025-01-02T21:23:04.64537936Z,false,2025-01-02T21:23:04.64537936Z,,,01JGMED26RSMPB30ZMQVQMFYYS,2025-01-02T21:23:04.64537936Z
01JGMED2BDCP5QVNVNK440873F,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.685607413Z,30,2025-01-02T21:23:04.685607413Z,false,2025-01-02T21:23:04.685607413Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.685607413Z,1,2025-01-02T21:23:04.685607413Z,,,observe,2025-01-02T21:23:04.685607413Z,01JGMED24YMYZQQHGK9NMF4NGS,2025-01-02T21:23:04.685607413Z,false,2025-01-02T21:23:04.685607413Z,,,01JGMED2AM3ZG3G9N1XMN7Q41J,2025-01-02T21:23:04.685607413Z
01JGMC3ZYVRF6J2HNYB8PCWPJ8,01JGMBV1H8WGEK8ZFZBR4TTD32,2025-01-02T20:43:10.171069654Z,30,2025-01-02T20:43:10.171069654Z,true,2025-01-02T20:48:19.145388536Z,01JGMBV1HSPSZHX1PP72VFF7QF,2025-01-02T20:43:10.171069654Z,0,2025-01-02T20:43:10.171069654Z,true,2025-01-02T20:47:49.12934154Z,send,2025-01-02T20:43:10.171069654Z,01JGMC3ZV7CRHWQ55XGVGGCTHD,2025-01-02T20:43:10.171069654Z,true,2025-01-02T20:47:49.103490994Z,true,2025-01-02T20:47:49.141601309Z,01JGMC3ZWSG5CDWXRBEDV8P2QJ,2025-01-02T20:43:10.171069654Z
01JGMC401VCDK3C9CVBNYXAG9P,01JGMBV1H8WGEK8ZFZBR4TTD32,2025-01-02T20:43:10.268015156Z,30,2025-01-02T20:43:10.268015156Z,true,2025-01-02T20:43:40.519066631Z,01JGMBV1HSPSZHX1PP72VFF7QF,2025-01-02T20:43:10.268015156Z,0,2025-01-02T20:43:10.268015156Z,true,2025-01-02T20:43:10.50256482Z,looking at your yard,2025-01-02T20:43:10.268015156Z,01JGMC3ZTRKJ5CDJTG4E4Q9GWS,2025-01-02T20:43:10.268015156Z,true,2025-01-02T20:43:10.457036302Z,true,2025-01-02T20:43:10.515268732Z,01JGMC3ZW92M9R3EGT039VT1NR,2025-01-02T20:43:10.268015156Z
01JGMDHZ47HJ1SHNMQ4YGB2ATQ,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.647322014Z,30,2025-01-02T21:08:16.647322014Z,true,2025-01-02T21:14:48.517843101Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.647322014Z,0,2025-01-02T21:08:16.647322014Z,true,2025-01-02T21:14:18.502982622Z,send,2025-01-02T21:08:16.647322014Z,01JGMDHYYNBDXETEN0HSD57HHK,2025-01-02T21:08:16.647322014Z,true,2025-01-02T21:14:18.480956125Z,true,2025-01-02T21:14:18.511938394Z,01JGMDHZ09SZB1T1D3CFDNBQD0,2025-01-02T21:08:16.647322014Z
01JGME36PJFSZA45S25E9MNK8Q,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.458999863Z,30,2025-01-02T21:17:41.458999863Z,true,2025-01-02T21:21:03.327604882Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.458999863Z,1,2025-01-02T21:17:41.458999863Z,true,2025-01-02T21:20:35.773959918Z,observe,2025-01-02T21:17:41.458999863Z,01JGME36H3YKE39FNJVH8RT0D1,2025-01-02T21:17:41.458999863Z,true,2025-01-02T21:20:35.741702413Z,true,2025-01-02T21:20:35.789380249Z,01JGME36K1869SAY9EH4HRYDP2,2025-01-02T21:17:41.458999863Z
01JGMED2A6FFYCKMCVJSQR0HYT,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.646924898Z,30,2025-01-02T21:23:04.646924898Z,false,2025-01-02T21:23:04.646924898Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.646924898Z,1,2025-01-02T21:23:04.646924898Z,,,observe,2025-01-02T21:23:04.646924898Z,01JGMED24RPYSNEEE588CF3WT1,2025-01-02T21:23:04.646924898Z,false,2025-01-02T21:23:04.646924898Z,,,01JGMED27G5GQ40FXHRB5N9WCK,2025-01-02T21:23:04.646924898Z
01JGMC9758AQS43JM3H3F0WA66,01JGMBW3D57CW0ZG3W97KS0GN8,2025-01-02T20:46:01.384455357Z,30,2025-01-02T20:46:01.384455357Z,true,2025-01-02T20:50:55.009545868Z,01JGMBW3DGZEM7A3Q9SHXB07W1,2025-01-02T20:46:01.384455357Z,0,2025-01-02T20:46:01.384455357Z,true,2025-01-02T20:50:24.996638165Z,send,2025-01-02T20:46:01.384455357Z,01JGMC9722TNCETC50WX5Z5JT0,2025-01-02T20:46:01.384455357Z,true,2025-01-02T20:50:24.978017514Z,true,2025-01-02T20:50:25.005549232Z,01JGMC973ZZJW8G5GBV6JMBD4N,2025-01-02T20:46:01.384455357Z
01JGMC975ED40W33Y6Z6NFX1WQ,01JGMBW3D57CW0ZG3W97KS0GN8,2025-01-02T20:46:01.390623502Z,30,2025-01-02T20:46:01.390623502Z,true,2025-01-02T20:48:54.744218908Z,01JGMBW3DGZEM7A3Q9SHXB07W1,2025-01-02T20:46:01.390623502Z,0,2025-01-02T20:46:01.390623502Z,true,2025-01-02T20:48:24.725052786Z,send,2025-01-02T20:46:01.390623502Z,01JGMC9723TKQ3BVVKEM1DE54T,2025-01-02T20:46:01.390623502Z,true,2025-01-02T20:48:24.700812662Z,true,2025-01-02T20:48:24.739865141Z,01JGMC9740Y2DX020ZCCD64290,2025-01-02T20:46:01.390623502Z
01JGMDHZ31WZTGY9FKQGEK3FVZ,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.609137948Z,30,2025-01-02T21:08:16.609137948Z,true,2025-01-02T21:10:15.388632746Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.609137948Z,0,2025-01-02T21:08:16.609137948Z,true,2025-01-02T21:09:45.375698834Z,send,2025-01-02T21:08:16.609137948Z,01JGMDHYYK9D3CT2R116C4BQJG,2025-01-02T21:08:16.609137948Z,true,2025-01-02T21:09:45.351155101Z,true,2025-01-02T21:09:45.384229875Z,01JGMDHYYXJW49916N9CV9CMS5,2025-01-02T21:08:16.609137948Z
01JGME36JG1RZY5K8YMDDA1D0A,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.328654468Z,30,2025-01-02T21:17:41.328654468Z,true,2025-01-02T21:18:11.678306468Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.328654468Z,0,2025-01-02T21:17:41.328654468Z,true,2025-01-02T21:17:41.663822209Z,looking at your yard,2025-01-02T21:17:41.328654468Z,01JGME36GZ56F8ZS4CXDVV7XEG,2025-01-02T21:17:41.328654468Z,true,2025-01-02T21:17:41.609776679Z,true,2025-01-02T21:17:41.672445753Z,01JGME36H8KVY2JX9FDH6M2N4A,2025-01-02T21:17:41.328654468Z
01JGMC401WA4ZNB6X566S5NVFH,01JGMBV1H8WGEK8ZFZBR4TTD32,2025-01-02T20:43:10.268522005Z,30,2025-01-02T20:43:10.268522005Z,true,2025-01-02T20:44:38.89772309Z,01JGMBV1HSPSZHX1PP72VFF7QF,2025-01-02T20:43:10.268522005Z,2,2025-01-02T20:43:10.268522005Z,true,2025-01-02T20:44:10.600914174Z,observe,2025-01-02T20:43:10.268522005Z,01JGMC3ZTRKJ5CDJTG4E4Q9GWS,2025-01-02T20:43:10.268522005Z,true,2025-01-02T20:44:10.577519956Z,true,2025-01-02T20:44:10.610623894Z,01JGMC3ZX0PPW063HJBNVYSJPP,2025-01-02T20:43:10.268522005Z
01JGMDHZ2F6CHEF99180Q4SGHV,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.591250488Z,30,2025-01-02T21:08:16.591250488Z,true,2025-01-02T21:15:55.944161458Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.591250488Z,1,2025-01-02T21:08:16.591250488Z,true,2025-01-02T21:15:36.009484496Z,observe,2025-01-02T21:08:16.591250488Z,01JGMDHYYR3BRKVCVF37YPBS7V,2025-01-02T21:08:16.591250488Z,true,2025-01-02T21:15:35.984265786Z,true,2025-01-02T21:15:36.022798266Z,01JGMDHZ1MZB323EE5XMP1274D,2025-01-02T21:08:16.591250488Z
01JGMDHZ33MMZZ1Z6DDEB5GXGZ,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.61148968Z,30,2025-01-02T21:08:16.61148968Z,true,2025-01-02T21:13:37.251326899Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.61148968Z,1,2025-01-02T21:08:16.61148968Z,true,2025-01-02T21:13:15.598943011Z,observe,2025-01-02T21:08:16.61148968Z,01JGMDHYYS6CBKDQ5ZAHA6J48T,2025-01-02T21:08:16.61148968Z,true,2025-01-02T21:13:15.578302637Z,true,2025-01-02T21:13:15.623497361Z,01JGMDHZ04CBT3F4GFX2NY2Z3H,2025-01-02T21:08:16.61148968Z
01JGME1R53P8Z3B0WHHMPJ28AJ,01JGMBWXJBV4AB1GR665465SJY,2025-01-02T21:16:53.795292516Z,30,2025-01-02T21:16:53.795292516Z,true,2025-01-02T21:20:20.376304227Z,01JGMBWXJMQNM2M8C9RBH28778,2025-01-02T21:16:53.795292516Z,1,2025-01-02T21:16:53.795292516Z,true,2025-01-02T21:19:54.466999009Z,observe,2025-01-02T21:16:53.795292516Z,01JGME1QZV3WH8CRVR7Y3H10ZM,2025-01-02T21:16:53.795292516Z,true,2025-01-02T21:19:54.429695852Z,true,2025-01-02T21:19:54.479393604Z,01JGME1R299322N194M9YVZMVP,2025-01-02T21:16:53.795292516Z
01JGMED2AWZGEGSYT1AWBM9ZTG,01JGMDQW4VHCWX5E11777PR25F,2025-01-02T21:23:04.668070908Z,30,2025-01-02T21:23:04.668070908Z,false,2025-01-02T21:23:04.668070908Z,01JGMDQW55GG012MEX5FET07WQ,2025-01-02T21:23:04.668070908Z,1,2025-01-02T21:23:04.668070908Z,,,observe,2025-01-02T21:23:04.668070908Z,01JGMED24V1F89T7Y2XSNQ2W04,2025-01-02T21:23:04.668070908Z,false,2025-01-02T21:23:04.668070908Z,,,01JGMED27QZRXCNQGJTR0S7GFN,2025-01-02T21:23:04.668070908Z
01JGMC977EHSN0T57CXAD0CTB3,01JGMBW3D57CW0ZG3W97KS0GN8,2025-01-02T20:46:01.454662824Z,30,2025-01-02T20:46:01.454662824Z,true,2025-01-02T20:48:01.888565587Z,01JGMBW3DGZEM7A3Q9SHXB07W1,2025-01-02T20:46:01.454662824Z,0,2025-01-02T20:46:01.454662824Z,true,2025-01-02T20:47:31.870940255Z,send,2025-01-02T20:46:01.454662824Z,01JGMC9722TNCETC50VJWSWE8C,2025-01-02T20:46:01.454662824Z,true,2025-01-02T20:47:31.837639299Z,true,2025-01-02T20:47:31.883343614Z,01JGMC973XY6QNVHR7FW8Q1WW0,2025-01-02T20:46:01.454662824Z
01JGMDHZ41KMVGXMP7J4DMNDA9,01JGMCP251R2NK4FGNNA7NV30P,2025-01-02T21:08:16.641950907Z,30,2025-01-02T21:08:16.641950907Z,true,2025-01-02T21:14:18.423466399Z,01JGMCP25FABHH268K1G7VY6RK,2025-01-02T21:08:16.641950907Z,1,2025-01-02T21:08:16.641950907Z,true,2025-01-02T21:14:07.394569084Z,observe,2025-01-02T21:08:16.641950907Z,01JGMDHYYPJ1GCC9JCM1JESQZB,2025-01-02T21:08:16.641950907Z,true,2025-01-02T21:14:07.365151929Z,true,2025-01-02T21:14:07.405023926Z,01JGMDHZ2X1YTTQPQH5ZCK8ZZP,2025-01-02T21:08:16.641950907Z
01JGME1R1VB5XZKAQR2PZEA3AZ,01JGMBWXJBV4AB1GR665465SJY,2025-01-02T21:16:53.691319817Z,30,2025-01-02T21:16:53.691319817Z,true,2025-01-02T21:23:01.053976088Z,01JGMBWXJMQNM2M8C9RBH28778,2025-01-02T21:16:53.691319817Z,1,2025-01-02T21:16:53.691319817Z,true,2025-01-02T21:22:47.025659726Z,observe,2025-01-02T21:16:53.691319817Z,01JGME1R00Z1VE0JYS0MV1V89P,2025-01-02T21:16:53.691319817Z,true,2025-01-02T21:22:46.998409873Z,true,2025-01-02T21:22:47.037341035Z,01JGME1R18DYEDXMFXVSH3CR5V,2025-01-02T21:16:53.691319817Z
01JGME36PHNAFSCGGAWMJVG2YD,01JGMDQWXSA37WHZTVSQPS8B7Y,2025-01-02T21:17:41.45713307Z,30,2025-01-02T21:17:41.45713307Z,true,2025-01-02T21:20:35.730149128Z,01JGMDQWY2SH520CCHK81GF3D2,2025-01-02T21:17:41.45713307Z,0,2025-01-02T21:17:41.45713307Z,true,2025-01-02T21:20:05.718057718Z,send,2025-01-02T21:17:41.45713307Z,01JGME36H3YKE39FNJVH8RT0D1,2025-01-02T21:17:41.45713307Z,true,2025-01-02T21:20:05.690648281Z,true,2025-01-02T21:20:05.727988032Z,01JGME36JE3K5D4ZBB0M35W82B,2025-01-02T21:17:41.45713307Z
01JGME1R20AMSVMXDH40VRZ4KV,01JGMBWXJBV4AB1GR665465SJY,2025-01-02T21:16:53.69694073Z,30,2025-01-02T21:16:53.69694073Z,true,2025-01-02T21:21:50.692930123Z,01JGMBWXJMQNM2M8C9RBH28778,2025-01-02T21:16:53.69694073Z,0,2025-01-02T21:16:53.69694073Z,true,2025-01-02T21:21:20.675316028Z,send,2025-01-02T21:16:53.69694073Z,01JGME1R00Z1VE0JYS155QTXB5,2025-01-02T21:16:53.69694073Z,true,2025-01-02T21:21:20.642540266Z,true,2025-01-02T21:21:20.690195326Z,01JGME1R0QK3XSPDZ9RK6XTJ58,2025-01-02T21:16:53.69694073Z
