id,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt
01HWE0N8Y69BM3AEB74N2BB0E9,01HWE092EZPABE2435J796JRW2,2024-04-26T20:13:30.438377038Z,01HWE092V06791173D27T55PE4,2024-04-26T20:13:30.438377038Z,01HWDZZSM0ZY571FYKF58XSYD3,2024-04-26T20:13:30.438377038Z,97,2024-04-26T20:13:38.747275797Z,96,2024-04-26T20:13:38.751186403Z,true,2024-04-26T20:13:38.90776079Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:13:30.438377038Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:13:30.438377038Z
01HWE0N8YNHM1WDMNQX8D8109N,01HWE092EZPABE2435J796JRW2,2024-04-26T20:13:30.453328223Z,01HWE092V06791173D27T55PE4,2024-04-26T20:13:30.453328223Z,01HWE02FH9VAQ912VHKVH0RPSB,2024-04-26T20:13:30.453328223Z,81,2024-04-26T20:13:41.02792523Z,73,2024-04-26T20:13:41.031593344Z,true,2024-04-26T20:13:41.035214928Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:13:30.453328223Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:13:30.453328223Z
01HWE0N8Z3G1JEXGR5E571DXKF,01HWE092EZPABE2435J796JRW2,2024-04-26T20:13:30.467476007Z,01HWE092V06791173D27T55PE4,2024-04-26T20:13:30.467476007Z,01HWE0410N3808NPQQ6TKXZP0P,2024-04-26T20:13:30.467476007Z,60,2024-04-26T20:13:49.005101326Z,53,2024-04-26T20:13:49.016124211Z,true,2024-04-26T20:13:49.011244478Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:13:30.467476007Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:13:30.467476007Z
01HWE0N8ZH28M9WPZBJ887Z6TT,01HWE092EZPABE2435J796JRW2,2024-04-26T20:13:30.481547455Z,01HWE092V06791173D27T55PE4,2024-04-26T20:13:30.481547455Z,01HWE045ZAANB0ZJYW1SSVC15E,2024-04-26T20:13:30.481547455Z,56,2024-04-26T20:13:41.993815939Z,84,2024-04-26T20:13:41.987566314Z,true,2024-04-26T20:13:41.991318657Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:13:30.481547455Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:13:30.481547455Z
01HWE0NC315HG34N6J4KJENM2Q,01HWE05T7ZNQAK1QA21YCJ322S,2024-04-26T20:13:33.665782627Z,01HWE05TCYMYKQZNB8MYZYJFE1,2024-04-26T20:13:33.665782627Z,01HWDZVQR8AF8Q1C1HKJDV9B66,2024-04-26T20:13:33.665782627Z,73,2024-04-26T20:13:52.873958749Z,77,2024-04-26T20:13:52.859203467Z,true,2024-04-26T20:13:52.854628625Z,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:13:33.665782627Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:13:33.665782627Z
01HWE0NC3CASGCXTQY9Y72SXB7,01HWE05T7ZNQAK1QA21YCJ322S,2024-04-26T20:13:33.676994002Z,01HWE05TCYMYKQZNB8MYZYJFE1,2024-04-26T20:13:33.676994002Z,01HWDZWT9KWEYRWR1WX4F9WYDJ,2024-04-26T20:13:33.676994002Z,86,2024-04-26T20:13:41.752002651Z,100,2024-04-26T20:13:41.756594125Z,true,2024-04-26T20:13:41.927568114Z,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:13:33.676994002Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:13:33.676994002Z
01HWE0NC3SWFSMA4EPD5JM5BMK,01HWE05T7ZNQAK1QA21YCJ322S,2024-04-26T20:13:33.689362413Z,01HWE05TCYMYKQZNB8MYZYJFE1,2024-04-26T20:13:33.689362413Z,01HWDZX4K47QN05XJEM90F1XJ0,2024-04-26T20:13:33.689362413Z,,,,,,,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:13:33.689362413Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:13:33.689362413Z
01HWE0NC456SAVHFAYPRD5MYNQ,01HWE05T7ZNQAK1QA21YCJ322S,2024-04-26T20:13:33.701060686Z,01HWE05TCYMYKQZNB8MYZYJFE1,2024-04-26T20:13:33.701060686Z,01HWDZYE9K97SZZPWRG4GESHHB,2024-04-26T20:13:33.701060686Z,99,2024-04-26T20:13:53.286732532Z,57,2024-04-26T20:13:53.281339029Z,true,2024-04-26T20:13:53.461564918Z,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:13:33.701060686Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:13:33.701060686Z
01HWE0NDKADYKC6NKZ8S6VBS75,01HWE0MEYSDDBD022VGXD7VY22,2024-04-26T20:13:35.211027283Z,01HWE0MF9CA1GAZ22EM2K5V1W4,2024-04-26T20:13:35.211027283Z,01HWE0C87KP88F9YP8D185EVEJ,2024-04-26T20:13:35.211027283Z,82,2024-04-26T20:13:55.453627227Z,75,2024-04-26T20:13:55.459076536Z,true,2024-04-26T20:13:55.529727816Z,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:13:35.211027283Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:13:35.211027283Z
01HWE0NDKN058BFQ934GVS1PHV,01HWE0MEYSDDBD022VGXD7VY22,2024-04-26T20:13:35.221843917Z,01HWE0MF9CA1GAZ22EM2K5V1W4,2024-04-26T20:13:35.221843917Z,01HWE0CHNW8QYXQZVX2C0BV098,2024-04-26T20:13:35.221843917Z,54,2024-04-26T20:13:51.929963567Z,58,2024-04-26T20:13:51.939247368Z,true,2024-04-26T20:13:51.946001695Z,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:13:35.221843917Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:13:35.221843917Z
01HWE0NDM0069GJNHK0CY8J49A,01HWE0MEYSDDBD022VGXD7VY22,2024-04-26T20:13:35.232541923Z,01HWE0MF9CA1GAZ22EM2K5V1W4,2024-04-26T20:13:35.232541923Z,01HWE0EJCZ66GJ0AQ5XEMQWVD6,2024-04-26T20:13:35.232541923Z,50,2024-04-26T20:13:55.721507434Z,0,2024-04-26T20:13:55.727122419Z,true,2024-04-26T20:13:55.732585454Z,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:13:35.232541923Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:13:35.232541923Z
01HWE0NDMCH11KYPQ899KQB0Y0,01HWE0MEYSDDBD022VGXD7VY22,2024-04-26T20:13:35.244195501Z,01HWE0MF9CA1GAZ22EM2K5V1W4,2024-04-26T20:13:35.244195501Z,01HWE0ESPAYRD0BQKSE8Q1AAQT,2024-04-26T20:13:35.244195501Z,81,2024-04-26T20:13:56.484227322Z,74,2024-04-26T20:13:56.493568903Z,true,2024-04-26T20:13:56.503085487Z,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:13:35.244195501Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:13:35.244195501Z
01HWE0NH3RR2EKQZCD0APTC6B0,01HWE0F3MB6S0M2SBC080DJVYP,2024-04-26T20:13:38.80810995Z,01HWE0F3S1FRD4MD5EEQKJNKNF,2024-04-26T20:13:38.80810995Z,01HWE05ADYMWRMK184QF4PKYSH,2024-04-26T20:13:38.80810995Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:13:38.80810995Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:13:38.80810995Z
01HWE0NH40R2FG52DY7QH8ZBKD,01HWE0F3MB6S0M2SBC080DJVYP,2024-04-26T20:13:38.816956497Z,01HWE0F3S1FRD4MD5EEQKJNKNF,2024-04-26T20:13:38.816956497Z,01HWE05B6BS0Q3T43SBS81NNMJ,2024-04-26T20:13:38.816956497Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:13:38.816956497Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:13:38.816956497Z
01HWE0NH4AZJ962KHN7B6HRK5W,01HWE0F3MB6S0M2SBC080DJVYP,2024-04-26T20:13:38.826724941Z,01HWE0F3S1FRD4MD5EEQKJNKNF,2024-04-26T20:13:38.826724941Z,01HWE074HRK1X9TA5Y6F777R4Y,2024-04-26T20:13:38.826724941Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:13:38.826724941Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:13:38.826724941Z
01HWE0NH4KZPVF9KSMAHXCVF7D,01HWE0F3MB6S0M2SBC080DJVYP,2024-04-26T20:13:38.835450888Z,01HWE0F3S1FRD4MD5EEQKJNKNF,2024-04-26T20:13:38.835450888Z,01HWE07RD5CTTN9C98NZEA958Z,2024-04-26T20:13:38.835450888Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:13:38.835450888Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:13:38.835450888Z
01HWE0NPVDD9HKDNPRYB64EF2Q,01HWE0BNXT0M753N8N0NDWPEMP,2024-04-26T20:13:44.685296197Z,01HWE0BP62DHHVHQYBR36J80EG,2024-04-26T20:13:44.685296197Z,01HWE03NZQ1Y3NHNHEZ4REQR7S,2024-04-26T20:13:44.685296197Z,,,,,,,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:13:44.685296197Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:13:44.685296197Z
01HWE0NPVRS5F4884N8WK90RV4,01HWE0BNXT0M753N8N0NDWPEMP,2024-04-26T20:13:44.696219031Z,01HWE0BP62DHHVHQYBR36J80EG,2024-04-26T20:13:44.696219031Z,01HWE0708XWBDCHCFEVP62Y8W0,2024-04-26T20:13:44.696219031Z,,,,,,,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:13:44.696219031Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:13:44.696219031Z
01HWE0NPW2E3HW3C07NQZ7FTJS,01HWE0BNXT0M753N8N0NDWPEMP,2024-04-26T20:13:44.706195892Z,01HWE0BP62DHHVHQYBR36J80EG,2024-04-26T20:13:44.706195892Z,01HWE07RP3NFKJ2B7A0524BCEZ,2024-04-26T20:13:44.706195892Z,,,,,,,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:13:44.706195892Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:13:44.706195892Z
01HWE0NPWEY72RVVTYMK5FRKTG,01HWE0BNXT0M753N8N0NDWPEMP,2024-04-26T20:13:44.718471798Z,01HWE0BP62DHHVHQYBR36J80EG,2024-04-26T20:13:44.718471798Z,01HWE088VPENM3R5H4W1S2ZNHC,2024-04-26T20:13:44.718471798Z,,,,,,,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:13:44.718471798Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:13:44.718471798Z
01HWE0NV8843DAM04ARYQP40WW,01HWE092EXFR2JEAMTN66SV35B,2024-04-26T20:13:49.192063708Z,01HWE092VKEZYKQKGGZ34VGMVZ,2024-04-26T20:13:49.192063708Z,01HWDZZSM0ZY571FYKF58XSYD3,2024-04-26T20:13:49.192063708Z,,,,,,,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:13:49.192063708Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:13:49.192063708Z
01HWE0NV8PSNRKRWFM261S6NAC,01HWE092EXFR2JEAMTN66SV35B,2024-04-26T20:13:49.20675083Z,01HWE092VKEZYKQKGGZ34VGMVZ,2024-04-26T20:13:49.20675083Z,01HWE02FH9VAQ912VHKVH0RPSB,2024-04-26T20:13:49.20675083Z,,,,,,,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:13:49.20675083Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:13:49.20675083Z
01HWE0NV93NJZXF2RZ9MW5BV47,01HWE092EXFR2JEAMTN66SV35B,2024-04-26T20:13:49.219544031Z,01HWE092VKEZYKQKGGZ34VGMVZ,2024-04-26T20:13:49.219544031Z,01HWE0410N3808NPQQ6TKXZP0P,2024-04-26T20:13:49.219544031Z,,,,,,,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:13:49.219544031Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:13:49.219544031Z
01HWE0NV9E7GWKQJKZWMTHDSSJ,01HWE092EXFR2JEAMTN66SV35B,2024-04-26T20:13:49.230388736Z,01HWE092VKEZYKQKGGZ34VGMVZ,2024-04-26T20:13:49.230388736Z,01HWE045ZAANB0ZJYW1SSVC15E,2024-04-26T20:13:49.230388736Z,,,,,,,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:13:49.230388736Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:13:49.230388736Z
01HWE0NYY6NSA7SVTNAZ3QBCFK,01HWE0JDRJRACMXT2K74R1AK8K,2024-04-26T20:13:52.966799133Z,01HWE0JDZ63EM3NHMBXC5NCDBD,2024-04-26T20:13:52.966799133Z,01HWE09WBQMHPZWM95YRMSKAKX,2024-04-26T20:13:52.966799133Z,,,,,,,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:13:52.966799133Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:13:52.966799133Z
01HWE0NYYKV6GT7EGV9G79AE5D,01HWE0JDRJRACMXT2K74R1AK8K,2024-04-26T20:13:52.979692155Z,01HWE0JDZ63EM3NHMBXC5NCDBD,2024-04-26T20:13:52.979692155Z,01HWE0AMGDEBQ2W04WPMYGPGAE,2024-04-26T20:13:52.979692155Z,,,,,,,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:13:52.979692155Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:13:52.979692155Z
01HWE0NYZ4RHN9T3CYMG8W60X4,01HWE0JDRJRACMXT2K74R1AK8K,2024-04-26T20:13:52.997007888Z,01HWE0JDZ63EM3NHMBXC5NCDBD,2024-04-26T20:13:52.997007888Z,01HWE0BFRG9EQK2TEAQTWE8YDH,2024-04-26T20:13:52.997007888Z,,,,,,,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:13:52.997007888Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:13:52.997007888Z
01HWE0NYZGQXX9M13QGB4YW5VH,01HWE0JDRJRACMXT2K74R1AK8K,2024-04-26T20:13:53.00868948Z,01HWE0JDZ63EM3NHMBXC5NCDBD,2024-04-26T20:13:53.00868948Z,01HWE0DVHW62Q9SX3HB9N3FCJX,2024-04-26T20:13:53.00868948Z,,,,,,,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:13:53.00868948Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:13:53.00868948Z
01HWE0NZMJX6FREZNGNY99X80K,01HWE05T80FWM503BF1T1WNWPZ,2024-04-26T20:13:53.682642893Z,01HWE05TH1YG3E0Y1D338TJCDY,2024-04-26T20:13:53.682642893Z,01HWDZVQR8AF8Q1C1HKJDV9B66,2024-04-26T20:13:53.682642893Z,,,,,,,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:13:53.682642893Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:13:53.682642893Z
01HWE0NZN2BXTENY2AW5GRBWWZ,01HWE05T80FWM503BF1T1WNWPZ,2024-04-26T20:13:53.698243407Z,01HWE05TH1YG3E0Y1D338TJCDY,2024-04-26T20:13:53.698243407Z,01HWDZWT9KWEYRWR1WX4F9WYDJ,2024-04-26T20:13:53.698243407Z,,,,,,,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:13:53.698243407Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:13:53.698243407Z
01HWE0NZNHZXH8YYFZ4VGE6A8J,01HWE05T80FWM503BF1T1WNWPZ,2024-04-26T20:13:53.713456Z,01HWE05TH1YG3E0Y1D338TJCDY,2024-04-26T20:13:53.713456Z,01HWDZX4K47QN05XJEM90F1XJ0,2024-04-26T20:13:53.713456Z,,,,,,,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:13:53.713456Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:13:53.713456Z
01HWE0NZNZPE3K6EM78E02N3DM,01HWE05T80FWM503BF1T1WNWPZ,2024-04-26T20:13:53.727706229Z,01HWE05TH1YG3E0Y1D338TJCDY,2024-04-26T20:13:53.727706229Z,01HWDZYE9K97SZZPWRG4GESHHB,2024-04-26T20:13:53.727706229Z,,,,,,,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:13:53.727706229Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:13:53.727706229Z
01HWE0P2HT4VP7AW8HZCX5PF7Y,01HWE0MEYPBXYRQH4KMWE8B59C,2024-04-26T20:13:56.666099159Z,01HWE0MF97RY57PWA2RB9147BE,2024-04-26T20:13:56.666099159Z,01HWE0C87KP88F9YP8D185EVEJ,2024-04-26T20:13:56.666099159Z,,,,,,,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:13:56.666099159Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:13:56.666099159Z
01HWE0P2J4V20G4JPCR4A93JFW,01HWE0MEYPBXYRQH4KMWE8B59C,2024-04-26T20:13:56.676882219Z,01HWE0MF97RY57PWA2RB9147BE,2024-04-26T20:13:56.676882219Z,01HWE0CHNW8QYXQZVX2C0BV098,2024-04-26T20:13:56.676882219Z,,,,,,,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:13:56.676882219Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:13:56.676882219Z
01HWE0P2JDQFE2EY7S3A09MFG9,01HWE0MEYPBXYRQH4KMWE8B59C,2024-04-26T20:13:56.685845046Z,01HWE0MF97RY57PWA2RB9147BE,2024-04-26T20:13:56.685845046Z,01HWE0EJCZ66GJ0AQ5XEMQWVD6,2024-04-26T20:13:56.685845046Z,,,,,,,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:13:56.685845046Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:13:56.685845046Z
01HWE0P2JRC0HTCZ4S2WP9NW3C,01HWE0MEYPBXYRQH4KMWE8B59C,2024-04-26T20:13:56.69676721Z,01HWE0MF97RY57PWA2RB9147BE,2024-04-26T20:13:56.69676721Z,01HWE0ESPAYRD0BQKSE8Q1AAQT,2024-04-26T20:13:56.69676721Z,,,,,,,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:13:56.69676721Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:13:56.69676721Z
01HWE0PDGHZT5HD529KEEMJV15,01HWE0PCEDFXFHPBKM9VGT3F35,2024-04-26T20:14:07.889237137Z,01HWE0PCNXD3W90WGD6S61WR3F,2024-04-26T20:14:07.889237137Z,01HWE04YAH83J87T952MNFCZDG,2024-04-26T20:14:07.889237137Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:14:07.889237137Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:14:07.889237137Z
01HWE0PDGVXRQQT7M5Y8NAAX6W,01HWE0PCEDFXFHPBKM9VGT3F35,2024-04-26T20:14:07.899216162Z,01HWE0PCNXD3W90WGD6S61WR3F,2024-04-26T20:14:07.899216162Z,01HWE0ETRWKJPKY6P83MN337X3,2024-04-26T20:14:07.899216162Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:14:07.899216162Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:14:07.899216162Z
01HWE0PDH5XGN3JCZR391RS1M4,01HWE0PCEDFXFHPBKM9VGT3F35,2024-04-26T20:14:07.909192653Z,01HWE0PCNXD3W90WGD6S61WR3F,2024-04-26T20:14:07.909192653Z,01HWE0EXJJJA09SH9FFEK5E0ZR,2024-04-26T20:14:07.909192653Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:14:07.909192653Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:14:07.909192653Z
01HWE0PDHFZT5HZKV0KXHWPW9B,01HWE0PCEDFXFHPBKM9VGT3F35,2024-04-26T20:14:07.920024224Z,01HWE0PCNXD3W90WGD6S61WR3F,2024-04-26T20:14:07.920024224Z,01HWE0G5XSZK35T1BRJ2KKQJHD,2024-04-26T20:14:07.920024224Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:14:07.920024224Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:14:07.920024224Z
01HWE0PEG53FXGE4XTW6CEZQ98,01HWE0F3MB6S0M2SBC080DJVYP,2024-04-26T20:14:08.90203761Z,01HWE0F3SFBZM8QPG96K69Q748,2024-04-26T20:14:08.90203761Z,01HWE05ADYMWRMK184QF4PKYSH,2024-04-26T20:14:08.90203761Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:14:08.90203761Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:14:08.90203761Z
01HWE0PEGHTMEF9RBAN82PQ5HW,01HWE0F3MB6S0M2SBC080DJVYP,2024-04-26T20:14:08.913533888Z,01HWE0F3SFBZM8QPG96K69Q748,2024-04-26T20:14:08.913533888Z,01HWE05B6BS0Q3T43SBS81NNMJ,2024-04-26T20:14:08.913533888Z,72,2024-04-26T20:14:26.456813891Z,82,2024-04-26T20:14:26.462981529Z,true,2024-04-26T20:14:26.468565977Z,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:14:08.913533888Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:14:08.913533888Z
01HWE0PEGWP1HNN9760KF7SWT5,01HWE0F3MB6S0M2SBC080DJVYP,2024-04-26T20:14:08.924556813Z,01HWE0F3SFBZM8QPG96K69Q748,2024-04-26T20:14:08.924556813Z,01HWE074HRK1X9TA5Y6F777R4Y,2024-04-26T20:14:08.924556813Z,82,2024-04-26T20:14:21.704637964Z,87,2024-04-26T20:14:21.711149799Z,true,2024-04-26T20:14:21.716009844Z,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:14:08.924556813Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:14:08.924556813Z
01HWE0PEH43H13QT1QFTSRA3B5,01HWE0F3MB6S0M2SBC080DJVYP,2024-04-26T20:14:08.932816912Z,01HWE0F3SFBZM8QPG96K69Q748,2024-04-26T20:14:08.932816912Z,01HWE07RD5CTTN9C98NZEA958Z,2024-04-26T20:14:08.932816912Z,78,2024-04-26T20:14:23.945981393Z,38,2024-04-26T20:14:23.9389199Z,true,2024-04-26T20:14:23.951149176Z,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:14:08.932816912Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:14:08.932816912Z
01HWE0PM854Z49TB242JYJH0Y2,01HWE0BNXT0M753N8N0NDWPEMP,2024-04-26T20:14:14.789950869Z,01HWE0BP6432WH9WSM4PM60X8Y,2024-04-26T20:14:14.789950869Z,01HWE03NZQ1Y3NHNHEZ4REQR7S,2024-04-26T20:14:14.789950869Z,82,2024-04-26T20:14:37.880245898Z,79,2024-04-26T20:14:37.875935921Z,true,2024-04-26T20:14:37.884204395Z,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:14:14.789950869Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:14:14.789950869Z
01HWE0PM8FKZM7405HWV9GW4M0,01HWE0BNXT0M753N8N0NDWPEMP,2024-04-26T20:14:14.800748434Z,01HWE0BP6432WH9WSM4PM60X8Y,2024-04-26T20:14:14.800748434Z,01HWE0708XWBDCHCFEVP62Y8W0,2024-04-26T20:14:14.800748434Z,84,2024-04-26T20:14:32.074640331Z,37,2024-04-26T20:14:32.084366625Z,true,2024-04-26T20:14:32.089547673Z,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:14:14.800748434Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:14:14.800748434Z
01HWE0PM8WXZ0BEH9JX4RXNN7M,01HWE0BNXT0M753N8N0NDWPEMP,2024-04-26T20:14:14.812766777Z,01HWE0BP6432WH9WSM4PM60X8Y,2024-04-26T20:14:14.812766777Z,01HWE07RP3NFKJ2B7A0524BCEZ,2024-04-26T20:14:14.812766777Z,59,2024-04-26T20:14:34.853616858Z,74,2024-04-26T20:14:34.859519701Z,true,2024-04-26T20:14:34.863895614Z,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:14:14.812766777Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:14:14.812766777Z
01HWE0PM988A3XGB39ZJWNYGWK,01HWE0BNXT0M753N8N0NDWPEMP,2024-04-26T20:14:14.824093772Z,01HWE0BP6432WH9WSM4PM60X8Y,2024-04-26T20:14:14.824093772Z,01HWE088VPENM3R5H4W1S2ZNHC,2024-04-26T20:14:14.824093772Z,78,2024-04-26T20:14:23.814500231Z,65,2024-04-26T20:14:23.825996048Z,true,2024-04-26T20:14:23.832614276Z,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:14:14.824093772Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:14:14.824093772Z
01HWE0PRPAYAGV6HH85QRWKKW2,01HWE092EXFR2JEAMTN66SV35B,2024-04-26T20:14:19.338348875Z,01HWE092WENZKAQ3HX2DFDBQEG,2024-04-26T20:14:19.338348875Z,01HWDZZSM0ZY571FYKF58XSYD3,2024-04-26T20:14:19.338348875Z,94,2024-04-26T20:14:30.416057421Z,89,2024-04-26T20:14:30.410648258Z,true,2024-04-26T20:14:30.404675571Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:14:19.338348875Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:14:19.338348875Z
01HWE0PRPVD55PE9T6PHBQYCTP,01HWE092EXFR2JEAMTN66SV35B,2024-04-26T20:14:19.356050253Z,01HWE092WENZKAQ3HX2DFDBQEG,2024-04-26T20:14:19.356050253Z,01HWE02FH9VAQ912VHKVH0RPSB,2024-04-26T20:14:19.356050253Z,70,2024-04-26T20:14:33.852277507Z,65,2024-04-26T20:14:33.856572947Z,true,2024-04-26T20:14:33.861253039Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:14:19.356050253Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:14:19.356050253Z
01HWE0PRQPJEMZGPQR478WJZ65,01HWE092EXFR2JEAMTN66SV35B,2024-04-26T20:14:19.382654134Z,01HWE092WENZKAQ3HX2DFDBQEG,2024-04-26T20:14:19.382654134Z,01HWE0410N3808NPQQ6TKXZP0P,2024-04-26T20:14:19.382654134Z,87,2024-04-26T20:14:26.279924266Z,74,2024-04-26T20:14:26.285294283Z,true,2024-04-26T20:14:26.29105682Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:14:19.382654134Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:14:19.382654134Z
