id,index,indexLastChangedAt,batchID,batchIDLastChangedAt,name,nameLastChangedAt,task,taskLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,start,startLastChangedAt,idx,idxLastChangedAt,stageIndex,stageIndexLastChangedAt
01HW694FHAZER0FK3CRFV63V0T,7,2024-04-23T20:07:41.866119729Z,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:41.866119729Z,Round 8 / 12,2024-04-23T20:07:41.866119729Z,Chat,2024-04-23T20:07:41.866119729Z,true,2024-04-23T20:10:48.995482073Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:41.866119729Z,true,2024-04-23T20:10:34.010495444Z,8,2024-04-23T20:07:41.866119729Z,1,2024-04-23T20:07:42.56692537Z
01HW694FHMYNR5Y0ECKD3YN1YS,6,2024-04-23T20:07:41.877036949Z,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:41.877036949Z,Round 7 / 12,2024-04-23T20:07:41.877036949Z,Chat,2024-04-23T20:07:41.877036949Z,true,2024-04-23T20:10:33.96921106Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:41.877036949Z,true,2024-04-23T20:10:18.932461234Z,7,2024-04-23T20:07:41.877036949Z,1,2024-04-23T20:07:42.56692537Z
01HW694FJ0T368G2RADEP69PN5,9,2024-04-23T20:07:41.888815027Z,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:41.888815027Z,Round 10 / 12,2024-04-23T20:07:41.888815027Z,Chat,2024-04-23T20:07:41.888815027Z,true,2024-04-23T20:11:11.246187148Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:41.888815027Z,true,2024-04-23T20:11:00.060970345Z,10,2024-04-23T20:07:41.888815027Z,1,2024-04-23T20:07:42.605178728Z
01HW694FJC667KYADDYPW0SGR8,8,2024-04-23T20:07:41.901293453Z,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:41.901293453Z,Round 9 / 12,2024-04-23T20:07:41.901293453Z,Chat,2024-04-23T20:07:41.901293453Z,true,2024-04-23T20:11:00.020933113Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:41.901293453Z,true,2024-04-23T20:10:49.035731256Z,9,2024-04-23T20:07:41.901293453Z,1,2024-04-23T20:07:42.605178728Z
01HW694FJVVY73XS8SAZ8VZ5WA,10,2024-04-23T20:07:41.915161671Z,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:41.915161671Z,Round 11 / 12,2024-04-23T20:07:41.915161671Z,Chat,2024-04-23T20:07:41.915161671Z,true,2024-04-23T20:11:20.75931145Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:41.915161671Z,true,2024-04-23T20:11:11.291603148Z,11,2024-04-23T20:07:41.915161671Z,1,2024-04-23T20:07:42.625995383Z
01HW694FKS70XC2JXPY3M22M9H,11,2024-04-23T20:07:41.945239922Z,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:41.945239922Z,Round 12 / 12,2024-04-23T20:07:41.945239922Z,Chat,2024-04-23T20:07:41.945239922Z,true,2024-04-23T20:11:30.755768688Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:41.945239922Z,true,2024-04-23T20:11:20.805641001Z,12,2024-04-23T20:07:41.945239922Z,1,2024-04-23T20:07:42.717379057Z
01HW699E3GEV7N1FFW7FNWVXFQ,0,2024-04-23T20:10:24.240792302Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.240792302Z,Round 1 / 12,2024-04-23T20:10:24.240792302Z,Chat,2024-04-23T20:10:24.240792302Z,true,2024-04-23T20:10:56.401911062Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.240792302Z,true,2024-04-23T20:10:25.344843829Z,1,2024-04-23T20:10:24.240792302Z,1,2024-04-23T20:10:25.025163441Z
01HW699E43KHFCW5EK1C8P88DT,2,2024-04-23T20:10:24.259462092Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.259462092Z,Round 3 / 12,2024-04-23T20:10:24.259462092Z,Chat,2024-04-23T20:10:24.259462092Z,true,2024-04-23T20:11:53.510313262Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.259462092Z,true,2024-04-23T20:11:25.147925852Z,3,2024-04-23T20:10:24.259462092Z,1,2024-04-23T20:10:25.049330315Z
01HW699E4JK1ZX0KED20R6CC48,3,2024-04-23T20:10:24.275026779Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.275026779Z,Round 4 / 12,2024-04-23T20:10:24.275026779Z,Chat,2024-04-23T20:10:24.275026779Z,true,2024-04-23T20:12:14.90856575Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.275026779Z,true,2024-04-23T20:11:53.569441351Z,4,2024-04-23T20:10:24.275026779Z,1,2024-04-23T20:10:25.049330315Z
01HW699E5DNQ46J0JZ2NR7NWZX,4,2024-04-23T20:10:24.301175415Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.301175415Z,Round 5 / 12,2024-04-23T20:10:24.301175415Z,Chat,2024-04-23T20:10:24.301175415Z,true,2024-04-23T20:12:35.426092963Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.301175415Z,true,2024-04-23T20:12:14.993824599Z,5,2024-04-23T20:10:24.301175415Z,1,2024-04-23T20:10:25.089618115Z
01HW699E62JZQT1T7W2A6T2HNF,5,2024-04-23T20:10:24.322390981Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.322390981Z,Round 6 / 12,2024-04-23T20:10:24.322390981Z,Chat,2024-04-23T20:10:24.322390981Z,true,2024-04-23T20:12:49.693270415Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.322390981Z,true,2024-04-23T20:12:35.465088891Z,6,2024-04-23T20:10:24.322390981Z,1,2024-04-23T20:10:25.113087104Z
01HW699E6PX6VCXG6B9MSQQJWJ,7,2024-04-23T20:10:24.342094769Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.342094769Z,Round 8 / 12,2024-04-23T20:10:24.342094769Z,Chat,2024-04-23T20:10:24.342094769Z,true,2024-04-23T20:13:19.597959882Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.342094769Z,true,2024-04-23T20:13:04.667097937Z,8,2024-04-23T20:10:24.342094769Z,1,2024-04-23T20:10:25.138095412Z
01HW699E7ARZRFX58YJ69QG6FM,6,2024-04-23T20:10:24.362390055Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.362390055Z,Round 7 / 12,2024-04-23T20:10:24.362390055Z,Chat,2024-04-23T20:10:24.362390055Z,true,2024-04-23T20:13:04.595251417Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.362390055Z,true,2024-04-23T20:12:49.741403997Z,7,2024-04-23T20:10:24.362390055Z,1,2024-04-23T20:10:25.174881849Z
01HW699E83TQJHTKDEWVS5GE4K,8,2024-04-23T20:10:24.387371958Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.387371958Z,Round 9 / 12,2024-04-23T20:10:24.387371958Z,Chat,2024-04-23T20:10:24.387371958Z,true,2024-04-23T20:13:30.239041716Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.387371958Z,true,2024-04-23T20:13:19.648866653Z,9,2024-04-23T20:10:24.387371958Z,1,2024-04-23T20:10:25.199584414Z
01HW699E8Q6SRV4XM1YKFG807M,1,2024-04-23T20:10:24.407869945Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.407869945Z,Round 2 / 12,2024-04-23T20:10:24.407869945Z,Chat,2024-04-23T20:10:24.407869945Z,true,2024-04-23T20:11:25.112144701Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.407869945Z,true,2024-04-23T20:10:56.439283Z,2,2024-04-23T20:10:24.407869945Z,1,2024-04-23T20:10:25.225960224Z
01HW699E9E26CQF6AWN8DEGSTQ,9,2024-04-23T20:10:24.430197248Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.430197248Z,Round 10 / 12,2024-04-23T20:10:24.430197248Z,Chat,2024-04-23T20:10:24.430197248Z,true,2024-04-23T20:13:39.15403925Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.430197248Z,true,2024-04-23T20:13:30.29472587Z,10,2024-04-23T20:10:24.430197248Z,1,2024-04-23T20:10:25.253214489Z
01HW699EA7THS84V43HJMNHHWE,10,2024-04-23T20:10:24.455487607Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.455487607Z,Round 11 / 12,2024-04-23T20:10:24.455487607Z,Chat,2024-04-23T20:10:24.455487607Z,true,2024-04-23T20:13:55.037272878Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.455487607Z,true,2024-04-23T20:13:39.194276316Z,11,2024-04-23T20:10:24.455487607Z,1,2024-04-23T20:10:25.299575187Z
01HW699EAPP786JDWMHS2V8BAC,11,2024-04-23T20:10:24.470985603Z,01HW65RFANA2K4B7PVX0JQARZP,2024-04-23T20:10:24.470985603Z,Round 12 / 12,2024-04-23T20:10:24.470985603Z,Chat,2024-04-23T20:10:24.470985603Z,true,2024-04-23T20:14:11.551022878Z,01HW65RFAYPT0QXG3583Y3FZKT,2024-04-23T20:10:24.470985603Z,true,2024-04-23T20:13:55.083455596Z,12,2024-04-23T20:10:24.470985603Z,1,2024-04-23T20:10:25.299575187Z
01HW69GVPFSJY5QKJQV2VNVS6B,0,2024-04-23T20:14:27.535873512Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.535873512Z,Round 1 / 12,2024-04-23T20:14:27.535873512Z,Chat,2024-04-23T20:14:27.535873512Z,true,2024-04-23T20:14:59.375407894Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.535873512Z,true,2024-04-23T20:14:28.451260717Z,1,2024-04-23T20:14:27.535873512Z,1,2024-04-23T20:14:28.020352294Z
01HW69GVPYGXCTN511W2MN71HW,3,2024-04-23T20:14:27.550361575Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.550361575Z,Round 4 / 12,2024-04-23T20:14:27.550361575Z,Chat,2024-04-23T20:14:27.550361575Z,true,2024-04-23T20:16:30.681879582Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.550361575Z,true,2024-04-23T20:16:00.313567362Z,4,2024-04-23T20:14:27.550361575Z,1,2024-04-23T20:14:28.073758496Z
01HW69GVQD1849Z9A42GJAXZ9Q,2,2024-04-23T20:14:27.565578866Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.565578866Z,Round 3 / 12,2024-04-23T20:14:27.565578866Z,Chat,2024-04-23T20:14:27.565578866Z,true,2024-04-23T20:16:00.264562347Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.565578866Z,true,2024-04-23T20:15:29.902398002Z,3,2024-04-23T20:14:27.565578866Z,1,2024-04-23T20:14:28.073758496Z
01HW69GVQS1ZV96V1K9XA0ZJP4,4,2024-04-23T20:14:27.577540106Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.577540106Z,Round 5 / 12,2024-04-23T20:14:27.577540106Z,Chat,2024-04-23T20:14:27.577540106Z,true,2024-04-23T20:17:01.145595656Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.577540106Z,true,2024-04-23T20:16:30.72549407Z,5,2024-04-23T20:14:27.577540106Z,1,2024-04-23T20:14:28.108379213Z
01HW69GVR61N2K1JJ52QGG2PGK,1,2024-04-23T20:14:27.590626534Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.590626534Z,Round 2 / 12,2024-04-23T20:14:27.590626534Z,Chat,2024-04-23T20:14:27.590626534Z,true,2024-04-23T20:15:29.85692428Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.590626534Z,true,2024-04-23T20:14:59.426969631Z,2,2024-04-23T20:14:27.590626534Z,1,2024-04-23T20:14:28.144138733Z
01HW69GVRJ8N3AJ9Y9TYB2RRYH,5,2024-04-23T20:14:27.602338586Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.602338586Z,Round 6 / 12,2024-04-23T20:14:27.602338586Z,Chat,2024-04-23T20:14:27.602338586Z,true,2024-04-23T20:17:32.426541008Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.602338586Z,true,2024-04-23T20:17:01.281396403Z,6,2024-04-23T20:14:27.602338586Z,1,2024-04-23T20:14:28.168118274Z
01HW69GVSCT9F4F999D9A6K22F,6,2024-04-23T20:14:27.628892558Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.628892558Z,Round 7 / 12,2024-04-23T20:14:27.628892558Z,Chat,2024-04-23T20:14:27.628892558Z,true,2024-04-23T20:18:04.229271589Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.628892558Z,true,2024-04-23T20:17:32.684148447Z,7,2024-04-23T20:14:27.628892558Z,1,2024-04-23T20:14:28.20907153Z
01HW69GVSZZ1T5XZVANVNRPTA5,7,2024-04-23T20:14:27.647706372Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.647706372Z,Round 8 / 12,2024-04-23T20:14:27.647706372Z,Chat,2024-04-23T20:14:27.647706372Z,true,2024-04-23T20:18:34.803593121Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.647706372Z,true,2024-04-23T20:18:04.281846107Z,8,2024-04-23T20:14:27.647706372Z,1,2024-04-23T20:14:28.26056819Z
01HW69GVTJBTKRJEZEHPJ1VR2X,8,2024-04-23T20:14:27.66638835Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.66638835Z,Round 9 / 12,2024-04-23T20:14:27.66638835Z,Chat,2024-04-23T20:14:27.66638835Z,true,2024-04-23T20:19:05.642627647Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.66638835Z,true,2024-04-23T20:18:34.915007053Z,9,2024-04-23T20:14:27.66638835Z,1,2024-04-23T20:14:28.285276561Z
01HW69GVV2ZY8E3PWSJMWZ6Y7B,9,2024-04-23T20:14:27.682193783Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.682193783Z,Round 10 / 12,2024-04-23T20:14:27.682193783Z,Chat,2024-04-23T20:14:27.682193783Z,true,2024-04-23T20:19:36.153718822Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.682193783Z,true,2024-04-23T20:19:05.701288967Z,10,2024-04-23T20:14:27.682193783Z,1,2024-04-23T20:14:28.321600283Z
01HW69GVVPZN0G80R0V6FPAN94,10,2024-04-23T20:14:27.702402888Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.702402888Z,Round 11 / 12,2024-04-23T20:14:27.702402888Z,Chat,2024-04-23T20:14:27.702402888Z,true,2024-04-23T20:20:06.607434227Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.702402888Z,true,2024-04-23T20:19:36.206350034Z,11,2024-04-23T20:14:27.702402888Z,1,2024-04-23T20:14:28.355752907Z
01HW69GVWG5SCT2GQDFNM6SZC3,11,2024-04-23T20:14:27.728236685Z,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:14:27.728236685Z,Round 12 / 12,2024-04-23T20:14:27.728236685Z,Chat,2024-04-23T20:14:27.728236685Z,true,2024-04-23T20:20:37.233403179Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:14:27.728236685Z,true,2024-04-23T20:20:06.662274425Z,12,2024-04-23T20:14:27.728236685Z,1,2024-04-23T20:14:28.42611532Z
01HW69PB8ZMSQP1NYGB4Z184YR,0,2024-04-23T20:17:27.328012182Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.328012182Z,Round 1 / 12,2024-04-23T20:17:27.328012182Z,Chat,2024-04-23T20:17:27.328012182Z,true,2024-04-23T20:18:03.776077069Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.328012182Z,true,2024-04-23T20:17:30.567979395Z,1,2024-04-23T20:17:27.328012182Z,1,2024-04-23T20:17:29.653075248Z
01HW69PBB33JE8GBWQMTF2FY56,1,2024-04-23T20:17:27.395166363Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.395166363Z,Round 2 / 12,2024-04-23T20:17:27.395166363Z,Chat,2024-04-23T20:17:27.395166363Z,true,2024-04-23T20:18:34.299502954Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.395166363Z,true,2024-04-23T20:18:03.825493003Z,2,2024-04-23T20:17:27.395166363Z,1,2024-04-23T20:17:29.762735225Z
01HW69PBC5J7SDSR6KQYSC0Q17,2,2024-04-23T20:17:27.429430612Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.429430612Z,Round 3 / 12,2024-04-23T20:17:27.429430612Z,Chat,2024-04-23T20:17:27.429430612Z,true,2024-04-23T20:19:05.094037999Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.429430612Z,true,2024-04-23T20:18:34.397028571Z,3,2024-04-23T20:17:27.429430612Z,1,2024-04-23T20:17:29.797495383Z
01HW69PBDWHT205NQJE0YYKNSK,3,2024-04-23T20:17:27.485551512Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.485551512Z,Round 4 / 12,2024-04-23T20:17:27.485551512Z,Chat,2024-04-23T20:17:27.485551512Z,true,2024-04-23T20:19:31.86552137Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.485551512Z,true,2024-04-23T20:19:05.171389855Z,4,2024-04-23T20:17:27.485551512Z,1,2024-04-23T20:17:29.895363223Z
01HW69PBFEDR5WQ65TGC07BE5K,5,2024-04-23T20:17:27.534397311Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.534397311Z,Round 6 / 12,2024-04-23T20:17:27.534397311Z,Chat,2024-04-23T20:17:27.534397311Z,true,2024-04-23T20:20:04.404038965Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.534397311Z,true,2024-04-23T20:19:48.207481051Z,6,2024-04-23T20:17:27.534397311Z,1,2024-04-23T20:17:29.955827585Z
01HW69PBH73TYC1XMND6V4AT13,7,2024-04-23T20:17:27.592296266Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.592296266Z,Round 8 / 12,2024-04-23T20:17:27.592296266Z,Chat,2024-04-23T20:17:27.592296266Z,true,2024-04-23T20:20:37.259841846Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.592296266Z,true,2024-04-23T20:20:22.91948775Z,8,2024-04-23T20:17:27.592296266Z,1,2024-04-23T20:17:30.049591261Z
01HW69PBJK9D8PCNB6KH7124NA,6,2024-04-23T20:17:27.635096111Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.635096111Z,Round 7 / 12,2024-04-23T20:17:27.635096111Z,Chat,2024-04-23T20:17:27.635096111Z,true,2024-04-23T20:20:22.871368684Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.635096111Z,true,2024-04-23T20:20:04.479330687Z,7,2024-04-23T20:17:27.635096111Z,1,2024-04-23T20:17:30.110586544Z
01HW69PBM3P9S33MCTB8908EMC,4,2024-04-23T20:17:27.683092299Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.683092299Z,Round 5 / 12,2024-04-23T20:17:27.683092299Z,Chat,2024-04-23T20:17:27.683092299Z,true,2024-04-23T20:19:47.986175944Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.683092299Z,true,2024-04-23T20:19:31.91463406Z,5,2024-04-23T20:17:27.683092299Z,1,2024-04-23T20:17:30.155869302Z
01HW69PBN5TAT31PXY8TA8NPJ2,8,2024-04-23T20:17:27.717982363Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.717982363Z,Round 9 / 12,2024-04-23T20:17:27.717982363Z,Chat,2024-04-23T20:17:27.717982363Z,true,2024-04-23T20:20:53.973265507Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.717982363Z,true,2024-04-23T20:20:37.362831894Z,9,2024-04-23T20:17:27.717982363Z,1,2024-04-23T20:17:30.190232784Z
01HW69PBQD0CQM4ZMFTRC6223K,9,2024-04-23T20:17:27.790003185Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.790003185Z,Round 10 / 12,2024-04-23T20:17:27.790003185Z,Chat,2024-04-23T20:17:27.790003185Z,true,2024-04-23T20:21:07.03114944Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.790003185Z,true,2024-04-23T20:20:54.021984078Z,10,2024-04-23T20:17:27.790003185Z,1,2024-04-23T20:17:30.264639486Z
01HW69PBRK6JG333HG5ZDVKY9V,10,2024-04-23T20:17:27.82750289Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.82750289Z,Round 11 / 12,2024-04-23T20:17:27.82750289Z,Chat,2024-04-23T20:17:27.82750289Z,true,2024-04-23T20:21:17.723096416Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.82750289Z,true,2024-04-23T20:21:07.096854962Z,11,2024-04-23T20:17:27.82750289Z,1,2024-04-23T20:17:30.4480028Z
01HW69PBSZHW66SDCYCE013P2A,11,2024-04-23T20:17:27.871328407Z,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:17:27.871328407Z,Round 12 / 12,2024-04-23T20:17:27.871328407Z,Chat,2024-04-23T20:17:27.871328407Z,true,2024-04-23T20:21:30.136872495Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:17:27.871328407Z,true,2024-04-23T20:21:17.801944916Z,12,2024-04-23T20:17:27.871328407Z,1,2024-04-23T20:17:30.499441872Z
01HW69RN73Q1E4YQ9XS15Y4GRM,1,2024-04-23T20:18:43.043833319Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.043833319Z,Round 2 / 12,2024-04-23T20:18:43.043833319Z,Chat,2024-04-23T20:18:43.043833319Z,true,2024-04-23T20:19:46.114193644Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.043833319Z,true,2024-04-23T20:19:15.540084613Z,2,2024-04-23T20:18:43.043833319Z,1,2024-04-23T20:18:43.72463409Z
01HW69RN7T6VHJZKD50NTM7T0E,2,2024-04-23T20:18:43.066331476Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.066331476Z,Round 3 / 12,2024-04-23T20:18:43.066331476Z,Chat,2024-04-23T20:18:43.066331476Z,true,2024-04-23T20:20:12.362647391Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.066331476Z,true,2024-04-23T20:19:46.179468515Z,3,2024-04-23T20:18:43.066331476Z,1,2024-04-23T20:18:43.72463409Z
01HW69RN8CF02BC9C0YWHP0AEJ,0,2024-04-23T20:18:43.084300641Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.084300641Z,Round 1 / 12,2024-04-23T20:18:43.084300641Z,Chat,2024-04-23T20:18:43.084300641Z,true,2024-04-23T20:19:15.491391022Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.084300641Z,true,2024-04-23T20:18:44.560840242Z,1,2024-04-23T20:18:43.084300641Z,1,2024-04-23T20:18:43.787842595Z
01HW69RN8WE0W3K06YAD4J3YMN,3,2024-04-23T20:18:43.101027969Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.101027969Z,Round 4 / 12,2024-04-23T20:18:43.101027969Z,Chat,2024-04-23T20:18:43.101027969Z,true,2024-04-23T20:20:43.079572823Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.101027969Z,true,2024-04-23T20:20:12.431489955Z,4,2024-04-23T20:18:43.101027969Z,1,2024-04-23T20:18:43.787842595Z
01HW69RN9DSPJAD463H4SFEZ83,4,2024-04-23T20:18:43.117698128Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.117698128Z,Round 5 / 12,2024-04-23T20:18:43.117698128Z,Chat,2024-04-23T20:18:43.117698128Z,true,2024-04-23T20:21:13.583040579Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.117698128Z,true,2024-04-23T20:20:43.12784357Z,5,2024-04-23T20:18:43.117698128Z,1,2024-04-23T20:18:43.925125626Z
01HW69RN9YSP63HVGD8KQYHANM,5,2024-04-23T20:18:43.134411016Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.134411016Z,Round 6 / 12,2024-04-23T20:18:43.134411016Z,Chat,2024-04-23T20:18:43.134411016Z,true,2024-04-23T20:21:44.206386024Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.134411016Z,true,2024-04-23T20:21:13.635425752Z,6,2024-04-23T20:18:43.134411016Z,1,2024-04-23T20:18:43.975210221Z
01HW69RNAEVM46GNM9AQXPKNEG,6,2024-04-23T20:18:43.150387559Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.150387559Z,Round 7 / 12,2024-04-23T20:18:43.150387559Z,Chat,2024-04-23T20:18:43.150387559Z,true,2024-04-23T20:21:55.416523624Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.150387559Z,true,2024-04-23T20:21:44.285934643Z,7,2024-04-23T20:18:43.150387559Z,1,2024-04-23T20:18:44.005543833Z
01HW69RNAYJ4GAQGZMPGQ4XWA0,7,2024-04-23T20:18:43.166268283Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.166268283Z,Round 8 / 12,2024-04-23T20:18:43.166268283Z,Chat,2024-04-23T20:18:43.166268283Z,true,2024-04-23T20:22:25.203405223Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.166268283Z,true,2024-04-23T20:21:55.473077244Z,8,2024-04-23T20:18:43.166268283Z,1,2024-04-23T20:18:44.038727366Z
01HW69RNBD82ZSGV42SAEDQGNX,8,2024-04-23T20:18:43.182020932Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.182020932Z,Round 9 / 12,2024-04-23T20:18:43.182020932Z,Chat,2024-04-23T20:18:43.182020932Z,true,2024-04-23T20:22:55.740824481Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.182020932Z,true,2024-04-23T20:22:25.268368753Z,9,2024-04-23T20:18:43.182020932Z,1,2024-04-23T20:18:44.07496529Z
01HW69RNBZYCZSKA7H7JA8KTWF,10,2024-04-23T20:18:43.19905671Z,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:43.19905671Z,Round 11 / 12,2024-04-23T20:18:43.19905671Z,Chat,2024-04-23T20:18:43.19905671Z,true,2024-04-23T20:23:45.664983948Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:43.19905671Z,true,2024-04-23T20:23:26.855769948Z,11,2024-04-23T20:18:43.19905671Z,1,2024-04-23T20:18:44.154730261Z
