id,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HNDBTX061S5MA7CF5X169FKG,01HNDBGZYHKQ12QX7W72HQ0RBQ,2024-01-30T14:19:41.958491115Z,01HNDB93RA7FN1VF2492GN6BBW,2024-01-30T14:19:41.958491115Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:19:41.958491115Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:19:41.958491115Z,01HNDBGZQVA7CTFVADX8BSC3FD,2024-01-30T14:19:41.958491115Z,17,2024-01-30T14:19:46.543325632Z,true,2024-01-30T14:19:46.554775944Z
01HNDBTX0FR76RJ9TCQCCPSNB6,01HNDBGZYHKQ12QX7W72HQ0RBQ,2024-01-30T14:19:41.967553752Z,01HNDBAQPHNEHQ3R6YPFPTC7FF,2024-01-30T14:19:41.967553752Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:19:41.967553752Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:19:41.967553752Z,01HNDBGZQVA7CTFVADX8BSC3FD,2024-01-30T14:19:41.967553752Z,10,2024-01-30T14:19:47.854674181Z,true,2024-01-30T14:19:47.866027704Z
01HNDBTX0TKXPME2DHAAW8NMWV,01HNDBGZYHKQ12QX7W72HQ0RBQ,2024-01-30T14:19:41.978318714Z,01HNDBBME8F3NXXY2M7B4SV0DT,2024-01-30T14:19:41.978318714Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:19:41.978318714Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:19:41.978318714Z,01HNDBGZQVA7CTFVADX8BSC3FD,2024-01-30T14:19:41.978318714Z,25,2024-01-30T14:20:01.098594734Z,true,2024-01-30T14:20:01.125242785Z
01HNDBTXE9YGYBZJM9NYM7KPTX,01HNDBP319GES3FTABQ5YQ5V1P,2024-01-30T14:19:42.409710286Z,01HNDBF1349KYBX385BFQ22W7D,2024-01-30T14:19:42.409710286Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:19:42.409710286Z,01HNDB3YTVNQJMVF73FJ0MQQNQ,2024-01-30T14:19:42.409710286Z,01HNDBP2V79JG0GWF2WNNH02VR,2024-01-30T14:19:42.409710286Z,,,,
01HNDBTXEKCBAH7VW5DWDXY7FC,01HNDBP319GES3FTABQ5YQ5V1P,2024-01-30T14:19:42.419275633Z,01HNDBFRV0W5D13VPEN764RBKE,2024-01-30T14:19:42.419275633Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:19:42.419275633Z,01HNDB3YTVNQJMVF73FJ0MQQNQ,2024-01-30T14:19:42.419275633Z,01HNDBP2V79JG0GWF2WNNH02VR,2024-01-30T14:19:42.419275633Z,,,,
01HNDBTXEW4Y0RFBXBCMJBQSYC,01HNDBP319GES3FTABQ5YQ5V1P,2024-01-30T14:19:42.42842337Z,01HNDBG06TSBE6VPGHKSWPT4EY,2024-01-30T14:19:42.42842337Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:19:42.42842337Z,01HNDB3YTVNQJMVF73FJ0MQQNQ,2024-01-30T14:19:42.42842337Z,01HNDBP2V79JG0GWF2WNNH02VR,2024-01-30T14:19:42.42842337Z,,,,
01HNDBTXF50VC7XE745EH0A9QY,01HNDBP319GES3FTABQ5YQ5V1P,2024-01-30T14:19:42.437247885Z,01HNDBFQHCNC1XTGNDM3F95FTE,2024-01-30T14:19:42.437247885Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:19:42.437247885Z,01HNDB3YTVNQJMVF73FJ0MQQNQ,2024-01-30T14:19:42.437247885Z,01HNDBP2V79JG0GWF2WNNH02VR,2024-01-30T14:19:42.437247885Z,,,,
01HNDBTZ648BCYQCZ94E4W3K6Q,01HNDBM71HNRYYY836ZPEY96NZ,2024-01-30T14:19:44.196088838Z,01HNDBCJ6GRCGEGK2EJ79V35P4,2024-01-30T14:19:44.196088838Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:19:44.196088838Z,01HNDB3YGFB8FF1TK5AXM5CHHA,2024-01-30T14:19:44.196088838Z,01HNDBM6TK4YNS4080JXPWT78P,2024-01-30T14:19:44.196088838Z,,,,
01HNDBTZ6Q0DRX4RE73VDK5C3H,01HNDBM71HNRYYY836ZPEY96NZ,2024-01-30T14:19:44.218707802Z,01HNDBEQK83YZFEJPEBNH852TR,2024-01-30T14:19:44.218707802Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:19:44.218707802Z,01HNDB3YGFB8FF1TK5AXM5CHHA,2024-01-30T14:19:44.218707802Z,01HNDBM6TK4YNS4080JXPWT78P,2024-01-30T14:19:44.218707802Z,,,,
01HNDBTZ78AN1ZKEWA08DHBAJE,01HNDBM71HNRYYY836ZPEY96NZ,2024-01-30T14:19:44.232456087Z,01HNDBEEEAF8V4SJH5CHGEXJBT,2024-01-30T14:19:44.232456087Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:19:44.232456087Z,01HNDB3YGFB8FF1TK5AXM5CHHA,2024-01-30T14:19:44.232456087Z,01HNDBM6TK4YNS4080JXPWT78P,2024-01-30T14:19:44.232456087Z,,,,
01HNDBTZ7J2BC455N7RDR0XSP4,01HNDBM71HNRYYY836ZPEY96NZ,2024-01-30T14:19:44.242761485Z,01HNDBEP3WFCX7R6WHMFHDRYSM,2024-01-30T14:19:44.242761485Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:19:44.242761485Z,01HNDB3YGFB8FF1TK5AXM5CHHA,2024-01-30T14:19:44.242761485Z,01HNDBM6TK4YNS4080JXPWT78P,2024-01-30T14:19:44.242761485Z,,,,
01HNDBV137K4WQ70XZCCHF0DSD,01HNDBR828D1DT6EMZ8N0YG1V3,2024-01-30T14:19:46.151041787Z,01HNDBH82B318JHHCQT6K90Q8S,2024-01-30T14:19:46.151041787Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:19:46.151041787Z,01HNDB5AT5WJ801J44Z9THYH78,2024-01-30T14:19:46.151041787Z,01HNDBR7M42BGGFXH5SCJGNTQ9,2024-01-30T14:19:46.151041787Z,,,,
01HNDBV13H6M1XPK6DZWD9SC2J,01HNDBR828D1DT6EMZ8N0YG1V3,2024-01-30T14:19:46.161551327Z,01HNDBK1HRMV6DR429NZZW17X9,2024-01-30T14:19:46.161551327Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:19:46.161551327Z,01HNDB5AT5WJ801J44Z9THYH78,2024-01-30T14:19:46.161551327Z,01HNDBR7M42BGGFXH5SCJGNTQ9,2024-01-30T14:19:46.161551327Z,25,2024-01-30T14:20:15.08004197Z,true,2024-01-30T14:20:15.103072516Z
01HNDBV13W8T8G9ZG1G7Y1D07W,01HNDBR828D1DT6EMZ8N0YG1V3,2024-01-30T14:19:46.172291861Z,01HNDBHAXTNC0PSYMZZKC5W30S,2024-01-30T14:19:46.172291861Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:19:46.172291861Z,01HNDB5AT5WJ801J44Z9THYH78,2024-01-30T14:19:46.172291861Z,01HNDBR7M42BGGFXH5SCJGNTQ9,2024-01-30T14:19:46.172291861Z,50,2024-01-30T14:20:02.428660276Z,true,2024-01-30T14:20:02.451518876Z
01HNDBV146WW3QA1GSJAVDFX9C,01HNDBR828D1DT6EMZ8N0YG1V3,2024-01-30T14:19:46.182813136Z,01HNDBK943FG3TRJJD2AK6HDPC,2024-01-30T14:19:46.182813136Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:19:46.182813136Z,01HNDB5AT5WJ801J44Z9THYH78,2024-01-30T14:19:46.182813136Z,01HNDBR7M42BGGFXH5SCJGNTQ9,2024-01-30T14:19:46.182813136Z,6,2024-01-30T14:19:51.461494146Z,true,2024-01-30T14:19:51.472490408Z
01HNDBV5E2ZCD9SRH1TK9SPDN9,01HNDBV4FD64P1CCED3K0W79FA,2024-01-30T14:19:50.594378799Z,01HNDBP9WGXSBNN9RW4ENQGA4C,2024-01-30T14:19:50.594378799Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:19:50.594378799Z,01HNDB5AT6P4PJKECNJ3RM7N6C,2024-01-30T14:19:50.594378799Z,01HNDBV3XDWB8N8WP5ER99G5RB,2024-01-30T14:19:50.594378799Z,,,,
01HNDBV5ECHGMBDCGGKGWKM6VG,01HNDBV4FD64P1CCED3K0W79FA,2024-01-30T14:19:50.604203291Z,01HNDBM4CXB9QNAY0CH9V2GV6B,2024-01-30T14:19:50.604203291Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:19:50.604203291Z,01HNDB5AT6P4PJKECNJ3RM7N6C,2024-01-30T14:19:50.604203291Z,01HNDBV3XDWB8N8WP5ER99G5RB,2024-01-30T14:19:50.604203291Z,48,2024-01-30T14:19:59.153702583Z,true,2024-01-30T14:19:59.179795974Z
01HNDBV5EP6QWB6HY4MX6Z2R3X,01HNDBV4FD64P1CCED3K0W79FA,2024-01-30T14:19:50.614151006Z,01HNDBR0X9CRKDFK7XEA92XWMW,2024-01-30T14:19:50.614151006Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:19:50.614151006Z,01HNDB5AT6P4PJKECNJ3RM7N6C,2024-01-30T14:19:50.614151006Z,01HNDBV3XDWB8N8WP5ER99G5RB,2024-01-30T14:19:50.614151006Z,49,2024-01-30T14:20:00.750303716Z,true,2024-01-30T14:20:00.72735615Z
01HNDBV5EZZ9ZWAFG123DFMYW2,01HNDBV4FD64P1CCED3K0W79FA,2024-01-30T14:19:50.623660944Z,01HNDBQP8PSMWWXNX02KD5THVS,2024-01-30T14:19:50.623660944Z,01HNDB5ASVD62A8EQ1T8PGXK0A,2024-01-30T14:19:50.623660944Z,01HNDB5AT6P4PJKECNJ3RM7N6C,2024-01-30T14:19:50.623660944Z,01HNDBV3XDWB8N8WP5ER99G5RB,2024-01-30T14:19:50.623660944Z,30,2024-01-30T14:20:19.541535115Z,true,2024-01-30T14:20:19.563047938Z
01HNDBV61XA4E5DWG8R6RDDE0M,01HNDBPX73PKEHZHT49EMYQM8N,2024-01-30T14:19:51.229537991Z,01HNDBHAQHE0B2A25KACRJK2ET,2024-01-30T14:19:51.229537991Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:19:51.229537991Z,01HNDB5A6RNP5V4NQ3PFM6P99T,2024-01-30T14:19:51.229537991Z,01HNDBPWX9FTWSSHR8AK7J8QXN,2024-01-30T14:19:51.229537991Z,54,2024-01-30T14:19:59.24950966Z,true,2024-01-30T14:19:59.261938975Z
01HNDBV6296JKCYPXT8P54E65B,01HNDBPX73PKEHZHT49EMYQM8N,2024-01-30T14:19:51.243067656Z,01HNDBGXHXVYG2NE4ED713P856,2024-01-30T14:19:51.243067656Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:19:51.243067656Z,01HNDB5A6RNP5V4NQ3PFM6P99T,2024-01-30T14:19:51.243067656Z,01HNDBPWX9FTWSSHR8AK7J8QXN,2024-01-30T14:19:51.243067656Z,50,2024-01-30T14:20:00.070687314Z,true,2024-01-30T14:20:00.084205146Z
01HNDBV62NEN0AGWG2P4SSD0EX,01HNDBPX73PKEHZHT49EMYQM8N,2024-01-30T14:19:51.253258788Z,01HNDBGMHBJ0NDWNMTJ9DEGBVY,2024-01-30T14:19:51.253258788Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:19:51.253258788Z,01HNDB5A6RNP5V4NQ3PFM6P99T,2024-01-30T14:19:51.253258788Z,01HNDBPWX9FTWSSHR8AK7J8QXN,2024-01-30T14:19:51.253258788Z,55,2024-01-30T14:20:06.87806124Z,true,2024-01-30T14:20:06.989949434Z
01HNDBV631JZ7BRX1YRAXEM2SK,01HNDBPX73PKEHZHT49EMYQM8N,2024-01-30T14:19:51.265433526Z,01HNDBJXHCV0MJ9YPX84Q9A2DK,2024-01-30T14:19:51.265433526Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:19:51.265433526Z,01HNDB5A6RNP5V4NQ3PFM6P99T,2024-01-30T14:19:51.265433526Z,01HNDBPWX9FTWSSHR8AK7J8QXN,2024-01-30T14:19:51.265433526Z,57,2024-01-30T14:20:06.644620984Z,true,2024-01-30T14:20:06.659185878Z
01HNDBV6FB2ARGQABDKGDXWQ8K,01HNDBK9XNTYA2DE2VWGKW2F26,2024-01-30T14:19:51.659881112Z,01HNDBAGPXVHDD8Q8DD9QWREKX,2024-01-30T14:19:51.659881112Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:19:51.659881112Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:19:51.659881112Z,01HNDBK9SS5MT7RY8VB02BPWTB,2024-01-30T14:19:51.659881112Z,,,,
01HNDBV6FPJJF5HAPFGZMRZ6GV,01HNDBK9XNTYA2DE2VWGKW2F26,2024-01-30T14:19:51.670665295Z,01HNDBH1M5RF2PHCF6A4NC45AY,2024-01-30T14:19:51.670665295Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:19:51.670665295Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:19:51.670665295Z,01HNDBK9SS5MT7RY8VB02BPWTB,2024-01-30T14:19:51.670665295Z,,,,
01HNDBV6G115ZVA056QW0Y5065,01HNDBK9XNTYA2DE2VWGKW2F26,2024-01-30T14:19:51.681836007Z,01HNDBFQ2NSDNG91PTXRCWABTX,2024-01-30T14:19:51.681836007Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:19:51.681836007Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:19:51.681836007Z,01HNDBK9SS5MT7RY8VB02BPWTB,2024-01-30T14:19:51.681836007Z,,,,
01HNDBV6GD7P8WQ0D4NE8NC851,01HNDBK9XNTYA2DE2VWGKW2F26,2024-01-30T14:19:51.693313615Z,01HNDBFYR4Q7MYWPK871SG19VG,2024-01-30T14:19:51.693313615Z,01HNDB3YAA8GPV8TCY2YPC4DSG,2024-01-30T14:19:51.693313615Z,01HNDB3YANKKRNDPCBT2V4525A,2024-01-30T14:19:51.693313615Z,01HNDBK9SS5MT7RY8VB02BPWTB,2024-01-30T14:19:51.693313615Z,,,,
01HNDBV7JNQBA1N3F1ANCC05H6,01HNDBR9ZNRY2WHTPM6PQTVBR6,2024-01-30T14:19:52.789842934Z,01HNDBMTFNH8228CXAF6WT2TPJ,2024-01-30T14:19:52.789842934Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:19:52.789842934Z,01HNDB3YGG0QGA4BW6QCGMQ33N,2024-01-30T14:19:52.789842934Z,01HNDBR9P56DA82J63EVFNH0VB,2024-01-30T14:19:52.789842934Z,66,2024-01-30T14:19:56.616688524Z,true,2024-01-30T14:19:56.628488282Z
01HNDBV7JZKYPMKJYZ0EZ0DWZ1,01HNDBR9ZNRY2WHTPM6PQTVBR6,2024-01-30T14:19:52.79954501Z,01HNDBMWHFR5X9EE6EYJ04V179,2024-01-30T14:19:52.79954501Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:19:52.79954501Z,01HNDB3YGG0QGA4BW6QCGMQ33N,2024-01-30T14:19:52.79954501Z,01HNDBR9P56DA82J63EVFNH0VB,2024-01-30T14:19:52.79954501Z,50,2024-01-30T14:19:59.441879805Z,true,2024-01-30T14:19:59.466279033Z
01HNDBV7KAK9QTCGTKBBSBW2H3,01HNDBR9ZNRY2WHTPM6PQTVBR6,2024-01-30T14:19:52.811064713Z,01HNDBNJMS4VS2GSYHX5B6S2JX,2024-01-30T14:19:52.811064713Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:19:52.811064713Z,01HNDB3YGG0QGA4BW6QCGMQ33N,2024-01-30T14:19:52.811064713Z,01HNDBR9P56DA82J63EVFNH0VB,2024-01-30T14:19:52.811064713Z,40,2024-01-30T14:20:05.018982028Z,true,2024-01-30T14:20:05.039751717Z
01HNDBV7KNCES2WSD8YCTNCFH7,01HNDBR9ZNRY2WHTPM6PQTVBR6,2024-01-30T14:19:52.821708274Z,01HNDBM3XV6S65VJSBTDHQKXFN,2024-01-30T14:19:52.821708274Z,01HNDB3YG3XEJMGM60GYJ06B6A,2024-01-30T14:19:52.821708274Z,01HNDB3YGG0QGA4BW6QCGMQ33N,2024-01-30T14:19:52.821708274Z,01HNDBR9P56DA82J63EVFNH0VB,2024-01-30T14:19:52.821708274Z,35,2024-01-30T14:20:08.282056646Z,true,2024-01-30T14:20:08.314465343Z
01HNDBV8WA7HPXHZRRV0JY1SEZ,01HNDBRZDFPGW1YJGZAAPV13C3,2024-01-30T14:19:54.122228093Z,01HNDBKBRAVGZQG45Y16XKGM4X,2024-01-30T14:19:54.122228093Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:19:54.122228093Z,01HNDB3YNMX1HKK7Y9CYMWZWXX,2024-01-30T14:19:54.122228093Z,01HNDBRZACH956V2AX9K23GJXK,2024-01-30T14:19:54.122228093Z,20,2024-01-30T14:20:01.710421279Z,true,2024-01-30T14:20:01.745077623Z
01HNDBV8WMP977YPK2P52JTBDR,01HNDBRZDFPGW1YJGZAAPV13C3,2024-01-30T14:19:54.132171091Z,01HNDBKXGMK6N9N44SG86EENB0,2024-01-30T14:19:54.132171091Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:19:54.132171091Z,01HNDB3YNMX1HKK7Y9CYMWZWXX,2024-01-30T14:19:54.132171091Z,01HNDBRZACH956V2AX9K23GJXK,2024-01-30T14:19:54.132171091Z,12,2024-01-30T14:20:13.166568633Z,true,2024-01-30T14:20:13.208949603Z
01HNDBV8WZNQ42KW6T7S0XV992,01HNDBRZDFPGW1YJGZAAPV13C3,2024-01-30T14:19:54.143868187Z,01HNDBNHSZQ7N6E5PYHMH4EZQW,2024-01-30T14:19:54.143868187Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:19:54.143868187Z,01HNDB3YNMX1HKK7Y9CYMWZWXX,2024-01-30T14:19:54.143868187Z,01HNDBRZACH956V2AX9K23GJXK,2024-01-30T14:19:54.143868187Z,56,2024-01-30T14:20:00.470831867Z,true,2024-01-30T14:20:00.483140124Z
01HNDBV8X9BD0TE0290Z9VX25S,01HNDBRZDFPGW1YJGZAAPV13C3,2024-01-30T14:19:54.153610232Z,01HNDBNSKVCKKMC5MMSQCZX4WF,2024-01-30T14:19:54.153610232Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:19:54.153610232Z,01HNDB3YNMX1HKK7Y9CYMWZWXX,2024-01-30T14:19:54.153610232Z,01HNDBRZACH956V2AX9K23GJXK,2024-01-30T14:19:54.153610232Z,10,2024-01-30T14:20:03.747936158Z,true,2024-01-30T14:20:03.691106636Z
01HNDBVA3TRGSW1JCNK66ZPQF2,01HNDBFZEZMBJTPVX4HF2RDGXG,2024-01-30T14:19:55.386514213Z,01HNDBB7TV21JG5MZYX6KNMBHP,2024-01-30T14:19:55.386514213Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:19:55.386514213Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:19:55.386514213Z,01HNDBFZC66CR0DAPGFRRM8C72,2024-01-30T14:19:55.386514213Z,30,2024-01-30T14:20:07.779722197Z,true,2024-01-30T14:20:07.794397655Z
01HNDBVA4BPA8PFKDZP5GHQ496,01HNDBFZEZMBJTPVX4HF2RDGXG,2024-01-30T14:19:55.403518878Z,01HNDBBSTHEXR7JGQ3HQ9KMVE5,2024-01-30T14:19:55.403518878Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:19:55.403518878Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:19:55.403518878Z,01HNDBFZC66CR0DAPGFRRM8C72,2024-01-30T14:19:55.403518878Z,5,2024-01-30T14:20:01.820823185Z,true,2024-01-30T14:20:01.840546057Z
01HNDBVA4WPMMEYJN4R6Z5FTDE,01HNDBFZEZMBJTPVX4HF2RDGXG,2024-01-30T14:19:55.420222053Z,01HNDBBWYS0VTT6GTQT00GCCPT,2024-01-30T14:19:55.420222053Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:19:55.420222053Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:19:55.420222053Z,01HNDBFZC66CR0DAPGFRRM8C72,2024-01-30T14:19:55.420222053Z,75,2024-01-30T14:20:03.223054287Z,true,2024-01-30T14:20:03.248767733Z
01HNDBVA56P8Z55VTPP1SMJZBE,01HNDBFZEZMBJTPVX4HF2RDGXG,2024-01-30T14:19:55.43099361Z,01HNDBBG1ZAHRVJ99AK6GR19QK,2024-01-30T14:19:55.43099361Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:19:55.43099361Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:19:55.43099361Z,01HNDBFZC66CR0DAPGFRRM8C72,2024-01-30T14:19:55.43099361Z,51,2024-01-30T14:20:01.323902931Z,true,2024-01-30T14:20:01.295335403Z
01HNDBVBPJ4H09ZPP148EHKPTP,01HNDBMV00Q027E83HMNJ98QPV,2024-01-30T14:19:57.010498594Z,01HNDBCD019267CET8Y7Y0JF9P,2024-01-30T14:19:57.010498594Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:19:57.010498594Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:19:57.010498594Z,01HNDBMTT4PEZ9BMY86SSQ6YVF,2024-01-30T14:19:57.010498594Z,,,,
01HNDBVBPWCKNJ12SCPMXJK2PA,01HNDBMV00Q027E83HMNJ98QPV,2024-01-30T14:19:57.020070169Z,01HNDBG92VDATT7SWBKPYW2WHG,2024-01-30T14:19:57.020070169Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:19:57.020070169Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:19:57.020070169Z,01HNDBMTT4PEZ9BMY86SSQ6YVF,2024-01-30T14:19:57.020070169Z,,,,
01HNDBVBQ5BVF016917FGQY2BG,01HNDBMV00Q027E83HMNJ98QPV,2024-01-30T14:19:57.029824173Z,01HNDBFVKXETP6XSS0328XSSZX,2024-01-30T14:19:57.029824173Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:19:57.029824173Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:19:57.029824173Z,01HNDBMTT4PEZ9BMY86SSQ6YVF,2024-01-30T14:19:57.029824173Z,,,,
01HNDBVBQFSSHVCP2AV3B3AXB2,01HNDBMV00Q027E83HMNJ98QPV,2024-01-30T14:19:57.039752101Z,01HNDBHSPD837TQ0D3KRR22DPW,2024-01-30T14:19:57.039752101Z,01HNDB3YN9S8XAXV63J7H20C6N,2024-01-30T14:19:57.039752101Z,01HNDB3YNMX1HKK7Y9CH8TNPRX,2024-01-30T14:19:57.039752101Z,01HNDBMTT4PEZ9BMY86SSQ6YVF,2024-01-30T14:19:57.039752101Z,,,,
01HNDBVBQSA6DDKS797SPRNN29,01HNDBSNN1XCQ70S8HF9QNY3X9,2024-01-30T14:19:57.049140499Z,01HNDBJXCE9PT76E8SZTK8QG6W,2024-01-30T14:19:57.049140499Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:19:57.049140499Z,01HNDB3YTW2H8HS9RNZ9K2NE17,2024-01-30T14:19:57.049140499Z,01HNDBSN859E4GZZCV54B0Y9XV,2024-01-30T14:19:57.049140499Z,62,2024-01-30T14:20:08.430994201Z,true,2024-01-30T14:20:08.668756102Z
01HNDBVBR46XRF4YGPC4S1M9J8,01HNDBSNN1XCQ70S8HF9QNY3X9,2024-01-30T14:19:57.060118174Z,01HNDBMFSCVKGQH7F1QGJRYAH6,2024-01-30T14:19:57.060118174Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:19:57.060118174Z,01HNDB3YTW2H8HS9RNZ9K2NE17,2024-01-30T14:19:57.060118174Z,01HNDBSN859E4GZZCV54B0Y9XV,2024-01-30T14:19:57.060118174Z,50,2024-01-30T14:20:12.442807582Z,true,2024-01-30T14:20:12.468504542Z
01HNDBVBRDSW4J14XGC3R9RGKH,01HNDBSNN1XCQ70S8HF9QNY3X9,2024-01-30T14:19:57.069622267Z,01HNDBN231CSG6MJKZREWVSR12,2024-01-30T14:19:57.069622267Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:19:57.069622267Z,01HNDB3YTW2H8HS9RNZ9K2NE17,2024-01-30T14:19:57.069622267Z,01HNDBSN859E4GZZCV54B0Y9XV,2024-01-30T14:19:57.069622267Z,29,2024-01-30T14:20:12.716539253Z,true,2024-01-30T14:20:13.012109379Z
01HNDBVBRRH556JWZCPSB3ZCGW,01HNDBSNN1XCQ70S8HF9QNY3X9,2024-01-30T14:19:57.08051243Z,01HNDBMV7EMZ08W8TMGGQ1WP0G,2024-01-30T14:19:57.08051243Z,01HNDB3YTFQ2CN641FXXKRYXGD,2024-01-30T14:19:57.08051243Z,01HNDB3YTW2H8HS9RNZ9K2NE17,2024-01-30T14:19:57.08051243Z,01HNDBSN859E4GZZCV54B0Y9XV,2024-01-30T14:19:57.08051243Z,60,2024-01-30T14:20:19.473870764Z,true,2024-01-30T14:20:19.652278932Z
01HNDBVDPS4GYDNF6QWNHMRC32,01HNDBTFAK8MP1BXPYBGW5EB3J,2024-01-30T14:19:59.065745091Z,01HNDBK9EW5B2JTCZN1C9BNMN2,2024-01-30T14:19:59.065745091Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:19:59.065745091Z,01HNDB5A6SGHMW23JHQVGHGA1F,2024-01-30T14:19:59.065745091Z,01HNDBTF0FPAV8HCW2N56P0W9P,2024-01-30T14:19:59.065745091Z,25,2024-01-30T14:20:16.373291755Z,true,2024-01-30T14:20:16.346029966Z
01HNDBVDQ4BG27ZRHV05HPGSAN,01HNDBTFAK8MP1BXPYBGW5EB3J,2024-01-30T14:19:59.076691198Z,01HNDBPFT76NZST0YW18WRBS8G,2024-01-30T14:19:59.076691198Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:19:59.076691198Z,01HNDB5A6SGHMW23JHQVGHGA1F,2024-01-30T14:19:59.076691198Z,01HNDBTF0FPAV8HCW2N56P0W9P,2024-01-30T14:19:59.076691198Z,50,2024-01-30T14:20:16.234035004Z,true,2024-01-30T14:20:16.24836834Z
01HNDBVDQF50Q1FPGX4H9JV5QE,01HNDBTFAK8MP1BXPYBGW5EB3J,2024-01-30T14:19:59.087257163Z,01HNDBNYN99NYNP00AMQGJVQJY,2024-01-30T14:19:59.087257163Z,01HNDB5A6AJ09E68SSNGTD4HAC,2024-01-30T14:19:59.087257163Z,01HNDB5A6SGHMW23JHQVGHGA1F,2024-01-30T14:19:59.087257163Z,01HNDBTF0FPAV8HCW2N56P0W9P,2024-01-30T14:19:59.087257163Z,25,2024-01-30T14:20:16.304190379Z,true,2024-01-30T14:20:16.287467154Z
