id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01JGM85YCM2WA0A7H4D6P5PS8Z,01JGM6NVG737NZ30A6J5ZDJ2VQ,2025-01-02T19:34:19.796245903Z,30,2025-01-02T19:34:19.796245903Z,true,2025-01-02T19:39:26.43091008Z,,,01JGM6NVGD4780ZVT7W564K46M,2025-01-02T19:34:19.796245903Z,1,2025-01-02T19:34:19.796245903Z,true,2025-01-02T19:39:10.001750166Z,observe,2025-01-02T19:34:19.796245903Z,01JGM85YBCA1VT0AXD9Z930027,2025-01-02T19:34:19.796245903Z,true,2025-01-02T19:39:09.97573403Z,true,2025-01-02T19:39:10.01023764Z,,,01JGM85YCA5HTEKBDN8B0BGABT,2025-01-02T19:34:19.796245903Z
01JGM8G9BJ10Z5JDSK5YNWW4GS,01JGM6NTQFNFHWC9X4VZTAKNPN,2025-01-02T19:39:58.706770147Z,30,2025-01-02T19:39:58.706770147Z,true,2025-01-02T19:42:56.001937634Z,,,01JGM6NTQNYN88WZJ9YQFR7S4D,2025-01-02T19:39:58.706770147Z,0,2025-01-02T19:39:58.706770147Z,true,2025-01-02T19:42:25.957202439Z,send,2025-01-02T19:39:58.706770147Z,01JGM8G98J4E67TY64RJ637SFC,2025-01-02T19:39:58.706770147Z,true,2025-01-02T19:42:25.933738017Z,true,2025-01-02T19:42:26.001154759Z,,,01JGM8G9AVW4AWM5PZ7ATGBARR,2025-01-02T19:39:58.706770147Z
01JGM8G9EG3Q54BZDAZYVSWZ30,01JGM6NTQFNFHWC9X4VZTAKNPN,2025-01-02T19:39:58.800224706Z,30,2025-01-02T19:39:58.800224706Z,true,2025-01-02T19:47:23.767605125Z,,,01JGM6NTQNYN88WZJ9YQFR7S4D,2025-01-02T19:39:58.800224706Z,0,2025-01-02T19:39:58.800224706Z,true,2025-01-02T19:46:53.741701195Z,send,2025-01-02T19:39:58.800224706Z,01JGM8G99FH296EGZDS3A9NP9C,2025-01-02T19:39:58.800224706Z,true,2025-01-02T19:46:53.715986054Z,true,2025-01-02T19:46:53.767165185Z,,,01JGM8G9BEZ4P6SJ2MBX54S9CN,2025-01-02T19:39:58.800224706Z
01JGM8MZER4ZYEAM5R7A6M3GTR,01JGM6NF5XS711E0GBRTWSA1M1,2025-01-02T19:42:32.408583004Z,30,2025-01-02T19:42:32.408583004Z,true,2025-01-02T19:48:30.383797213Z,,,01JGM6NF63VH0J1G2RB1WJ685W,2025-01-02T19:42:32.408583004Z,0,2025-01-02T19:42:32.408583004Z,true,2025-01-02T19:48:00.370354822Z,send,2025-01-02T19:42:32.408583004Z,01JGM8MZBPF1JP0B9GG3XWK6M3,2025-01-02T19:42:32.408583004Z,true,2025-01-02T19:48:00.349312464Z,true,2025-01-02T19:48:00.381073324Z,,,01JGM8MZCVE7KVD3Z3ZSDZWY6H,2025-01-02T19:42:32.408583004Z
01JGM8MZF1ZQRREWYTQCZMTV75,01JGM6NF5XS711E0GBRTWSA1M1,2025-01-02T19:42:32.417416661Z,30,2025-01-02T19:42:32.417416661Z,true,2025-01-02T19:48:00.292350912Z,,,01JGM6NF63VH0J1G2RB1WJ685W,2025-01-02T19:42:32.417416661Z,1,2025-01-02T19:42:32.417416661Z,true,2025-01-02T19:47:40.669902416Z,observe,2025-01-02T19:42:32.417416661Z,01JGM8MZBRH7ZGXCAQN25R5TTT,2025-01-02T19:42:32.417416661Z,true,2025-01-02T19:47:40.637991141Z,true,2025-01-02T19:47:40.682606908Z,,,01JGM8MZDTQDEF3M6ZHN7FB6DM,2025-01-02T19:42:32.417416661Z
01JGM7EDRB7Y12N25EYT22NCFY,01JGM6NYSBF85FHQ997YVSFPY6,2025-01-02T19:21:29.099367809Z,30,2025-01-02T19:21:29.099367809Z,true,2025-01-02T19:28:47.823464088Z,,,01JGM6NYSGW6A9G62R01ZBGDVX,2025-01-02T19:21:29.099367809Z,1,2025-01-02T19:21:29.099367809Z,true,2025-01-02T19:28:25.655346651Z,observe,2025-01-02T19:21:29.099367809Z,01JGM7EDNF7K7Z1KXJWXPDC1AX,2025-01-02T19:21:29.099367809Z,true,2025-01-02T19:28:25.636170827Z,true,2025-01-02T19:28:25.665752744Z,,,01JGM7EDQ3X11YSS5T86M1FN17,2025-01-02T19:21:29.099367809Z
01JGM7EDRHHVACC9F3EG6367Q9,01JGM6NYSBF85FHQ997YVSFPY6,2025-01-02T19:21:29.105231798Z,30,2025-01-02T19:21:29.105231798Z,true,2025-01-02T19:27:14.004087172Z,,,01JGM6NYSGW6A9G62R01ZBGDVX,2025-01-02T19:21:29.105231798Z,1,2025-01-02T19:21:29.105231798Z,true,2025-01-02T19:27:01.000812532Z,observe,2025-01-02T19:21:29.105231798Z,01JGM7EDNDCSH8RDGVFN68ZMWH,2025-01-02T19:21:29.105231798Z,true,2025-01-02T19:27:00.981140278Z,true,2025-01-02T19:27:01.010632603Z,,,01JGM7EDQBW2C01WG1YS8WE8ET,2025-01-02T19:21:29.105231798Z
01JGM7EDT0WDHE7FZK8R97ZJCS,01JGM6NYSBF85FHQ997YVSFPY6,2025-01-02T19:21:29.152681024Z,30,2025-01-02T19:21:29.152681024Z,true,2025-01-02T19:27:55.542541134Z,,,01JGM6NYSGW6A9G62R01ZBGDVX,2025-01-02T19:21:29.152681024Z,1,2025-01-02T19:21:29.152681024Z,true,2025-01-02T19:27:44.119918317Z,observe,2025-01-02T19:21:29.152681024Z,01JGM7EDNF7K7Z1KXJY13PW3WQ,2025-01-02T19:21:29.152681024Z,true,2025-01-02T19:27:44.094228366Z,true,2025-01-02T19:27:44.130357061Z,,,01JGM7EDSKY4XG78AMQ9M6SSKF,2025-01-02T19:21:29.152681024Z
01JGM8112WHT2M0TV4F5MGVJYZ,01JGM6NWE866MNRHP8N9RWE5E5,2025-01-02T19:31:38.716813572Z,30,2025-01-02T19:31:38.716813572Z,false,2025-01-02T19:31:38.716813572Z,,,01JGM6NWEERKCVA4K0MKXA3SYF,2025-01-02T19:31:38.716813572Z,0,2025-01-02T19:31:38.716813572Z,,,send,2025-01-02T19:31:38.716813572Z,01JGM8110VRP6NXAN13PRFVB37,2025-01-02T19:31:38.716813572Z,false,2025-01-02T19:31:38.716813572Z,,,,,01JGM81118SQ9ZR2E0BQ6X2BHG,2025-01-02T19:31:38.716813572Z
01JGM8113XK0FYK90MS4GXTVXY,01JGM6NWE866MNRHP8N9RWE5E5,2025-01-02T19:31:38.74950058Z,30,2025-01-02T19:31:38.74950058Z,false,2025-01-02T19:31:38.74950058Z,,,01JGM6NWEERKCVA4K0MKXA3SYF,2025-01-02T19:31:38.74950058Z,1,2025-01-02T19:31:38.74950058Z,,,observe,2025-01-02T19:31:38.74950058Z,01JGM8110B0ZASQRGCBJFWNC3M,2025-01-02T19:31:38.74950058Z,false,2025-01-02T19:31:38.74950058Z,,,,,01JGM8112ZCEG7MHRFB4XWNNQ5,2025-01-02T19:31:38.74950058Z
01JGM85YCKD8KMRVF7QSV9PDDW,01JGM6NVG737NZ30A6J5ZDJ2VQ,2025-01-02T19:34:19.795408865Z,30,2025-01-02T19:34:19.795408865Z,true,2025-01-02T19:39:09.967091528Z,,,01JGM6NVGD4780ZVT7W564K46M,2025-01-02T19:34:19.795408865Z,0,2025-01-02T19:34:19.795408865Z,true,2025-01-02T19:38:39.952606033Z,send,2025-01-02T19:34:19.795408865Z,01JGM85YBCA1VT0AXD9Z930027,2025-01-02T19:34:19.795408865Z,true,2025-01-02T19:38:39.930815438Z,true,2025-01-02T19:38:39.962172045Z,,,01JGM85YBYY8PX00SFN9CP3YBD,2025-01-02T19:34:19.795408865Z
01JGM85YDVBZVR74VXE7G172MP,01JGM6NVG737NZ30A6J5ZDJ2VQ,2025-01-02T19:34:19.835700747Z,30,2025-01-02T19:34:19.835700747Z,true,2025-01-02T19:36:20.358781364Z,,,01JGM6NVGD4780ZVT7W564K46M,2025-01-02T19:34:19.835700747Z,0,2025-01-02T19:34:19.835700747Z,true,2025-01-02T19:35:50.349159062Z,send,2025-01-02T19:34:19.835700747Z,01JGM85YB5HFKW0FT7C6XQG35S,2025-01-02T19:34:19.835700747Z,true,2025-01-02T19:35:50.3281764Z,true,2025-01-02T19:35:50.359049361Z,,,01JGM85YCEVBRGFYDGZMV53337,2025-01-02T19:34:19.835700747Z
01JGM85YJ0A48BQYTHNB7Y63VP,01JGM6NVG737NZ30A6J5ZDJ2VQ,2025-01-02T19:34:19.968081382Z,30,2025-01-02T19:34:19.968081382Z,true,2025-01-02T19:34:50.184477453Z,,,01JGM6NVGD4780ZVT7W564K46M,2025-01-02T19:34:19.968081382Z,0,2025-01-02T19:34:19.968081382Z,true,2025-01-02T19:34:20.169621052Z,looking at your yard,2025-01-02T19:34:19.968081382Z,01JGM85YB96MC714ZKF59AHYM7,2025-01-02T19:34:19.968081382Z,true,2025-01-02T19:34:20.140776835Z,true,2025-01-02T19:34:20.182329634Z,,,01JGM85YCFRASPC0GZTRBTAWHQ,2025-01-02T19:34:19.968081382Z
01JGM7EDSNBPK3SECTFVNX6WZF,01JGM6NYSBF85FHQ997YVSFPY6,2025-01-02T19:21:29.141449663Z,30,2025-01-02T19:21:29.141449663Z,true,2025-01-02T19:26:30.894357371Z,,,01JGM6NYSGW6A9G62R01ZBGDVX,2025-01-02T19:21:29.141449663Z,1,2025-01-02T19:21:29.141449663Z,true,2025-01-02T19:26:11.355468778Z,observe,2025-01-02T19:21:29.141449663Z,01JGM7EDNF7K7Z1KXJXJSNP6Q1,2025-01-02T19:21:29.141449663Z,true,2025-01-02T19:26:11.33915255Z,true,2025-01-02T19:26:11.364522016Z,,,01JGM7EDPMZY553XS20VQM6F4G,2025-01-02T19:21:29.141449663Z
01JGM7JD2SQHR5NBPGSZXNHD3A,01JGM6NY2H7VBD7XS51Z7YW5K4,2025-01-02T19:23:39.481907594Z,30,2025-01-02T19:23:39.481907594Z,true,2025-01-02T19:31:41.94013259Z,,,01JGM6NY2QN3MMXEZRSW0T72Q8,2025-01-02T19:23:39.481907594Z,1,2025-01-02T19:23:39.481907594Z,true,2025-01-02T19:31:13.342735842Z,observe,2025-01-02T19:23:39.481907594Z,01JGM7JCZH9GPFF9BX5A0GNZTQ,2025-01-02T19:23:39.481907594Z,true,2025-01-02T19:31:13.319868613Z,true,2025-01-02T19:31:13.353721545Z,,,01JGM7JD246W7Y5MMERG9GXJ80,2025-01-02T19:23:39.481907594Z
01JGM8112QKQT4E880Q8CZQA13,01JGM6NWE866MNRHP8N9RWE5E5,2025-01-02T19:31:38.711283732Z,30,2025-01-02T19:31:38.711283732Z,false,2025-01-02T19:31:38.711283732Z,,,01JGM6NWEERKCVA4K0MKXA3SYF,2025-01-02T19:31:38.711283732Z,1,2025-01-02T19:31:38.711283732Z,,,observe,2025-01-02T19:31:38.711283732Z,01JGM8110ENH2CTQERDZN2AZHR,2025-01-02T19:31:38.711283732Z,false,2025-01-02T19:31:38.711283732Z,,,,,01JGM8111TZH5XPTSXF917QP47,2025-01-02T19:31:38.711283732Z
01JGM81133KRV4RSRSJNE1DHCW,01JGM6NWE866MNRHP8N9RWE5E5,2025-01-02T19:31:38.723229037Z,30,2025-01-02T19:31:38.723229037Z,false,2025-01-02T19:31:38.723229037Z,,,01JGM6NWEERKCVA4K0MKXA3SYF,2025-01-02T19:31:38.723229037Z,1,2025-01-02T19:31:38.723229037Z,,,observe,2025-01-02T19:31:38.723229037Z,01JGM8110XQA40J9FMBTHKXDBM,2025-01-02T19:31:38.723229037Z,false,2025-01-02T19:31:38.723229037Z,,,,,01JGM81129TP3Z677EMQCWSJYQ,2025-01-02T19:31:38.723229037Z
01JGM85YJ2GRH4YXA1NXY0ZXGT,01JGM6NVG737NZ30A6J5ZDJ2VQ,2025-01-02T19:34:19.970330148Z,30,2025-01-02T19:34:19.970330148Z,true,2025-01-02T19:35:50.276044409Z,,,01JGM6NVGD4780ZVT7W564K46M,2025-01-02T19:34:19.970330148Z,2,2025-01-02T19:34:19.970330148Z,true,2025-01-02T19:35:20.262711097Z,observe,2025-01-02T19:34:19.970330148Z,01JGM85YB96MC714ZKF59AHYM7,2025-01-02T19:34:19.970330148Z,true,2025-01-02T19:35:20.241589742Z,true,2025-01-02T19:35:20.274611918Z,,,01JGM85YH74EAJFRFKPZ8R2N95,2025-01-02T19:34:19.970330148Z
01JGM8MZEG36YAYF3NPAYH70SG,01JGM6NF5XS711E0GBRTWSA1M1,2025-01-02T19:42:32.400297483Z,30,2025-01-02T19:42:32.400297483Z,true,2025-01-02T19:46:28.01865564Z,,,01JGM6NF63VH0J1G2RB1WJ685W,2025-01-02T19:42:32.400297483Z,1,2025-01-02T19:42:32.400297483Z,true,2025-01-02T19:46:10.182228107Z,observe,2025-01-02T19:42:32.400297483Z,01JGM8MZBMC98F941YF5F6QJWJ,2025-01-02T19:42:32.400297483Z,true,2025-01-02T19:46:10.157467655Z,true,2025-01-02T19:46:10.198446652Z,,,01JGM8MZCFWKP3PJ6457YTB0KY,2025-01-02T19:42:32.400297483Z
01JGM8MZDWD6YEXR33YB6WQSYP,01JGM6NF5XS711E0GBRTWSA1M1,2025-01-02T19:42:32.380416658Z,30,2025-01-02T19:42:32.380416658Z,true,2025-01-02T19:45:22.81231901Z,,,01JGM6NF63VH0J1G2RB1WJ685W,2025-01-02T19:42:32.380416658Z,0,2025-01-02T19:42:32.380416658Z,true,2025-01-02T19:44:52.796882188Z,send,2025-01-02T19:42:32.380416658Z,01JGM8MZBHVAACP7N0X8CFM0BD,2025-01-02T19:42:32.380416658Z,true,2025-01-02T19:44:52.774943249Z,true,2025-01-02T19:44:52.805364871Z,,,01JGM8MZCHMJESNC5P9G0Z0KEP,2025-01-02T19:42:32.380416658Z
01JGM8MZEKAE6B5TJVDFZQ6RD7,01JGM6NF5XS711E0GBRTWSA1M1,2025-01-02T19:42:32.403877433Z,30,2025-01-02T19:42:32.403877433Z,true,2025-01-02T19:49:21.616726205Z,,,01JGM6NF63VH0J1G2RB1WJ685W,2025-01-02T19:42:32.403877433Z,0,2025-01-02T19:42:32.403877433Z,true,2025-01-02T19:48:51.599201424Z,send,2025-01-02T19:42:32.403877433Z,01JGM8MZBD8TD0DF94BGBJF594,2025-01-02T19:42:32.403877433Z,true,2025-01-02T19:48:51.575604996Z,true,2025-01-02T19:48:51.609920125Z,,,01JGM8MZCCHR6BQBK49WTKMT63,2025-01-02T19:42:32.403877433Z
01JGM8MZF9HADDZ4KA8EPQEBWN,01JGM6NF5XS711E0GBRTWSA1M1,2025-01-02T19:42:32.42521421Z,30,2025-01-02T19:42:32.42521421Z,true,2025-01-02T19:47:10.520500045Z,,,01JGM6NF63VH0J1G2RB1WJ685W,2025-01-02T19:42:32.42521421Z,1,2025-01-02T19:42:32.42521421Z,true,2025-01-02T19:46:58.165060063Z,observe,2025-01-02T19:42:32.42521421Z,01JGM8MZBJZ5N2DZCT0ZCMFRYN,2025-01-02T19:42:32.42521421Z,true,2025-01-02T19:46:58.124392865Z,true,2025-01-02T19:46:58.177231005Z,,,01JGM8MZCQ4ZMBA79FAAX2PAB7,2025-01-02T19:42:32.42521421Z
01JGM7JD4HNMHN1F21G48YRXP5,01JGM6NY2H7VBD7XS51Z7YW5K4,2025-01-02T19:23:39.537233184Z,30,2025-01-02T19:23:39.537233184Z,true,2025-01-02T19:24:39.772003563Z,,,01JGM6NY2QN3MMXEZRSW0T72Q8,2025-01-02T19:23:39.537233184Z,1,2025-01-02T19:23:39.537233184Z,true,2025-01-02T19:24:09.760193017Z,send,2025-01-02T19:23:39.537233184Z,01JGM7JCZD93RNFSKWAEYJG6VP,2025-01-02T19:23:39.537233184Z,true,2025-01-02T19:24:09.744088607Z,true,2025-01-02T19:24:09.767043934Z,,,01JGM7JD1AS08F9BV2D22P9A22,2025-01-02T19:23:39.537233184Z
01JGM7WJWDNB5HR2ZMPTB62K9X,01JGM6NX93GT9D50MKVR3WW342,2025-01-02T19:29:13.101491689Z,30,2025-01-02T19:29:13.101491689Z,true,2025-01-02T19:36:14.16131541Z,,,01JGM6NX999MMH32FHXZDY0G1S,2025-01-02T19:29:13.101491689Z,0,2025-01-02T19:29:13.101491689Z,true,2025-01-02T19:35:44.151248992Z,send,2025-01-02T19:29:13.101491689Z,01JGM7WJRGFSFCKFWG6MA9QF6C,2025-01-02T19:29:13.101491689Z,true,2025-01-02T19:35:44.132270604Z,true,2025-01-02T19:35:44.16112648Z,,,01JGM7WJSA15MST4A1TGVEHJYT,2025-01-02T19:29:13.101491689Z
01JGM7WJWKSMEGGNH4GRSWCFFZ,01JGM6NX93GT9D50MKVR3WW342,2025-01-02T19:29:13.107996107Z,30,2025-01-02T19:29:13.107996107Z,true,2025-01-02T19:30:13.363243994Z,,,01JGM6NX999MMH32FHXZDY0G1S,2025-01-02T19:29:13.107996107Z,1,2025-01-02T19:29:13.107996107Z,true,2025-01-02T19:29:43.351330906Z,send,2025-01-02T19:29:13.107996107Z,01JGM7WJR9ET90WC7EZ3PASZSS,2025-01-02T19:29:13.107996107Z,true,2025-01-02T19:29:43.330092601Z,true,2025-01-02T19:29:43.360310673Z,,,01JGM7WJSW9T0JAY9G9FWMW2EY,2025-01-02T19:29:13.107996107Z
01JGM8G9EKKV8FEARWDW1KABRV,01JGM6NTQFNFHWC9X4VZTAKNPN,2025-01-02T19:39:58.803670584Z,30,2025-01-02T19:39:58.803670584Z,true,2025-01-02T19:47:53.816472038Z,,,01JGM6NTQNYN88WZJ9YQFR7S4D,2025-01-02T19:39:58.803670584Z,1,2025-01-02T19:39:58.803670584Z,true,2025-01-02T19:47:23.802243349Z,observe,2025-01-02T19:39:58.803670584Z,01JGM8G99FH296EGZDS3A9NP9C,2025-01-02T19:39:58.803670584Z,true,2025-01-02T19:47:23.778210697Z,true,2025-01-02T19:47:23.816790327Z,,,01JGM8G9DR1ZWE14SPPNJ1HCKV,2025-01-02T19:39:58.803670584Z
01JGM7EDPS9P8HP7NS91WH95NS,01JGM6NYSBF85FHQ997YVSFPY6,2025-01-02T19:21:29.049714768Z,30,2025-01-02T19:21:29.049714768Z,true,2025-01-02T19:22:29.383506492Z,,,01JGM6NYSGW6A9G62R01ZBGDVX,2025-01-02T19:21:29.049714768Z,1,2025-01-02T19:21:29.049714768Z,true,2025-01-02T19:21:59.371515471Z,send,2025-01-02T19:21:29.049714768Z,01JGM7EDNBRBE95Z1FNPJ47GCV,2025-01-02T19:21:29.049714768Z,true,2025-01-02T19:21:59.349384606Z,true,2025-01-02T19:21:59.386015247Z,,,01JGM7EDP82QYB6EKXSRWEKHST,2025-01-02T19:21:29.049714768Z
01JGM8G9DVGXYQKPCZFX020DJ5,01JGM6NTQFNFHWC9X4VZTAKNPN,2025-01-02T19:39:58.779318801Z,30,2025-01-02T19:39:58.779318801Z,true,2025-01-02T19:46:42.487346493Z,,,01JGM6NTQNYN88WZJ9YQFR7S4D,2025-01-02T19:39:58.779318801Z,0,2025-01-02T19:39:58.779318801Z,true,2025-01-02T19:46:12.474112528Z,send,2025-01-02T19:39:58.779318801Z,01JGM8G99DK2TAD1ZQZD734VDN,2025-01-02T19:39:58.779318801Z,true,2025-01-02T19:46:12.450008683Z,true,2025-01-02T19:46:12.484016857Z,,,01JGM8G9BCB8B3A8F8R0CHNX8X,2025-01-02T19:39:58.779318801Z
01JGM8G9DWT45PZP1AF8H7WHR9,01JGM6NTQFNFHWC9X4VZTAKNPN,2025-01-02T19:39:58.780293041Z,30,2025-01-02T19:39:58.780293041Z,true,2025-01-02T19:46:53.662847153Z,,,01JGM6NTQNYN88WZJ9YQFR7S4D,2025-01-02T19:39:58.780293041Z,1,2025-01-02T19:39:58.780293041Z,true,2025-01-02T19:46:42.52452486Z,observe,2025-01-02T19:39:58.780293041Z,01JGM8G99DK2TAD1ZQZD734VDN,2025-01-02T19:39:58.780293041Z,true,2025-01-02T19:46:42.50031324Z,true,2025-01-02T19:46:42.534068651Z,,,01JGM8G9DPSSXA6TT1YWD22P5A,2025-01-02T19:39:58.780293041Z
