id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW692WDX9PJV1PJ0QXW1V8VW,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:06:49.533448692Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:06:49.533448692Z,01HW68XSVQAFKY2KWJNZ24WNFZ,2024-04-23T20:06:49.533448692Z,01HW68XTQ6A3EX9KTKC0X9X89Q,2024-04-23T20:06:49.533448692Z,01HW68T2DBPVD6YN3XMCY967MH,2024-04-23T20:06:49.533448692Z,92,2024-04-23T20:07:01.359951626Z,88,2024-04-23T20:07:01.384806618Z,true,2024-04-23T20:07:01.40676221Z
01HW692WEMTWS7V7PGREBKEWV1,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:06:49.55617309Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:06:49.55617309Z,01HW68XSVQAFKY2KWJNZ24WNFZ,2024-04-23T20:06:49.55617309Z,01HW68XTQ6A3EX9KTKC0X9X89Q,2024-04-23T20:06:49.55617309Z,01HW68W3ZYP1ETK6DTGD5356YW,2024-04-23T20:06:49.55617309Z,76,2024-04-23T20:06:57.516217875Z,75,2024-04-23T20:06:57.536503636Z,true,2024-04-23T20:06:57.547264516Z
01HW6936FRSPB9267ZQYJW85AZ,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:06:59.832050418Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:06:59.832050418Z,01HW693563N5ZRD94HQV5199S8,2024-04-23T20:06:59.832050418Z,01HW6935HZ5S06M8BMQSF42DQ3,2024-04-23T20:06:59.832050418Z,01HW68VS2V6A15VH1WP91B3F6A,2024-04-23T20:06:59.832050418Z,50,2024-04-23T20:07:19.598504445Z,82,2024-04-23T20:07:19.610466486Z,true,2024-04-23T20:07:19.705174147Z
01HW6936GBV93AWD16BEFFGP2J,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:06:59.851073398Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:06:59.851073398Z,01HW693563N5ZRD94HQV5199S8,2024-04-23T20:06:59.851073398Z,01HW6935HZ5S06M8BMQSF42DQ3,2024-04-23T20:06:59.851073398Z,01HW68VZN4A65R8ANAGZJ4BPQA,2024-04-23T20:06:59.851073398Z,25,2024-04-23T20:07:17.176625461Z,100,2024-04-23T20:07:17.164570192Z,true,2024-04-23T20:07:17.321001647Z
01HW6936GXJVVR5AMV5X958MC3,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:06:59.869835445Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:06:59.869835445Z,01HW693563N5ZRD94HQV5199S8,2024-04-23T20:06:59.869835445Z,01HW6935HZ5S06M8BMQSF42DQ3,2024-04-23T20:06:59.869835445Z,01HW68W38RN99EY29M2EXVZJVJ,2024-04-23T20:06:59.869835445Z,,,,,,
01HW6936HFMWTD8EZ7EZY281YW,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:06:59.888020789Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:06:59.888020789Z,01HW693563N5ZRD94HQV5199S8,2024-04-23T20:06:59.888020789Z,01HW6935HZ5S06M8BMQSF42DQ3,2024-04-23T20:06:59.888020789Z,01HW68WASEF6S6ZPD495BJVE75,2024-04-23T20:06:59.888020789Z,,,,,,
01HW6938QS4MP5D8X3M46HNVB2,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:07:02.137883905Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:07:02.137883905Z,01HW68XSWB494KW4A66Z0K8H1Q,2024-04-23T20:07:02.137883905Z,01HW68XTPQ90VMKHMGZ41WFFKQ,2024-04-23T20:07:02.137883905Z,01HW68PDR4WHE0XFRN06FGSETW,2024-04-23T20:07:02.137883905Z,,,,,,
01HW6938RCQZ94QHRZF71S69Q9,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:07:02.156299916Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:07:02.156299916Z,01HW68XSWB494KW4A66Z0K8H1Q,2024-04-23T20:07:02.156299916Z,01HW68XTPQ90VMKHMGZ41WFFKQ,2024-04-23T20:07:02.156299916Z,01HW68QQZB3MJNEHZGKKZFPRV3,2024-04-23T20:07:02.156299916Z,65,2024-04-23T20:07:17.530961943Z,91,2024-04-23T20:07:17.557649562Z,true,2024-04-23T20:07:17.568811816Z
01HW6938S2TKDATQHR1ECNYDM5,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:07:02.178734642Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:07:02.178734642Z,01HW68XSWB494KW4A66Z0K8H1Q,2024-04-23T20:07:02.178734642Z,01HW68XTPQ90VMKHMGZ41WFFKQ,2024-04-23T20:07:02.178734642Z,01HW68T2DBPVD6YN3XMCY967MH,2024-04-23T20:07:02.178734642Z,95,2024-04-23T20:07:13.716823876Z,89,2024-04-23T20:07:13.704871706Z,true,2024-04-23T20:07:13.746598337Z
01HW6938SNNV865BCB9P5DTB72,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:07:02.197151579Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:07:02.197151579Z,01HW68XSWB494KW4A66Z0K8H1Q,2024-04-23T20:07:02.197151579Z,01HW68XTPQ90VMKHMGZ41WFFKQ,2024-04-23T20:07:02.197151579Z,01HW68W3ZYP1ETK6DTGD5356YW,2024-04-23T20:07:02.197151579Z,70,2024-04-23T20:07:10.405393283Z,63,2024-04-23T20:07:10.382825913Z,true,2024-04-23T20:07:10.461457951Z
01HW693R20KB96M0QZ8XDKXDPR,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:07:17.8241556Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:07:17.8241556Z,01HW68XSWVAZZAVZ0M950PPC85,2024-04-23T20:07:17.8241556Z,01HW68XTYG7HT36G0F90Y03GZ6,2024-04-23T20:07:17.8241556Z,01HW68PDR4WHE0XFRN06FGSETW,2024-04-23T20:07:17.8241556Z,,,,,,
01HW693R2HZX005M1VGS1HWYWV,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:07:17.841536091Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:07:17.841536091Z,01HW68XSWVAZZAVZ0M950PPC85,2024-04-23T20:07:17.841536091Z,01HW68XTYG7HT36G0F90Y03GZ6,2024-04-23T20:07:17.841536091Z,01HW68QQZB3MJNEHZGKKZFPRV3,2024-04-23T20:07:17.841536091Z,71,2024-04-23T20:07:24.50571565Z,65,2024-04-23T20:07:24.481799445Z,true,2024-04-23T20:07:24.495172327Z
01HW693R34MG76WSWBW9CNFPND,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:07:17.860864491Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:07:17.860864491Z,01HW68XSWVAZZAVZ0M950PPC85,2024-04-23T20:07:17.860864491Z,01HW68XTYG7HT36G0F90Y03GZ6,2024-04-23T20:07:17.860864491Z,01HW68T2DBPVD6YN3XMCY967MH,2024-04-23T20:07:17.860864491Z,87,2024-04-23T20:07:30.406071965Z,80,2024-04-23T20:07:30.416539421Z,true,2024-04-23T20:07:30.448617291Z
01HW693R3SQC074GJRDYGMAD5R,01HW68HH5XC8V2EG0C6BRZEJ13,2024-04-23T20:07:17.881408916Z,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:07:17.881408916Z,01HW68XSWVAZZAVZ0M950PPC85,2024-04-23T20:07:17.881408916Z,01HW68XTYG7HT36G0F90Y03GZ6,2024-04-23T20:07:17.881408916Z,01HW68W3ZYP1ETK6DTGD5356YW,2024-04-23T20:07:17.881408916Z,69,2024-04-23T20:07:24.388189589Z,100,2024-04-23T20:07:24.410241677Z,true,2024-04-23T20:07:24.43225849Z
01HW694458KZG5EVQD91XHFZD3,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:07:30.216966846Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:07:30.216966846Z,01HW69356KB3PBAKEP731AZJ1A,2024-04-23T20:07:30.216966846Z,01HW6935K105KWK2MN043G61V4,2024-04-23T20:07:30.216966846Z,01HW68VS2V6A15VH1WP91B3F6A,2024-04-23T20:07:30.216966846Z,56,2024-04-23T20:07:42.635323223Z,84,2024-04-23T20:07:42.648699055Z,true,2024-04-23T20:07:42.690286829Z
01HW69445VJMM5EBPCAWMSRRW2,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:07:30.235367399Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:07:30.235367399Z,01HW69356KB3PBAKEP731AZJ1A,2024-04-23T20:07:30.235367399Z,01HW6935K105KWK2MN043G61V4,2024-04-23T20:07:30.235367399Z,01HW68VZN4A65R8ANAGZJ4BPQA,2024-04-23T20:07:30.235367399Z,98,2024-04-23T20:07:40.520831811Z,100,2024-04-23T20:07:40.510522027Z,true,2024-04-23T20:07:40.556682014Z
01HW69446BR5E3A5XWNE9J0886,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:07:30.251681112Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:07:30.251681112Z,01HW69356KB3PBAKEP731AZJ1A,2024-04-23T20:07:30.251681112Z,01HW6935K105KWK2MN043G61V4,2024-04-23T20:07:30.251681112Z,01HW68W38RN99EY29M2EXVZJVJ,2024-04-23T20:07:30.251681112Z,93,2024-04-23T20:07:50.293407916Z,88,2024-04-23T20:07:50.308017303Z,true,2024-04-23T20:07:50.491485677Z
01HW69446XGVFDG83Y7EHYJ3J4,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:07:30.269523163Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:07:30.269523163Z,01HW69356KB3PBAKEP731AZJ1A,2024-04-23T20:07:30.269523163Z,01HW6935K105KWK2MN043G61V4,2024-04-23T20:07:30.269523163Z,01HW68WASEF6S6ZPD495BJVE75,2024-04-23T20:07:30.269523163Z,51,2024-04-23T20:07:38.472289869Z,100,2024-04-23T20:07:38.453167113Z,true,2024-04-23T20:07:38.552870161Z
01HW694H3M3F5W8K7BJR9FX70Q,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:43.4761003Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:43.4761003Z,01HW694FEEP5DJ0CTE1J87EAXX,2024-04-23T20:07:43.4761003Z,01HW694FYZ7ZMXTB24508FSCFA,2024-04-23T20:07:43.4761003Z,01HW68VCA52S9GPGV7D8G9Z54J,2024-04-23T20:07:43.4761003Z,,,,,,
01HW694H48VQKS7N7RH8BKN93F,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:43.496347679Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:43.496347679Z,01HW694FEEP5DJ0CTE1J87EAXX,2024-04-23T20:07:43.496347679Z,01HW694FYZ7ZMXTB24508FSCFA,2024-04-23T20:07:43.496347679Z,01HW68WQWERAPR39NMF9B0BNJC,2024-04-23T20:07:43.496347679Z,63,2024-04-23T20:08:10.12977029Z,44,2024-04-23T20:08:10.143651917Z,true,2024-04-23T20:08:10.324243457Z
01HW694H4SG8SEFYX2NK9QSV7Q,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:43.513511119Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:43.513511119Z,01HW694FEEP5DJ0CTE1J87EAXX,2024-04-23T20:07:43.513511119Z,01HW694FYZ7ZMXTB24508FSCFA,2024-04-23T20:07:43.513511119Z,01HW68Y8KFT8VX0G3NQ9CAYWRT,2024-04-23T20:07:43.513511119Z,50,2024-04-23T20:08:01.946107326Z,37,2024-04-23T20:08:01.964591349Z,true,2024-04-23T20:08:02.015582725Z
01HW694H5BGFVY5RNP0ECW6E40,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:07:43.531423431Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:07:43.531423431Z,01HW694FEEP5DJ0CTE1J87EAXX,2024-04-23T20:07:43.531423431Z,01HW694FYZ7ZMXTB24508FSCFA,2024-04-23T20:07:43.531423431Z,01HW691P9XV2K5HKDVFD2BHPQA,2024-04-23T20:07:43.531423431Z,93,2024-04-23T20:08:09.946879799Z,86,2024-04-23T20:08:09.907273195Z,true,2024-04-23T20:08:09.895681099Z
01HW694R6PS05MXZGX3DFZJY2Z,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:07:50.742200965Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:07:50.742200965Z,01HW69357YQNEH1DNSR7Y2D954,2024-04-23T20:07:50.742200965Z,01HW6935Q88DP985QZ6CJNTM1P,2024-04-23T20:07:50.742200965Z,01HW68VS2V6A15VH1WP91B3F6A,2024-04-23T20:07:50.742200965Z,68,2024-04-23T20:08:09.08651075Z,61,2024-04-23T20:08:09.098586967Z,true,2024-04-23T20:08:09.129111369Z
01HW694R79RGYF13ZCN8H5GKGP,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:07:50.761304148Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:07:50.761304148Z,01HW69357YQNEH1DNSR7Y2D954,2024-04-23T20:07:50.761304148Z,01HW6935Q88DP985QZ6CJNTM1P,2024-04-23T20:07:50.761304148Z,01HW68VZN4A65R8ANAGZJ4BPQA,2024-04-23T20:07:50.761304148Z,88,2024-04-23T20:08:05.23211445Z,100,2024-04-23T20:08:05.217129332Z,true,2024-04-23T20:08:05.263322356Z
01HW694R7VWXSPCJHV3A8KDD3K,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:07:50.779795755Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:07:50.779795755Z,01HW69357YQNEH1DNSR7Y2D954,2024-04-23T20:07:50.779795755Z,01HW6935Q88DP985QZ6CJNTM1P,2024-04-23T20:07:50.779795755Z,01HW68W38RN99EY29M2EXVZJVJ,2024-04-23T20:07:50.779795755Z,90,2024-04-23T20:08:08.747069703Z,65,2024-04-23T20:08:08.760328511Z,true,2024-04-23T20:08:08.793822459Z
01HW694R8E148EP6CR38XMTZ33,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:07:50.798517674Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:07:50.798517674Z,01HW69357YQNEH1DNSR7Y2D954,2024-04-23T20:07:50.798517674Z,01HW6935Q88DP985QZ6CJNTM1P,2024-04-23T20:07:50.798517674Z,01HW68WASEF6S6ZPD495BJVE75,2024-04-23T20:07:50.798517674Z,50,2024-04-23T20:08:06.099366597Z,87,2024-04-23T20:08:06.034236834Z,true,2024-04-23T20:08:06.087440668Z
01HW695AD6HTMG2VS1P38Z9VKJ,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:09.382551956Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:09.382551956Z,01HW6935AQRF5PFVCGFQ8Q4QAD,2024-04-23T20:08:09.382551956Z,01HW6935XZJN5E9D3S1T63Z1WH,2024-04-23T20:08:09.382551956Z,01HW68VS2V6A15VH1WP91B3F6A,2024-04-23T20:08:09.382551956Z,64,2024-04-23T20:08:18.275005809Z,64,2024-04-23T20:08:18.286762942Z,true,2024-04-23T20:08:18.32078777Z
01HW695ADQEJHAGH9RCR9DAFKB,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:09.399896076Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:09.399896076Z,01HW6935AQRF5PFVCGFQ8Q4QAD,2024-04-23T20:08:09.399896076Z,01HW6935XZJN5E9D3S1T63Z1WH,2024-04-23T20:08:09.399896076Z,01HW68VZN4A65R8ANAGZJ4BPQA,2024-04-23T20:08:09.399896076Z,92,2024-04-23T20:08:19.318581945Z,100,2024-04-23T20:08:19.296613764Z,true,2024-04-23T20:08:19.341182297Z
01HW695AEBDH1D6F4JPM0JTDPA,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:09.41951209Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:09.41951209Z,01HW6935AQRF5PFVCGFQ8Q4QAD,2024-04-23T20:08:09.41951209Z,01HW6935XZJN5E9D3S1T63Z1WH,2024-04-23T20:08:09.41951209Z,01HW68W38RN99EY29M2EXVZJVJ,2024-04-23T20:08:09.41951209Z,87,2024-04-23T20:08:27.869173842Z,81,2024-04-23T20:08:27.880138001Z,true,2024-04-23T20:08:27.919350882Z
01HW695AEZWTF1BE2C0BVFB2XE,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:09.439898656Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:09.439898656Z,01HW6935AQRF5PFVCGFQ8Q4QAD,2024-04-23T20:08:09.439898656Z,01HW6935XZJN5E9D3S1T63Z1WH,2024-04-23T20:08:09.439898656Z,01HW68WASEF6S6ZPD495BJVE75,2024-04-23T20:08:09.439898656Z,47,2024-04-23T20:08:24.254263118Z,75,2024-04-23T20:08:24.233511724Z,true,2024-04-23T20:08:24.308194475Z
01HW695EQ7ZJWT6HDS3G9FYXSG,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:08:13.799725612Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:08:13.799725612Z,01HW694FEYQJBE75P0GXVJZ9C2,2024-04-23T20:08:13.799725612Z,01HW694G08WQKN3N6NBNPPMKB9,2024-04-23T20:08:13.799725612Z,01HW68VCA52S9GPGV7D8G9Z54J,2024-04-23T20:08:13.799725612Z,,,,,,
01HW695EQRGWB6DWK8QD5HYKN8,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:08:13.816632556Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:08:13.816632556Z,01HW694FEYQJBE75P0GXVJZ9C2,2024-04-23T20:08:13.816632556Z,01HW694G08WQKN3N6NBNPPMKB9,2024-04-23T20:08:13.816632556Z,01HW68WQWERAPR39NMF9B0BNJC,2024-04-23T20:08:13.816632556Z,70,2024-04-23T20:08:38.859516844Z,53,2024-04-23T20:08:38.836344421Z,true,2024-04-23T20:08:38.873416079Z
01HW695ERASXDTZNQJPC6S0N8J,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:08:13.834587257Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:08:13.834587257Z,01HW694FEYQJBE75P0GXVJZ9C2,2024-04-23T20:08:13.834587257Z,01HW694G08WQKN3N6NBNPPMKB9,2024-04-23T20:08:13.834587257Z,01HW68Y8KFT8VX0G3NQ9CAYWRT,2024-04-23T20:08:13.834587257Z,70,2024-04-23T20:08:31.639634297Z,23,2024-04-23T20:08:31.66243538Z,true,2024-04-23T20:08:31.683940714Z
01HW695ERXMB6YJ9THSYMEPMQH,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:08:13.854030127Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:08:13.854030127Z,01HW694FEYQJBE75P0GXVJZ9C2,2024-04-23T20:08:13.854030127Z,01HW694G08WQKN3N6NBNPPMKB9,2024-04-23T20:08:13.854030127Z,01HW691P9XV2K5HKDVFD2BHPQA,2024-04-23T20:08:13.854030127Z,86,2024-04-23T20:08:39.471513552Z,66,2024-04-23T20:08:39.437721196Z,true,2024-04-23T20:08:39.483091658Z
01HW695WRVAJT3RXDHNSYNARWN,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:28.187125887Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:28.187125887Z,01HW69356YJ6QBWBXJ8BD9ENFC,2024-04-23T20:08:28.187125887Z,01HW6935KTBDA68B5FYKV22X05,2024-04-23T20:08:28.187125887Z,01HW68VS2V6A15VH1WP91B3F6A,2024-04-23T20:08:28.187125887Z,77,2024-04-23T20:08:37.513052272Z,80,2024-04-23T20:08:37.535785545Z,true,2024-04-23T20:08:37.555281918Z
01HW695WSDXREE6775KN46MVGE,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:28.205172356Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:28.205172356Z,01HW69356YJ6QBWBXJ8BD9ENFC,2024-04-23T20:08:28.205172356Z,01HW6935KTBDA68B5FYKV22X05,2024-04-23T20:08:28.205172356Z,01HW68VZN4A65R8ANAGZJ4BPQA,2024-04-23T20:08:28.205172356Z,93,2024-04-23T20:08:42.93426615Z,100,2024-04-23T20:08:42.946762686Z,true,2024-04-23T20:08:42.978157808Z
01HW695WSZKCBXVGSB0KZMN7HA,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:28.223861075Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:28.223861075Z,01HW69356YJ6QBWBXJ8BD9ENFC,2024-04-23T20:08:28.223861075Z,01HW6935KTBDA68B5FYKV22X05,2024-04-23T20:08:28.223861075Z,01HW68W38RN99EY29M2EXVZJVJ,2024-04-23T20:08:28.223861075Z,86,2024-04-23T20:08:48.013438828Z,62,2024-04-23T20:08:48.031601834Z,true,2024-04-23T20:08:48.085304222Z
01HW695WTTXCX0F2AYKYVW77DS,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:28.250812629Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:28.250812629Z,01HW69356YJ6QBWBXJ8BD9ENFC,2024-04-23T20:08:28.250812629Z,01HW6935KTBDA68B5FYKV22X05,2024-04-23T20:08:28.250812629Z,01HW68WASEF6S6ZPD495BJVE75,2024-04-23T20:08:28.250812629Z,70,2024-04-23T20:08:37.86526331Z,61,2024-04-23T20:08:37.909685708Z,true,2024-04-23T20:08:37.889020926Z
01HW696CC5PM32NCSN0FTMXAY2,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:08:44.16536775Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:08:44.16536775Z,01HW694FFZ5CR2DB1RF3DF9735,2024-04-23T20:08:44.16536775Z,01HW694G2Q0ZTX3J63JSWW61JH,2024-04-23T20:08:44.16536775Z,01HW68VCA52S9GPGV7D8G9Z54J,2024-04-23T20:08:44.16536775Z,,,,,,
01HW696CCN4E2TYFDWSHS4G353,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:08:44.182013382Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:08:44.182013382Z,01HW694FFZ5CR2DB1RF3DF9735,2024-04-23T20:08:44.182013382Z,01HW694G2Q0ZTX3J63JSWW61JH,2024-04-23T20:08:44.182013382Z,01HW68WQWERAPR39NMF9B0BNJC,2024-04-23T20:08:44.182013382Z,59,2024-04-23T20:09:06.920822775Z,60,2024-04-23T20:09:06.906132839Z,true,2024-04-23T20:09:06.934539145Z
01HW696CD607V68P0F545YCM0M,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:08:44.198568144Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:08:44.198568144Z,01HW694FFZ5CR2DB1RF3DF9735,2024-04-23T20:08:44.198568144Z,01HW694G2Q0ZTX3J63JSWW61JH,2024-04-23T20:08:44.198568144Z,01HW68Y8KFT8VX0G3NQ9CAYWRT,2024-04-23T20:08:44.198568144Z,85,2024-04-23T20:08:56.830564306Z,82,2024-04-23T20:08:56.843045335Z,true,2024-04-23T20:08:56.933966178Z
01HW696CDQ53C59N9CACZVY9V2,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:08:44.215848907Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:08:44.215848907Z,01HW694FFZ5CR2DB1RF3DF9735,2024-04-23T20:08:44.215848907Z,01HW694G2Q0ZTX3J63JSWW61JH,2024-04-23T20:08:44.215848907Z,01HW691P9XV2K5HKDVFD2BHPQA,2024-04-23T20:08:44.215848907Z,86,2024-04-23T20:08:54.761734469Z,89,2024-04-23T20:08:54.796586913Z,true,2024-04-23T20:08:54.785493907Z
01HW696GHZW2837QVW1AG2A1DF,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:48.447783231Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:48.447783231Z,01HW69357J860QCW89GZ34E5FW,2024-04-23T20:08:48.447783231Z,01HW6935NHYB9HSSXAQWXS8X3V,2024-04-23T20:08:48.447783231Z,01HW68VS2V6A15VH1WP91B3F6A,2024-04-23T20:08:48.447783231Z,89,2024-04-23T20:09:15.200437637Z,73,2024-04-23T20:09:15.189307122Z,true,2024-04-23T20:09:15.237590408Z
01HW696GJPK4Z5QQJT3GP6B4N3,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:48.471000204Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:48.471000204Z,01HW69357J860QCW89GZ34E5FW,2024-04-23T20:08:48.471000204Z,01HW6935NHYB9HSSXAQWXS8X3V,2024-04-23T20:08:48.471000204Z,01HW68VZN4A65R8ANAGZJ4BPQA,2024-04-23T20:08:48.471000204Z,91,2024-04-23T20:08:56.854544296Z,100,2024-04-23T20:08:56.877034861Z,true,2024-04-23T20:08:56.923401139Z
01HW696GKPSEK472EQ8FGSYMNM,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:48.502637235Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:48.502637235Z,01HW69357J860QCW89GZ34E5FW,2024-04-23T20:08:48.502637235Z,01HW6935NHYB9HSSXAQWXS8X3V,2024-04-23T20:08:48.502637235Z,01HW68W38RN99EY29M2EXVZJVJ,2024-04-23T20:08:48.502637235Z,88,2024-04-23T20:09:14.161545825Z,68,2024-04-23T20:09:14.182655251Z,true,2024-04-23T20:09:14.219713781Z
01HW696GMDX9J9QP6STVSRKBFX,01HW68QECRJ5MSES78W5TB51EV,2024-04-23T20:08:48.525676281Z,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:08:48.525676281Z,01HW69357J860QCW89GZ34E5FW,2024-04-23T20:08:48.525676281Z,01HW6935NHYB9HSSXAQWXS8X3V,2024-04-23T20:08:48.525676281Z,01HW68WASEF6S6ZPD495BJVE75,2024-04-23T20:08:48.525676281Z,76,2024-04-23T20:08:54.421219713Z,80,2024-04-23T20:08:54.437767225Z,true,2024-04-23T20:08:54.461477981Z
01HW697A0JNFV5V0PCWTXS0ZQD,01HW68XWR2684EBJ6M3JGGRJ1F,2024-04-23T20:09:14.514887244Z,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:09:14.514887244Z,01HW694FFC0E0XR314YB4G3CBY,2024-04-23T20:09:14.514887244Z,01HW694G2B5C9CM0J3GJV7XCFM,2024-04-23T20:09:14.514887244Z,01HW68VCA52S9GPGV7D8G9Z54J,2024-04-23T20:09:14.514887244Z,48,2024-04-23T20:09:44.285339384Z,51,2024-04-23T20:09:44.442462664Z,true,2024-04-23T20:09:44.454704172Z
